Selected (1),artist_name,track_name,track_id,Selected (2),Selected,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,empty_field,The Thrill Is Gone (with B.B. King) - Live,4KAaF3VU2pWNMXH0j0s8MN,No,No,157351,24,0.0439,0.375,,0.598,0.112,B,0.776,-8.389,Minor,0.0351,106.157,04/4,0.516,Blues
No,empty_field,Be My Lovey Dovey,5EZH97EJPyRrLJx80Paflk,No,No,184517,35,0.0352,0.622,194280,0.734,5.23e-05,D#,0.211,-6.666,Major,0.0362,,04/4,0.869,Blues
No,empty_field,All Or Nothing,5C8Vwr9o1WtsoDVPFqPCob,No,No,115039,40,0.182,0.35,183093,0.636,0.000436,D,0.142,-6.602,Major,0.0298,115.245,04/4,0.275,Blues
No,empty_field,Look Out,4OHeX9h35g0ALKQv0pxo9f,No,No,60548,26,0.655,0.77,216880,0.826,,A,0.12,-7.788,Minor,0.0904,134.8,04/4,0.962,Blues
No,empty_field,In Need - Remastered,42B38MCj6qR3fW2PpmtQ5E,No,No,180080,36,0.026,0.44,474907,0.754,0.538,C,0.29,-8.542,Major,0.041,116.147,04/4,0.654,Blues
No,empty_field,Angel Of Mercy,57hbwt9CYmaVjjUG8KRgQ4,No,No,81344,20,0.0549,0.675,271507,0.724,0.000156,G,0.102,-5.584,Minor,0.0491,84.877,04/4,0.781,Blues
No,empty_field,Need You Tonight,0Ki3VDGuQinEgTydwrhml7,No,No,217415,36,0.243,0.719,199493,0.669,0.0106,A#,0.0339,-5.986,Minor,0.0467,104.007,04/4,0.76,Blues
No,empty_field,Lady,5GXXgD0V3Hfz0Q3SzxWGGn,No,No,168599,25,0.635,0.41,331933,0.557,0.0363,F,0.146,-14.267,Major,0.0672,128.767,04/4,0.523,Blues
No,empty_field,Help the Poor,5HtKyZLqKhmgdnddXD8INU,No,No,176417,38,0.585,0.828,306293,0.605,0.00142,G,0.247,-7.083,Minor,0.0312,,04/4,0.959,Blues
No,empty_field,It Ain't Over Yet,0OQOgNrmmwU6wzj8IJztun,No,No,36682,33,7.23e-06,0.248,219107,0.961,0.467,F,0.148,-4.161,Minor,0.066,87.252,04/4,0.403,Blues
No,empty_field,The Shape I'm In - Concert Version,1zFdS3mHKQzf9YpeBaoYcB,No,No,117527,35,0.0502,0.539,250333,0.978,0.0187,G,0.885,-5.375,Major,0.0807,121.837,04/4,0.758,Blues
No,empty_field,Morning Blues,4gsCXKyZPuR88AxseJLMii,No,No,44564,34,0.325,0.681,,0.375,2.97e-05,G,0.104,-8.936,Major,0.0263,104.896,04/4,0.275,Blues
No,empty_field,Someday Baby,2oJHQzKtLM8dF2fdcBtWsN,No,No,51035,26,0.000441,0.52,,0.848,0.206,D,0.114,-6.14,Major,0.0488,102.618,04/4,0.506,Blues
No,empty_field,I'm Going Down Slow,5vuMtXS5kQ7F0o9V9rG1dG,No,No,30662,27,0.278,0.363,,0.544,1.53e-06,G,0.167,-6.815,Major,0.0955,,03/4,0.391,Blues
No,empty_field,Leave My Girl Alone - Live,5lvu5BQyrpuXJSs83kKd1v,No,No,190878,32,0.214,0.321,286827,0.722,0.00231,A,0.761,-7.623,Major,0.0387,,03/4,0.488,Blues
No,empty_field,Sara Smile,4oNaS8q91Ht5YDx0cecATk,No,No,209260,25,0.0203,0.466,241920,0.485,0.00666,D,0.0766,-7.046,Minor,0.0292,,04/4,0.379,Blues
No,empty_field,D.C. Sound Attack!,24ncWBgfsWHODJwzuc2p1l,No,No,169936,32,0.00129,0.574,277813,0.959,1.83e-06,A,0.0727,-4.818,Major,0.0746,93.977,04/4,0.578,Blues
No,empty_field,Gravity,6OCbpZGoJBibL5xcXQijk9,No,No,195906,32,0.237,0.479,222080,0.639,,A,0.14,-5.562,Minor,0.0308,143.912,04/4,0.298,Blues
No,empty_field,"Don't Think Twice, It's All Right - Album Verison",3gp3mfFPeT575RsvKYBJDU,No,No,24899,28,0.932,0.501,231800,0.311,0.0884,B,0.115,-15.861,Major,0.0323,98.232,04/4,0.558,Blues
No,empty_field,Glory of Love,7sFwTm0MwH6UqTWlZeSOxG,No,No,161990,35,0.88,0.604,,0.108,0.0158,C,0.125,-19.051,Major,0.0421,164.702,04/4,0.852,Blues
No,empty_field,Graceland,7MR62Up3fN8z5BIfRIj36y,No,No,78288,42,0.938,0.566,194640,0.231,2.58e-06,B,0.109,-13.718,Major,0.0314,104.136,04/4,0.616,Blues
No,empty_field,Happy Jack - Single Version / Mono,3viZcRlE38APncWJ5VGM4q,No,No,101758,33,0.106,0.582,131813,0.726,0.000891,D,0.101,-6.32,Major,0.038,130.029,04/4,0.95,Blues
No,empty_field,Poison Ivy,2nBRptHRrQGUNrOeZQT8oU,No,No,209579,39,0.381,0.75,164320,0.586,,C#,0.142,-8.985,Major,0.0706,,04/4,0.972,Blues
No,empty_field,Weird Times,6HeBbA94Lpb8OZrkH95C63,No,No,214071,28,0.0193,0.496,189284,0.947,1.94e-06,B,0.24,-4.723,Minor,0.0331,96.019,04/4,0.598,Blues
No,empty_field,Bad Company - 2015 Remastered Version,0XT70Wk9pP8JZkmJhfntuL,No,No,45452,38,0.356,0.529,,0.459,0.257,G#,0.0778,-11.081,Major,0.0295,115.04,04/4,0.466,Blues
No,empty_field,Come Go With Me - Single Version,1m9psn7vXZCkPA5Mykloh8,No,No,169500,38,0.796,0.654,158933,0.561,,F,0.175,-8.236,Minor,0.052,127.679,04/4,0.513,Blues
No,empty_field,Razor Boy,5zouq58uwciUTe0rhrwKmc,No,No,42091,40,0.589,0.635,191373,0.47,,D,0.113,-11.789,Major,0.0453,,04/4,0.571,Blues
No,empty_field,Francine,1bgNGOjVPalPR0klR9d7Jo,No,No,76666,37,0.331,0.502,213600,0.765,0.00543,C,0.177,-9.805,Major,0.0336,127.293,04/4,0.408,Blues
No,empty_field,"Old Love - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",6AjAi8SF9bPDL7viMpBMLD,No,No,126238,49,0.3,0.584,471547,0.444,0.119,C,0.979,-11.363,Major,0.0362,133.224,04/4,0.385,Blues
No,empty_field,True Religion - Late Show - Live,74nrAvmRX1aagk0FOnYQzI,No,No,181126,0,0.912,0.465,,0.24,0.584,G,0.797,-15.02,Major,0.0315,110.315,04/4,0.195,Blues
No,empty_field,You Move Me,2e6qroe20tHfu8aTQSTglt,No,No,70223,29,0.21,0.744,,0.658,0.00303,E,0.106,-7.094,Major,0.0293,114.823,04/4,0.94,Blues
No,empty_field,I've Been Loving You Too Long,2Tax7fSPDly9OLIAZRd0Dp,No,No,169035,54,0.7,0.499,181667,0.246,0.00227,A,0.0965,-12.806,Major,0.0325,148.468,03/4,0.152,Blues
No,empty_field,Sex Beat,2gRXx0N0jI8d956aPNTx1I,No,No,109185,42,0.287,0.64,167200,0.864,1.91e-06,B,0.0709,-9.752,Minor,0.0287,91.576,04/4,0.577,Blues
No,empty_field,Waitin' for the Bus - 2006 Remaster,75CnZuQmjlt2Zctt1TgEav,No,No,35296,45,0.0463,0.701,173267,0.371,0.0835,G,0.148,-10.303,Major,0.0907,99.537,04/4,0.86,Blues
No,empty_field,Hell Hound On My Trail,4LuVCdZLCLcaOCzomwp4es,No,No,197437,30,0.938,0.588,,0.146,1.66e-05,A,0.111,-12.154,Major,0.0354,96.094,04/4,0.394,Blues
No,empty_field,One Track Mind,37KWffCdnLyHqvhugCQNM6,No,No,34705,27,0.0969,0.202,,0.673,0.000164,C,0.114,-9.073,Major,0.0701,158.172,04/4,0.731,Blues
No,empty_field,Junior's Instrumental,4MFXrdjxsheKmeEhO5erpF,No,No,144782,33,0.564,0.571,,0.415,0.249,D,0.187,-7.185,Major,0.0349,,04/4,0.399,Blues
No,empty_field,No Horse,5NXdUJ3Z2jhlp2u1cj6f7m,No,No,154716,29,0.127,0.65,169067,0.974,0.00432,D,0.305,-1.059,Minor,0.124,118.714,04/4,0.447,Blues
No,empty_field,The Twelves (The Dirty Dozens),5wHOhtDmg9w6ZBOq9jbayG,No,No,210656,38,0.94,0.569,191107,0.394,0.00239,F#,0.117,-12.499,Major,0.0559,102.364,04/4,0.712,Blues
No,empty_field,Blue Red And Grey,0PHOhMj3IUjamMOCxALe1B,No,No,146831,35,0.985,0.642,167627,0.223,0.000103,D,0.0955,-12.646,Major,0.0386,108.108,04/4,0.404,Blues
No,empty_field,Sixteen Tons,6ulzLZnp6Y2TVLh1inckeJ,No,No,73910,40,0.833,0.687,156160,0.255,2.75e-05,D,0.0732,-16.533,Minor,0.0637,123.044,04/4,0.684,Blues
No,empty_field,Our Mother Ash,6oJyKKdsJjo6E8vqr0hC2B,No,No,102499,35,0.00259,0.212,194867,0.865,0.239,A#,0.0933,-7.755,Major,0.0511,163.335,04/4,0.681,Blues
No,empty_field,I Want You To Be My Baby,0J7IAJtlEb4YImC3sqQP5r,No,No,88981,29,0.758,0.77,130987,0.675,,F,0.972,-8.072,Minor,0.145,,04/4,0.952,Blues
No,empty_field,I Only Have Eyes for You,0I9cKNlffmnLfLXY1OGBbZ,No,No,143496,54,0.916,0.552,202773,0.313,0.0017,F,0.12,-12.41,Major,0.0296,88.554,03/4,0.303,Blues
No,empty_field,Lady in Black,29RIoYaJKpketm1xQMkNzn,No,No,81190,32,0.218,0.547,330600,0.698,0.000132,G,0.211,-7.686,Major,0.0384,87.467,04/4,0.574,Blues
No,empty_field,Outskirts of Town - Live,7BTA0V6O2dnY2QHR19IhxZ,No,No,201579,35,0.227,0.32,509853,0.646,0.116,F,0.356,-10.189,Major,0.0534,169.146,03/4,0.541,Blues
No,empty_field,Morse Code of Love,4mN9kmasHST2unDEhRfNm5,No,No,80512,26,0.496,0.527,,0.566,,G,0.284,-12.515,Major,0.0928,163.329,04/4,0.718,Blues
No,empty_field,Sticky Hulks,7sSobRIwTIkCuyYs6QTEON,No,No,131605,46,0.0595,0.363,410600,0.584,0.677,G,0.0991,-7.635,Major,0.0288,139.23,04/4,0.467,Blues
No,empty_field,I'll Take Care Of You - Single Version,0cXRafInOlc1QH519RXltN,No,No,86698,32,0.579,0.464,144667,0.351,,F,0.183,-13.195,Minor,0.0471,90.693,03/4,0.473,Blues
No,empty_field,Champagne And Reefer - Live,4WC14o4s0LXgPmCs6pSwWR,No,No,199993,29,0.427,0.395,353293,0.647,0.0003,A,0.842,-7.352,Major,0.0549,172.317,03/4,0.542,Blues
No,empty_field,Stop!,0MAsry0K50UbhBRYxhN1i2,No,No,184853,41,0.362,0.349,408467,0.523,0.000598,B,0.386,-7.749,Minor,0.0382,169.283,03/4,0.311,Blues
No,empty_field,Foxey Lady,3KDT7PaTecU9D4KmsfY44J,No,No,52411,59,0.0751,0.507,198773,0.847,0.237,C#,0.372,-5.987,Minor,0.0411,98.096,04/4,0.566,Blues
No,empty_field,The Happy Song (Dum-Dum),2SZfxeqvaaBtep6yTOEPZc,No,No,32628,38,0.249,0.733,161573,0.394,6.19e-06,A,0.249,-9.867,Major,0.03,99.787,04/4,0.792,Blues
No,empty_field,Come Together,4HAIVqPyz9dcmqirGIXGlg,No,No,100749,64,0.00257,0.447,,0.788,1.68e-05,D,0.0744,-4.994,Minor,0.0464,80.04,04/4,0.505,Blues
No,empty_field,Have You Been Making out Ok,4iuK6dH28Tv3NMwGiceVXp,No,No,36903,34,0.34,0.719,225920,0.265,2.8e-05,G,0.102,-14.647,Major,0.0377,76.22,04/4,0.805,Blues
No,empty_field,Evil Mama,0qRQetj8L2LzKMdMczzR9w,No,No,167406,43,0.000503,0.561,,0.926,0.0174,B,0.0563,-5.022,Minor,0.0625,95.006,04/4,0.775,Blues
No,empty_field,How Low Can You Go,6agJ6jkOSVSlOZX5gBCfTM,No,No,33064,21,0.014,0.882,241076,0.55,0.00434,A,0.0821,-6.004,Major,0.0594,141.094,04/4,0.838,Blues
No,empty_field,One More Time,7aG1xKK3cdvg7JUKaECwJ4,No,No,98355,31,0.0499,0.323,,0.55,0.000299,G,0.188,-11.949,Major,0.0291,174.685,03/4,0.635,Blues
No,empty_field,Goodbye Kiss,6GBUsjHfZuweYf5lQEz6mP,No,No,190058,22,0.143,0.645,212653,0.597,3.12e-05,F,0.15,-4.449,Major,0.0298,79.937,04/4,0.668,Blues
No,empty_field,Hang On,2tGCTzdlutrogaolGz12VR,No,No,26785,27,0.366,0.86,232800,0.278,,G,0.231,-13.285,Major,0.231,120.003,04/4,0.498,Blues
No,empty_field,Wiwasharnine,5fFuM36Nh03xtiwZQtMaI7,No,No,78499,25,0.138,0.42,217846,0.746,0.0345,C,0.451,-9.101,Major,0.0309,103.183,04/4,0.471,Blues
No,empty_field,Little Girl of Mine,2h5cjNTM2gKzWc0d6WXhSr,No,No,151788,34,0.446,0.441,,0.589,,G#,0.155,-8.845,Major,0.0751,,04/4,0.961,Blues
No,empty_field,Just Dropped In (To See What Condition My Condition Is In),4rcSvYi807urIIqfeX3tBo,No,No,135776,33,0.0414,0.511,165000,0.814,7.73e-05,D,0.289,-5.038,Major,0.0409,123.505,04/4,0.56,Blues
No,empty_field,Honey Bee,2Eh8ggGN2r8z9hE8Ujs2QZ,No,No,77432,29,0.945,0.775,201760,0.376,0.00298,F,0.0649,-7.704,Major,0.0386,95.921,01/4,0.558,Blues
No,empty_field,Make It Last,1hClDWPgajpLIFjLOkFuau,No,No,25388,29,0.217,0.257,331093,0.711,2.18e-05,D,0.0527,-10.867,Major,0.0502,87.109,04/4,0.32,Blues
No,empty_field,A Bit of Soul - 2005 Remaster,6GCjDvX309LLTXG68ueES6,No,No,201726,32,0.88,0.562,137800,0.347,0.0709,G,0.136,-9.546,Major,0.0411,142.312,04/4,0.48,Blues
No,empty_field,Space Truckin' - 2012 Remaster,05u5qeM36BBjaF9lsOyar2,No,No,154087,25,0.0271,0.62,,0.872,0.739,A,0.253,-9.083,Major,0.0455,129.222,04/4,0.698,Blues
No,empty_field,I'm Ready - Remastered,4E5xVW505akJX0wcKj8Mpd,No,No,56892,29,0.354,0.466,225507,0.716,0.000125,B,0.354,-7.251,Minor,0.0933,132.231,04/4,0.859,Blues
No,empty_field,The Air That I Breathe,0UeYCHOETPfai02uskjJ3x,No,No,142889,29,0.587,0.402,275549,0.413,,G,0.342,-9.059,Major,0.0277,89.737,04/4,0.153,Blues
No,empty_field,New Delhi Freight Train,0jFIlvsnx1Dt21hK5ZFkRc,No,No,157315,28,0.275,0.491,,0.37,1.1e-05,A,0.0518,-16.364,Major,0.0677,158.898,04/4,0.797,Blues
No,empty_field,Listen to the Music,3isd9fQbaHjyf410LoXVU8,No,No,35203,73,0.221,0.645,227267,0.598,3.53e-06,C#,0.0721,-13.18,Minor,0.0335,105.929,04/4,0.913,Blues
No,empty_field,Run Like An Antelope,2vUMdAub2h5j5zuSppYQyT,No,No,70465,24,0.334,0.449,592360,0.533,0.885,D,0.0744,-11.65,Major,0.0561,117.04,04/4,0.814,Blues
No,empty_field,The Line,23yaSrQ64ear4DG1WyyP1J,No,No,122846,35,0.371,0.679,,0.584,4.54e-05,D#,0.0758,-8.275,Major,0.0338,112.403,04/4,0.47,Blues
No,empty_field,If You Ever Slip,2htH7r8oqqEwp3BB6oh2cU,No,No,109585,33,0.837,0.387,153560,0.66,0.00846,A,0.27,-7.355,Major,0.0583,103.728,04/4,0.577,Blues
No,empty_field,Everything You've Ever Learned,7eTSx7CGpEaBvsLCsTStUt,No,No,62686,29,0.0601,0.38,133440,0.571,0.0417,F,0.0964,-9.268,Major,0.0978,173.894,04/4,0.592,Blues
No,empty_field,I Found a Love,537mCf5qh8TbY8aTjTSn4G,No,No,110664,30,0.302,0.668,278933,0.307,4.34e-06,D,0.0865,-13.955,Major,0.0277,92.646,03/4,0.738,Blues
No,empty_field,Japanese Buffalo,5rYAOOyDrBBcshfeNh2qfb,No,No,53059,33,6.43e-05,0.159,183107,0.929,,C,0.305,-3.171,Major,0.141,97.306,04/4,0.17,Blues
No,empty_field,And When I Die,3a2MbZSw3NGRWHqsCJ4iQj,No,No,95527,43,0.332,0.628,244973,0.439,1.35e-05,A,0.0555,-10.728,Major,0.134,127.589,04/4,0.507,Blues
No,empty_field,Catfish Blues,2JCosmERNdhZRZu2qjZRne,No,No,88806,39,0.977,0.596,174472,0.308,0.0106,C#,0.108,-17.814,Major,0.0495,183.398,04/4,0.834,Blues
No,empty_field,The Weight - Remastered,53bhnFlgGJ8AAGrJDt2SvA,No,No,215819,70,0.373,0.63,274493,0.551,5.75e-05,A,0.103,-9.28,Major,0.0549,143.868,04/4,0.518,Blues
No,empty_field,Evil - The Weathermaker Vault Series,7n2HVHWqFsyAOs5HqmE1Dl,No,No,174914,43,0.000468,0.381,193106,0.966,0.00343,G,0.236,-4.786,Major,0.0859,,04/4,0.303,Blues
No,empty_field,Where Did You Sleep Last Night?,27EkrULfQcRWY1GvNGvoU9,No,No,75962,27,0.994,0.571,182467,0.122,0.0726,E,0.114,-15.308,Major,0.0379,114.374,03/4,0.557,Blues
No,empty_field,You Know Me Better,74LxUpIQeJLjKWcN4iqwJY,No,No,179943,29,0.0307,0.563,,0.944,,D#,0.0746,-5.002,Major,0.0745,129.895,04/4,0.371,Blues
No,empty_field,Smoke Ring Halo,57KytYsLa1SajihxJMfTaW,No,No,204974,25,0.351,0.538,206693,0.507,0.000397,C,0.085,-6.171,Major,0.0337,121.376,04/4,0.396,Blues
No,empty_field,Shot Down,32NuxpDVL7uwvr2omo5G9J,No,No,40445,38,0.297,0.622,132627,0.918,1.84e-06,G,0.176,-6.342,Minor,0.0773,,04/4,0.821,Blues
No,empty_field,Clap for the Wolfman,0M5dBgqHwRBBgUuHiDCoeo,No,No,94183,37,0.407,0.614,258267,0.737,4.03e-05,E,0.75,-10.212,Major,0.0502,90.584,04/4,0.864,Blues
No,empty_field,Dark Star,1DAFDfjxVRaRS9dFqq9psc,No,No,145717,45,0.442,0.663,285707,0.491,0.00207,A,0.105,-15.126,Minor,0.0633,100.626,04/4,0.645,Blues
No,empty_field,Here to Love You,2B4R9d97FjrUzW1YMpthEJ,No,No,56225,36,0.0928,0.761,,0.511,1.48e-06,G,0.0755,-14.845,Major,0.0531,97.544,04/4,0.969,Blues
No,empty_field,Farther On Down the Road,1goosZJVBU9wvwr2hFKTRN,No,No,185287,32,0.379,0.606,,0.323,0.0216,A,0.132,-16.476,Major,0.222,,04/4,0.591,Blues
No,empty_field,Clear Blue Flame,0q9eCgxucQQ7UlBkRGGMHl,No,No,26324,30,0.333,0.484,247893,0.612,0.0306,G,0.228,-7.376,Major,0.0255,150.2,04/4,0.587,Blues
No,empty_field,I'm Going Away,2meMd8uHw5bELbDrERt0B1,No,No,206196,32,0.976,0.527,205493,0.171,0.000545,A#,0.114,-14.512,Major,0.0353,106.462,04/4,0.664,Blues
No,empty_field,Oh Girl,1EUj3EeDYX5yldkBXkNDJP,No,No,182583,36,0.203,0.674,248827,0.734,0.0911,G,0.142,-6.33,Major,0.0386,,04/4,0.755,Blues
No,empty_field,Take Me Down,3IvmnP87iy7D51zEOCt1sl,No,No,143597,40,0.197,0.444,287693,0.401,0.00453,G,0.0923,-9.913,Major,0.0292,76.44,04/4,0.248,Blues
No,empty_field,Our Day Will Come,2DCCA7AwEslJ7jEaEX4Frf,No,No,159387,36,0.679,0.533,154707,0.625,0.00044,G#,0.109,-7.592,Major,0.0446,,04/4,0.726,Blues
No,empty_field,1970,3s4yfND8fupEjSY4nVQ5VO,No,No,36992,33,0.0111,0.41,314267,0.815,0.00313,C,0.631,-13.386,Major,0.0385,112.375,04/4,0.685,Blues
No,empty_field,Funkier Than a Mosquito's Tweeter - Remastered,2NuqtLrg6LUwSWs2UVJQlx,No,No,74625,40,0.403,0.53,320427,0.545,0.00769,G#,0.699,-15.729,Minor,0.0535,138.678,04/4,0.783,Blues
No,empty_field,Don't Play That Song,0RsDF1N9aJOuJLYjAOznBF,No,No,51223,46,0.563,0.513,182040,0.537,1.43e-06,C,0.212,-9.563,Major,0.042,108.475,04/4,0.831,Blues
No,empty_field,Space Cowboy,2UDumaw7osnyjH7RZ2DLpB,No,No,115742,40,0.323,0.502,206307,0.551,,D#,0.409,-14.469,Major,0.0322,120.687,04/4,0.842,Blues
No,empty_field,Tupelo Honey,11zMsi5xayDQ4jdhiWI5Ax,No,No,149749,39,0.449,0.433,286000,0.298,9.07e-05,G,0.101,-11.074,Major,0.0301,62.03,04/4,0.353,Blues
No,empty_field,Everyone's Gone To The Movies,3AqRgkDhWXDcAJ9BMCtrLy,No,No,52429,39,0.214,0.837,224867,0.526,,C,0.0768,-11.744,Major,0.0449,121.587,04/4,0.858,Blues
No,empty_field,Emerald,2zZJnAlhgvW6DERn1tu3fb,No,No,83515,39,0.0558,0.39,243120,0.865,0.0665,C#,0.0796,-7.813,Major,0.096,121.999,04/4,0.286,Blues
No,empty_field,Something's Gotta Give (feat. B. Slade),3ErFFMLlaEVdZL1oeY45j3,No,No,154533,32,0.176,0.404,259907,0.727,1.07e-06,G#,0.149,-6.641,Minor,0.209,,03/4,0.925,Blues
No,empty_field,Ghoul Wrangler,6s2wpWPFPAgKg2LXxi1Oee,No,No,69233,32,0.0114,0.368,267748,0.868,8.71e-05,A,0.243,-6.385,Major,0.0641,,04/4,0.557,Blues
No,empty_field,Sabu Yerkoy,5K47MlYVcrbZwxXiTWDTjz,No,No,139317,33,0.787,0.599,248987,0.364,0.0658,E,0.0614,-12.63,Major,0.0333,81.317,04/4,0.697,Blues
No,empty_field,Hit It from the Back (feat. L.j. Echols),0CIKDuLCnle2s55Naf3CL0,No,No,201988,26,0.0804,0.843,211760,0.783,5.91e-05,F,0.0825,-5.172,Minor,0.0561,111.009,04/4,0.955,Blues
No,empty_field,Bad Man,0PsbWiVtix5FoTZ1s00mEl,No,No,174326,26,0.0165,0.247,162733,0.982,0.596,C,0.145,-5.063,Major,0.138,148.831,04/4,0.193,Blues
No,empty_field,Tom Cat,1f4YlPYTV3H3Namp0NvVMp,No,No,142086,36,0.148,0.398,217640,0.755,0.0123,F,0.104,-5.929,Minor,0.0491,176.454,04/4,0.685,Blues
No,empty_field,Poor Man's Shangri-La,5coL6pYkePbya3JXh6IFwE,No,No,101881,32,0.51,0.432,,0.573,0.000423,F,0.269,-13.207,Major,0.0417,168.199,04/4,0.772,Blues
No,empty_field,I'm Ready To Go,7E1nLXKA0bPiXmgJxEiKYK,No,No,129230,19,0.135,0.446,148893,0.792,1.73e-06,B,0.31,-5.094,Major,0.0362,162.477,04/4,0.876,Blues
No,empty_field,I Do Really Love You,4us1A5NMbWTq8ybLb1Jl86,No,No,42513,32,0.75,0.648,150333,0.226,0.000762,G,0.0364,-14.911,Major,0.0342,,04/4,0.846,Blues
No,empty_field,No Money Down - Edit,4mzLssXGxtRfWhzJCda8W6,No,No,150883,31,0.7,0.409,184653,0.459,0.000273,C,0.103,-8.405,Major,0.0383,143.922,04/4,0.603,Blues
No,empty_field,Anything To Say You're Mine,7AimHQrOUoUTYbVX87D3Zl,No,No,176311,33,0.808,0.245,,0.371,1.08e-06,F,0.307,-7.88,Major,0.039,185.96,03/4,0.387,Blues
No,empty_field,Cheap Tequila,4TegMENxBVAwaa7rvdtUcW,No,No,212331,26,0.389,0.512,244867,0.688,0.000164,D,0.102,-8.555,Major,0.0354,132.985,04/4,0.588,Blues
No,empty_field,Waiting All Night,2tv9NLUuxw0rgmue6Jw8YE,No,No,39826,28,0.22,0.452,298120,0.791,0.169,F,0.124,-9.515,Minor,0.0363,149.497,04/4,0.589,Blues
No,empty_field,Big Boss Man,3xHa0sSafOt8EB9qfCHIB5,No,No,49844,39,0.791,0.774,,0.442,0.000747,A,0.0834,-8.728,Major,0.0308,,04/4,0.885,Blues
No,empty_field,Blueboy,47cQCF21TczFSmGfpd7c07,No,No,92927,40,0.146,0.81,244067,0.68,0.00136,A,0.322,-6.592,Major,0.0362,117.184,04/4,0.972,Blues
No,empty_field,Wicked Ones,2ujnd9Wl8uFdJmDq495h7A,No,No,152430,59,0.0353,0.587,172516,0.635,,F,0.331,-5.47,Major,0.0377,96.519,04/4,0.591,Blues
No,empty_field,Secret Plans,7rzja9bo3uucVXzVDSBOWi,No,No,165843,26,0.0257,0.418,142813,0.942,0.0342,F,0.118,-3.448,Minor,0.0694,,04/4,0.89,Blues
No,empty_field,Open Up,7h34yDOHC7jYGKVEU79Tj9,No,No,78370,26,0.102,0.366,230947,0.792,6.44e-05,E,0.325,-7.247,Major,0.069,139.187,04/4,0.192,Blues
No,empty_field,Be My Friend,6rr2RkaxXjxrkM36bSfG7i,No,No,212202,39,0.388,0.443,346373,0.515,0.00118,G#,0.15,-11.449,Major,0.0338,133.995,04/4,0.497,Blues
No,empty_field,Black Train,4novMmedjP9sZpTKO2SCr8,No,No,204162,3,0.0989,0.275,274467,0.809,0.874,G,0.34,-12.913,Major,0.0661,127.865,04/4,0.418,Blues
No,empty_field,Lay Down Sally,1SMrYfZFJoVw7Jc8K9F4T7,No,No,62059,57,0.598,0.69,236093,0.5,0.0288,E,0.11,-16.145,Minor,0.0909,191.539,04/4,0.586,Blues
No,empty_field,Love in a Minor Key,5TTLIG6IKMMcLR3iLYHHYb,No,No,136574,36,0.00355,0.502,,0.833,,C,0.38,-5.053,Minor,0.0621,85.034,04/4,0.611,Blues
No,empty_field,Hurry Up and Wait,3DiRnA7UDlUPrGDOF9Zb4u,No,No,97607,44,0.00356,0.563,,0.874,0.528,G,0.288,-6.501,Major,0.0511,122.995,04/4,0.499,Blues
No,empty_field,When The Hunter Gets Captured By The Game,6XHikJpK06NoXaFwkH4tPL,No,No,149313,41,0.525,0.753,169213,0.575,4.81e-05,B,0.103,-8.783,Minor,0.0369,117.014,04/4,0.686,Blues
No,empty_field,Champagne and Wine,3KrIrB6iFJO56q83D8QHsF,No,No,151991,32,0.582,0.733,,0.118,3.73e-05,F#,0.0819,-18.628,Minor,0.0418,161.516,04/4,0.781,Blues
No,empty_field,Earth Angel (Will You Be Mine),7qutQ8aRNhVcXR9Gnv2SF2,No,No,83181,48,0.867,0.326,179427,0.186,,G#,0.166,-12.146,Major,0.0357,,04/4,0.458,Blues
No,empty_field,Master Charge,1kfrMlDWz5YJzybZ37kz7w,No,No,164596,25,0.249,0.768,311960,0.506,1.79e-05,D#,0.0644,-15.107,Minor,0.0569,96.024,04/4,0.648,Blues
No,empty_field,Twice As Hard,2PLGsORkOCdEI3jTSyO2Id,No,No,20868,51,0.11,0.376,249533,0.851,0.000124,C,0.277,-3.535,Major,0.0459,173.119,04/4,0.487,Blues
No,empty_field,King Of The World,4riDfclV7kPDT9D58FpmHd,No,No,52096,38,0.0736,0.463,300107,0.637,0.0349,G,0.171,-11.958,Major,0.047,128.98,04/4,0.694,Blues
No,empty_field,Life By the Drop,0esvPCTkCP1W4R5QTwLBha,No,No,152202,30,0.773,0.668,,0.165,1.13e-05,F#,0.0778,-12.045,Minor,0.0385,96.468,04/4,0.511,Blues
No,empty_field,Crazy He Calls Me,7uWtudnEgzCZY3cs6DvAuw,No,No,186297,52,0.849,0.483,,0.145,3.5e-06,C#,0.214,-14.423,Major,0.039,,04/4,0.284,Blues
No,empty_field,Gotta Move On,7MTgPSMzHyT9RsNUMiDvAX,No,No,120527,26,0.179,0.31,280440,0.718,1.7e-06,G#,0.336,-3.837,Major,0.0706,185.561,03/4,0.274,Blues
No,empty_field,Backbone,18vwG2NjmKmXQeFABh215H,No,No,136651,21,0.101,0.678,183270,0.842,0.0255,B,0.205,-9.381,Major,0.0296,,04/4,0.707,Blues
No,empty_field,A Change Is Gonna Come - Mono; 2008 Remaster,2CoGg71SqwNgriNkOLClae,No,No,122393,35,0.531,0.414,254960,0.342,1.31e-05,F,0.275,-9.676,Minor,0.0523,167.166,03/4,0.239,Blues
