Selected,artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,Franz Ferdinand,No You Girls,229Fxe2wMpYTCEIusKHM5a,164152,55,0.00915,0.679,-1,0.909,3.27e-05,D,0.139,-4.129,Minor,0.0297,,04-Apr,0.899,Alternative
No,Alina Baraz,Electric (feat. Khalid),7rmrdLeLBJQYjtNe8c3YJg,49553,70,0.738,0.599,246327,0.396,2.19e-05,A#,0.102,-10.489,Minor,0.0392,,04-Apr,0.134,Alternative
No,for KING & COUNTRY,Busted Heart (Hold On To Me),6nMJZkf7Wi1DHMvidrqc9C,139140,42,0.045,0.514,198787,0.54,0.0194,C,0.0878,-6.819,Major,0.0263,101.061,04-Apr,0.309,Alternative
No,Steve Lacy,Guide,4qCgKKXa3CF6CzEDLW6vTt,28025,51,0.0412,0.815,141531,0.731,0.000263,F,0.215,-7.615,Minor,0.0795,128.968,04-Apr,0.497,Alternative
No,Hollywood Undead,Day Of The Dead,4LCRUQ6KjxBehw72kmTAXV,69475,59,0.00109,0.537,235240,0.97,5.49e-05,F#,0.0928,-2.391,Minor,0.0918,86.044,04-Apr,0.581,Alternative
No,empty_field,What If,2P5GtCrKSu6Sf4dOCAB6M4,182137,60,0.00868,0.725,215240,0.448,0.00526,C#,0.0574,-5.898,Major,0.0393,92.94,04-Apr,0.484,Alternative
No,Modest Mouse,Paper Thin Walls,0DYRjWiFJHvLjxRrywtltC,20220,43,0.0775,0.588,181267,0.793,8.43e-05,B,0.133,-5.77,Minor,0.0363,126.67,04-Apr,0.682,Alternative
No,Danzig,Twist Of Cain,2AknZixHH262yq00xcHXKa,148156,47,0.0116,0.527,258360,0.657,0.000952,C#,0.0985,-9.087,Minor,0.0631,119.416,04-Apr,0.36,Alternative
No,R.LUM.R,Close Enough,3Uvi9diL18dYSUc3vcKk0n,41198,42,0.0279,0.696,167759,0.61,0.000595,C,0.257,-7.462,Major,0.0622,99.98,04-Apr,0.403,Alternative
No,Jacob Collier,Lua (feat. MARO),4XYlN4f0yZRkyqPSauZNdv,81627,36,0.86,0.445,422333,0.179,0.00151,C#,0.171,-18.555,Major,0.0358,148.094,04-Apr,0.327,Alternative
No,System Of A Down,Streamline,6jhWyJ19qHguoS4G2D4OsT,139628,43,0.000125,0.395,217600,0.855,0.0333,C,0.16,-3.001,Major,0.0356,130.892,03-Apr,0.472,Alternative
No,Sanctus Real,Jesus Loves You,4Y7fEQ4PAzhlLnLviRw2P4,45710,35,0.0937,0.462,232960,0.664,0.0,E,0.186,-6.14,Major,0.0294,153.995,04-Apr,0.39,Alternative
No,Clap Your Hands Say Yeah,The Skin of My Yellow Country Teeth,06cUybZMETs4i3yQO1f7p3,179065,45,0.00695,0.459,343773,0.97,0.000141,C,0.128,-5.179,Major,0.0638,141.609,04-Apr,0.394,Alternative
No,empty_field,The World I Know,1r3b0K50QVApOglIQVsObQ,201753,61,0.0515,0.514,255467,0.704,0.00219,D,0.228,-4.724,Major,0.0261,76.975,04-Apr,0.386,Alternative
No,empty_field,Army of Me,0yaX9B73Wfk87ljABIdcU3,73864,48,0.00786,0.462,234333,0.677,7.15e-05,F#,0.226,-9.262,Major,0.0327,172.192,04-Apr,0.468,Alternative
No,Free Throw,Two Beers In,7bo8B2dJmI6mFQORSBi9E1,23548,50,0.0251,0.677,135625,0.533,0.000431,E,0.135,-6.556,Major,0.0384,112.446,03-Apr,0.487,Alternative
No,Casting Crowns,Praise You In This Storm,4y7cfMwBHeUsn0LIAgva08,200867,56,0.011,0.37,297640,0.653,1.05e-05,F#,0.115,-6.819,Major,0.0263,164.152,04-Apr,0.346,Alternative
No,empty_field,Holiday,2DkgqrGFao15GFvnI9rDhc,206401,48,0.000484,0.487,204933,0.802,1.51e-05,G#,0.197,-6.989,Major,0.0435,120.177,03-Apr,0.345,Alternative
No,Five Finger Death Punch,Coming Down,5VXfGPShwt16CGlFjYWKVr,182498,55,0.000619,0.31,241227,0.991,0.0,C#,0.11,-2.927,Minor,0.488,76.372,04-Apr,0.187,Alternative
No,empty_field,Nowhere To Run,6ftZrt4wcgSHokKl7ice5y,29723,61,0.0878,0.721,221358,0.645,0.00228,E,0.073,-5.577,Minor,0.158,183.372,04-Apr,0.718,Alternative
No,As I Lay Dying,A Greater Foundation,0P6TTXbSLGrSoTNMz5kvB7,118547,46,0.000585,0.522,-1,0.992,0.00093,D#,0.665,-3.234,Minor,0.114,124.983,04-Apr,0.365,Alternative
No,Transit,Follow Me,7EHGJCMd7UpxKiGP7zBvD9,66138,41,0.0162,0.643,-1,0.793,0.0,B,0.12,-4.887,Major,0.0254,109.992,04-Apr,0.46,Alternative
No,Avatar,Bloody Angel,6AviHKu3ydzAePBmzEi62v,195323,43,0.00372,0.428,364653,0.848,0.0305,B,0.111,-6.988,Minor,0.046,90.95,04-Apr,0.228,Alternative
No,Alanis Morissette,Ironic,4QRdgb658a1ILXogewjAi8,213527,56,0.25,0.295,225933,0.593,0.0,B,0.236,-7.572,Major,0.0555,85.482,04-Apr,0.37,Alternative
No,The Neighbourhood,Baby Came Home,4jpj1OH3Yh3UJDuQQSPcmU,20142,49,0.0127,0.639,226893,0.571,0.00283,C,0.0963,-5.766,Major,0.0284,113.038,04-Apr,0.273,Alternative
No,empty_field,Evolution,68vgtRHr7iZHpzGpon6Jlo,145062,51,0.0621,0.651,217507,0.886,0.019,D#,0.239,-4.925,Major,0.0547,102.93,04-Apr,0.538,Alternative
No,empty_field,Life is Beautiful,4bT9arnOOeRLIn52sLjTIh,117287,56,0.000248,0.494,-1,0.877,0.000309,D,0.0884,-5.05,Minor,0.0582,90.001,04-Apr,0.392,Alternative
No,tobi lou,The Blue,4EbULzyWMuFx94aoIY1MlJ,165929,41,0.436,0.586,-1,0.308,0.0,C#,0.0988,-10.57,Minor,0.458,174.509,04-Apr,0.786,Alternative
No,Weezer,Across The Sea,1mSUuApLYqohwefANxjN6t,74433,44,0.00529,0.27,272773,0.91,0.0,F#,0.0878,-5.626,Major,0.0538,126.289,04-Apr,0.27,Alternative
No,Rob Zombie,Dead City Radio And The New Gods Of Supertown,4R61jfxW1Elhc7qsrat3qg,165180,47,0.000338,0.506,208013,0.958,5.81e-05,C,0.456,-3.858,Major,0.079,138.033,04-Apr,0.487,Alternative
No,Three Days Grace,Life Starts Now,51QzqWaNVNoYNucmlLqSJ2,32911,46,0.0014,0.234,188080,0.835,0.0,C,0.143,-3.952,Major,0.0446,162.064,03-Apr,0.323,Alternative
No,The Chiffons,He's So Fine - Remastered 2000,3nWlLcvrtQKiG6s5rHkAUL,116582,49,0.487,0.558,-1,0.633,0.0,G,0.129,-3.265,Major,0.0329,72.494,04-Apr,0.871,Blues
No,empty_field,Shine A Little Light,5UV6lWfEbclkyWkr7QRYBi,162013,67,0.0217,0.44,-1,0.719,5.09e-06,G#,0.0663,-6.645,Minor,0.0445,,04-Apr,0.523,Blues
No,empty_field,One More Time,7aG1xKK3cdvg7JUKaECwJ4,98355,31,0.0499,0.323,-1,0.55,0.000299,G,0.188,-11.949,Major,0.0291,174.685,03-Apr,0.635,Blues
No,Otis Redding,Mr. Pitiful,3kyWePeniqi8eUFRMQuaTW,130517,32,0.0544,0.806,-1,0.489,2.88e-05,C,0.0696,-12.898,Major,0.104,123.753,04-Apr,0.899,Blues
No,Levon Helm,The Same Thing,06L1apH8kLF47dbhZ4Zg9A,119654,26,0.0661,0.407,375107,0.728,0.00402,A,0.739,-6.192,Minor,0.0304,178.495,04-Apr,0.858,Blues
No,Jonny Lang,Still Wonder,2hitsKa8SthKhRJBXUHbIv,95592,26,0.249,0.545,-1,0.444,0.0,E,0.0896,-8.989,Minor,0.0619,82.596,04-Apr,0.379,Blues
No,Buffalo Springfield,On the Way Home,3KL2WIpge1kkLDKLbgSaMh,46010,30,0.577,0.663,-1,0.491,0.000529,F,0.158,-11.949,Major,0.0272,,04-Apr,0.894,Blues
No,Otis Redding,My Girl,4qjqO5m5e5vebk9upd7xUU,178802,59,0.551,0.74,175853,0.322,0.000763,C,0.17,-9.26,Major,0.0399,,04-Apr,0.629,Blues
No,"Crosby, Stills & Nash",Southern Cross (45 Version),4qH8fQ5Ub2r6llHnrRGM3w,114396,28,0.418,0.584,233880,0.404,0.0,D,0.0987,-14.536,Major,0.0464,165.362,04-Apr,0.642,Blues
No,empty_field,Sleepy Silver Door,27bQHS3cxL7EZm5ZmFABzj,132103,38,0.444,0.365,452747,0.632,0.708,B,0.127,-6.574,Major,0.0303,129.545,04-Apr,0.289,Blues
No,Pat Travers,Black Betty,1XWaewKXJh2BemQTerZdYI,213559,27,0.000569,0.68,239080,0.742,0.00345,C#,0.0453,-8.517,Major,0.069,114.075,04-Apr,0.747,Blues
No,Compulsive Gamblers,Stop & Think It Over,49vFc6Pc8oxHFF8AtGl7VM,84831,27,0.149,0.378,199840,0.948,0.682,E,0.0633,-3.168,Major,0.0454,137.376,04-Apr,0.816,Blues
No,Taj Mahal,Having A Real Bad Day,3MMwcrgTCJ7bOAIScTyXFk,121752,31,0.625,0.669,241067,0.424,2.63e-05,G,0.132,-8.068,Minor,0.0365,141.445,04-Apr,0.433,Blues
No,Queens of the Stone Age,Fortress,7x7LDygXoyqFEfji9OskQU,119095,50,0.0151,0.477,327211,0.737,0.00145,B,0.0893,-5.98,Minor,0.0346,121.833,04-Apr,0.325,Blues
No,Keb' Mo',Everything I Need,5kiLypxUZY8v0nT3ncAEjx,26940,30,0.134,0.829,235467,0.716,0.00168,E,0.0892,-8.341,Major,0.0331,103.318,04-Apr,0.782,Blues
No,The Arcs,Tomato Can,5bcuFa5UQFnYxbJAiEBfTT,179090,42,0.0643,0.447,-1,0.639,0.0216,C,0.158,-11.062,Major,0.115,141.78,04-Apr,0.563,Blues
No,Blue Öyster Cult,True Confessions,48z5YXpqifAmKoLzaFOjHo,90753,31,0.102,0.576,176040,0.889,8.9e-06,A#,0.0539,-7.493,Major,0.0433,121.065,04-Apr,0.814,Blues
No,Joe Walsh,Meadows,73L3hOq4E2nE5lYnGcx37d,180511,30,0.299,0.484,283867,0.573,0.00393,D,0.261,-16.622,Major,0.0611,113.563,04-Apr,0.313,Blues
No,Stevie Ray Vaughan,Lookin' out the Window,4ElNxglBjcrASiGn58t9Jm,47202,26,0.113,0.59,167773,0.656,0.0,C#,0.0301,-15.922,Major,0.0631,108.64,04-Apr,0.631,Blues
No,empty_field,Fly Like an Eagle,1LytkZ67Tquo5A5TyzqVcZ,129319,28,0.0195,0.635,163410,0.613,1.22e-05,A#,0.121,-5.218,Minor,0.0334,122.136,04-Apr,0.488,Blues
No,Lightnin' Hopkins,Mojo Hand,0dI4mHGU5PgjoU4Ogay1Bp,73420,41,0.656,0.567,182509,0.56,0.000102,B,0.127,-8.356,Minor,0.147,147.008,04-Apr,0.766,Blues
No,Link Wray,Fire And Brimstone,4x8tWcwaUvya2MePfp5IhR,36153,42,0.425,0.607,258893,0.783,0.0135,G#,0.21,-11.262,Major,0.0419,109.396,04-Apr,0.774,Blues
No,Clutch,Wishbone,1EsVik35lWObbJbalNTluZ,176210,29,0.174,0.479,223533,0.869,8.07e-05,E,0.355,-5.51,Major,0.0417,91.471,04-Apr,0.877,Blues
No,Phish,Sneakin' Sally Thru The Alley,04BkCaAnbd0GfqNtkdHz7T,180546,23,0.18,0.561,523427,0.922,0.0303,F#,0.847,-7.743,Minor,0.0424,97.306,04-Apr,0.561,Blues
No,The Black Keys,Them Eyes,2xECSFHPgCyElhTVRaHVYP,40656,30,0.0073,0.483,143053,0.687,0.00101,G,0.0784,-6.919,Major,0.125,131.825,04-Apr,0.778,Blues
No,Lynyrd Skynyrd,Call Me The Breeze,76wtFpIVxL32tCp4p9M4iX,83819,56,0.00434,0.271,309773,0.642,0.0781,D,0.118,-10.475,Major,0.0384,186.366,04-Apr,0.819,Blues
No,Faces,Pineapple and the Monkey,4Uiw0Sl9yskBaC6P4DcdVD,192357,33,0.361,0.45,264453,0.519,0.861,A,0.127,-11.452,Minor,0.0397,80.947,04-Apr,0.49,Blues
No,The Parlor Mob,House of Cards,5k5O6FE9tDygLpSFkOikkG,206509,33,7.9e-05,0.415,216963,0.842,5.61e-05,B,0.256,-6.846,Minor,0.0643,167.975,04-Apr,0.563,Blues
No,The Cramps,Can Your Pussy Do the Dog?,2PmGtDUyJIpYBEtI1hQIVp,65032,31,0.0242,0.279,202627,0.98,0.00127,C,0.324,-5.259,Major,0.173,145.08,04-Apr,0.273,Blues
No,Welshly Arms,Need You Tonight,61ZYsv0eUar8KGWJwtsNJU,211055,45,0.0212,0.466,-1,0.38,0.504,C,0.0818,-10.217,Minor,0.0292,157.987,04-Apr,0.239,Blues
No,Ted Nugent,Dog Eat Dog,4p4IXOV33P096kOIGKHYly,206570,33,0.00661,0.538,-1,0.899,0.0049,A,0.13,-6.479,Minor,0.0457,,04-Apr,0.702,Blues
No,T. Rex,Girl - Remastered,11fNLqDB47gMKj7BHhR2Qr,156389,27,0.767,0.597,-1,0.262,0.0,A,0.295,-12.582,Minor,0.0349,116.599,03-Apr,0.334,Blues
No,empty_field,Ophelia - Concert Version,7fNhKDid3Eih60GlvlVScM,72865,35,0.0568,0.364,225707,0.974,0.00415,C,0.992,-5.284,Major,0.101,186.837,04-Apr,0.584,Blues
No,Gary Clark Jr.,Glitter Ain't Gold (Jumpin' for Nothin'),3orqz20wI2gwkUoHW9w2Yh,186367,29,0.0022,0.24,258027,0.967,0.00146,A,0.146,-2.008,Minor,0.113,174.539,04-Apr,0.19,Blues
No,Eric Clapton,Tulsa Time,7vNq9awmDqVRUhA0HW1OaL,98336,34,0.422,0.709,208933,0.447,0.898,D,0.0523,-16.793,Major,0.041,125.105,04-Apr,0.856,Blues
No,The Dead Weather,The Difference Between Us,20QWFCoqChsA1kfAjfrwG3,45640,38,0.00835,0.33,217320,0.98,0.0,A,0.81,-2.043,Major,0.127,117.249,04-Apr,0.202,Blues
No,empty_field,Taqkal Tarha,1ezFtClxTMcS2AotqjTZX5,173332,28,0.582,0.58,-1,0.834,0.209,F#,0.105,-8.763,Major,0.166,101.017,03-Apr,0.591,Blues
No,Delbert McClinton,Rosy,2bwxqGKS5GPXfNanAIRe2p,206006,29,0.687,0.803,203385,0.398,8.87e-06,F,0.14,-7.284,Major,0.0351,,04-Apr,0.573,Blues
No,Big Brother & The Holding Company,Combination of the Two,17jGStnoCT7dk0aHtHu88M,95967,33,0.0134,0.37,-1,0.918,0.0434,A,0.607,-10.685,Major,0.187,152.79,04-Apr,0.362,Blues
No,The Yardbirds,Lost Women - The Stereo Album,7BhY4X26JrFA1hTsjEVx6f,167224,38,0.00403,0.392,-1,0.543,0.624,C,0.0462,-11.319,Minor,0.0311,122.547,04-Apr,0.611,Blues
No,Chris Smither,No Love Today,4VStxMJtqEXVh6r5xKK1l4,72300,38,0.851,0.558,284057,0.296,0.0,B,0.699,-9.205,Minor,0.0381,89.452,04-Apr,0.337,Blues
No,The Allman Brothers Band,Jelly Jelly,7GSlWq7g7RHCbsPMrJ0tEx,110976,33,0.566,0.367,346333,0.462,0.223,F,0.395,-9.633,Major,0.031,178.496,03-Apr,0.376,Blues
No,empty_field,When The Night Comes Falling From The Sky,23nUC1KryLUoO3Jlqk4Aqn,79980,38,0.00238,0.547,293036,0.794,0.0,F,0.11,-11.047,Major,0.0719,127.567,04-Apr,0.532,Blues
No,empty_field,Delaware Slide,1Fs8CxgwWqaUyB0CbCj4A3,58080,37,0.126,0.391,474360,0.818,0.351,D,0.117,-12.255,Major,0.0541,126.538,04-Apr,0.763,Blues
No,Canned Heat,On The Road Again - Remastered,614NVFo5csQqRnryl4jXs2,55626,35,0.249,0.537,296427,0.557,0.0,E,0.216,-8.302,Major,0.0352,130.093,04-Apr,0.168,Blues
No,T.K. Soul,Somebody Loves You,6IHYYjfMY7X5Qu4UhObcp8,214474,27,0.43,0.82,268200,0.385,0.0,C#,0.299,-5.708,Major,0.0523,92.659,03-Apr,0.622,Blues
No,empty_field,No Regrets,1RhyVwNEpuxHgqpHP686v7,161619,28,0.00137,0.362,154627,0.977,3.05e-05,A,0.347,-3.89,Major,0.0595,141.249,04-Apr,0.374,Blues
No,"Bobby ""Blue"" Bland",Stormy Monday Blues - Single Version / Stereo,66irOaTsZsOzfzdwO5AEoY,44472,28,0.634,0.389,250400,0.272,0.000698,C#,0.121,-14.342,Major,0.0451,184.85,03-Apr,0.319,Blues
No,Wolfmother,Apple Tree,2NVpYQqdraEcQwqT7GhUkh,182393,34,0.000171,0.295,210240,0.829,0.00241,A#,0.662,-3.173,Minor,0.0686,120.218,04-Apr,0.53,Blues
No,Ty Segall,Feel,3fFMwoU0tS2IqfRCGNOMP1,28896,42,0.000533,0.393,255227,0.862,0.0629,C#,0.127,-6.681,Major,0.0731,99.233,04-Apr,0.392,Blues
No,Eric Clapton,"My Father's Eyes - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; Take 2",0fQfBstwflzvMTyKdSSPQl,83128,36,0.45,0.526,402947,0.509,0.00108,C#,0.636,-12.08,Minor,0.0611,97.09,04-Apr,0.526,Blues
No,empty_field,Halfway to the Moon,4bBXBazYqsi1HUsrlPxUnf,34982,22,0.00546,0.521,-1,0.872,0.185,C,0.783,-7.466,Major,0.0294,86.262,04-Apr,0.709,Blues
No,Steely Dan,Pearl Of The Quarter,39vly7Z4VLImfggnEDEUzf,116100,31,0.334,0.613,231000,0.435,1.61e-06,C,0.154,-13.18,Major,0.025,82.089,04-Apr,0.539,Blues
No,Black Pistol Fire,Copperhead Kiss,4VO88hvgij1NzgmGpV1MPV,212464,26,6.14e-05,0.25,240760,0.943,2.04e-05,G,0.0577,-4.032,Major,0.104,89.2,04-Apr,0.281,Blues
No,Television,Marquee Moon,77Tgu8hBNTCkQeCeSwHI88,110745,56,0.0391,0.49,-1,0.536,0.371,G,0.116,-10.83,Major,0.0382,118.008,04-Apr,0.732,Blues
No,Rival Sons,Gypsy Heart,4IqBQb19dX4HcPWZZreYhS,41380,32,0.000185,0.192,208960,0.912,0.00513,E,0.301,-5.063,Major,0.0947,168.46,04-Apr,0.507,Blues
No,empty_field,Jack White on 'Hey Gyp (Dig the Slowness)',5UEaKP1vPMG3T6vyBhiSso,38053,27,0.522,0.609,34134,0.0907,0.0,G,0.526,-28.898,Major,0.918,112.332,05-Apr,0.964,Blues
No,LJ Echols,From the Back,7tUZJ2ZcRZXYZQlV7CsMB2,160185,26,0.0745,0.849,-1,0.803,3.51e-05,F,0.0621,-4.514,Minor,0.0616,111.008,04-Apr,0.962,Blues
No,Clutch,Gone Cold,23CTSy0Os32H7zooPgqZuC,197937,33,0.55,0.607,260947,0.269,0.105,A#,0.111,-12.929,Major,0.0306,159.961,04-Apr,0.316,Blues
No,The Band,The Night They Drove Old Dixie Down - Concert Version,2N8uCUNl2R6q6sXfG42Vur,54732,37,0.126,0.367,277493,0.864,0.0021,C,0.96,-7.073,Major,0.0894,121.018,04-Apr,0.401,Blues
No,Santana,Taboo,3vsBdFeXh8VTk8LqILDlbp,157268,26,0.308,0.352,-1,0.723,0.244,E,0.0716,-12.419,Minor,0.0711,89.842,04-Apr,0.415,Blues
No,The Band,Theme from the Last Waltz - Concert Version,0HNhfGGE2n702ieqFxQV5M,143808,36,0.615,0.229,234067,0.533,0.0252,A,0.711,-8.26,Major,0.0674,65.524,04-Apr,0.348,Blues
No,empty_field,That's How Strong My Love Is,6wRAaHDUB48YnmKpTfS7GZ,131087,53,0.757,0.473,-1,0.421,0.0,D#,0.145,-10.234,Minor,0.0558,,03-Apr,0.682,Blues
No,Brook Benton,Rainy Night in Georgia,5WvMZ7AC5DOp0fVY5mwpMi,184036,42,0.524,0.301,233573,0.309,0.0758,E,0.129,-19.155,Minor,0.042,75.165,04-Apr,0.384,Blues
No,Eric Clapton,Dear Mr. Fantasy - Live from Madison Square Garden,1967knjD63PGSC8HvANzsb,58441,32,0.185,0.332,461333,0.794,0.0414,D,0.755,-6.004,Major,0.0434,138.07,04-Apr,0.481,Blues
No,Bad Company,Feel Like Makin' Love - Remastered Version,3QqRShyg7ABnLZbX3jwFSm,55703,43,0.233,0.56,314093,0.543,0.000179,G,0.335,-8.433,Major,0.0288,85.119,04-Apr,0.661,Blues
No,Warren Smith,Uranium Rock,3peHeqaa3c0bDIA3whCWR0,161491,45,0.13,0.529,127160,0.761,5.8e-05,D,0.316,-12.85,Major,0.0376,,04-Apr,0.932,Blues
No,Gov't Mule,Whiter Shade of Pale,15Csfc8bkcJRCT04OErRkP,139785,28,0.409,0.33,400453,0.651,0.347,C,0.633,-6.0,Major,0.0295,140.877,04-Apr,0.205,Blues
No,Santana,Smooth,2VlVXZnBDYUePCVaIOOqHK,182075,20,0.162,0.64,240347,0.885,5.88e-06,A,0.43,-4.9,Major,0.03,115.951,04-Apr,0.963,Blues
No,Sidiki Diabaté,Fais moi confiance,0zvNHIL7ci0ZzIoWU6RO2u,177127,41,0.275,0.676,-1,0.665,0.248,G,0.0957,-6.953,Minor,0.0432,98.003,04-Apr,0.734,Blues
No,empty_field,I'm Tore Down,4ziNEnmyNT3AJL98nfXr0D,94888,28,0.000201,0.33,264661,0.923,0.000253,F,0.124,-8.624,Minor,0.0827,146.197,04-Apr,0.653,Blues
No,Traveling Wilburys,She's My Baby,2aBEchhqPDgnvjPhCgzHSx,132808,41,0.095,0.506,195000,0.96,9.23e-06,G,0.212,-4.978,Major,0.0617,141.217,04-Apr,0.615,Blues
No,Tyler Bryant & the Shakedown,Judgement Day,7KqkOTrif3SsadJyDgjWTK,66840,31,0.515,0.56,190747,0.792,0.00944,G#,0.106,-4.388,Minor,0.0285,,04-Apr,0.343,Blues
No,empty_field,"Mind Eraser, No Chaser",7efofHV4HYIa0hZ1ItgD8v,72811,38,0.00218,0.253,246827,0.952,2.54e-06,B,0.222,-3.732,Minor,0.21,150.374,04-Apr,0.178,Blues
No,Jimi Hendrix,My Friend - Demo,0EhE5Vr3pvcH4Afz89IbHs,141502,33,0.868,0.566,-1,0.122,0.0,F,0.117,-22.312,Major,0.258,86.008,04-Apr,0.442,Blues
No,Jamie N Commons,Rumble And Sway,6aLl1AjRbo4ddJZh7Hzazx,116917,40,0.106,0.645,-1,0.821,5.38e-05,C#,0.127,-4.912,Major,0.248,,04-Apr,0.682,Blues
No,Jane's Addiction,Ocean Size,6fTdcGsjxlAD9PSkoPaLMX,188043,39,0.0896,0.257,-1,0.901,0.0137,A,0.227,-9.074,Major,0.0832,93.286,04-Apr,0.252,Blues
No,Traffic,John Barleycorn,203c3jfQ4JZn1BBfXG84I4,215931,33,0.841,0.332,-1,0.154,0.0,D,0.089,-16.711,Major,0.0317,,04-Apr,0.346,Blues
No,Justin Townes Earle,Ain’t Got No Money,1beqtQO0aIc1dWsXr97Iji,199596,37,0.418,0.445,185096,0.655,5.19e-06,D,0.0829,-7.402,Minor,0.0694,108.406,04-Apr,0.62,Blues
No,Howlin' Wolf,Smokestack Lightnin',6b3Ka2RNW9572oOuGOc1Uc,41696,54,0.844,0.661,188400,0.342,0.000128,A,0.26,-16.361,Minor,0.043,146.118,04-Apr,0.588,Blues
No,Jeff Healey,While My Guitar Gently Weeps,4F0J7Ffnx1b0LbonxDiZte,187937,26,0.0605,0.348,313400,0.676,0.00118,D,0.948,-8.054,Major,0.0342,135.131,04-Apr,0.482,Blues
No,empty_field,Angel from Montgomery - Live,12whPvsw1oxuuwlD27mTeb,91643,40,0.708,0.465,-1,0.303,2e-06,G,0.981,-8.793,Major,0.04,143.933,04-Apr,0.337,Blues
No,Ali Farka Touré,Savane,09o4RmGrRNrrvjWT0uAaKA,108521,36,0.772,0.776,463267,0.279,0.134,E,0.0567,-10.45,Minor,0.0615,135.866,04-Apr,0.509,Blues
No,Otis Redding,You Don't Miss Your Water,3wYOTH0pLj1tgiV2WMLKeR,82769,41,0.777,0.485,172200,0.204,0.0,C,0.119,-14.328,Major,0.034,144.046,03-Apr,0.485,Blues
No,The Coasters,Charlie Brown,242oSaqcKvmRfi7FEXFa77,156988,46,0.404,0.646,141667,0.628,5.03e-06,D#,0.00967,-8.794,Major,0.243,125.705,04-Apr,0.881,Blues
No,Goodbye June,Man Of The Moment,1ZEpge1j4gAi4R7pU9oor5,95288,43,0.0157,0.395,-1,0.905,0.000935,C#,0.141,-4.078,Major,0.122,155.929,04-Apr,0.351,Blues
No,empty_field,It's O.K.,1BuU31VNqHXy0cryUtJM0X,29919,30,0.767,0.41,215507,0.808,0.0,C,0.312,-5.331,Major,0.13,162.721,04-Apr,0.381,Blues
No,empty_field,Wang Dang Doodle,0LhE1qJdAbb02oJFRyd22s,112782,40,0.717,0.403,147400,0.653,0.0,B,0.203,-13.305,Minor,0.037,93.421,04-Apr,0.739,Blues
No,empty_field,Everyone's Gone To The Movies,3AqRgkDhWXDcAJ9BMCtrLy,52429,39,0.214,0.837,224867,0.526,0.0,C,0.0768,-11.744,Major,0.0449,121.587,04-Apr,0.858,Blues
No,Queens of the Stone Age,Song For The Deaf,424qpX6swdUdhLq95cecNu,208490,36,0.196,0.416,402733,0.823,0.424,C,0.157,-5.047,Major,0.0879,100.818,03-Apr,0.145,Blues
No,Al Green,Funny How Time Slips Away,1QzC4y8h6WFxHE4KlokhVr,55472,35,0.444,0.708,335280,0.302,2.11e-05,F,0.0802,-13.059,Major,0.049,93.487,03-Apr,0.63,Blues
No,Washington Phillips,Lift Him Up That's All,7FMUhpMFMqNxmdThXefFVn,162914,25,0.99,0.442,214053,0.209,0.0,F#,0.205,-13.193,Major,0.0569,82.902,04-Apr,0.0537,Blues
No,empty_field,Love in a Minor Key,5TTLIG6IKMMcLR3iLYHHYb,136574,36,0.00355,0.502,-1,0.833,0.0,C,0.38,-5.053,Minor,0.0621,85.034,04-Apr,0.611,Blues
No,empty_field,Things I Used to Do,6Icck8HwuXn7tdxIlygaHW,169093,41,0.00117,0.312,221360,0.674,0.765,G,0.273,-8.86,Major,0.0391,93.241,04-Apr,0.691,Blues
No,Muddy Magnolias,Devil's Teeth,4RacZt9gSPdSVFYAc3YseV,20729,24,0.017,0.51,209987,0.915,6.59e-06,C#,0.536,-6.75,Major,0.091,155.036,04-Apr,0.766,Blues
No,Queens of the Stone Age,I Think I Lost My Headache,4WjHsBRu126W3dnzJTEeAl,179651,33,0.45,0.305,520173,0.495,0.577,A#,0.258,-5.116,Major,0.0428,70.831,04-Apr,0.443,Blues
No,Traffic,Paper Sun,2bRJI28I3DxjA4KMBZSOSQ,36478,32,0.401,0.472,255173,0.671,0.000265,D,0.113,-12.15,Major,0.0547,132.031,04-Apr,0.512,Blues
No,"Andrew ""Jr Boy"" Jones",Whiskey Drinkin' Blues,19MkwMrRjO7773zpuGss1o,103055,29,0.195,0.658,273347,0.569,1.22e-05,G,0.281,-5.574,Major,0.0302,119.949,03-Apr,0.454,Blues
No,Doyle Bramhall II,So You Want It to Rain,2x0WlnmfG39ZuDmstl9xfX,24934,28,0.0227,0.267,317040,0.737,0.0115,D,0.12,-5.627,Major,0.0507,143.213,04-Apr,0.302,Blues
No,B.B. King,Baby I Love You,56VvbKdZ1Cp2zAC4Cu7KnP,110690,33,0.0886,0.455,241493,0.445,0.000274,C,0.107,-9.435,Major,0.0406,176.224,04-Apr,0.513,Blues
No,Big Mama Thornton,Ball N' Chain,1w23NszyrwFS7FnEkJveEl,191517,30,0.353,0.433,271200,0.372,0.000438,A#,0.286,-13.595,Major,0.0361,77.294,03-Apr,0.395,Blues
No,Supersuckers,Must've Been High,4nZVaNOITejdbDqzi1wLSF,164819,29,0.0183,0.538,207773,0.361,0.209,A,0.102,-11.298,Minor,0.03,132.573,04-Apr,0.125,Blues
