Selected,track_id,artist_name,track_name,RF_genres,instance_id,actual_genre,pre_dictated_genre
No,4OBJYZH6LOphWj6HAY9xNl,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: 2. Kyrie - Live",Classical,124126,Classical,Classical
No,2oOScl7faJuKJbQNlmmwsF,Wolfgang Amadeus Mozart,"Serenade In G Major: Eine Kleine Nachtmusik, K. 525: II. Romance: Andante",Classical,74851,Classical,Classical
No,37nmPuQZZX96vwBAOMX8yR,Wolfgang Amadeus Mozart,"Piano Sonata in C major, K. 545: I. Allegro",Classical,85144,Classical,Classical
No,6hchk7cCDULpk2ag8JFjXQ,Wolfgang Amadeus Mozart,Piano Concerto No.24 in C minor K.491 (Cadenzas are by Kissin): Larghetto,Classical,138101,Classical,Classical
No,6s5i9piq629tK2Sfb9duiL,Wolfgang Amadeus Mozart,"Piano Concerto No. 24 in C Minor, K. 491: I. Allegro",Classical,78090,Classical,Classical
No,7mjjJNWtcDdTxSwy3SDhlr,Wolfgang Amadeus Mozart,"Symphony No. 39 in E-Flat Major, K. 543: II. Andante con moto",Classical,89282,Classical,Classical
No,4vw3jqlirJthhawoUMM8qO,Wolfgang Amadeus Mozart,"Mozart: Piano Sonata No. 11 in A Major, K. 331, ""Alla Turca"": I. Andante grazioso",Classical,47093,Classical,Classical
No,153azMVIwAmnyV3pnBZ6oF,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act III: Ha, wie will ich triumphieren",Classical,21437,Classical,Classical
No,0Vrjrwqh2df34LDP6lVbgE,Wolfgang Amadeus Mozart,"Violin Concerto No. 4 in D Major, K. 218 - Cadenza: Giovanni Sollima: 1. Allegro",Classical,195541,Classical,Classical
No,3zjM3l6tM50gSNNBJ7zdAa,Wolfgang Amadeus Mozart,"Klavierkonzert Nr. 21 C-Dur, K. 467, ""Elvira Madigan"": 2. Andante (Elvira Madigan): II. Andante",Classical,134414,Classical,Classical
No,2GATPLRMzHNwUmkxGgCoEP,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626 (Süssmayr - Dutron 2016 completion): II. Sequentia - Confutatis",Classical,155257,Classical,Classical
No,086FMmLngvmDxYFD0cxf5t,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: 1. Introitus: Requiem - Live",Classical,63765,Classical,Classical
No,2ylVfK4pVfeSV4zxieyT2B,Wolfgang Amadeus Mozart,"Church Sonata in E-Flat Major, K. 67 ""Epistle Sonata"" (Live)",Classical,135939,Classical,Classical
No,3epk8GAX1Oy9dg2EMbaymC,Wolfgang Amadeus Mozart,"Piano Concerto No. 13 in C Major, K. 415: I. Allegro",Classical,79485,Classical,Classical
No,1364cfVtDUV74zIeMl6ydQ,Wolfgang Amadeus Mozart,"Violin Concerto No. 3 in G major, K. 216: Violin Concerto No. 3 in G major, K. 216: I. Allegro",Classical,168459,Classical,Classical
No,0u94Om0IXFT4DZO9CUMWr2,Wolfgang Amadeus Mozart,"Violin Concerto No. 4 in D Major, K. 218 - Cadenza: Giovanni Sollima: 3. Rondeau (Andante grazioso - Allegro ma non troppo)",Classical,210352,Classical,Classical
No,4XKkXLePJKajib3Mo4PKYV,Wolfgang Amadeus Mozart,"Don Giovanni, K. 527 (Excerpts Sung in German): Schöne Donna! Dies genaue Register",Classical,160653,Classical,Classical
No,50cXLDFXaK3YhEx868oB0w,Wolfgang Amadeus Mozart,"Horn Concerto No.4 in E flat, K.495: 3. Rondo (Allegro vivace)",Classical,89384,Classical,Classical
No,6yglAnjur5efD4lcNVEKqi,Wolfgang Amadeus Mozart,"Violin Concerto No. 2 in D Major, K. 211 (Cadenza by J. Fischer & Y. Kreizberg): III. Rondo. Allegro",Classical,104147,Classical,Classical
No,41uX0L4bro4KfKtDIIEFFe,Wolfgang Amadeus Mozart,II. Andante cantabile,Classical,65317,Classical,Classical
No,0px8Gl2Todp1CG961FXFuU,Wolfgang Amadeus Mozart,"String Quartet No. 14 in G Major, K. 387: IV. Molto allegro",Classical,104696,Classical,Classical
No,5ATUXl5MiTbVii4a5ongzl,Wolfgang Amadeus Mozart,"Symphony No. 40 in G Minor, K. 550: Symphony No. 40 in G Minor, K. 550: II. Andante",Classical,120268,Classical,Classical
No,3T4uzsqw3V1A5xsq7IjmNe,Wolfgang Amadeus Mozart,"Requiem In D Minor, K.626: 3. Sequentia: Confutatis",Classical,106914,Classical,Classical
No,09WdlfdcYtlcKxUWWwvbvL,Wolfgang Amadeus Mozart,"Symphony No.40 in G minor, K.550: 1. Molto allegro",Classical,47622,Classical,Classical
No,4AjBIRQNZDDVB0MrGlQHvB,Wolfgang Amadeus Mozart,ピアノとヴァイオリンのためのソナタ ハ長調 K.403 II. Andante,Classical,167892,Classical,Classical
No,7AF7beBIE2EqH3B09iJE7M,Wolfgang Amadeus Mozart,"The Magic Flute, K. 620: Ouverture",Classical,44347,Classical,Classical
No,3sesjaFfAouDPdJu2oAgp4,Xuefei Yang,Drunken Ecstasy (arr. Xuefei Yang for guitar),Classical,29681,Classical,Classical
No,32WGqV7YUfh2RmkeLWf2X7,Xuefei Yang,楊雪霏,Classical,120340,Classical,Classical
No,6ZUITkPPMScmzjW4jFkBn6,Yo-Yo Ma,"Songs My Mother Taught Me from Gypsy Melodie, Op. 55",Classical,143315,Classical,Classical
No,3ITSg9R172IkqZhB3h5tqW,Zakir Hussain,Babar - Feat. Detroit Symphony Orchestra,Classical,115547,Classical,Classical
No,5WtfUKzXircvW8l5aaVZWT,Zbigniew Preisner,Leaving The Docks,Classical,158389,Classical,Classical
No,5b2LX4gs1cpcJLyvnFfZ4a,Zoltán Kodály,"Háry János, Op. 15: II. Viennese Musical Clock",Classical,91337,Classical,Classical
No,2M5HmGMNoPQetbAc3BnETK,Zoltán Kodály,"Sonata for solo violoncello, Op. 8: Sonata for solo violoncello, Op. 8: III. Allegro molto vivace",Classical,128869,Classical,Classical
No,7yr03D5Ie9buMaVKfEd9Xf,empty_field,The River Cam,Classical,173588,Classical,Classical
No,6fSr19shBZHkDVRrwWZkbh,empty_field,"Invention No. 8 in F Major, BWV 779",Classical,45885,Classical,Classical
No,24Qo0pcx4gjBNQNp1cTOVw,empty_field,"Wiegenlied - Berceuse, Op. 98/2 D.498",Classical,161501,Classical,Classical
No,1AU8s5RMGA6mzHsFn06Iaa,empty_field,4 Dance Episodes from Rodeo: I. Buckaroo Holiday,Classical,57393,Classical,Classical
No,0iUoDZNWdqR8eMNsEw6Nkb,empty_field,"Violin Romance No.2 in F Major, Op.50",Classical,109507,Classical,Classical
No,1jvxCWcegNcOnWQqrLnHeT,empty_field,"Overture to ""A Midsummer Night's Dream"", Op. 21: Tempo primo",Classical,186073,Classical,Classical
No,4p3ilGFElXPYzCYpvGl5fS,empty_field,"Andante spianato and Grande Polonaise in E-Flat Major, Op. 22: Grande Polonaise",Classical,134886,Classical,Classical
No,2mBIHFv81gM8vgB5ACICpR,empty_field,"Schumann: Cello Concerto in A Minor, Op. 129: II. Langsam (Live)",Classical,126225,Classical,Classical
No,4UTpObwAYO67yymOoCeXwS,empty_field,La catedral,Classical,211479,Classical,Classical
No,5NhqdHEGfM78WWnJARI0iM,empty_field,"Prélude No.25 in C sharp minor, Op.45",Classical,113869,Classical,Classical
No,5JJqEJRYd8hBhR7z3IFVgx,empty_field,"Nocturne No.1 in E flat, Op.33, No.1",Classical,100218,Classical,Classical
No,3ceMwoo0pppZwVozHMgoHe,empty_field,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": I. Allegro ma non troppo, un poco maestoso (Live)",Classical,33716,Classical,Classical
No,58WPfCHPWZyKzttyL6ux8u,empty_field,My Favorite Things,Classical,180243,Classical,Classical
No,33VTrzlQoFEFpvJtfwuVGJ,empty_field,"8 Pieces, Op. 83: No. 6. Nachtgesang: [Andante con moto]",Classical,58211,Classical,Classical
No,0bcGY7mfG10QfeaDbz97hC,empty_field,Structure No. 3,Classical,209558,Jazz,Jazz
No,4XnjPTtMivM4TQc1Y167ao,empty_field,"Suor Angelica, SC 87: Sorelle in umilta",Classical,29804,Opera,Opera
No,5PFjlsN8FroFIZ51KMGApF,empty_field,"Suite bergamasque, L. 75: Suite Bergamasque: III. Clair de lune",Classical,109896,Classical,Classical
No,1xzBco0xcoJEDXktl7Jxrr,empty_field,"Trois nouvelles études, B. 130: No. 3 in D-Flat Major",Classical,82716,Classical,Classical
No,0sW7xBDLtKuGvcPxmt75CT,empty_field,"Piano Trio In C, K.548: 2. Andante cantabile - Live",Classical,172582,Classical,Classical
No,0qsg5hwqGBvn0xp36rDjMk,empty_field,"2 Pièces hébraïques: No. 1, Invention",Classical,30237,Classical,Classical
No,6H944yeBgcnaKaDF17EI96,empty_field,The Black Gate Opens (feat. Sir James Galway),Classical,115229,Classical,Classical
No,5cOKKOFgMhjZaOT5qvnagi,empty_field,"17 Piano Fragments: No. 3, —",Classical,64261,Classical,Classical
No,0gHMDmA31v4McUygM6TyNz,empty_field,"Beau Soir, L.6",Classical,20435,Classical,Classical
No,1bGas968flWbyqIdVqlHt4,empty_field,"L'Arlésienne Suite No.1, WD 40: 3. Adagietto",Classical,164931,Classical,Classical
No,4KtHxcTlIXEKinToSNzPPO,empty_field,Valse-ballet,Classical,82744,Classical,Classical
No,6Uli2nWTvhrVm0DIdjTbgh,empty_field,La foule,Classical,115775,Classical,Classical
No,454I78HEySdcHE8fcVabTb,empty_field,Ponce: Balada Mexicana,Classical,101223,Classical,Classical
No,31TJOYv6UYUHtBXlUUpo1k,empty_field,Dark Eyed Sister - 2005 Digital Remaster,Classical,213810,Classical,Classical
No,0hLObGB9xRjuRVasHehmLI,empty_field,"Sibelius: Violin Concerto in D Minor, Op. 47: II. Adadio di molto",Classical,69103,Classical,Classical
No,6YUabbaC4lNbPp0n0rcO87,empty_field,"Swan Lake, Op. 20a, TH 219: Russian Dance",Classical,121934,Classical,Classical
No,08U5qkrOjJbXqHZyxMBH1s,empty_field,"Episodio 15 (Lady Orinoco, Políticas De Youtube, Melody Petite)",Classical,32089,Comedy,Comedy
No,4SZhxF0sIS8nDvwhT0Tt2V,empty_field,I've Got You Under My Skin,Classical,21365,Jazz,Jazz
No,2W541E86MjvAso7RKN2c7i,empty_field,"Jeux d'enfants, Op. 22: V. The Ball",Classical,30938,Opera,Opera
No,3zo93Swpm7wIkLJEFc1DIL,empty_field,Ricciardo e Zoraide: Overture,Classical,44436,Opera,Opera
No,5juqQxSEQMltScWFiGliYQ,empty_field,Carmen-Fantasie,Classical,106157,Opera,Opera
No,2vEx7GO5LJobks3pSA772b,empty_field,Trois Gymnopédies (1888): I: Lent et douloureux,Classical,162687,Classical,Classical
No,7cMmzfQmsA37J3cxktlanr,empty_field,"The Planets, Op. 32: 5. Saturn, the Bringer of Old Age",Classical,199426,Classical,Classical
No,77x1XwjIIyjLGCbfeKa1pi,empty_field,"Piano sonata in A Major, D. 959: II. Andantino",Classical,121609,Classical,Classical
No,3OE7sakLSNfcUEPyNsrvaB,empty_field,"Orfeo ed Euridice - Vienna Version (1762), Wq. 30; WOTG/LiebG I.A.30 / Act 2 / Scene 2: Ballo. Andante (Danza degli spiriti beati) - Live",Classical,144182,Classical,Classical
No,1lpjuCmK1R2z4oUe9ytNYy,empty_field,"Serenade in D Major, K. 320, ""Posthorn-Serenade"": IV. Rondeau. Allegro ma non troppo",Classical,212487,Classical,Classical
No,0whVLvwNAqBaR2p1o6KV4I,empty_field,"Unaccompanied Cello Suite No. 6 in D Major, BWV 1012: Allemande",Classical,67524,Classical,Classical
No,5IPMccMIWC5Kuo1tvgNc9k,empty_field,The Great Eye,Classical,41417,Classical,Classical
No,6NVI8uSMMbVAjt0FzL4GFL,empty_field,Sonata for Solo Harp: I. Allegretto,Classical,54174,Classical,Classical
No,2GUJWmiDlSwey0GrLCX1gK,empty_field,"""Pastorale"" Symphony No.6 in F Major, Op.68: I. Allegro ma non troppo",Classical,67254,Classical,Classical
No,3lQIYJk2VrpvzZFOPR3ZPD,empty_field,Masquerade Suite: Waltz,Classical,157211,Classical,Classical
No,5BXjoLBmRSivBNCK2jmx8r,empty_field,Never Cursed,Classical,152701,Classical,Classical
No,65n4DkUhKUO4tECIabKwy1,empty_field,"Moderen (The Mother), Op. 41, FS 94: Tagen letter (The Fog is lifting)",Classical,163314,Classical,Classical
No,4qC1f6x5noHkw5ZMBuvhx1,empty_field,"Swan Lake, Op.20, Act I: 9. Finale (Andante)",Classical,90776,Classical,Classical
No,4IfjnNG3AA8ZIlYBSWiHyt,empty_field,"Nocturnes, Op. 62: No. 2 in E Major",Classical,155969,Classical,Classical
No,0Wq6bHWElO3op5FI7VxwFA,empty_field,Sonata for Violin and Piano in A: 4. Allegretto poco mosso,Classical,145302,Classical,Classical
No,6SgRH5w12p02thuNLjefZj,empty_field,Apres Une Reve,Classical,155384,Classical,Classical
No,4Dl27YkWJKEwtsJQzezJ3o,empty_field,"Nulla in mundo pax, RV 630: 1. Nulla in mundo pax sincera",Classical,38284,Classical,Classical
No,6nTeQGE4xXarl892zLDSuq,empty_field,The Paths Of The Dead,Classical,119610,Classical,Classical
No,2Mh0jU5IyRTQfpyMnvki5Z,empty_field,God Bless the Child - Remastered,Classical,26349,Jazz,Jazz
No,2xbrMtkxp399aSiCJ8EAON,empty_field,Maybe,Classical,188715,Jazz,Jazz
No,2mKY3LWyyLYgz3aFsHQk83,empty_field,Venice,Classical,68604,Jazz,Jazz
No,0fDGqIKOL8mX5sl67hYv5D,empty_field,First Gymnopedie,Classical,141628,Jazz,Jazz
No,15zgOmju4lGWvEJivOtRCn,empty_field,"Nouvelles suites de pièces de clavecin, Suite in G Major, RCT 6: VII. Les sauvages",Classical,116221,Opera,Opera
No,2CS8HzG3yvQiwfKDxF8pfO,empty_field,Massenet: Thaïs / Acte Deux - Méditation religieuse - Symphonie,Classical,193485,Opera,Opera
No,1AH28vdykcFi8iqPD1TCpg,empty_field,Un ballo in maschera : Overture,Classical,115708,Opera,Opera
No,1P5hnA7CpnWNSsNorntzeI,empty_field,"Overture ""Egmont""",Classical,107553,Classical,Classical
No,3THZtwFfwGqnJPLdtkbesl,empty_field,Waltz No.2,Classical,186262,Classical,Jazz
No,3KkeIUcjDxOZ8xha1jw3cp,empty_field,Mendelssohn: Violin Concerto in E Minor Op. 64: I. Allegro molto appassionato,Classical,171501,Classical,Classical
No,2JmL7GBTVaWMo8kCpECxmp,empty_field,"La vida breve, Act II: Intermezzo",Classical,162047,Classical,Classical
No,0tr0D36L1RwPdUTFfyNq37,empty_field,"Piano Sonata No. 11 in A Major, K. 331: III. Alla turca",Classical,186307,Classical,Classical
No,7LrZ3SczM7zlUkVlhevPp2,empty_field,"Pastorale in F Major, BWV 590: III. Aria",Classical,53626,Classical,Classical
No,2NCBjlH7FHEG7hXcnvUaWA,empty_field,"Lyric Pieces, Op. 43: II. To the Spring",Classical,178005,Classical,Classical
No,3AbXvBHAGFy4Pz6du6tuAh,empty_field,"Album for the Young, Op. 68: 38. Winterzeit I",Classical,213006,Classical,Classical
No,4v9VoUjp7mLhtXAUII8YuL,empty_field,Brandenburg Concerto No. 1 in F BWV1046: II. Adagio,Classical,126983,Classical,Classical
No,34i4yxPrHWquuR4kjiivFO,empty_field,ピアノとヴァイオリンのためのソナタ ホ短調 K.304 II.Tempo di menuetto,Classical,160225,Classical,Classical
No,4T24xO6NYB3u5QZD6qHuv8,empty_field,"Le nozze di Figaro, K.492 / Act 3: ""Dove sono i bei momenti""",Classical,181784,Classical,Classical
No,7a3YBK0s48V0N2LxpeNrQT,empty_field,"Sonata No. 1 in F Minor, Op. 2 No. 1: IV. Prestissimo",Classical,208017,Classical,Classical
No,1S9j6hXnb771Xxg75wvNUZ,empty_field,"Cello Sonata No. 2 in D Major, Op. 58, MWV Q32: II. Allegretto scherzando",Classical,75722,Classical,Classical
No,35Zwf6TpJ6k5u7isLsvvNk,empty_field,Aisha,Classical,39771,Jazz,Jazz
No,02x97EJYaEkO9x9DJJqg6X,empty_field,Que Reste-T-Il De Nos Amours?,Classical,164990,Jazz,Classical
No,0SfG57HqtBNqKN9O27fo1s,empty_field,Suite en La: Les Trois Mains,Classical,24878,Opera,Classical
No,47ZTqPgefAROYCjFxmVPJH,empty_field,"Il Trovatore - Acto II. ""Stride La Vampa!"" (Azucena)",Classical,65141,Opera,Opera
No,16EX0HquvKdjPjP5zljPSG,empty_field,"Madama Butterfly - Opera in two acts (1986 Digital Remaster), Act II: Humming Chorus",Classical,136597,Opera,Opera
No,39ZiU2QVBvDQzeepJjg8tp,empty_field,"Lohengrin: Act III Scene 1: Treulich gefuhrt, ziehet dahin (Wedding March) (Chorus)",Classical,185269,Opera,Opera
No,0LE0OnLC3t9YlyzHoFmKqu,empty_field,Petite Symphonie: I. Adagio - Allegretto,Classical,162445,Opera,Opera
No,4Z51aUPIpqb5vNaNQ5Ca0w,empty_field,"La traviata / Act 3: ""Addio del passato""",Classical,107860,Opera,Opera
No,32mVHdy0bi1XKgr0ajsBlG,empty_field,Sì. mi chiamano Mimì (Mimì/Rodolfo) - 1997 Remastered Version,Classical,116708,Opera,Opera
No,6rUp7v3l8yC4TKxAAR5Bmx,empty_field,"Piano Concerto No. 27 in B-Flat Major, K. 595: II. Larghetto",Classical,214061,Classical,Classical
No,5YfWtM9VGkkuDeoPfdgDf0,empty_field,"Cello Suite No. 3 in C Major, BWV 1009: II. Allemande",Classical,167223,Classical,Classical
No,2tUBeGn9qDrXmyyn1BWGXI,empty_field,The Eagles - feat. Renée Fleming,Classical,197161,Classical,Classical
No,1KqSCQKR8HiptIos7PgMXG,empty_field,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",Classical,105257,Classical,Classical
No,3UQBRpbCrBAbDaPIEutNk5,empty_field,"Piano Concerto No. 3, Sz. 119, BB 127: II. Adagio religioso",Classical,215113,Classical,Classical
No,4WVIJeIljVILV5ceFrHfs3,empty_field,"Prelude in G Minor, Op. 23, No. 5 - Live at Philharmonie, Berlin / 2018",Classical,112357,Classical,Classical
No,5eoZTdiq4C4aoEfUwAN0ha,empty_field,Delius: On Hearing the First Cuckoo in Spring,Classical,205605,Classical,Classical
No,7JzQWwKzcsj3K8LML0y2yB,empty_field,"Fantasia in D Minor, K.397",Classical,68584,Classical,Classical
No,6zzlL20BHOmAsXVCg8Dvxs,empty_field,House of Woodcock,Classical,197519,Classical,Classical
No,5uBWMETxs2MRv2JNE6hAV1,empty_field,The Beatitudes,Classical,202448,Classical,Classical
No,4E9UishzbBdrCmoZsRwWqv,empty_field,Elgar: Salut d'amour,Classical,187650,Classical,Classical
No,59nJ265OcQ7Rrms09xk8LO,empty_field,The Three Hunters,Classical,183661,Classical,Classical
No,705jBVz6E3ze72vhgYXW5c,empty_field,Lloyd: Symphony No. 5 in B Flat: Rondo,Classical,163973,Classical,Classical
No,6BzB17CUBlSVXEfpNzdzVm,empty_field,"Unaccompanied Cello Suite No. 3 in C Major, BWV 1009: IV. Sarabande",Classical,111408,Classical,Classical
No,51cd3bzVmLAjlnsSZn4ecW,empty_field,"Unaccompanied Cello Suite No. 3 in C Major, BWV 1009: Prélude",Classical,62814,Classical,Classical
No,2b4dO5Yq8bZnCfDN9mfg0W,empty_field,"Serenade in D Major, K. 320 ""Posthorn"": 6. Minuetto",Classical,105634,Classical,Classical
No,1rTuWCfCMXFz9nVsEtHxFd,empty_field,The Twelveth of Never,Classical,48229,Jazz,Jazz
No,5Dff3WhWTCoKo1HZvZi6zU,empty_field,"Les contes d'Hoffmann, Op. 67: Belle nuit, ô nuit d'amour ""Barcarolle""",Classical,48795,Opera,Opera
No,4DnV0rrv0JLbcZHli3kdrk,empty_field,Madama Butterfly / Act 2: 27. Humming Chorus,Classical,153599,Opera,Opera
No,7ruWUT8Y6fWaYg2PkBGhYF,empty_field,First Music: No. 1 - Prelude (Purcell),Classical,70747,Opera,Opera
No,2VsKJODsXzU1NtoFYIh9FM,empty_field,Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Classical,39064,Opera,Opera
No,2nVtRa2p2bpz7OxogzvBNW,empty_field,"Piano Trio No. 5 in D Major, Op. 70 No. 1 ""Ghost"": II. Largo assai ed espressivo",Classical,61588,Classical,Classical
No,10Mts8bqiRqbdfVA6Q5kNg,empty_field,Schumann : Kinderszenen [Scenes from Childhood] Op.15 : VII Träumerei,Classical,157044,Classical,Classical
No,6vD7jrKhd8R29BXcRMoqpM,empty_field,Méditation de Thaïs,Classical,182183,Classical,Classical
No,4LBDMMpTQ0FMEqYYKRFNZA,empty_field,"String Quintet in C Major, P. 108, MH 187: II. Adagio cantabile",Classical,174046,Classical,Classical
No,6NCssCo2Eg7Go8ShaJ2ky9,empty_field,"Ballade in F Minor, Op. 52, No.4",Classical,66428,Classical,Classical
No,28Dgb7BSXcncbFkHlrL6bI,empty_field,"The 4 Seasons: Violin Concerto In E Major, Op. 8, No. 1, RV 269, ""La Primavera"" (Spring): I. Allegro",Classical,101422,Classical,Classical
No,0OpSuQroFFam4VyjxzjAGf,empty_field,All Gone,Classical,196145,Classical,Classical
No,1rGxG6Y5OgmSwGPRPJv9Q4,empty_field,partial,Classical,121218,Classical,Classical
No,77Zm1VR4gVmpUL9n7QOcmD,empty_field,"Ludwig Van Beethoven : Concerto for Piano and Orchestra No. 5 In E, Flat Major, Op. 73: II. Adagio. Emperor",Classical,168460,Classical,Classical
No,4pAsSpFeaO5kXplt4NoiYg,empty_field,"Sonata for Piano and Cello in A Minor, Op. 36: II. Andante molto tranquillo",Classical,69847,Classical,Classical
No,2y7EqBBJWdsha2YKjB5uHy,empty_field,Symphony No. 3: Andante con noto,Classical,166495,Classical,Classical
No,2DQ11fiHhS2436z7Odek4o,empty_field,"Cello Sonata No. 3 in A Major, Op. 69: III. Adagio cantabile -",Classical,191584,Classical,Classical
No,5wFdcY9O6cEn1PL6V3AEmu,empty_field,Dance Me to the End of Love,Classical,162564,Jazz,Jazz
No,6mrHAxrR3gWDNVy5N6MlwW,empty_field,"I Was So Young, And You Were So Beautiful",Classical,55570,Jazz,Classical
No,01K42inuuCqOB731ugiQAd,empty_field,For Wee Folks,Classical,160214,Jazz,Jazz
No,11XLXWcDdkKxvhvsk302QB,empty_field,L'Arlésienne Suite No. 1: I. Overture,Classical,37728,Opera,Opera
No,509a8Wwi22NrKOpELCrNWU,empty_field,"Atys, Acte III, Scène 4: Prélude. ""Dormons, dormons tous"" (Le Sommeil)",Classical,86456,Opera,Opera
No,6iDaMej2YY21OfOMfUXVe2,empty_field,Nitocri: “Fortuna e speranza”,Classical,168808,Opera,Opera
No,1BsbJ0Lovx9b9HFJJslXHD,empty_field,Sugar Babe,Classical,64859,Blues,Classical
No,1USFYZrDt86UdqZxuXYHUG,empty_field,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": IV. Finale. Presto - Allegro assai (Live)",Classical,140348,Classical,Classical
No,4Vtl42qX97JBj68TKifBHR,empty_field,"8 Pièces brèves, Op. 84: No. 5, Improvisation in C-Sharp Minor",Classical,187535,Classical,Classical
No,4JM3OrtuSLctWKrzF1GjwK,empty_field,"Spiegel im Spiegel, for Cello & Piano",Classical,30568,Classical,Classical
No,5sF9WD3MnaoHQjJD2sL75D,empty_field,"Cello Suite No. 4 in E-Flat Major, BWV 1010: V. Bourrées I & II",Classical,125694,Classical,Classical
No,3vhjOxkEfyYHGawBobxjJM,empty_field,"Violin Concerto No.1 In A Minor, BWV 1041: 2. Andante",Classical,212659,Classical,Classical
No,6fRLVZ4jKzuqyDPlIdbq9q,empty_field,"Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010: Sarabande",Classical,139819,Classical,Classical
No,5dVB3zb1GkiDcxX6F4l06p,empty_field,"Eine Kleine Nachtmusik (Seranade), K. 525; 1st Movement",Classical,176327,Classical,Classical
No,4OuM8YceuMGQ8N0eMu3Go2,empty_field,"Liebestraum No.3 in A flat, S.541 No.3 : Notturno III: ""O lieb, so lang du lieben kannst"" Poco Allegro, con affetto",Classical,122250,Classical,Classical
No,0d4qCmNoQ7D8Hv0azn7Ozu,empty_field,"Handel: Harpsichord Suite No. 5 in E Major, HWV 430 (from ""Suites de Pièces pour le Clavecin I"", 1720): IV. Air con Variazioni, ""The Harmonious Blacksmith""",Classical,79103,Classical,Classical
No,0uXO2GrNiIb1xHT9LUdxZE,empty_field,To Be Certain of the Dawn: Part II: Remembrance: Interlude: Veil of Tears,Classical,92906,Classical,Classical
No,0yWDaKOFVtbBztfEGE8TLH,empty_field,"Mozart: Piano Concerto No. 25 in C Major, K. 503: II. Andante",Classical,112417,Classical,Classical
No,6DEaND0SHv3sC11xobZLiy,empty_field,"Fantasie-impromptu in C-Sharp Minor, Op. 66 No. 4",Classical,136996,Classical,Classical
No,0ddS9gxgh8EECW1wemruyi,empty_field,Master & A Hound,Classical,214938,Folk,Folk
No,36YCdzT57us0LhDmCYtrNE,empty_field,Yo Chavez,Classical,88300,Jazz,Jazz
No,7IwvN9Ci3lG6FFPygSpnb3,empty_field,Public Syllogism,Classical,37450,Jazz,Jazz
No,3jjQHULAVn71k40mKwGMiV,empty_field,"The Barber of Seville, Act I Scene 2: Ah, disgraziato Figaro! (Bartolo, Rosina, Berta, Ambrogio)",Classical,117770,Opera,Opera
No,4Wg0BCWaZv7I0udgnsgWVx,empty_field,Malinconia D'Amore,Classical,28406,Opera,Opera
No,1DjjssAfCcElLoXDVRLq0Q,empty_field,Metamorphosis: Two,Classical,215870,Classical,Classical
No,3jeI2F4R1JzfYlG8VV7fqK,empty_field,"Symphony No.9 In E Minor, Op.95, B.178 - ""From The New World"": 4. Allegro con fuoco",Classical,136865,Classical,Classical
