Selected,instance_id,track_name,track_id,Selected (1),popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_name
No,4194,We Lit,1csEBWWoorti6ptQF97Cif,No,49.0,0.0167,0.7560,138875.0,0.756,,F,0.6260,-7.152,Major,0.2490,140.014,04-Apr,0.4770,empty_field
No,4195,Say Yes,5zni15XyrdqAGExRcMSJi2,No,41.0,0.578,0.6110,319547.0,0.425,1.53e-05,E,0.0603,-11.332,Major,0.0472,120.150,03-Apr,0.6540,empty_field
No,4204,My Daughter's Computer - Spoken Word,6fFZIv3BSiKjgqTisF2Mn7,No,12.0,0.76,0.5380,285733.0,0.788,,E,0.8780,-13.718,Major,0.9370,105.765,03-Apr,0.1950,empty_field
No,4209,March of the Crabs,3hhuffpisosj7BgtMEQxVp,No,22.0,0.000705,0.2780,116267.0,0.969,4.76e-06,A,0.2240,-3.355,Major,0.0668,104.645,04-Apr,0.4190,empty_field
No,4217,No Ocean,3VYjmck8qx8cFGNJMDIr6C,No,26.0,0.355,0.6550,192000.0,0.375,5.78e-05,C#,0.1140,-10.105,Major,0.0599,,04-Apr,0.4310,empty_field
No,4218,GET UP,3Mk4vWIMEBUcpVLR77NJtY,No,68.0,0.0174,0.5520,,0.935,1.98e-06,C,0.1160,-4.096,Major,0.0623,74.954,04-Apr,0.3800,empty_field
No,4219,"I Love Jesus, But I Will Punch a Ho",3z8QNza19bGAxKeumRZNfa,No,17.0,0.85,0.5390,168558.0,0.728,,F,0.7200,-12.678,Minor,0.9190,76.276,03-Apr,0.2290,empty_field
No,4221,Do You Remember,4ciGz9KplzrwaOutj8gmis,No,54.0,0.217,0.6710,,0.303,0.000217,C#,0.1090,-10.873,Minor,0.0659,,04-Apr,0.3060,empty_field
No,4227,Heaven Tonight,3gaREtuZTegZv2SzTz2oGO,No,38.0,0.374,0.4290,246067.0,0.889,,F,0.3280,-9.256,Minor,0.1060,126.946,04-Apr,0.3720,empty_field
No,4234,Remember Me (Dúo),2ww6vlXkh2Ntw3pZwtqnHj,No,66.0,0.426,0.6120,164453.0,0.548,,C,0.5020,-6.710,Major,0.0351,84.991,04-Apr,0.6170,empty_field
No,4236,Injection,1BROV2oeTupBcvWGZadmAJ,No,47.0,0.000378,0.4280,,0.995,0.000345,G#,0.1210,-2.936,Minor,0.0852,105.505,04-Apr,0.4960,empty_field
No,4237,Thick Of It,242UAWExQDujCkiQtLQvcu,No,43.0,0.439,0.6830,241920.0,0.593,3.54e-05,D,0.1800,-5.264,Major,0.0560,,04-Apr,0.4930,empty_field
No,4239,Angel - Original Version,172rW45GEnGoJUuWfm1drt,No,6.0,0.981,0.2760,202920.0,0.0661,0.000605,D,0.0537,-21.272,Minor,0.0475,66.908,03-Apr,0.1200,empty_field
No,4243,Die Walküre - Concert version / Dritter Aufzug: Wotan's Farewell and Magic Fire Music,2hSd5IqIBoR5Ck5EDVL4kZ,No,15.0,0.975,0.0863,904093.0,0.053,0.932,E,0.1130,-20.470,Major,0.0398,78.378,04-Apr,0.0330,empty_field
No,4252,"Sinfonia concertante in E-Flat Major, K. 364: III. Presto (Live)",0qLt7pQhm8LDxFgI0YXdlY,No,,0.937,0.3430,428347.0,0.0956,0.63,D#,0.6890,-25.383,Major,0.0477,75.483,04-Apr,0.2540,empty_field
No,4278,Bro,4OQV9f6vEm51aOYkxZ4rDk,No,20.0,0.859,0.7280,76360.0,0.545,,G#,0.4790,-10.636,Major,0.7480,94.607,03-Apr,0.6030,empty_field
No,4292,"Madama Butterfly, Act I: Act I: Ecco! Son giunte (Goro, Chorus, Butterfly, Sharpless)",1rBepxYmehkWlF0zBmmrJ3,No,6.0,0.881,0.1490,192787.0,0.106,0.00175,F#,0.2930,-26.530,Major,0.0409,,04-Apr,0.0389,empty_field
No,4293,Uh Uh,31J6yC7qPCVaKp78MUBMXl,No,62.0,0.000385,0.9030,163400.0,0.647,6.29e-05,C#,0.1110,-9.612,Major,0.0998,142.963,04-Apr,0.8170,empty_field
No,4296,Time After Time,2nywPXZrSK91Oepjw3p5kH,No,45.0,0.928,0.2360,176973.0,0.173,0.000623,F#,0.2390,-13.844,Major,0.0319,,04-Apr,0.2790,empty_field
No,4299,Let's Face The Music And Dance,4dU7fHmu3y9CrOTotmjkgf,No,44.0,0.705,0.5100,126760.0,0.638,1.35e-05,D,0.3430,-6.769,Major,0.0570,121.063,04-Apr,0.7420,empty_field
No,4300,throwback (feat. Saba) (feat. Saba),1rBALduosys0NqmfYu6WEZ,No,46.0,0.171,0.6460,,0.748,,F,0.1190,-5.591,Major,0.2760,149.648,04-Apr,0.7050,empty_field
No,4302,Tu Recuerdo,2dfVmL735QprXvy95NzxRn,No,37.0,0.288,0.5340,217347.0,0.761,,C,0.1540,-5.577,Major,0.0614,,04-Apr,0.5450,empty_field
No,4303,La bohème: Quando men vo (Musetta's Waltz),1YBMCQSgStD1xvQZuFphjr,No,15.0,0.958,0.2510,135360.0,0.236,0.802,A,0.1570,-15.310,Major,0.0361,108.856,04-Apr,0.2100,empty_field
No,4314,"Not Track Five, Not Chainsaw Juggler",6ilylHfblTVdDvJtaAiE8U,No,44.0,0.768,0.4980,66787.0,0.917,,D#,0.8640,-10.434,Major,0.9470,78.283,04-Apr,0.2560,empty_field
No,4320,If I Were A Bell,4ESZ35tdq9XokXxl0RCZ4V,No,34.0,0.966,0.6240,,0.186,0.915,F,0.0921,-15.675,Major,0.0460,78.682,04-Apr,0.4300,empty_field
No,4334,Movie Star (feat. Delroy Wilson),4vfrLt5mDB8CkfFWxdRvK4,No,38.0,0.238,0.6800,257413.0,0.77,,C,0.3150,-3.906,Minor,0.2100,90.814,04-Apr,0.8090,empty_field
No,4337,Symphony No. 7 in E Minor: 4. Nachtmusik (Andante amoroso),5URJEznfi3XiVHQCyC3sII,No,5.0,0.963,0.1380,768053.0,0.0419,0.815,F,0.3430,-24.046,Major,0.0400,68.292,04-Apr,0.0603,empty_field
No,4341,Good Friend of Mine,4WQAeGcKVUJHk3C1UgRN1A,No,27.0,0.00241,0.6360,179955.0,0.752,0.000216,F#,0.0479,-6.575,Major,0.0349,120.096,04-Apr,0.8700,empty_field
No,4342,Civilian Ways,7nIkCZrRGSkLYIAwoROSOQ,No,29.0,0.733,0.7720,,0.586,0.0155,A,0.2240,-8.216,Major,0.0367,120.177,04-Apr,0.8240,empty_field
No,4344,Paradise / Nothing Can Come Between Us - Live 2011,2jKhjvZ90RVBggoiUf6NCe,No,47.0,0.117,0.6030,382000.0,0.962,0.0345,A#,0.9450,-7.220,Minor,0.0982,,04-Apr,0.5150,empty_field
No,4351,Hey Aliens,0x0JU8OqFZqIykEmtIRb2A,No,23.0,0.000682,0.5000,78125.0,0.978,5.54e-05,C,0.1620,-3.645,Major,0.0770,93.038,04-Apr,0.6560,empty_field
No,4353,Be More Mad,5gNnPqfSd5YRh57DjPBqHF,No,36.0,0.32,0.5570,221946.0,0.353,,A#,0.2830,-11.349,Minor,0.3090,128.107,05-Apr,0.5630,empty_field
No,4360,Estudio del ligado in D Minor,2fAYTT9kcUm8tnUrhD80sC,No,,0.983,0.1140,,0.0288,0.803,D,0.0958,-38.839,Minor,0.0536,86.623,04-Apr,0.1970,empty_field
No,4364,The Flight Of The Volkswagen,1fmi1hOBtH8xfUiWz4LVtE,No,12.0,0.704,0.4610,226333.0,0.613,,F,0.6800,-19.514,Major,0.9480,79.987,04-Apr,0.3180,empty_field
No,4366,Heaven,5WbqaQnjhI5oAN5QHvxd7x,No,48.0,0.272,0.4220,,0.865,6.71e-05,B,0.2420,-6.375,Major,0.0539,90.598,04-Apr,0.3880,empty_field
No,4369,Company,0YwxZXiwZDJbWhfQJMIn8u,No,56.0,0.552,0.8970,220021.0,0.498,,A,0.1270,-5.000,Major,0.0605,119.991,04-Apr,0.9600,empty_field
No,4373,Shake - 2008 Remaster,7Ju1VkjdMB9QulZh2bPSqt,No,51.0,0.2,0.5830,161480.0,0.471,0.0037,G,0.0871,-9.712,Minor,0.0692,163.364,04-Apr,0.7960,empty_field
No,4374,Children of Children,3UYhSPI2lVFfbnC6usruPj,No,43.0,0.0052,0.3790,349587.0,0.433,0.00191,E,0.0861,-10.457,Minor,0.0281,72.867,04-Apr,0.4540,empty_field
No,4383,Mas,4nKwfmqShEEzg3Sna2sJe7,No,37.0,0.365,0.6220,219194.0,0.842,2.54e-05,C,0.1160,-1.897,Major,0.1120,,04-Apr,0.7290,empty_field
No,4398,100 Grand (feat. Ty Dolla $ign & A Boogie wit da Hoodie),3XzhyJvcEb5Pu4eQ5xvWJX,No,66.0,0.11,0.7940,,0.637,,B,0.1850,-6.373,Major,0.2670,,04-Apr,0.5030,empty_field
No,4413,Hood Nigga,5toSnLJgSEwlnNzq61t63x,No,49.0,0.0484,0.8510,185842.0,0.623,,G#,0.1630,-7.885,Major,0.3880,174.302,04-Apr,0.1770,empty_field
No,4418,Many Moons,2AvaJHKReVEAqinOjlFx3N,No,42.0,0.0295,0.6120,327520.0,0.821,0.00114,C#,0.2080,-5.630,Minor,0.1180,155.893,04-Apr,0.5850,empty_field
No,4422,TKO,4ZF2WDTBVFihfTkxfme8JE,No,18.0,0.00469,0.6140,285387.0,0.597,0.846,G,0.1930,-7.618,Major,0.0323,150.639,04-Apr,0.5490,empty_field
No,4429,Still Out There Running,27IZXTdeGYjU6m5lTyDpmr,No,47.0,0.728,0.7280,293067.0,0.436,0.000169,E,0.1460,-11.568,Major,0.0362,108.017,04-Apr,0.3780,empty_field
No,4436,Here Comes the Major,61E8w4M1XI9PSYjWNXIRkA,No,23.0,0.193,0.7200,174237.0,0.76,0.146,G,0.3450,-7.831,Minor,0.0477,142.693,04-Apr,0.9680,empty_field
No,4440,My Tennessee Mountain Home,24y09nBEJNRP46uA0FRQQ2,No,44.0,0.697,0.5770,,0.27,,C,0.2730,-10.689,Major,0.0273,88.072,03-Apr,0.5450,empty_field
No,4441,Things I Like,7MsqNFqu9xdp1HzFgLQ8bt,No,58.0,0.624,0.7680,226638.0,0.403,0.0293,F#,0.1380,-10.803,Minor,0.2060,119.945,04-Apr,0.3950,empty_field
No,4445,"Bizet: Carmen, WD 31, Act 4 Scene 2: No. 27, Duo, ""C'est toi! C'est moi!"" - No. 28, Choeur final, ""Viva viva! La course est belle!"" (Carmen, Don José, Chorus)",46eK1kembooWblMi7M7yLM,No,17.0,0.965,0.3610,524933.0,0.199,0.000141,C#,0.1130,-17.865,Major,0.0611,,04-Apr,0.1990,empty_field
No,4448,Stars - The Shack Version,2yTjLx8CDh1kpfl9L4XBmI,No,53.0,0.522,0.4800,,0.5,,B,0.1930,-6.202,Major,0.0280,,04-Apr,0.4100,empty_field
No,4455,Rebirth of Slick (Cool Like Dat),3YzASQNtthX7gcXKPVYhb5,No,48.0,0.0539,0.8870,261067.0,0.422,0.0455,C#,0.1140,-14.505,Minor,0.2280,98.332,04-Apr,0.6120,empty_field
No,4459,Jasmine,3wlNmUeoHnM1jcOcXxC6qI,No,64.0,0.323,0.5930,201511.0,0.487,,G#,0.1220,-5.875,Major,0.1130,69.009,04-Apr,0.3840,empty_field
No,4466,"Carmina Burana (Version for Soloists, Choruses, 2 Pianos & Perc.): Fortuna Imperatrix Mundi. O Fortuna",79MSEdtXuudhGhC5AtG07g,No,,0.959,0.3340,162240.0,0.229,0.0991,D,0.2180,-16.364,Minor,0.0334,133.273,04-Apr,0.4190,empty_field
No,4473,All In,68pwBTud9TxNUgft89sjg5,No,49.0,0.0382,0.6630,250587.0,0.607,0.448,A,0.9510,-8.405,Minor,0.0714,153.972,04-Apr,0.5590,empty_field
No,4478,Noah,4TlMLgfHEgQ5jTkEb7ER7e,No,46.0,0.0169,0.4180,,0.664,0.000482,C,0.1440,-5.457,Major,0.0346,128.014,05-Apr,0.1110,empty_field
No,4480,Black or White?,2fNCSdonK3E2ODMvAUx92e,No,19.0,0.88,0.5600,190360.0,0.867,,C#,0.7580,-10.151,Major,0.9370,,04-Apr,0.3980,empty_field
No,4481,Makeshift Chariot,3CX3WMBg6lzWk72bYL29vP,No,11.0,0.697,0.6430,452044.0,0.391,,A#,0.7400,-14.430,Minor,0.9450,82.545,04-Apr,0.6800,empty_field
No,4485,Break Up More Often,6oLb4m0HlijuaxtQIbvAhp,No,50.0,0.0818,0.5950,203053.0,0.561,1.33e-05,F,0.0940,-5.899,Major,0.0272,146.106,04-Apr,0.5750,empty_field
No,4495,Sounded Good Last Night,78b47rPEPrMFCA4QZvCmLH,No,49.0,0.00893,0.6100,,0.877,,C#,0.1510,-3.613,Major,0.0333,116.034,04-Apr,0.7050,empty_field
No,4503,Un Millon en la Esquina,3ZoAB9gq2RGW5KdHnRvH75,No,27.0,0.0293,0.6110,,0.513,,C#,0.7070,-8.815,Major,0.3030,133.169,04-Apr,0.3000,empty_field
No,4505,Up Like Trump,7aMCKdXjQAPV8g8TETYVEw,No,55.0,0.0351,0.8260,193173.0,0.644,2.94e-06,C#,0.3350,-3.032,Major,0.0465,133.080,04-Apr,0.2290,empty_field
No,4506,"Mendelssohn: 6 Lieder ohne Worte, Book 6, Op. 67: II. Allegro leggiero",1nOJDS2wGOFPweNTz4MBAl,No,40.0,0.995,0.2270,121133.0,0.0561,0.907,F#,0.0745,-30.011,Minor,0.0416,,03-Apr,0.2180,empty_field
No,4510,Auto Pilot,6uOgY2Rjr6kK6rujq0otAp,No,58.0,0.0716,0.9240,287992.0,0.716,,B,0.2010,-5.801,Major,0.1650,129.987,04-Apr,0.2540,empty_field
No,4513,Anywhere I Go - Live,2XrOHN5C0JwnrMv2zbsRMv,No,41.0,0.089,0.5540,,0.749,0.00209,G#,0.5850,-10.619,Major,0.0628,80.914,04-Apr,0.5450,empty_field
No,4514,Tiburon Spanish Version,0LHiL0dQcv3rVTMax9RzAC,No,26.0,0.019,0.8780,312733.0,0.939,4.75e-05,A,0.0632,-7.444,Minor,0.0443,130.025,04-Apr,0.8160,empty_field
No,4515,"Manon Lescaut / Act 1: ""Tra voi belle, brune e bionde""",20hNUQTGzEvs9cITg7iRgk,No,18.0,0.966,0.4460,71173.0,0.158,,D,0.9100,-18.076,Minor,0.0562,80.996,03-Apr,0.6610,empty_field
No,4518,Magnetic North (Demo),0XaKKWRNWX2TDQ8KgqvVfK,No,19.0,0.00442,0.4780,181373.0,0.987,1.52e-05,F,0.1190,-3.467,Major,0.1600,,04-Apr,0.4000,empty_field
No,4521,Shark Attack,0MXaR1Qs7IqV2lWJMnm0vq,No,45.0,0.000264,0.4490,238627.0,0.635,4.65e-05,C#,0.3320,-7.557,Major,0.0397,166.040,04-Apr,0.2730,empty_field
No,4526,Expectations,4RpcgZbPy0o8Fil4bEDeL3,No,36.0,0.798,0.6580,292173.0,0.667,1.52e-06,B,0.9690,-6.497,Major,0.9470,79.878,04-Apr,0.0913,empty_field
No,4527,Save Me,73IiAaIkiGwXjxTcYbi3JL,No,53.0,0.553,0.4460,185413.0,0.729,0.0176,C#,0.1590,-6.130,Major,0.1210,82.969,04-Apr,0.5960,empty_field
No,4528,Steak,6vA4m8gkCNM9eI0P2Rk4q7,No,28.0,0.827,0.6870,181693.0,0.655,,E,0.9310,-10.906,Minor,0.9490,90.558,05-Apr,0.5460,empty_field
No,4529,Felices los 4 (feat. Marc Anthony) - Salsa Version,6GRfCWffkEG93zyUJ1kGaM,No,66.0,0.39,0.7520,,0.802,,F,0.1450,-5.179,Major,0.0421,95.541,04-Apr,0.8330,empty_field
No,4531,Dirt Road Soldier,0K1KOCeJBj3lpDYxEX9qP2,No,36.0,0.0038,0.7090,195293.0,0.72,,D,0.0938,-4.620,Major,0.1280,88.978,04-Apr,0.5970,empty_field
No,4535,Madama Butterfly: Viene la sera,2wFw6mZzzABL9gktquq7I5,No,24.0,0.977,0.1680,453907.0,0.101,0.00322,A,0.1310,-19.406,Major,0.0489,170.766,04-Apr,0.0381,empty_field
No,4542,Here We Go Again,1Xksw5m24zMW0TP9jUGwFM,No,50.0,0.638,0.6220,238307.0,0.299,0.00149,A#,0.0916,-12.653,Major,0.0299,99.718,03-Apr,0.4240,empty_field
No,4543,Procession,6KNUrRgzrccGtJpGdP39GU,No,35.0,0.806,0.5520,,0.521,,E,0.1050,-10.147,Minor,0.0477,110.011,04-Apr,0.5090,empty_field
No,4550,Jeepster - Remastered,4pD6dZayOsvT7B08esFWJs,No,42.0,0.0491,0.5650,252440.0,0.761,0.00322,B,0.0442,-9.880,Minor,0.0487,94.893,04-Apr,0.9250,empty_field
No,4551,Tantra,7xmCwWVmWBawnIzRUdg3Nr,No,19.0,0.19,0.6300,179374.0,0.427,0.716,D,0.0889,-9.171,Minor,0.2030,,04-Apr,0.8390,empty_field
No,4555,Coastin',564oa00vY05d1uYnTEAAmE,No,54.0,0.0333,0.8110,266440.0,0.678,0.00123,G#,0.1050,-7.357,Major,0.0561,91.976,04-Apr,0.4260,empty_field
No,4572,4x (feat. Stunna 4 Vegas),6XXP6drcF56WQ6H73TG5Qr,No,59.0,0.0805,0.8870,140973.0,0.756,,C#,0.3370,-3.909,Major,0.2380,130.168,04-Apr,0.5740,empty_field
No,4573,Coming In Hot,4DqbyH17kB0lGCfP3Jk5X2,No,68.0,0.0271,0.8900,200168.0,0.454,3.58e-06,G#,0.1570,-8.777,Major,0.2600,,04-Apr,0.4250,empty_field
No,4579,"Alcina: ""Tornami a vagheggiar""",6DavaRzYekSRYl0VMHnlwo,No,18.0,0.937,0.3790,313080.0,0.0976,0.0535,A#,0.2670,-17.481,Major,0.0525,,03-Apr,0.2560,empty_field
No,4580,#1,2NWoKpRnMfxocVAXF8ASwk,No,50.0,0.0236,0.7920,198773.0,0.6,,G,0.4190,-6.157,Major,0.2280,89.985,04-Apr,0.4630,empty_field
No,4581,Options,3tWeAH4IYIrxV2jrUk9Ab3,No,56.0,0.371,0.7160,149606.0,0.718,,A#,0.1160,-7.367,Major,0.0923,145.942,04-Apr,0.6640,empty_field
No,4589,Drum Song Dub,1NLEVZhbYRwf71MNXXlIh4,No,40.0,0.332,0.5620,222067.0,0.538,0.82,G#,0.1400,-14.683,Minor,0.0642,,05-Apr,0.8230,empty_field
No,4594,Ornithology,1b7tZPt3S2UN6OrPUBqGCp,No,45.0,0.532,0.4750,282200.0,0.689,0.00427,A,0.9690,-9.351,Minor,0.0540,117.407,04-Apr,0.8230,empty_field
No,4596,Habits,7MWWkstfuQJt4V6qcMJw7C,No,61.0,0.0152,0.6640,200116.0,0.597,0.00218,C,0.0915,-8.835,Major,0.0437,143.990,04-Apr,0.2010,empty_field
No,4597,FoReal,3wF9ChtgbfWhkS7m2HDy9d,No,55.0,0.0136,0.7120,158213.0,0.797,,D#,0.0920,-6.605,Minor,0.2300,78.006,04-Apr,0.4400,empty_field
No,4604,Wasted,31UjYv5vLsDkzchJOtUMtW,No,22.0,0.181,0.6760,208693.0,0.564,,C,0.2750,-8.155,Major,0.1030,,04-Apr,0.4020,empty_field
No,4607,Pandora - RD Mix,6y2DmxDs19Bw8ExsNLHy2d,No,45.0,0.0621,0.5940,201509.0,0.827,,F#,0.2840,-3.812,Major,0.1820,,04-Apr,0.6490,empty_field
No,4613,After Midnight,2GUJWmiDlSwey0GrLCX1gK,No,44.0,0.676,0.6100,313067.0,0.505,0.78,A,0.1120,-9.743,Minor,0.0351,162.156,04-Apr,0.3990,empty_field
No,4622,Tu Amor,6wAl78eUcllXyZM0xF3Kw5,No,41.0,0.0299,0.7150,269187.0,0.683,0.0215,B,0.0690,-7.679,Minor,0.0248,92.933,04-Apr,0.8160,empty_field
No,4628,I Don't Exist,1Ug5VJ6q37M8OS9hJVVjpV,No,66.0,0.189,0.7430,,0.529,,B,0.2670,-7.305,Minor,0.0532,124.902,04-Apr,0.4110,empty_field
No,4634,Private Radio,2KgsImShtnuBYfKVgfbAuy,No,35.0,0.00466,0.5080,,0.98,,D,0.1140,-3.577,Major,0.0585,111.141,04-Apr,0.5460,empty_field
No,4662,Sensual Inspiration,7hGZR5GEbXC8fj07Chx1yG,No,59.0,0.0188,0.8220,,0.768,,F,0.0988,-3.955,Minor,0.1520,92.033,04-Apr,0.6700,empty_field
No,4678,Rat In Mi Kitchen,730I1akJZg0ryqwH9v8a9f,No,54.0,0.0241,0.7290,,0.545,0.119,A,0.0608,-12.264,Major,0.0633,90.911,04-Apr,0.8260,empty_field
No,4682,Money In The Bank,17YOiobiK4SGFb9DMrDaCB,No,34.0,0.0843,0.6740,179760.0,0.76,,C,0.1170,-8.499,Major,0.0313,128.486,04-Apr,0.9560,empty_field
No,4685,"Pavane pour une infante défunte, M. 19",1kxeWHF9PrCVZHvVskv8lg,No,,0.973,0.1730,398840.0,0.0893,0.942,G,0.1300,-26.387,Major,0.0383,74.082,03-Apr,0.0399,empty_field
No,4705,The Suburbs (continued),0upgxxew2mVAEctrz08jnf,No,46.0,0.886,0.2860,87627.0,0.0721,0.495,F#,0.2380,-22.331,Minor,0.0389,,04-Apr,0.0555,empty_field
No,4709,Leave Me,7IGqwXOYEnDxwMdbqjmUwN,No,70.0,0.0323,0.8690,182487.0,0.56,,A#,0.2190,-7.590,Major,0.1370,147.900,04-Apr,0.3920,empty_field
No,4718,SOS (Overboard),3DTHLA4DaMpgHrK1fRP2bF,No,41.0,0.153,0.6380,185067.0,0.692,2.55e-05,B,0.1110,-5.218,Minor,0.0337,114.968,04-Apr,0.1750,empty_field
No,4719,It's Official! We're Borrrrring!,75ipF1p0iuTtNlB4dd8b0t,No,17.0,0.0388,0.5350,135680.0,0.99,0.0703,E,0.6590,-2.883,Major,0.2180,103.930,04-Apr,0.3190,empty_field
No,4725,O Christmas Tree,56CETNBYUWeDZVeERFRJbi,No,53.0,0.949,0.4450,,0.0982,1.71e-06,F#,0.1090,-14.339,Major,0.0576,232.690,04-Apr,0.0850,empty_field
No,4730,Language (feat. Ebenezer),5Pmm7CnrAsqELhBp4hKmQL,No,45.0,0.101,0.6130,180277.0,0.459,,A,0.1610,-5.785,Major,0.4080,184.037,04-Apr,0.7570,empty_field
No,4736,White,32YZWXNhOd70F19BZSU73w,No,54.0,0.525,0.4480,180000.0,0.776,0.206,F,0.1080,-9.890,Minor,0.0559,81.818,04-Apr,0.4880,empty_field
No,4739,Wondering,60dmOr3SFh5IY4qlQZ04dC,No,27.0,0.0102,0.4610,234787.0,0.852,0.00506,G,0.1910,-7.796,Major,0.0297,149.911,04-Apr,0.8820,empty_field
No,4740,I Just Want You,3C8xkK4Cir2QmiaN07GIZs,No,49.0,0.126,0.4710,235000.0,0.7,,C,0.1080,-4.343,Major,0.0267,,04-Apr,0.2690,empty_field
No,4742,Guitars and Tiki Bars - Live,2cDPXKhpNaTOPLfSoIgNvZ,No,35.0,0.0246,0.4130,259160.0,0.98,0.00041,E,0.9650,-6.487,Major,0.1980,161.984,04-Apr,0.4130,empty_field
No,4744,See Me,3agI3P4n0V1iUugOizzJaK,No,48.0,0.00923,0.7610,249667.0,0.76,,D,0.4690,-6.275,Major,0.3780,,04-Apr,0.4920,empty_field
No,4746,Born To Live,0G4V6AHO86FMTHYPwMFGrb,No,43.0,0.00563,0.6570,210053.0,0.919,,B,0.0744,-5.938,Major,0.0567,108.017,04-Apr,0.8940,empty_field
No,4752,Beat Surrender,4uVIIcnBCBXzDRONRhOsYJ,No,42.0,0.000999,0.3950,207720.0,0.885,,D,0.1890,-11.020,Major,0.0383,156.676,04-Apr,0.8310,empty_field
No,4753,Grandpa Gen X,2KQhLhf8v7soTvYY57mXJ3,No,24.0,0.794,0.6500,273957.0,0.915,,F#,0.7180,-5.408,Major,0.9260,118.307,03-Apr,0.3300,empty_field
No,4761,Summer,7bfMKlkk76s6ou41vmRS9W,No,34.0,0.276,0.6100,399040.0,0.577,0.000373,G,0.0643,-7.178,Major,0.0360,104.803,04-Apr,0.7160,empty_field
No,4766,"Swan Lake, Op. 20, Act III No. 16: Act III In the Castle of Prince Siegfried: A Ball at the Castle: No. 16. Dance of the corps de ballet and dwarves: Moderato assai",4z8c9qkpiYghn6DCQ6yA0u,No,30.0,0.887,0.3680,145467.0,0.214,0.859,C,0.0655,-22.213,Major,0.0548,148.927,04-Apr,0.2710,empty_field
No,4769,Sin City,1QaJWSCk3UMKLotnPCIHh1,No,44.0,0.0464,0.5630,268387.0,0.616,,D#,0.0886,-8.333,Minor,0.1580,,04-Apr,0.2890,empty_field
No,4772,Dulcito e Coco,65IpX5n4xwWeoXQNdtXHos,No,57.0,0.83,0.7880,,0.434,3.62e-06,F,0.0999,-7.815,Minor,0.0302,93.003,04-Apr,0.5850,empty_field
No,4775,Octula,0W5Jv7bugzf2dQzuuJanow,No,42.0,0.809,0.7050,86336.0,0.24,0.936,B,0.1040,-11.596,Minor,0.0384,83.007,04-Apr,0.5400,empty_field
No,4776,Poor Man Dub,1pYakeOJjfSWcQTUlUax56,No,27.0,0.041,0.7560,,0.4,0.798,A,0.0949,-12.857,Minor,0.1540,152.871,04-Apr,0.6900,empty_field
No,4780,Wild Thoughts - NOTD Dance Remix,0JBmmHqPeBgldS24tg1fBd,No,55.0,0.00702,0.7160,189700.0,0.754,1.38e-05,F,0.2330,-5.687,Minor,0.1600,98.060,04-Apr,0.4920,empty_field
No,4781,"Suite in E Major, RCT2: III. Musette en Rondeau",4tiaSLOLolpRti7jYLKw6g,No,11.0,0.993,0.3940,139427.0,0.0251,0.909,E,0.0910,-31.000,Major,0.0394,69.085,04-Apr,0.1720,empty_field
No,4786,"Falstaff, Act II Scene 1: ""Siam pentiti e contriti""",1swkskqEBEyaplF10RuzGw,No,9.0,0.935,0.2930,351453.0,0.0473,1.37e-06,C,0.2190,-29.329,Major,0.0584,75.532,03-Apr,0.2340,empty_field
No,4793,"Oboe Concerto in D Minor, Op. 9, No. 2: II. Adagio",5GFf4knmQMNxSh2K7eERm5,No,19.0,0.963,0.1430,322707.0,0.0741,0.863,A#,0.1050,-22.016,Major,0.0434,73.813,04-Apr,0.0706,empty_field
No,4794,The Woman That Loves You,3r2Lm94CCdDJJ30BDh0vmV,No,43.0,0.000334,0.5170,,0.772,0.653,F#,0.1040,-5.941,Minor,0.0401,109.836,04-Apr,0.3300,empty_field
No,4798,Mayday,3HEn14GqygLCNfroOnYiZb,No,49.0,0.0641,0.5240,216080.0,0.68,0.0164,C#,0.1240,-5.918,Minor,0.0736,151.666,04-Apr,0.1420,empty_field
No,4812,Legs,6b1bzY8ZEZ9LqKpeXQ9nHK,No,41.0,0.135,0.7280,224853.0,0.783,0.00624,D,0.1620,-8.694,Major,0.0913,,04-Apr,0.6310,empty_field
No,4820,Ain't Runnin' Outta Summer,5vEL3EpvP50ynXJqLon8yv,No,37.0,0.0118,0.6040,194613.0,0.776,4.44e-06,G,0.0920,-4.847,Major,0.0432,,04-Apr,0.6760,empty_field
No,4824,Where I Come From (Remix) [feat. Colt Ford & The Lacs],0gWrGrbDy0h3Cz1O9GtZqn,No,42.0,0.0389,0.7560,201763.0,0.75,,C#,0.0298,-5.619,Major,0.0519,104.987,04-Apr,0.6950,empty_field
No,4831,Any Dub You Like,5J2SAAtyfFXOsctaYiUuLO,No,31.0,0.0468,0.7790,,0.884,0.842,A,0.0603,-7.577,Minor,0.0548,,04-Apr,0.8700,empty_field
No,4834,Let's Get Married,4OMreMBdFMvXg4nyh6KIAB,No,58.0,0.175,0.7610,,0.627,,C#,0.1280,-5.554,Major,0.0538,109.821,04-Apr,0.8910,empty_field
No,4842,No Regrets,2xAILs4mbx1phj3POWF2Ez,No,38.0,0.802,0.7720,271653.0,0.375,,A#,0.0912,-10.530,Major,0.0920,86.011,04-Apr,0.5970,empty_field
