artist_name,genre - Mode
Terrace Martin,Jazz
Terrace Martin Presents The Pollyseeds,R&B
Terror Jr,Pop
Terror Reid,Hip-Hop
Terror Squad,Hip-Hop
Terry Riley,Classical
Terry Wright,Blues
TesseracT,Jazz
Tevin Campbell,R&B
Teyana Taylor,R&B
Thalía,Pop
Thama,R&B
The 13th Floor Elevators,Folk
The 1975,Alternative
The 49ers,Jazz
The 5th Dimension,Folk
The Action,Blues
The Afters,Alternative
The Alchemist,Alternative
The Algorithm,Jazz
The All-American Rejects,Pop
The Allman Brothers Band,Blues
The Almighty Defenders,Blues
The American Breed,Folk
The Andrews Sisters,Jazz
The Animals,Blues
The Antlers,Folk
The Arcadian Wild,Pop
The Archies,Folk
The Arcs,Blues
The Aristocrats,Classical
The Association,Folk
The Atomic Bitchwax,Blues
The Avalanches,Alternative
The Avett Brothers,Folk
The Bahama Soul Club,Jazz
The Ballroom Thieves,Folk
The Bamboos,Jazz
The Band,Blues
The Band CAMINO,Folk
The Band Of Heathens,Alternative
The Bar-Kays,Jazz
The Barr Brothers,Folk
The Beach Boys,Folk
The Belmonts,Blues
The Beta Band,Alternative
The Big Bopper,Blues
The Black Angels,Blues
The Black Crowes,Blues
The Black Eyed Peas,Pop
The Black Ghosts,Alternative
The Black Keys,Blues
The Black Market Trust,Jazz
The Blackbyrds,Jazz
The Blackwater Fever,Blues
The Bloody Beetroots,Alternative
The Blue Stones,Blues
The Blues Brothers,Blues
The Bobbettes,Blues
The Bones of J.R. Jones,Blues
The Bonfyre,R&B
The Boswell Sisters,Jazz
The Bouncing Souls,Folk
The Brand New Heavies,Jazz
The Bravery,Alternative
The Breeders,Alternative
The Brew,Blues
The Brian Jonestown Massacre,Alternative
The Brothers Four,Folk
The Brothers Johnson,Jazz
The Budos Band,Jazz
The Byrds,Blues
The Cab,Pop
The Cadillacs,Blues
The California Honeydrops,Blues
The Cancel,Jazz
The Cardigans,Folk
The Cars,Folk
The Carters,R&B
The Cat Empire,Jazz
The Cave Singers,Folk
The Chainsmokers,Pop
The Chantels,Blues
The Charleston Chasers,Jazz
The Chemical Brothers,Alternative
The Chiffons,Blues
The Cinematic Orchestra,Jazz
The Civil Wars,Folk
The Clancy Brothers,Folk
The Cleftones,Blues
The Clientele,Folk
The Clovers,Blues
The Coasters,Blues
The Cold Stares,Blues
The Comet Is Coming,Jazz
The Contortionist,Jazz
The Cooltrane Quartet,Jazz
The Correspondents,Jazz
The Corrs,Pop
The Cramps,Blues
The Cranberries,Pop
The Crests,Blues
The Crusaders,Jazz
The Cult,Alternative
The Cyrkle,Folk
The Dave Brubeck Quartet,Jazz
The Dead Milkmen,Alternative
The Dead Weather,Blues
The Decemberists,Folk
The Deep Dark Woods,Folk
The Del McCoury Band,Folk
The Del-Vikings,Blues
The Dells,Blues
The Delmonas,Blues
The Delta Saints,Blues
The Derek Trucks Band,Blues
The Devil and the Almighty Blues,Blues
The Dictators,Blues
The Dillinger Escape Plan,Jazz
The Dining Rooms,Jazz
The Diplomats,Hip-Hop
The Dirtbombs,Blues
The Dodos,Folk
The Doobie Brothers,Blues
The Dovells,Blues
The Downtown Fiction,Alternative
The Dramatics,Jazz
The Dresden Dolls,Folk
The Drifters,Blues
The Driver Era,Alternative
The Drums,Alternative
The Dubliners,Folk
The Dubs,Blues
The Duprees,Blues
The Dynamics,Jazz
The Earls,Blues
The East Pointers,Folk
The Edgar Winter Group,Blues
The El Dorados,Blues
The Electric Flag,Blues
The Electric Prunes,Folk
The Electric Swing Circus,Jazz
The Elegants,Blues
The Elgins,Blues
The Emotions,Jazz
The Everly Brothers,Folk
The Exies,Alternative
The Fabulous Thunderbirds,Blues
The Fall,Blues
The Feelies,Blues
The Felice Brothers,Folk
The Filthy Six,Jazz
The Five Keys,Blues
The Five Satins,Blues
The Flaming Lips,Folk
The Flamingos,Blues
The Flatliners,Folk
The Fleetwoods,Blues
The Flying Burrito Brothers,Folk
The Flying Eyes,Blues
The Foundations,Folk
The Fratellis,Alternative
The Fray,Pop
The Front Bottoms,Alternative
The Fumes,Blues
The Game,Hip-Hop
The Georgia Satellites,Blues
The Go,Blues
The Goo Goo Dolls,Alternative
The Gories,Blues
The Grass Roots,Folk
The Greenhornes,Blues
The Gregg Allman Band,Blues
The Gregory Brothers,Pop
The Groundhogs,Blues
The Guess Who,Blues
The Guy Who Sings Your Name Over and Over,Comedy
The Harptones,Blues
The Head and the Heart,Folk
The Heartbeats,Blues
The Heavy,Blues
The Herbaliser,Jazz
The Hics,R&B
The High Kings,Folk
The Hilliard Ensemble,Classical
The Him,Pop
The Hollies,Folk
The Hotelier,Alternative
The Hunches,Blues
The Hunna,Folk
The Impressions,Blues
The Ink Spots,Jazz
The Internet,R&B
The Intruders,Blues
The Irish Rovers,Folk
The J. Geils Band,Blues
The James Hunter Six,Blues
The Japanese House,Folk
The Jayhawks,Alternative
The Jazz Jousters,Jazz
The Jeff Healey Band,Blues
The Jerky Boys,Comedy
The Jon Spencer Blues Explosion,Blues
The Jones Girls,Jazz
The Juju Orchestra,Jazz
The Kills,Blues
The King Khan & BBQ Show,Blues
The Kingston Trio,Folk
The Kinks,Folk
The Knack,Pop
The Knife,Alternative
The Knocks,Alternative
The Latin Brothers,Jazz
The Lawrence Arms,Folk
The Left Banke,Folk
The Lemon Pipers,Folk
The Lemonheads,Alternative
The Lone Bellow,Folk
The Los Angeles Jazz Ensemble,Jazz
The Louisiana Blues Brothas,Blues
The Love Doctor,Blues
The Lovin' Spoonful,Folk
The Lumineers,Folk
The Magnetic Fields,Folk
The Magpie Salute,Blues
The Main Ingredient,Jazz
The Mamas & The Papas,Folk
The Man Who,Alternative
The Manhattan Transfer,Jazz
The Marcels,Blues
The Marcus King Band,Blues
The Mars Volta,Alternative
The Marshall Tucker Band,Blues
The Marvelettes,Blues
The Marías,R&B
The Mayries,Pop
The Menzingers,Folk
The Meters,Jazz
The Microphones,Folk
The Mighty Mighty Bosstones,Pop
The Milk Carton Kids,Folk
The Mills Brothers,Jazz
The Miracles,Blues
The Modern Jazz Quartet,Jazz
The Modern Lovers,Blues
The Moldy Peaches,Folk
The Monkees,Folk
The Monotones,Blues
The Monty Alexander Trio,Jazz
The Moody Blues,Folk
The Mooney Suzuki,Blues
The Mountain Goats,Folk
The Muggs,Blues
The Naked And Famous,Alternative
The National,Folk
The Neighbourhood,Alternative
The Nerves,Blues
The Neville Brothers,Blues
The New Birth,Jazz
The New Pornographers,Folk
The Notorious B.I.G.,Hip-Hop
The O'My's,Alternative
The O'Reillys and the Paddyhats,Folk
The Obsessives,Alternative
"The Odd Man Who Sings About Poop, Puke and Pee",Comedy
The Offspring,Alternative
The Oh Hellos,Folk
The Originals,Blues
The Orlons,Blues
The Osborne Brothers,Folk
The Outlaws,Folk
The Ozark Mountain Daredevils,Folk
The Pale White,Alternative
The Paper Kites,Folk
The Parlor Mob,Blues
The Paul Butterfield Blues Band,Blues
The Penguins,Blues
The Phantoms,Alternative
The Pharcyde,Jazz
The Picturebooks,Blues
The Platters,Blues
The Pogues,Folk
The Postal Service,Folk
The Presidents Of The United States Of America,Alternative
The Pretty Reckless,Pop
The Proclaimers,Pop
The Procussions,Jazz
The Pussycat Dolls,Pop
The Quintet of the Hot Club of San Francisco,Jazz
The RH Factor,Jazz
The Raconteurs,Blues
The Ready Set,Pop
The Record Company,Blues
The Red Army Choir,Folk
The Red Jumpsuit Apparatus,Pop
The Replacements,Folk
The Reverend Peyton's Big Damn Band,Blues
The Revivalists,Alternative
The Righteous Brothers,Folk
The Rippingtons,Jazz
The Robert Cray Band,Blues
The Ronettes,Pop
The Roots,Hip-Hop
The Rose,Pop
The Royal Concept,Alternative
The Sax Pack,Jazz
The Score,Alternative
The Script,Pop
The Seeds,Blues
The Sheepdogs,Blues
The Shins,Folk
The Shirelles,Blues
The Shouting Matches,Blues
The Sideshow Tragedy,Blues
The Silhouettes,Blues
The Singing Animal Lover,Comedy
The Skatalites,Jazz
The Sklar Brothers,Comedy
The Smashing Pumpkins,Alternative
The Sonics,Blues
The Souljazz Orchestra,Jazz
The Spaniels,Blues
The Spencer Davis Group,Blues
The Spits,Blues
The Staple Singers,Jazz
The Staves,Folk
The Steepwater Band,Blues
The Stills-Young Band,Folk
The Stone Foxes,Blues
The Stooges,Blues
The Story So Far,Alternative
The Strokes,Alternative
The Strumbellas,Folk
The Sugarcubes,Alternative
The Sugarhill Gang,Hip-Hop
The Supremes,Folk
The Swallows,Blues
The Sweeplings,Folk
The Swell Season,Folk
The Tallest Man On Earth,Folk
The Tallis Scholars,Classical
The Taxpayers,Folk
The Temper Trap,Alternative
The Temperance Movement,Blues
The Temptations,Pop
The Ting Tings,Alternative
The Toilet Bowl Cleaners,Comedy
The Tokens,Pop
The Turbans,Blues
The Turtles,Folk
The Ugly Kings,Blues
The Underachievers,Hip-Hop
The Union Underground,Alternative
The Unlikely Candidates,Alternative
The Vamps,Pop
The Vaughan Brothers,Blues
The Veer Union,Alternative
The Veils,Alternative
The Velvet Underground,Folk
The Verve,Alternative
The Vines,Blues
The Voidz,Alternative
The Wailin' Jennys,Folk
The Walkmen,Folk
The Wallflowers,Alternative
The Wanted,Pop
The Wanton Bishops,Blues
The War On Drugs,Folk
The Weakerthans,Folk
The Weeknd,R&B
The Weepies,Folk
The Whispers,Jazz
The White Stripes,Blues
The Whitest Boy Alive,Alternative
The Who,Blues
The Wild Reeds,Folk
The Wonder Years,Alternative
The Wood Brothers,Blues
The Woodlands,Folk
The Yardbirds,Blues
The Yawpers,Blues
The Zombies,Folk
The xx,Pop
The-Dream,R&B
Thee Oh Sees,Blues
Thelonious Monk,Jazz
Thelonious Monk Quartet,Jazz
Them,Blues
Them Crooked Vultures,Alternative
Theo Croker,Jazz
Theocracy,Classical
Theodis Ealey,Blues
Theon Cross,Jazz
Theophilus London,Alternative
Theory of a Deadman,Alternative
Therion,Classical
Thievery Corporation,Jazz
Thin Lizzy,Blues
Third Day,Alternative
Third Eye Blind,Alternative
Thirdstory,R&B
Thirty Seconds To Mars,Pop
Thomas Adès,Classical
Thomas Blug,Classical
Thomas Giles,Jazz
Thomas Hampson,Opera
Thomas Quasthoff,Opera
Thomas Tallis,Classical
Thorbjørn Risager,Blues
Thousand Foot Krutch,Alternative
Thouxanbanfauni,Hip-Hop
Three 6 Mafia,Hip-Hop
Three Days Grace,Alternative
Three Dog Night,Blues
Thrice,Alternative
Throw The Fight,Alternative
Thug Life,Hip-Hop
Thundercat,Hip-Hop
Thunderstone,Classical
Thurston Harris,Blues
Thutmose,Hip-Hop
Tia Ray,Jazz
Tierra Whack,Alternative
Tiffany Gouché,R&B
Tig Notaro,Comedy
Tigers Jaw,Alternative
Tigran Hamasyan,Jazz
Tim Atlas,R&B
Tim Bowman,Jazz
Tim Buckley,Folk
Tim Hughes,Alternative
Tim Wilson,Comedy
Timbaland,R&B
Timber Timbre,Folk
Timeless Miracle,Classical
Tina Brooks,Jazz
Tina Turner,Pop
Tinariwen,Blues
Tinashe,R&B
Tinie Tempah,Pop
Tink,R&B
Tinsley Ellis,Blues
Tiny Moving Parts,Alternative
Tiny Ruins,Folk
Tion Phipps,R&B
Tirzah,Folk
Title Fight,Alternative
"Tito ""El Bambino""",Hip-Hop
Tito Gomez,Jazz
Tito Nieves,Jazz
Tito Puente,Jazz
Tito Rojas,Jazz
Tiësto,Pop
Toad The Wet Sprocket,Alternative
Toadies,Alternative
Tobi Lou,R&B
Toby Love,Hip-Hop
TobyMac,Alternative
Toco,Jazz
Todd Barry,Comedy
Todd Glass,Comedy
Todd Rundgren,Folk
Token,Hip-Hop
Tokyo Jetz,R&B
Told Slant,Folk
Tom Browne,Jazz
Tom Cotter,Comedy
Tom Grennan,Folk
Tom MacDonald,Hip-Hop
Tom Misch,R&B
Tom Morello,Alternative
Tom Odell,Folk
Tom Papa,Comedy
Tom Petty,Folk
Tom Petty and the Heartbreakers,Folk
Tom Rosenthal,Folk
Tom Scott,Jazz
Tom Segura,Comedy
Tom Speight,Folk
Tom T. Hall,Folk
Tom Waits,Folk
Tom Walker,Folk
Tomaso Albinoni,Opera
Tomasz Stanko Quartet,Jazz
Tommy Castro,Blues
Tommy Dorsey,Jazz
Tommy Edwards,Blues
Tommy Emmanuel,Jazz
Tommy Flanagan,Jazz
Tommy Genesis,R&B
Tommy Guerrero,Jazz
Tommy James,Folk
Tommy James & The Shondells,Folk
Tommy Johnagin,Comedy
Tommy McCook,Jazz
Tommy Olivencia,Jazz
Tommy Roe,Folk
Tommy Ryman,Comedy
Tomás Luis de Victoria,Classical
Tone Stith,R&B
Toni Braxton,R&B
Toni Romiti,R&B
Tonic,Alternative
Tonight Alive,Pop
Tony Allen,Jazz
Tony Bennett,Jazz
Tony Dize,Hip-Hop
Tony Joe White,Blues
Tony Spinner,Blues
Tony Vega,Jazz
Tony! Toni! Toné!,R&B
Too $hort,Hip-Hop
Toploader,Alternative
Tora,Alternative
Torcuato Mariano,Jazz
Tori Amos,Folk
Tori Kelly,R&B
Toro y Moi,R&B
Toru Takemitsu,Classical
Tory Lanez,Hip-Hop
Tosca,Jazz
Total,R&B
Toumani Diabaté,Blues
Tove Lo,R&B
Tow'rs,Folk
Tower Of Power,Jazz
Towkio,Hip-Hop
Townes Van Zandt,Folk
Tracy Chapman,Folk
Traffic,Blues
Train,Pop
Trampled by Turtles,Folk
Trans-Siberian Orchestra,Classical
Transit,Alternative
Trapt,Alternative
Trash Boat,Alternative
Traveling Wilburys,Blues
Traviezoz de la Zierra,Hip-Hop
Travis Atreo,Pop
Travis Denning,Pop
Travis Porter,Hip-Hop
Travis Scott,Pop
Trebol Clan,Hip-Hop
Trevor Daniel,Alternative
Trevor Jackson,R&B
Trey Songz,R&B
Trick Daddy,Hip-Hop
Tricky,Jazz
Trina,R&B
Trio X of Sweden,Jazz
Triosence,Jazz
Trip Lee,Hip-Hop
Trivium,Alternative
Trombone Shorty,Jazz
Troop,R&B
Trophy Eyes,Alternative
Trouble,Hip-Hop
Troy,Pop
Troy Ave,Hip-Hop
Troye Sivan,Pop
Trygve Seim,Jazz
Tucka,Blues
Tullio Serafin,Opera
Tulus,Jazz
Tune-Yards,Folk
Tungevaag & Raaban,Pop
Turisas,Folk
Turnover,Alternative
Turtle Island String Quartet,Jazz
Tweet,R&B
Twenty One Pilots,Pop
Twilight Force,Classical
Twin Bandit,Folk
Twin Shadow,Alternative
Twista,R&B
Two Another,R&B
Two Door Cinema Club,Alternative
Ty Brasel,Hip-Hop
Ty Dolla $ign,R&B
Ty Segall,Blues
Tyga,Hip-Hop
Tyler Bryant & the Shakedown,Blues
Tyler Farr,Pop
"Tyler, The Creator",Hip-Hop
Tynisha Keli,R&B
Typical Cats,Jazz
Tyrese,Hip-Hop
Tyrone Davis,Blues
Télépopmusik,Jazz
Týr,Folk
U. Srinivas,Classical
U.S. Girls,Folk
UFO,Blues
UGK,Hip-Hop
UMI,Alternative
Ugly Casanova,Folk
Ugly God,Hip-Hop
Ulices Chaidez,Pop
Ultimate Painting,Folk
Umberto Giordano,Opera
Uncle Kracker,Pop
Uncle Tupelo,Alternative
Unk,Hip-Hop
Unknown Mortal Orchestra,Folk
UnoTheActivist,Hip-Hop
Unspoken,Alternative
Urban Knights,Jazz
Urge Overkill,Alternative
Uriah Heep,Blues
Us3,Jazz
Usher,R&B
V.I.C.,Hip-Hop
VAX,Pop
VHS Collection,Alternative
VICTOR!,Pop
VIXX,Pop
VOLA,Jazz
Valee,Hip-Hop
Valentin Silvestrov,Classical
Valerie June,Folk
Valgeir Sigurðsson,Classical
Valley Queen,Alternative
Vallis Alps,Folk
Vampire Weekend,Folk
Van Canto,Classical
Van Morrison,Folk
Van William,Alternative
VanJess,R&B
Vance Joy,Folk
Vancouver Sleep Clinic,Folk
Vanessa Carlton,Folk
Vanilla Fudge,Blues
Vanilla Ice,Hip-Hop
Varetta Dillard,Blues
Variety Lab,Jazz
Vashti Bunyan,Folk
Vedo,R&B
Veigar Margeirsson,Classical
Velorio,Comedy
Vels Trio,Jazz
Velvet Revolver,Alternative
Vera Blue,Pop
Vera Lynn,Jazz
Verse Simmonds,Pop
Vetiver,Folk
Vic Damone,Jazz
Vic Mensa,Hip-Hop
Vicente Garcia,Alternative
Vicetone,Pop
Vick Allen,Blues
Vicktor Taiwò,R&B
Victimas Del Doctor Cerebro,Alternative
Victor Hely-Hutchinson,Classical
Victor Villadangos,Classical
Victor Wooten,Jazz
Victoria Monét,Alternative
Victoria de los Ángeles,Opera
Victorious Cast,Pop
Vienna Teng,Folk
Vijay Iyer,Jazz
Viktor Vaughn,Alternative
Viktoria Tolstoy,Jazz
Vilayat Khan,Classical
Vildhjarta,Jazz
Villa Black,Jazz
Villagers,Folk
Villain,R&B
Villette,R&B
Vince Guaraldi,Jazz
Vince Guaraldi Trio,Jazz
Vince Staples,Hip-Hop
Vincent Ho,Classical
Vincent Ingala,Jazz
Vincenzo Bellini,Opera
Vincenzo Righini,Opera
Vintage Trouble,Blues
Vinyl Theatre,Alternative
Violent Femmes,Alternative
Vira Talisa,Jazz
Virlan Garcia,Pop
Visioneers,Jazz
Vistas,Folk
Vittorio Grigolo,Opera
Vivian Green,R&B
Vladimir Ashkenazy,Classical
Vladimir Horowitz,Classical
Vladimir Martynov,Classical
Volbeat,Alternative
Volcano Choir,Folk
Voz De Mando,Hip-Hop
Vyacheslav Artyomov,Classical
VÉRITÉ,Pop
Väsen,Folk
WALK THE MOON,Pop
WESLEE,Alternative
WHATUPRG,Hip-Hop
WHY?,Folk
WSTRN,Hip-Hop
Waka Flocka Flame,Hip-Hop
Waldeck,Jazz
Wale,R&B
Walker McGuire,Pop
Walter Beasley,Jazz
Walter Gieseking,Classical
Walter Susskind,Classical
Walter Trout,Blues
Walter Waiters,Blues
Walter Wanderley,Jazz
Walter Wolfman Washington,Blues
Walterwarm,Jazz
Wande Coal,Hip-Hop
Wanna One,Pop
Warbly Jets,Alternative
Wardruna,Folk
Warhol.SS,Hip-Hop
Warpaint,Folk
Warren G,Hip-Hop
Warren Haynes,Blues
Warren Hill,Jazz
Warren Smith,Blues
Warren Zevon,Alternative
Washed Out,Alternative
Washington Phillips,Blues
Watermelon Slim,Blues
Watsky,Hip-Hop
Wavves,Folk
Wawau Adler,Jazz
Wax Tailor,Jazz
Waxahatchee,Folk
Wayman Tisdale,Jazz
Wayne Shorter,Jazz
Wayne Snow,Jazz
We Are Messengers,Alternative
We Are Scientists,Alternative
We As Human,Alternative
We Five,Folk
We Were Sharks,Alternative
Weather Report,Jazz
Weathers,Alternative
Ween,Alternative
Weezer,Alternative
Weldon Irvine,Jazz
Welshly Arms,Blues
Wendell B,Blues
Werner Haas,Classical
Wes Montgomery,Jazz
Wes Walker,Hip-Hop
Westerman,Alternative
Westlife,Pop
Westside Connection,Hip-Hop
Westside Gunn,Alternative
Wet,R&B
Weyes Blood,Folk
When In Rome,Pop
Whethan,Pop
Whilk & Misky,Alternative
Whiskeytown,Alternative
White Denim,Blues
White Zombie,Alternative
Whitesnake,Blues
Whitley,Folk
Whitney,Folk
Whitney Cummings,Comedy
Whitney Houston,R&B
Whole Doubts,Pop
Why Don't We,Pop
Wicca Phase Springs Eternal,Hip-Hop
Widespread Panic,Blues
Wiener Philharmoniker,Classical
Wifisfuneral,Hip-Hop
Wilbert Harrison,Blues
Wilco,Folk
Wilczynski,Jazz
Wild Child,Folk
Wild Cub,Pop
Wild Nothing,Alternative
Wild Rivers,Folk
Wilhelm Kempff,Classical
Wilhelm Stenhammar,Classical
Will Downing,Jazz
Will Heard,R&B
Will Smith,Hip-Hop
Will Todd,Classical
William Basinski,Jazz
William Boyce,Classical
William Fitzsimmons,Folk
William Grant Still,Classical
William Lawes,Classical
William Matteuzzi,Opera
William Singe,R&B
William Tyler,Folk
William Walton,Classical
Willie Clayton,Blues
Willie Colón,Jazz
Willie Dixon,Blues
Willie Mabon,Blues
Willie Mitchell,Blues
Willie Rosario,Jazz
Wilson Meadows,Blues
Wilson Pickett,Folk
Wim Mertens,Classical
Wingnut Dishwashers Union,Folk
Wings,Folk
Wintertime,Hip-Hop
Wipers,Blues
Wire,Blues
Wishbone Ash,Blues
Wisin,Hip-Hop
Wisin & Yandel,Hip-Hop
Witt Lowry,Pop
Wiz Khalifa,Hip-Hop
Wojciech Kilar,Classical
Wolf Alice,Alternative
Wolf Parade,Folk
Wolfgang Amadeus Mozart,Classical
Wolfgang Lohr,Jazz
Wolfgang Windgassen,Opera
Wolfine,Pop
Wolfmother,Blues
Wolves At The Gate,Alternative
Woodie Smalls,Hip-Hop
Woodlock,Folk
Woods,Folk
Woody Guthrie,Blues
Wrabel,Folk
Wu-Tang Clan,Hip-Hop
Wyatt Cenac,Comedy
Wyclef Jean,Pop
Wye Oak,Folk
Wynonie Harris,Blues
Wynton Kelly,Jazz
Wynton Marsalis,Classical
Wynton Marsalis Septet,Jazz
X,Blues
X Ambassadors,Alternative
XTC,Alternative
XXXTENTACION,Hip-Hop
Xavier Montsalvatge,Classical
Xavier Omär,R&B
Xavier Wulf,Hip-Hop
Xcelencia,R&B
Ximena Sariñana,Alternative
Xscap3,R&B
Xscape,R&B
Xuefei Yang,Classical
Xuitcasecity,Pop
Xzibit,Hip-Hop
Y La Bamba,Folk
YBN Cordae,Hip-Hop
YFN Lucci,Hip-Hop
YG,Hip-Hop
YGTUT,Hip-Hop
YK Osiris,Pop
YOG$,R&B
YONAKA,Alternative
YONAS,Hip-Hop
Yandel,Hip-Hop
Yaron Herman Trio,Jazz
Yashua,R&B
Yazmin Lacey,Jazz
Yeah Yeah Yeahs,Alternative
Years & Years,Pop
Yeasayer,Folk
Yeek,R&B
Yelawolf,Hip-Hop
Yella Beezy,Hip-Hop
Yellow Days,Pop
Yellowcard,Pop
Yellowjackets,Jazz
Yes,Jazz
Ying Yang Twins,Hip-Hop
Yngwie Malmsteen,Classical
Yo Gotti,Hip-Hop
Yo La Tengo,Folk
Yo Trane,R&B
Yo-Yo Ma,Classical
Yoke Lore,Folk
Yoko Kanno,Classical
Yolanda Adams,R&B
Yonderboi,Jazz
Yorgui Loeffler,Jazz
Yoshihiro Kanno,Classical
Young Buck,Hip-Hop
Young Dolph,Hip-Hop
Young Dro,Hip-Hop
Young M.A,Hip-Hop
Young MC,Hip-Hop
Young Money,Hip-Hop
Young Nudy,Hip-Hop
Young Scooter,Hip-Hop
Young Thug,Hip-Hop
Young the Giant,Alternative
Young-Holt Unlimited,Jazz
Youngbloodz,Hip-Hop
Youth Lagoon,Folk
Yppah,Jazz
Yuna,Alternative
Yung Bans,Hip-Hop
Yung Bleu,R&B
Yung Joc,Hip-Hop
Yung Lean,Hip-Hop
Yung Pinch,Hip-Hop
Yung Tory,Hip-Hop
Yunggoth✰,Hip-Hop
Yuri Honing Acoustic Quartet,Jazz
Yusef Lateef,Jazz
Yussef Dayes,Jazz
Yussef Kamaal,Jazz
Yusuf / Cat Stevens,Folk
Yuvan Shankar Raja,Hip-Hop
Yves Tumor,R&B
Z-Ro,Hip-Hop
Z.Z. Hill,Blues
ZAYN,Pop
ZZ Top,Blues
ZZ Ward,Folk
Zac Efron,Pop
Zac Flewids,Hip-Hop
Zacari,Alternative
Zager & Evans,Folk
Zak Abel,R&B
Zakir Hussain,Classical
Zapp,Hip-Hop
Zara Larsson,R&B
Zayde Wølf,Alternative
Zaytoven,Hip-Hop
Zaz,Jazz
Zbigniew Preisner,Classical
Zedd,Pop
Zee Avi,Folk
Zendaya,Pop
Zero 7,Jazz
Zhané,R&B
Zhavia Ward,Pop
Zhen Chen,Classical
Zico,R&B
Ziggy,R&B
Ziggy Alberts,Folk
Zion & Lennox,Hip-Hop
Zion I,Alternative
Zion.T,R&B
Zola Blood,Pop
Zoltán Kodály,Classical
Zoot Sims,Jazz
Zoé,Alternative
Zutty Singleton,Jazz
Zuzu Bollin,Blues
a-ha,Pop
alayna,Alternative
anders,R&B
ayokay,Pop
bLAck pARty,R&B
bbno$,Hip-Hop
benny blanco,Pop
benny mayne,R&B
blackbear,Pop
blink-182,Pop
bohemianvoodoo,Jazz
boy pablo,Pop
bülow,Pop
cleopatrick,Blues
courtship.,Pop
cupcakKe,Hip-Hop
digitalluc,Jazz
dodie,Pop
duendita,Alternative
dvsn,R&B
emawk,Alternative
for KING & COUNTRY,Alternative
ford.,R&B
fox capture plan,Jazz
fun.,Pop
gianni & kyle,Pop
gnash,Pop
goosetaf,Jazz
grandson,Alternative
iKON,Pop
iLOVEFRiDAY,Pop
isaac gracie,Folk
j-hope,Pop
jizue,Jazz
joan,R&B
kankakupiero,Alternative
khai dreams,R&B
kwassa,Folk
laye,R&B
leaf beach,Jazz
letherette,Jazz
lil aaron,Hip-Hop
little hurricane,Blues
mansionz,Pop
marcos g,Alternative
mewithoutYou,Folk
millic,R&B
miyamigo,Jazz
mysticphonk,Hip-Hop
"nothing,nowhere.",Hip-Hop
of Montreal,Folk
offonoff,R&B
one sonic society,Alternative
oofoe,Jazz
pH-1,R&B
"quickly, quickly",Hip-Hop
rum.gold,R&B
serpentwithfeet,R&B
shinigami,Hip-Hop
slowthai,Alternative
tajima hal,Jazz
the bird and the bee,Folk
tides.,Jazz
tobi lou,Alternative
tusken.,Jazz
watt,Alternative
will.i.am,Pop
yahyel,R&B
zack villere,Alternative
Ásgeir,Folk
Émile Paladilhe,Opera
Étienne Nicolas Méhul,Classical
Ñejo,Hip-Hop
Ólafur Arnalds,Classical
ØDYSSEE,Jazz
