artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Migos,Big On Big,6F84CqAnWGg6CZiWFNDuQ9,112987,56,0.145,0.723,290794,0.768,0.0179686,C,0.172,-5.469,Minor,0.0587,142.022,04/4,0.526,Hip-Hop
Doja Cat,Game,7IwURvEfVcdxUCjLKUu6sv,60299,43,0.00158,0.75,195760,0.783,0.00406,B,0.143,-5.612,Minor,0.0524,120.016,04/4,0.595,Alternative
The White Stripes,Dead Leaves And The Dirty Ground,74yZWuLB7D3UadONzlNJFC,117419,46,0.471,0.363,183933,0.611,3.45e-06,B,0.0735,-4.215,Minor,0.033,80.842,04/4,0.46,Alternative
Lecrae,I'm Turnt,0e502JxKbRwKNDWmoODAUr,50888,52,0.0391,0.861,147796,0.73,0.00669366,F,0.161,-4.488,Minor,0.0772,98.521,04/4,0.214,Hip-Hop
Shania Twain,That Don't Impress Me Much,3NSWcr8zVRuRqBXSqUL3sN,150977,69,0.153,0.745,238707,0.869,0.0351314,A#,0.139,-4.828,Minor,0.0574,125.005,05/4,0.963,Pop
Jeebanoff,Timid,4dBI72rgkmG0gTzswyBTzz,138869,50,0.196,0.907,208174,0.524,1.94e-06,E,0.0686,-7.764,Minor,0.199,140.007,04/4,0.784,R&B
empty_field,Watching Movies,2REeTHmiO6kbkNTwkolGwC,174249,58,0.0942,0.51,220471,0.767,0.0179686,A#,0.397,-5.977,Minor,0.379,135.052,04/4,0.295,Hip-Hop
Jessie Reyez,Dear Yessie,5lJAZ8IMBzfeWcV3PjCMMO,102300,57,0.232,0.499,189533,0.571,0.0453672,C#,0.109,-5.37,Major,0.294,142.419,03/4,0.181,R&B
Billie Marten,Cursive,3cR4v4R9tl8vZkOAgqiMQh,101685,63,0.935,0.494,240400,0.267,5.58e-05,C,0.128,-11.54,Major,0.0308,115.117,03/4,0.166,Pop
empty_field,I Like It (I Wanna Be Where You Are),0GkjiLmGwNpG5xJ6GEAm07,26931,57,0.0611,0.865,311694,0.641,0.000107,A#,0.218,-6.652,Minor,0.162,95.307,04/4,0.762,Alternative
Brian Tuey,115,2CqXM6wyZ8P5O1Mglw7Ejv,190838,60,0.000105,0.366,205461,0.933,2.07e-06,G#,0.102,-3.808,Major,0.172,199.984,04/4,0.677,Pop
Felly,Pretty Girl,6VHMTSmhBWxKBlMaE5IYmW,46787,52,0.261,0.798,191633,0.523,0.0108921,D#,0.105,-5.085,Major,0.0536,124.999,04/4,0.409,Hip-Hop
Lil Durk,Downfall (feat. Young Dolph & Lil Baby),7Ag2HthsJmTzKqCzb9fkWS,135245,61,0.207,0.657,265980,0.687,0.0056519,C,0.201,-5.318,Minor,0.445,83.098,04/4,0.434,Hip-Hop
Kacey Musgraves,Biscuits,4U5CjTT6uObhD2vwnD4zOF,189628,58,0.335,0.435,196519,0.565,0.17842,C,0.0833,-5.487,Major,0.0436,203.739,04/4,0.859,Pop
Tory Lanez,LA Confidential,5gKsvntzZwCX36pRgCoQfj,141501,58,0.00975,0.58,174093,0.657,0.0271977,F#,0.556,-6.633,Minor,0.0571,156.996,04/4,0.337,Hip-Hop
Blu,Dancing In The Rain,3W1iDAW7PVwlMC2zJIKF0k,106860,48,0.251,0.569,265827,0.74,2.68e-06,C,0.134,-6.235,Major,0.283,180.559,04/4,0.721,Alternative
Prophets Of Rage,Prophets Of Rage,6SFeCisbYSqaQwL9hucoF2,160098,54,0.000785,0.621,190181,0.935,0.00191,F,0.242,-5.516,Minor,0.0366,99.981,04/4,0.885,Alternative
Bryson Tiller,We Both Know,0GzmMQizDeA2NVMUaZksv0,165400,54,0.16,0.917,160907,0.392,0.000156,A#,0.104,-5.108,Minor,0.315,131.514,04/4,0.544,R&B
empty_field,bless ur heart,1Myw4zybkx0f03AZ6dxyxE,211839,43,0.783,0.308,263053,0.372,7.43e-05,F,0.105,-10.367,Major,0.0528,83.339,05/4,0.28,R&B
Tyga,SWISH,3zxklD2EGecZre9MjEEvIU,189802,83,0.0831,0.884,194936,0.541,0.0342012,B,0.118,-5.608,Major,0.221,105.009,04/4,0.274,Pop
Gorillaz,Fire Coming Out Of The Monkey's Head,636NVGmvzADmbKEV8whEKj,163069,55,0.333,0.769,199000,0.621,0.00233,A,0.157,-7.874,Minor,0.107,100.25,04/4,0.649,Hip-Hop
Calle 13,Muerte En Hawaii,3ax5CG56vQ35VnYLpe7kKT,66051,73,0.789,0.675,189867,0.588,0.00546387,D#,0.95,-7.168,Major,0.177,79.989,04/4,0.879,Hip-Hop
641,Maybe I Might,40iunJO257hgsHnM6a8n1k,135176,60,0.254,0.523,174688,0.833,3.37e-06,G#,0.178,-5.979,Minor,0.0413,148.091,04/4,0.642,Pop
Preme,Frostbite (Remix) (feat. Offset & Rich The Kid),4QxflfoP4p9FRERRlqxVgN,41239,59,0.204,0.958,253867,0.705,2.02e-05,C#,0.115,-4.916,Major,0.167,124.997,04/4,0.516,Hip-Hop
Machine Gun Kelly,Half Naked & Almost Famous,5P4s55ubmOnRPKPoyoJfP5,63514,47,0.00339,0.758,171667,0.817,0.00824273,C#,0.138,-5.055,Major,0.106,104.949,04/4,0.427,Hip-Hop
Seether,Same Damn Life,4gacG0EFSqvgVXEbPX8gCY,135215,52,0.000325,0.595,199707,0.949,4.24e-05,F,0.306,-4.327,Major,0.0476,117.97,04/4,0.772,Alternative
Rihanna,Kiss It Better - R3hab Remix,3SNIYOTmrXaErD3i1ygWmn,126279,51,0.0597,0.729,184200,0.744,0.0222304,F#,0.104,-3.931,Major,0.0418,102.012,04/4,0.456,R&B
50 Cent,P.I.M.P.,4KQ3hT01bWE952ghVbxBtW,200704,69,0.0485,0.673,249467,0.785,3.65e-06,A#,0.0397,-2.894,Minor,0.351,138.547,04/4,0.85,Hip-Hop
Mac Ayres,The Devil's in the Details,6ZKwcMrBLQL4qqawluPhre,172135,61,0.117,0.708,177517,0.507,0.000547,F#,0.101,-8.876,Minor,0.0549,76.757,04/4,0.543,R&B
Låpsley,Falling Short,1ZaeaGLhFSckG8sv1y7AWk,37021,56,0.752,0.689,203407,0.403,1.89e-05,A,0.12,-9.099,Minor,0.0405,112.744,04/4,0.124,R&B
Dead Or Alive,You Spin Me Round (Like a Record),5puM0axykqRyibro2dE02D,91361,72,0.0308,0.567,219571,0.943,0.0966,F#,0.544,-7.992,Minor,0.0387,128.207,04/4,0.965,Pop
Jonas Blue,Wherever You Go,2gwWkMsSzKIQShoi3P6rjt,115520,73,0.0835,0.711,208947,0.724,0.00646037,G,0.0389,-4.809,Major,0.106,104.048,04/4,0.478,Pop
H-Town,Emotions,0RqAy8W6YmeDrJ4EcWIMTl,165546,42,0.147,0.584,297273,0.444,0.0483391,A,0.607,-11.424,Minor,0.0407,88.5815,04/4,0.24,R&B
empty_field,Thuggish Ruggish Bone,2U0iigw8ff589GR2hRGUV1,197265,64,0.00228,0.683,223346,0.74,0.0120848,B,0.238,-6.041,Minor,0.0462,129.515,04/4,0.65,Pop
empty_field,Away,3wJJPeMhR7A8t2AkCoP9Ma,184343,38,0.143,0.677,162054,0.0484,0.000496,G#,0.125,-14.166,Minor,0.401,140.374,05/4,0.277,Alternative
Phonte,Can We,3DesLW867MH9rRqkd4TjeX,138660,54,0.688,0.445,261909,0.583,0.0079,C,0.0614,-10.219,Minor,0.0535,94.764,04/4,0.298,Alternative
Blood Orange,Seven Hours Part 1,3W1mdCYUHWewrVXnRsPntM,167244,54,0.136,0.729,234069,0.842,0.0666534,C,0.37,-5.566,Major,0.25,99.159,04/4,0.789,Alternative
Russ,Act Now,1RDJFOKgTJVyRhgXH4p3uJ,49878,55,0.184,0.595,189427,0.657,0.00377089,G#,0.107,-5.635,Minor,0.469,83.192,04/4,0.474,Hip-Hop
DNCE,Cake By The Ocean,6eJO3KPASyzKrVP9izfCEC,207194,81,0.156,0.774,223346,0.765,0.0120173,E,0.0373,-5.439,Minor,0.0502,119.001,04/4,0.917,Pop
Simple Plan,Welcome To My Life,25CWppwwIuw9TkFbHvpT8u,58668,60,0.0134,0.421,206773,0.858,0.00646037,C#,0.067,-4.535,Major,0.0963,126.308,04/4,0.491,Pop
empty_field,Almost Famous,4jnVeJAqwhWxN7ZZTJ29Od,161412,62,0.0337,0.696,268920,0.522,6.35e-06,A,0.113,-9.489,Minor,0.0872,124.025,04/4,0.0934,Hip-Hop
Tate McRae,Hung up on You,7JdGpxb7HAnDHKCdimfQRs,125286,58,0.757,0.584,201256,0.284,2.02e-06,A,0.0738,-9.691,Minor,0.0727,126.603,04/4,0.116,Pop
Joe Budden,Pump It Up,51CH2y0j1gwlLu67pq5nPn,191639,58,0.0438,0.582,251373,0.855,0.00824273,F#,0.106,-4.959,Major,0.331,104.963,04/4,0.651,Hip-Hop
Mariah Carey,Shake It Off,7pf6YT5CmmQxs6Uz7dABNB,58400,57,0.21,0.766,208905,0.49,0.0119087,D,0.11,-6.553,Major,0.147,118.636,04/4,0.832,Pop
Blind Pilot,Three Rounds and a Sound - Daytrotter Version,3iBiETSIaFAy0h3asZMzrT,205046,60,0.884,0.631,317693,0.309,0.00206,C#,0.0439,-9.527,Major,0.0302,118.565,04/4,0.427,Pop
The Raconteurs,Now That You're Gone,02WpEtFKlhMaTGMr2LAFf2,105116,60,0.261,0.506,191239,0.329,0.158,G,0.0682,-13.313,Major,0.064,114.467,03/4,0.503,Alternative
SG Lewis,No Less,52jWti9n0YGI6QVuZnM3Jt,79406,47,0.255,0.525,243710,0.278,1.57e-06,B,0.64,-13.614,Minor,0.123,91.809,04/4,0.166,Alternative
Gorillaz,Submission (feat. Danny Brown & Kelela),5a7HUiYLwIR3Gk8THldqO1,89403,51,0.00697,0.677,201573,0.83,0.105091,E,0.134,-3.96,Major,0.0489,137.997,04/4,0.612,Alternative
Ty Dolla $ign,Saved (feat. E-40),1ymNYpCCZqXdGG5mpBSWJF,139615,63,0.265,0.77,178507,0.69,0.0273249,C#,0.128,-5.565,Major,0.136,122.65,04/4,0.732,R&B
Atmosphere,Guarantees,6dtju2Od6TCJ4mZmBG8O6t,50012,41,0.732,0.83,272160,0.417,0.000308,E,0.219,-10.444,Minor,0.333,81.948,04/4,0.324,Alternative
empty_field,El Chapo,0a6xDLVjQ4MGLertmiLP1T,198811,66,0.127,0.753,219413,0.905,0.0148104,F#,0.269,-3.311,Minor,0.239,127.069,04/4,0.585,Pop
Tee Grizzley,1 Night (feat. Quavo),6vcfVE7C8JeAxj99cC3b55,46041,58,0.0504,0.848,181954,0.514,0.0179686,C#,0.102,-7.495,Major,0.361,150.079,04/4,0.416,Hip-Hop
Vince Staples,FUN!,4uGSZ0ScCexZLIVGZbgACM,108762,67,0.616,0.953,171107,0.554,0.000869,C,0.106,-5.12,Major,0.076,101.011,04/4,0.457,Pop
Bryan Popin,I Got Out,6HYH5iA27MvB1sdNttCISP,216065,43,0.0161,0.584,297653,0.927,0.00047,A#,0.447,-4.563,Major,0.139,95.408,04/4,0.642,R&B
empty_field,Wonderful - Remastered,2ketlej3bAKtetsazG94rV,93475,40,0.00513,0.471,213745,0.868,7.23e-06,G,0.22,-4.227,Major,0.0564,186.67,04/4,0.552,Alternative
empty_field,Changes,04wUQZ5NBrLBbIwyiXZEaO,84117,49,0.0305,0.721,177451,0.245,0.0273249,A,0.331,-9.93,Major,0.0742,124.999,04/4,0.18,R&B
Keyshia Cole,I Changed My Mind,7Ln36Gz16o1BWjLW7qWjfi,149126,46,0.284,0.467,225809,0.72,0.0403427,C#,0.388,-4.044,Minor,0.151,93.243,04/4,0.602,R&B
Jhene Aiko,Maniac,0UQSyryW2vxE88AVFSZs3T,53873,54,0.151,0.432,206973,0.534,1.35e-06,G,0.228,-6.835,Minor,0.0973,92.624,04/4,0.406,R&B
Little Mix,Woman Like Me (feat. Ms Banks),0LRlnu3RJ5q4RdwDuMgxFs,50702,56,0.19,0.783,202607,0.81,0.0199089,F,0.0876,-3.111,Minor,0.068,149.969,04/4,0.858,R&B
empty_field,Impossible,6h9W5FxX4E9lUFsyq8j1AD,117341,43,0.0109,0.877,159333,0.785,0.00109,C,0.0306,-6.149,Major,0.262,145.531,04/4,0.79,R&B
Jon B.,Are U Still Down?,0xyr9NWMytxjKXiatR1aUX,148721,53,0.0131,0.725,266760,0.557,7.79e-06,E,0.218,-7.697,Minor,0.0559,91.064,04/4,0.404,Hip-Hop
Skylar Grey,Everything I Need,5u0ST4fd1oLp4SOpoWWXGl,75298,64,0.891,0.431,200560,0.22,0.146752,D,0.11,-10.878,Major,0.031,150.105,04/4,0.284,Pop
The Roots,You Got Me,77EOVfDhyUX5nSzzc4ZEGX,150503,67,0.17,0.725,259307,0.464,0.00622436,B,0.173,-9.2,Minor,0.272,80.996,04/4,0.689,Hip-Hop
Ed Sheeran,Happier,2SlOjwREBjz3lmwElJDp59,179831,86,0.536,0.522,207520,0.385,0.00646037,C,0.135,-7.355,Major,0.0288,120.376,04/4,0.236,Pop
empty_field,I Like It,3w6UGxqlLSKTNIruOBjxz7,137247,52,0.51,0.919,203700,0.183,0.00205,A,0.099,-11.845,Minor,0.0614,100.018,04/4,0.756,R&B
Volbeat,The Sinner Is You,70x1x9NbSJJXkrgvIyyAVX,38601,41,0.000215,0.516,255427,0.926,5.13e-05,A,0.0874,-5.862,Major,0.0305,100.068,04/4,0.349,Alternative
Florence + The Machine,"No Light, No Light",3FHFJoiYpJKh6kXSlBm7Gh,118239,53,0.0107,0.417,274853,0.77,1.86e-05,C,0.39,-5.588,Major,0.0599,131.956,04/4,0.177,Pop
Young Thug,Problem,2Np8RuV02MoDfUSkjrOwoh,172149,52,0.125,0.872,241453,0.639,0.0183298,G#,0.144,-5.658,Minor,0.103,111.968,04/4,0.469,Hip-Hop
Britney Spears,Just Like Me,5oNokr3v08S1W8ke7Tlcl0,83552,49,0.0734,0.751,221784,0.591,1.82e-05,A,0.108,-7.091,Minor,0.0451,101.942,04/4,0.563,R&B
Nivea,Complicated,7IuUJr2TbcSftJobqjtkxP,62636,49,0.374,0.746,232347,0.613,0.212075,F,0.365,-8.819,Minor,0.0351,113.979,04/4,0.395,Hip-Hop
Chevelle,Still Running,7tZwFmarYtM2Yxy8IRW8wb,41611,41,0.000568,0.304,223280,0.938,0.0126,C#,0.32,-4.331,Major,0.228,142.244,04/4,0.377,Alternative
Volbeat,Doc Holliday,5T0VoskNbpJIqm2RSPU2Xt,162536,46,0.000103,0.401,345840,0.966,0.00462,D,0.067,-5.766,Major,0.0393,94.017,04/4,0.195,Alternative
empty_field,Champion (feat. Travis Scott),2sKXj3gEdILnKDMV3D0htZ,166619,80,0.381,0.642,195053,0.782,0.0301748,F,0.108,-3.395,Minor,0.0477,162.005,04/4,0.396,Hip-Hop
Drake,Passionfruit,5EHVz4AZDoQwf2zX3kXE6o,64740,82,0.304,0.804,298941,0.459,0.0862,B,0.11,-11.556,Major,0.039,111.963,04/4,0.372,Hip-Hop
H-Town,Part Time Lover,4B7fesVjOblfyF2rSAMUfu,22774,44,0.0307,0.701,234089,0.7,0.0402879,C,0.118,-7.804,Major,0.0621,120.618,04/4,0.567,R&B
Kem,Nobody,1IQrS6ioO9tCtevYzRHPLr,176346,44,0.0936,0.827,272809,0.503,0.0483391,A#,0.175,-6.479,Minor,0.0917,77.007,04/4,0.298,R&B
empty_field,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,7ryscKRLLMgAKqkt9rwX75,126469,58,0.000862,0.266,163693,0.831,0.0181612,E,0.0555,-9.07,Major,0.0453,175.514,04/4,0.778,Alternative
Demi Lovato,In Case,0nWMTq3fBceV1uZlhFn6of,165139,57,0.892,0.378,221607,0.286,0.0396871,G#,0.224,-9.198,Major,0.0616,111.763,04/4,0.594,R&B
empty_field,I Heard You Singing (feat. Becca Stevens & Chris Thile),2LHS9enFCzjnxoEnDIXy7j,100494,35,0.941,0.398,291267,0.211,0.00171,F,0.196,-17.831,Major,0.0317,96.959,05/4,0.329,Alternative
Kelly Clarkson,Mr. Know It All,3wGXyJGsCf1myH5MooQIqE,79943,51,0.0284,0.676,232520,0.807,0.0358318,F,0.0701,-5.131,Major,0.029,95.956,04/4,0.443,R&B
empty_field,Hard To Handle,3d0j5Tkx2Yum7FhMvJZe85,98943,66,0.00257,0.599,188067,0.79,0.00181,E,0.312,-3.58,Major,0.043,104.998,04/4,0.961,Alternative
empty_field,Am I Demon,10740Bf8DxzA1vxDUz50OL,60630,51,0.000161,0.376,297293,0.923,0.0114,D,0.0937,-9.012,Major,0.0599,133.938,04/4,0.347,Alternative
empty_field,The Way That I Love You,0BkBqGUfpzRIdlPJbXLBZO,49956,49,0.0263,0.561,267680,0.897,0.000551,D#,0.0622,-4.011,Minor,0.111,79.687,04/4,0.527,R&B
Rihanna,What Now,47fPXkWBYmYLcRCGrXgoYq,192196,59,0.0514,0.551,243093,0.702,0.0560864,B,0.599,-4.77,Major,0.0339,90.074,03/4,0.193,Pop
empty_field,The First Time,5irbdtidNc5tQE62ug574B,28044,50,0.595,0.7,221784,0.38,0.0404225,D,0.115,-13.278,Minor,0.244,110.055,04/4,0.386,R&B
Juanes,Es Por Tí,3IVhGacrm9uxBRaF0OLFsA,116449,72,0.203,0.706,250693,0.753,3.04e-05,E,0.184,-6.088,Major,0.0259,129.968,04/4,0.849,Pop
3 Doors Down,Kryptonite,2mX2iJ6rw3ja90OPzHrmHT,34955,75,0.00664,0.545,233933,0.865,1.12e-05,B,0.168,-5.708,Minor,0.0286,99.01,04/4,0.543,Alternative
Casting Crowns,Already There,1Ob2XZEUciUv0R2IGw1WOV,122583,41,0.215,0.551,271280,0.833,0.0776877,B,0.179,-5.145,Major,0.0374,129.971,04/4,0.324,Alternative
The Beach Boys,Surfin' U.S.A. - Remastered,6laHM2zNPV2iJCj4sQsyDZ,101552,71,0.661,0.55,149373,0.854,0.0140721,D#,0.112,-5.968,Major,0.036,118.56,04/4,0.965,Pop
Mike Stud,Jack Daniels,4DiguinYnvczTZyJmf5TEZ,30594,59,0.564,0.692,206027,0.552,0.0289,B,0.158,-8.265,Minor,0.0473,80.026,04/4,0.363,Hip-Hop
The Head and the Heart,Rivers and Roads,7G2XZhDNHo7SSDWSVxC0UT,46558,70,0.699,0.494,284000,0.194,2.98e-05,C,0.0803,-8.965,Major,0.0352,135.753,03/4,0.161,Pop
Band Of Skulls,I Know What I Am,6000CTcjDKMkA1b7tgLcVi,91564,46,0.175,0.64,198000,0.904,1.21e-05,A,0.105,-4.28,Major,0.0874,99.41,04/4,0.559,Alternative
August Alsina,Porn Star,0s58Xx9kQFoujKAuWM5k04,130965,56,0.18,0.476,277827,0.718,0.0483391,D,0.0694,-7.407,Major,0.0704,112.172,04/4,0.598,R&B
empty_field,"Collapsing (feat. Björn ""Speed"" Strid)",4lzpR3BRraTUTeIddnoS9V,53531,39,6.63e-05,0.342,218800,0.975,0.000281,E,0.696,-4.448,Major,0.141,166.022,04/4,0.299,Alternative
Jhene Aiko,Nobody,3R4Xk37WTagjzODMNEQLvs,202901,52,0.682,0.428,256267,0.454,4.83e-06,B,0.216,-9.952,Minor,0.494,173.272,04/4,0.573,R&B
Florence + The Machine,100 Years,6TwMy2YqpOLbUDPbKMiQS6,50874,53,0.151,0.661,298360,0.762,6.87e-06,C,0.0814,-6.753,Major,0.0635,100.021,04/4,0.399,Alternative
empty_field,Daylight,3F8YYfmcCv88gsm2qBQfYO,133504,47,0.642,0.553,201018,0.491,0.0666967,A,0.0733,-7.467,Major,0.388,79,04/4,0.762,Alternative
Wifisfuneral,Wya?,6VdlbIPdzJYj35Tq05vsH5,101446,59,0.437,0.866,124232,0.42,0.0170889,B,0.0733,-12.025,Minor,0.437,153.669,04/4,0.191,Hip-Hop
Lil Xan,Lies (feat. Lil Skies),5WAOIxI6GVlUl27aLdVNJD,129268,72,0.0262,0.779,206387,0.626,0.00488,A#,0.114,-7.73,Minor,0.067,140.078,04/4,0.419,Hip-Hop
Charlie Puth,If You Leave Me Now (feat. Boyz II Men),77zFpmVdRFgxvqpkCEJZFy,158648,62,0.909,0.362,213630,0.268,0.0536744,F#,0.15,-7.757,Minor,0.0399,117.76,04/4,0.394,Pop
empty_field,I Don't Want Your Love,3qppK9r9CpNUcqAwn9bX6u,72989,49,0.0202,0.804,184344,0.449,3.53e-05,C,0.137,-4.743,Major,0.0375,95.957,04/4,0.346,R&B
Shakka,Man Down (feat. AlunaGeorge),6FEKEO3y7QFcMwoGeR0GtU,165564,69,0.299,0.726,217554,0.665,0.00824273,F,0.179,-5.611,Minor,0.0722,104.239,04/4,0.807,Hip-Hop
KIDS SEE GHOSTS,Freeee (Ghost Town Pt. 2),22HWR3cRgGE2tTyDvxxVgf,74290,66,0.00457,0.334,206605,0.81,0.0179686,A,0.158,-4.855,Minor,0.0632,151.643,04/4,0.306,Hip-Hop
Theory of a Deadman,World War Me,5dln8qARJBBv5eDOnaxFRT,100507,44,0.00138,0.532,194747,0.969,0.0636307,E,0.107,-2.891,Major,0.0902,133.922,04/4,0.467,Alternative
empty_field,Glamorous,3QUYhx8iZBs1zeFPDG38Yj,138967,68,0.32,0.81,246573,0.748,0.0792162,C,0.0951,-6.464,Major,0.211,130.983,04/4,0.669,R&B
empty_field,Anthem of Our Dying Day,2WJnvT0lx5nXt12pBaHA7f,128208,53,0.0211,0.388,203557,0.8,0.0667146,A,0.212,-6.33,Major,0.0783,194.744,03/4,0.357,Alternative
Rick Ross,B.M.F. (Blowin' Money Fast),0daJ0MsTtI29dkrIVVs8zN,157687,55,0.0174,0.721,250307,0.863,0.0179686,D,0.178,-4.226,Major,0.0558,139.981,04/4,0.35,Hip-Hop
Katy Perry,Swish Swish,6HIMxCVjTynKY6lbtySsA2,196607,76,0.0184,0.839,242520,0.705,1.77e-05,F,0.102,-5.194,Minor,0.0445,119.954,04/4,0.575,Pop
Weezer,Say It Ain't So,4uYwlMp841PLJmj1gJJwIq,201606,70,0.00717,0.624,258827,0.517,1.4e-05,D#,0.0687,-7.122,Major,0.0322,151.695,04/4,0.42,Alternative
Ice Cube,You Can Do It,4JKJBdj7UAwaF2m1hDKLeN,83075,52,0.000924,0.948,259333,0.863,0.00669366,C#,0.0565,-4.361,Minor,0.17,99.902,04/4,0.872,Hip-Hop
anders,Diamonds,3ZPFoHJ5HjEd4NPUs9v6X9,96153,57,0.000701,0.831,201050,0.717,2.6e-06,F#,0.0929,-6.253,Minor,0.0752,150.003,04/4,0.623,R&B
Meghan Trainor,Bang Dem Sticks,1bVUuhjCp8VOHjMalonusF,194326,51,0.0294,0.886,180973,0.734,1.29e-05,D,0.304,-4.431,Major,0.0752,120.975,04/4,0.25,R&B
empty_field,Self Control,4Ua3XJhA0qRLbuJwK7VbJ4,44371,48,0.494,0.666,232726,0.251,0.275594,G#,0.227,-13.252,Major,0.0465,83.99,04/4,0.521,Pop
Jagged Edge,Walked Outta Heaven,3MFyER5LVCQNaUtipifGD7,28421,56,0.573,0.67,270880,0.616,0.0483391,A#,0.0535,-6.123,Major,0.225,120.129,04/4,0.523,R&B
Lil Tecca,My Time,4lmd7yw9ztRuMipCI3Zkg3,82148,50,0.0407,0.859,122351,0.349,0.00824273,D#,0.289,-14.051,Minor,0.32,107.974,04/4,0.609,Hip-Hop
Meek Mill,Stay Woke (feat. Miguel),1EoQsWMhGojPMVnGx0JySy,104693,59,0.0298,0.577,212501,0.615,0.0234238,C#,0.0969,-8.741,Major,0.13,94.05,04/4,0.112,Hip-Hop
PARTYNEXTDOOR,Grown Woman,3FESsHW8mAuiIsYpK6aJ6u,47189,49,0.251,0.575,205996,0.486,0.000151,A,0.194,-7.368,Major,0.0416,163.412,04/4,0.175,R&B
Avril Lavigne,Bigger Wow,0nIMtjFwqqhJxk0cDljxHG,35128,63,0.068,0.754,175191,0.681,0.0140721,F#,0.0591,-4.846,Major,0.0315,103.011,04/4,0.845,Pop
Annmarie,Tripolar,1eheWVBndmat72vPO48Qdj,40142,42,0.408,0.44,213144,0.76,0.0157046,G,0.173,-4.554,Minor,0.249,120.34,04/4,0.424,R&B
Tori Kelly,Confetti (Remastered),5iqc0NLPlPL9vtcARPIIZ9,56669,47,0.677,0.632,238457,0.384,0.0358318,C,0.0839,-7.524,Major,0.116,89.549,04/4,0.365,R&B
Annmarie,Makeup Sex,1zkkvSLk5Nh4uoyKWwuie9,33651,38,0.738,0.823,185227,0.353,3.11e-06,F#,0.108,-8.316,Major,0.156,120.068,04/4,0.384,R&B
empty_field,Bambi,3VffiMehjhfqo7XZ5zGpCP,88767,59,0.109,0.748,250000,0.623,0.0124457,F,0.15,-5.08,Major,0.0285,105.045,04/4,0.21,Hip-Hop
empty_field,Off the Books (feat. Big Punisher & Cuban Linx) (feat. Big Pun & Cuban Linx),5PUawWFG1oIS2NwEcyHaCr,129090,55,0.00671,0.84,199202,0.797,0.00434,B,0.0951,-2.858,Minor,0.165,100.497,04/4,0.743,Hip-Hop
Eve 6,Here's to the Night,6OGdCwMZiXxZYwTEN2wMTp,23678,54,0.0405,0.583,249840,0.652,0.000378,G,0.0781,-6.255,Major,0.0244,119.303,04/4,0.352,Alternative
The Notorious B.I.G.,Machine Gun Funk,4hVGamTpzn37mobiFkhvFC,110693,60,0.102,0.841,255893,0.738,0.0235,E,0.0901,-5.317,Minor,0.3,93.725,04/4,0.305,Hip-Hop
Zedd,The Middle,0fQ5cNJvtwfeyXMDyVGMmO,145484,88,0.171,0.753,184732,0.657,0.00714132,G,0.112,-3.061,Major,0.0449,107.01,04/4,0.437,Pop
Chris Brown,Yellow Tape,73iucvWnsu6NAwdpM3NgCT,127848,51,0.141,0.697,281138,0.552,0.0483391,D,0.11,-6.666,Minor,0.188,89.957,04/4,0.382,R&B
Wiz Khalifa,Mr. Williams (feat. THEMXXNLIGHT & Curren$y) / Where is the Love,1oRqphEMulv6I12JOIGIMH,197910,55,0.0729,0.586,237136,0.699,0.0108921,B,0.211,-7.049,Minor,0.261,123.991,04/4,0.299,Hip-Hop
J-Sol,Wild Thoughts (Refix),0lYBSQXN6rCTvUZvg9S0lU,175704,49,0.416,0.705,202667,0.326,2.88e-06,F,0.219,-12.022,Minor,0.0581,89.965,04/4,0.477,R&B
G-Eazy,Over Me,39m6vOwUEgjErRnsm93wu2,211012,52,0.495,0.528,205756,0.738,8.29e-05,A#,0.0955,-5.026,Minor,0.316,169.871,04/4,0.444,Hip-Hop
Run The Jewels,2100 (feat. BOOTS),40ZmsmyBfA33eeBmKXAoYr,212238,41,0.0269,0.684,272499,0.796,4.97e-06,C,0.0949,-6.178,Minor,0.0434,97.522,03/4,0.102,Alternative
empty_field,Fif Dim,698NV0fQG8N9KDT1aJAyOX,161463,46,0.31,0.869,170835,0.393,0.595,B,0.564,-11.077,Minor,0.441,138.029,04/4,0.773,R&B
BLESSED,Memoirs of the Melancholy,6giYNaycmjkbf7UmZ6RGtL,38953,47,0.0655,0.743,237121,0.553,0.000755,G,0.106,-9.12,Minor,0.0299,89.989,04/4,0.391,Alternative
Elliott Smith,Waltz #2 (XO),34DR9DxZQS819h1xMdzLaL,49195,53,0.395,0.633,280107,0.49,6.92e-05,A#,0.0886,-7.668,Major,0.0255,132.178,03/4,0.66,Alternative
empty_field,FML,63lwbZioX7RZzvQ0sJNd7u,148904,70,0.313,0.667,236120,0.423,0.0351314,A,0.193,-7.146,Minor,0.0822,125.116,04/4,0.156,Pop
Father John Misty,Real Love Baby,1O1BSrZDnOD7ixc35TuFBU,101092,66,0.0955,0.417,189293,0.687,0.0278,G,0.0989,-6.484,Major,0.0372,204.11,04/4,0.627,Pop
empty_field,Handheld GPS,1COvXs6jaykXC73h9OSBVM,25521,50,0.2,0.805,133198,0.606,0.0108921,A,0.145,-7.679,Minor,0.267,123.942,04/4,0.513,Hip-Hop
