instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
172305,empty_field,Sunrise,10ll31XKOFHX3qhDlsguTA,24,0.243,0.7,225507,0.378,0.144,C,0.0731,-7.174,Major,0.0468,96.2,03/4,0.319,Blues
38053,empty_field,Jack White on 'Hey Gyp (Dig the Slowness)',5UEaKP1vPMG3T6vyBhiSso,27,0.522,0.609,34134,0.0907,,G,0.526,-28.898,Major,0.918,112.332,05/4,0.964,Blues
189747,empty_field,Fight Or Fall,2VhB8bUdy1xnKDrz5dsbdP,28,0.602,0.709,225093,0.6,0.0000244,E,0.412,-10.406,Major,0.0681,123.448,04/4,0.523,Blues
158629,R.L. Burnside,Let My Baby Ride,7uhOlFq30tYkUZ70JwbRre,42,0.255,0.769,,0.68,0.13,G,0.325,-9.731,Major,0.0818,95.986,04/4,0.507,Blues
120193,empty_field,Sunrise,6JyGk2O6Mb1dNG474bJf77,25,0.959,0.463,351587,0.039,0.726,A#,0.106,-16.647,Major,0.0728,,04/4,0.0979,Blues
195319,empty_field,That's Alright,4M71qEcBw2pRVhobefP901,30,0.0389,0.706,255040,0.486,0.011,A,0.134,-8.569,Major,0.03,79.001,04/4,0.558,Blues
203245,empty_field,Fanny Dog,39UZeZcHGL2KvIZvaAS55l,34,0.000347,0.334,219373,0.718,0.000649,G,0.166,-7.124,Major,0.032,91.74,04/4,0.64,Blues
168625,empty_field,I'm A Woman,33GmiX75KFc0acc3CRWMdr,36,0.0587,0.49,275267,0.613,0.0000157,C,0.0564,-12.97,Major,0.109,109.491,03/4,0.623,Blues
167776,empty_field,Down By The River,0SCtEUwSkgavjuzebBznX5,32,0.398,0.423,,0.498,0.159,B,0.794,-10.921,Minor,0.0501,112.548,04/4,0.415,Blues
106331,empty_field,So He Won't Break,1CpCIb8zybdjskLQRL6rEC,37,0.195,0.507,252907,0.753,0.00332,G,0.148,-6.218,Major,0.0361,,04/4,0.358,Blues
26132,empty_field,Come Rain Or Come Shine,5K2sJoVLv3UsjxM3HYkZFK,30,0.912,0.511,260973,0.114,,F,0.127,-15.559,Minor,0.0423,106.157,03/4,0.204,Blues
114584,empty_field,Pistol Made of Bones,4EL03Meej6MmfsMf7CJ69J,43,0.0594,0.517,202960,0.697,0.0597,E,0.467,-8.58,Minor,0.0419,113.65,04/4,0.662,Blues
157351,empty_field,The Thrill Is Gone (with B.B. King) - Live,4KAaF3VU2pWNMXH0j0s8MN,24,0.0439,0.375,,0.598,0.112,B,0.776,-8.389,Minor,0.0351,106.157,04/4,0.516,Blues
184517,empty_field,Be My Lovey Dovey,5EZH97EJPyRrLJx80Paflk,35,0.0352,0.622,194280,0.734,0.0000523,D#,0.211,-6.666,Major,0.0362,,04/4,0.869,Blues
115039,Small Faces,All Or Nothing,5C8Vwr9o1WtsoDVPFqPCob,40,0.182,0.35,183093,0.636,0.000436,D,0.142,-6.602,Major,0.0298,115.245,04/4,0.275,Blues
60548,empty_field,Look Out,4OHeX9h35g0ALKQv0pxo9f,26,0.655,0.77,216880,0.826,,A,0.12,-7.788,Minor,0.0904,134.8,04/4,0.962,Blues
180080,empty_field,In Need - Remastered,42B38MCj6qR3fW2PpmtQ5E,36,0.026,0.44,474907,0.754,0.538,C,0.29,-8.542,Major,0.041,116.147,04/4,0.654,Blues
81344,empty_field,Angel Of Mercy,57hbwt9CYmaVjjUG8KRgQ4,20,0.0549,0.675,271507,0.724,0.000156,G,0.102,-5.584,Minor,0.0491,84.877,04/4,0.781,Blues
217415,empty_field,Need You Tonight,0Ki3VDGuQinEgTydwrhml7,36,0.243,0.719,199493,0.669,0.0106,A#,0.0339,-5.986,Minor,0.0467,104.007,04/4,0.76,Blues
168599,empty_field,Lady,5GXXgD0V3Hfz0Q3SzxWGGn,25,0.635,0.41,331933,0.557,0.0363,F,0.146,-14.267,Major,0.0672,128.767,04/4,0.523,Blues
176417,empty_field,Help the Poor,5HtKyZLqKhmgdnddXD8INU,38,0.585,0.828,306293,0.605,0.00142,G,0.247,-7.083,Minor,0.0312,,04/4,0.959,Blues
36682,empty_field,It Ain't Over Yet,0OQOgNrmmwU6wzj8IJztun,33,0.00000723,0.248,219107,0.961,0.467,F,0.148,-4.161,Minor,0.066,87.252,04/4,0.403,Blues
117527,empty_field,The Shape I'm In - Concert Version,1zFdS3mHKQzf9YpeBaoYcB,35,0.0502,0.539,250333,0.978,0.0187,G,0.885,-5.375,Major,0.0807,121.837,04/4,0.758,Blues
44564,empty_field,Morning Blues,4gsCXKyZPuR88AxseJLMii,34,0.325,0.681,,0.375,0.0000297,G,0.104,-8.936,Major,0.0263,104.896,04/4,0.275,Blues
51035,empty_field,Someday Baby,2oJHQzKtLM8dF2fdcBtWsN,26,0.000441,0.52,,0.848,0.206,D,0.114,-6.14,Major,0.0488,102.618,04/4,0.506,Blues
30662,Howlin' Wolf,I'm Going Down Slow,5vuMtXS5kQ7F0o9V9rG1dG,27,0.278,0.363,,0.544,0.00000153,G,0.167,-6.815,Major,0.0955,,03/4,0.391,Blues
190878,Bernard Allison,Leave My Girl Alone - Live,5lvu5BQyrpuXJSs83kKd1v,32,0.214,0.321,286827,0.722,0.00231,A,0.761,-7.623,Major,0.0387,,03/4,0.488,Blues
209260,empty_field,Sara Smile,4oNaS8q91Ht5YDx0cecATk,25,0.0203,0.466,241920,0.485,0.00666,D,0.0766,-7.046,Minor,0.0292,,04/4,0.379,Blues
169936,empty_field,D.C. Sound Attack!,24ncWBgfsWHODJwzuc2p1l,32,0.00129,0.574,277813,0.959,0.00000183,A,0.0727,-4.818,Major,0.0746,93.977,04/4,0.578,Blues
195906,empty_field,Gravity,6OCbpZGoJBibL5xcXQijk9,32,0.237,0.479,222080,0.639,,A,0.14,-5.562,Minor,0.0308,143.912,04/4,0.298,Blues
24899,empty_field,"Don't Think Twice, It's All Right - Album Verison",3gp3mfFPeT575RsvKYBJDU,28,0.932,0.501,231800,0.311,0.0884,B,0.115,-15.861,Major,0.0323,98.232,04/4,0.558,Blues
161990,empty_field,Glory of Love,7sFwTm0MwH6UqTWlZeSOxG,35,0.88,0.604,,0.108,0.0158,C,0.125,-19.051,Major,0.0421,164.702,04/4,0.852,Blues
78288,empty_field,Graceland,7MR62Up3fN8z5BIfRIj36y,42,0.938,0.566,194640,0.231,0.00000258,B,0.109,-13.718,Major,0.0314,104.136,04/4,0.616,Blues
101758,Steppenwolf,Happy Jack - Single Version / Mono,3viZcRlE38APncWJ5VGM4q,33,0.106,0.582,131813,0.726,0.000891,D,0.101,-6.32,Major,0.038,130.029,04/4,0.95,Blues
209579,empty_field,Poison Ivy,2nBRptHRrQGUNrOeZQT8oU,39,0.381,0.75,164320,0.586,,C#,0.142,-8.985,Major,0.0706,,04/4,0.972,Blues
214071,empty_field,Weird Times,6HeBbA94Lpb8OZrkH95C63,28,0.0193,0.496,189284,0.947,0.00000194,B,0.24,-4.723,Minor,0.0331,96.019,04/4,0.598,Blues
45452,empty_field,Bad Company - 2015 Remastered Version,0XT70Wk9pP8JZkmJhfntuL,38,0.356,0.529,,0.459,0.257,G#,0.0778,-11.081,Major,0.0295,115.04,04/4,0.466,Blues
169500,empty_field,Come Go With Me - Single Version,1m9psn7vXZCkPA5Mykloh8,38,0.796,0.654,158933,0.561,,F,0.175,-8.236,Minor,0.052,127.679,04/4,0.513,Blues
42091,empty_field,Razor Boy,5zouq58uwciUTe0rhrwKmc,40,0.589,0.635,191373,0.47,,D,0.113,-11.789,Major,0.0453,,04/4,0.571,Blues
76666,empty_field,Francine,1bgNGOjVPalPR0klR9d7Jo,37,0.331,0.502,213600,0.765,0.00543,C,0.177,-9.805,Major,0.0336,127.293,04/4,0.408,Blues
126238,empty_field,"Old Love - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",6AjAi8SF9bPDL7viMpBMLD,49,0.3,0.584,471547,0.444,0.119,C,0.979,-11.363,Major,0.0362,133.224,04/4,0.385,Blues
181126,Jorma Kaukonen,True Religion - Late Show - Live,74nrAvmRX1aagk0FOnYQzI,,0.912,0.465,,0.24,0.584,G,0.797,-15.02,Major,0.0315,110.315,04/4,0.195,Blues
70223,empty_field,You Move Me,2e6qroe20tHfu8aTQSTglt,29,0.21,0.744,,0.658,0.00303,E,0.106,-7.094,Major,0.0293,114.823,04/4,0.94,Blues
169035,empty_field,I've Been Loving You Too Long,2Tax7fSPDly9OLIAZRd0Dp,54,0.7,0.499,181667,0.246,0.00227,A,0.0965,-12.806,Major,0.0325,148.468,03/4,0.152,Blues
109185,empty_field,Sex Beat,2gRXx0N0jI8d956aPNTx1I,42,0.287,0.64,167200,0.864,0.00000191,B,0.0709,-9.752,Minor,0.0287,91.576,04/4,0.577,Blues
35296,ZZ Top,Waitin' for the Bus - 2006 Remaster,75CnZuQmjlt2Zctt1TgEav,45,0.0463,0.701,173267,0.371,0.0835,G,0.148,-10.303,Major,0.0907,99.537,04/4,0.86,Blues
197437,Robert Johnson,Hell Hound On My Trail,4LuVCdZLCLcaOCzomwp4es,30,0.938,0.588,,0.146,0.0000166,A,0.111,-12.154,Major,0.0354,96.094,04/4,0.394,Blues
34705,empty_field,One Track Mind,37KWffCdnLyHqvhugCQNM6,27,0.0969,0.202,,0.673,0.000164,C,0.114,-9.073,Major,0.0701,158.172,04/4,0.731,Blues
144782,empty_field,Junior's Instrumental,4MFXrdjxsheKmeEhO5erpF,33,0.564,0.571,,0.415,0.249,D,0.187,-7.185,Major,0.0349,,04/4,0.399,Blues
154716,empty_field,No Horse,5NXdUJ3Z2jhlp2u1cj6f7m,29,0.127,0.65,169067,0.974,0.00432,D,0.305,-1.059,Minor,0.124,118.714,04/4,0.447,Blues
210656,empty_field,The Twelves (The Dirty Dozens),5wHOhtDmg9w6ZBOq9jbayG,38,0.94,0.569,191107,0.394,0.00239,F#,0.117,-12.499,Major,0.0559,102.364,04/4,0.712,Blues
146831,empty_field,Blue Red And Grey,0PHOhMj3IUjamMOCxALe1B,35,0.985,0.642,167627,0.223,0.000103,D,0.0955,-12.646,Major,0.0386,108.108,04/4,0.404,Blues
73910,empty_field,Sixteen Tons,6ulzLZnp6Y2TVLh1inckeJ,40,0.833,0.687,156160,0.255,0.0000275,D,0.0732,-16.533,Minor,0.0637,123.044,04/4,0.684,Blues
102499,empty_field,Our Mother Ash,6oJyKKdsJjo6E8vqr0hC2B,35,0.00259,0.212,194867,0.865,0.239,A#,0.0933,-7.755,Major,0.0511,163.335,04/4,0.681,Blues
88981,empty_field,I Want You To Be My Baby,0J7IAJtlEb4YImC3sqQP5r,29,0.758,0.77,130987,0.675,,F,0.972,-8.072,Minor,0.145,,04/4,0.952,Blues
143496,The Flamingos,I Only Have Eyes for You,0I9cKNlffmnLfLXY1OGBbZ,54,0.916,0.552,202773,0.313,0.0017,F,0.12,-12.41,Major,0.0296,88.554,03/4,0.303,Blues
81190,Uriah Heep,Lady in Black,29RIoYaJKpketm1xQMkNzn,32,0.218,0.547,330600,0.698,0.000132,G,0.211,-7.686,Major,0.0384,87.467,04/4,0.574,Blues
201579,Robben Ford,Outskirts of Town - Live,7BTA0V6O2dnY2QHR19IhxZ,35,0.227,0.32,509853,0.646,0.116,F,0.356,-10.189,Major,0.0534,169.146,03/4,0.541,Blues
80512,empty_field,Morse Code of Love,4mN9kmasHST2unDEhRfNm5,26,0.496,0.527,,0.566,,G,0.284,-12.515,Major,0.0928,163.329,04/4,0.718,Blues
131605,Thee Oh Sees,Sticky Hulks,7sSobRIwTIkCuyYs6QTEON,46,0.0595,0.363,410600,0.584,0.677,G,0.0991,-7.635,Major,0.0288,139.23,04/4,0.467,Blues
86698,Beth Hart,I'll Take Care Of You - Single Version,0cXRafInOlc1QH519RXltN,32,0.579,0.464,144667,0.351,,F,0.183,-13.195,Minor,0.0471,90.693,03/4,0.473,Blues
199993,Muddy Waters,Champagne And Reefer - Live,4WC14o4s0LXgPmCs6pSwWR,29,0.427,0.395,353293,0.647,0.0003,A,0.842,-7.352,Major,0.0549,172.317,03/4,0.542,Blues
184853,empty_field,Stop!,0MAsry0K50UbhBRYxhN1i2,41,0.362,0.349,408467,0.523,0.000598,B,0.386,-7.749,Minor,0.0382,169.283,03/4,0.311,Blues
52411,Jimi Hendrix,Foxey Lady,3KDT7PaTecU9D4KmsfY44J,59,0.0751,0.507,198773,0.847,0.237,C#,0.372,-5.987,Minor,0.0411,98.096,04/4,0.566,Blues
32628,Otis Redding,The Happy Song (Dum-Dum),2SZfxeqvaaBtep6yTOEPZc,38,0.249,0.733,161573,0.394,0.00000619,A,0.249,-9.867,Major,0.03,99.787,04/4,0.792,Blues
100749,empty_field,Come Together,4HAIVqPyz9dcmqirGIXGlg,64,0.00257,0.447,,0.788,0.0000168,D,0.0744,-4.994,Minor,0.0464,80.04,04/4,0.505,Blues
36903,empty_field,Have You Been Making out Ok,4iuK6dH28Tv3NMwGiceVXp,34,0.34,0.719,225920,0.265,0.000028,G,0.102,-14.647,Major,0.0377,76.22,04/4,0.805,Blues
167406,empty_field,Evil Mama,0qRQetj8L2LzKMdMczzR9w,43,0.000503,0.561,,0.926,0.0174,B,0.0563,-5.022,Minor,0.0625,95.006,04/4,0.775,Blues
33064,empty_field,How Low Can You Go,6agJ6jkOSVSlOZX5gBCfTM,21,0.014,0.882,241076,0.55,0.00434,A,0.0821,-6.004,Major,0.0594,141.094,04/4,0.838,Blues
98355,empty_field,One More Time,7aG1xKK3cdvg7JUKaECwJ4,31,0.0499,0.323,,0.55,0.000299,G,0.188,-11.949,Major,0.0291,174.685,03/4,0.635,Blues
190058,empty_field,Goodbye Kiss,6GBUsjHfZuweYf5lQEz6mP,22,0.143,0.645,212653,0.597,0.0000312,F,0.15,-4.449,Major,0.0298,79.937,04/4,0.668,Blues
26785,empty_field,Hang On,2tGCTzdlutrogaolGz12VR,27,0.366,0.86,232800,0.278,,G,0.231,-13.285,Major,0.231,120.003,04/4,0.498,Blues
78499,empty_field,Wiwasharnine,5fFuM36Nh03xtiwZQtMaI7,25,0.138,0.42,217846,0.746,0.0345,C,0.451,-9.101,Major,0.0309,103.183,04/4,0.471,Blues
151788,empty_field,Little Girl of Mine,2h5cjNTM2gKzWc0d6WXhSr,34,0.446,0.441,,0.589,,G#,0.155,-8.845,Major,0.0751,,04/4,0.961,Blues
135776,empty_field,Just Dropped In (To See What Condition My Condition Is In),4rcSvYi807urIIqfeX3tBo,33,0.0414,0.511,165000,0.814,0.0000773,D,0.289,-5.038,Major,0.0409,123.505,04/4,0.56,Blues
77432,empty_field,Honey Bee,2Eh8ggGN2r8z9hE8Ujs2QZ,29,0.945,0.775,201760,0.376,0.00298,F,0.0649,-7.704,Major,0.0386,95.921,01/4,0.558,Blues
25388,empty_field,Make It Last,1hClDWPgajpLIFjLOkFuau,29,0.217,0.257,331093,0.711,0.0000218,D,0.0527,-10.867,Major,0.0502,87.109,04/4,0.32,Blues
201726,empty_field,A Bit of Soul - 2005 Remaster,6GCjDvX309LLTXG68ueES6,32,0.88,0.562,137800,0.347,0.0709,G,0.136,-9.546,Major,0.0411,142.312,04/4,0.48,Blues
154087,Deep Purple,Space Truckin' - 2012 Remaster,05u5qeM36BBjaF9lsOyar2,25,0.0271,0.62,,0.872,0.739,A,0.253,-9.083,Major,0.0455,129.222,04/4,0.698,Blues
56892,Muddy Waters,I'm Ready - Remastered,4E5xVW505akJX0wcKj8Mpd,29,0.354,0.466,225507,0.716,0.000125,B,0.354,-7.251,Minor,0.0933,132.231,04/4,0.859,Blues
142889,empty_field,The Air That I Breathe,0UeYCHOETPfai02uskjJ3x,29,0.587,0.402,275549,0.413,,G,0.342,-9.059,Major,0.0277,89.737,04/4,0.153,Blues
157315,empty_field,New Delhi Freight Train,0jFIlvsnx1Dt21hK5ZFkRc,28,0.275,0.491,,0.37,0.000011,A,0.0518,-16.364,Major,0.0677,158.898,04/4,0.797,Blues
35203,empty_field,Listen to the Music,3isd9fQbaHjyf410LoXVU8,73,0.221,0.645,227267,0.598,0.00000353,C#,0.0721,-13.18,Minor,0.0335,105.929,04/4,0.913,Blues
70465,Phish,Run Like An Antelope,2vUMdAub2h5j5zuSppYQyT,24,0.334,0.449,592360,0.533,0.885,D,0.0744,-11.65,Major,0.0561,117.04,04/4,0.814,Blues
122846,empty_field,The Line,23yaSrQ64ear4DG1WyyP1J,35,0.371,0.679,,0.584,0.0000454,D#,0.0758,-8.275,Major,0.0338,112.403,04/4,0.47,Blues
109585,empty_field,If You Ever Slip,2htH7r8oqqEwp3BB6oh2cU,33,0.837,0.387,153560,0.66,0.00846,A,0.27,-7.355,Major,0.0583,103.728,04/4,0.577,Blues
62686,empty_field,Everything You've Ever Learned,7eTSx7CGpEaBvsLCsTStUt,29,0.0601,0.38,133440,0.571,0.0417,F,0.0964,-9.268,Major,0.0978,173.894,04/4,0.592,Blues
110664,empty_field,I Found a Love,537mCf5qh8TbY8aTjTSn4G,30,0.302,0.668,278933,0.307,0.00000434,D,0.0865,-13.955,Major,0.0277,92.646,03/4,0.738,Blues
53059,empty_field,Japanese Buffalo,5rYAOOyDrBBcshfeNh2qfb,33,0.0000643,0.159,183107,0.929,,C,0.305,-3.171,Major,0.141,97.306,04/4,0.17,Blues
95527,empty_field,And When I Die,3a2MbZSw3NGRWHqsCJ4iQj,43,0.332,0.628,244973,0.439,0.0000135,A,0.0555,-10.728,Major,0.134,127.589,04/4,0.507,Blues
88806,Elmore James,Catfish Blues,2JCosmERNdhZRZu2qjZRne,39,0.977,0.596,174472,0.308,0.0106,C#,0.108,-17.814,Major,0.0495,183.398,04/4,0.834,Blues
215819,empty_field,The Weight - Remastered,53bhnFlgGJ8AAGrJDt2SvA,70,0.373,0.63,274493,0.551,0.0000575,A,0.103,-9.28,Major,0.0549,143.868,04/4,0.518,Blues
174914,empty_field,Evil - The Weathermaker Vault Series,7n2HVHWqFsyAOs5HqmE1Dl,43,0.000468,0.381,193106,0.966,0.00343,G,0.236,-4.786,Major,0.0859,,04/4,0.303,Blues
75962,empty_field,Where Did You Sleep Last Night?,27EkrULfQcRWY1GvNGvoU9,27,0.994,0.571,182467,0.122,0.0726,E,0.114,-15.308,Major,0.0379,114.374,03/4,0.557,Blues
179943,empty_field,You Know Me Better,74LxUpIQeJLjKWcN4iqwJY,29,0.0307,0.563,,0.944,,D#,0.0746,-5.002,Major,0.0745,129.895,04/4,0.371,Blues
204974,empty_field,Smoke Ring Halo,57KytYsLa1SajihxJMfTaW,25,0.351,0.538,206693,0.507,0.000397,C,0.085,-6.171,Major,0.0337,121.376,04/4,0.396,Blues
40445,The Sonics,Shot Down,32NuxpDVL7uwvr2omo5G9J,38,0.297,0.622,132627,0.918,0.00000184,G,0.176,-6.342,Minor,0.0773,,04/4,0.821,Blues
94183,empty_field,Clap for the Wolfman,0M5dBgqHwRBBgUuHiDCoeo,37,0.407,0.614,258267,0.737,0.0000403,E,0.75,-10.212,Major,0.0502,90.584,04/4,0.864,Blues
145717,empty_field,Dark Star,1DAFDfjxVRaRS9dFqq9psc,45,0.442,0.663,285707,0.491,0.00207,A,0.105,-15.126,Minor,0.0633,100.626,04/4,0.645,Blues
56225,empty_field,Here to Love You,2B4R9d97FjrUzW1YMpthEJ,36,0.0928,0.761,,0.511,0.00000148,G,0.0755,-14.845,Major,0.0531,97.544,04/4,0.969,Blues
185287,empty_field,Farther On Down the Road,1goosZJVBU9wvwr2hFKTRN,32,0.379,0.606,,0.323,0.0216,A,0.132,-16.476,Major,0.222,,04/4,0.591,Blues
26324,empty_field,Clear Blue Flame,0q9eCgxucQQ7UlBkRGGMHl,30,0.333,0.484,247893,0.612,0.0306,G,0.228,-7.376,Major,0.0255,150.2,04/4,0.587,Blues
206196,empty_field,I'm Going Away,2meMd8uHw5bELbDrERt0B1,32,0.976,0.527,205493,0.171,0.000545,A#,0.114,-14.512,Major,0.0353,106.462,04/4,0.664,Blues
182583,empty_field,Oh Girl,1EUj3EeDYX5yldkBXkNDJP,36,0.203,0.674,248827,0.734,0.0911,G,0.142,-6.33,Major,0.0386,,04/4,0.755,Blues
143597,empty_field,Take Me Down,3IvmnP87iy7D51zEOCt1sl,40,0.197,0.444,287693,0.401,0.00453,G,0.0923,-9.913,Major,0.0292,76.44,04/4,0.248,Blues
159387,empty_field,Our Day Will Come,2DCCA7AwEslJ7jEaEX4Frf,36,0.679,0.533,154707,0.625,0.00044,G#,0.109,-7.592,Major,0.0446,,04/4,0.726,Blues
36992,empty_field,1970,3s4yfND8fupEjSY4nVQ5VO,33,0.0111,0.41,314267,0.815,0.00313,C,0.631,-13.386,Major,0.0385,112.375,04/4,0.685,Blues
74625,empty_field,Funkier Than a Mosquito's Tweeter - Remastered,2NuqtLrg6LUwSWs2UVJQlx,40,0.403,0.53,320427,0.545,0.00769,G#,0.699,-15.729,Minor,0.0535,138.678,04/4,0.783,Blues
51223,empty_field,Don't Play That Song,0RsDF1N9aJOuJLYjAOznBF,46,0.563,0.513,182040,0.537,0.00000143,C,0.212,-9.563,Major,0.042,108.475,04/4,0.831,Blues
115742,empty_field,Space Cowboy,2UDumaw7osnyjH7RZ2DLpB,40,0.323,0.502,206307,0.551,,D#,0.409,-14.469,Major,0.0322,120.687,04/4,0.842,Blues
149749,empty_field,Tupelo Honey,11zMsi5xayDQ4jdhiWI5Ax,39,0.449,0.433,286000,0.298,0.0000907,G,0.101,-11.074,Major,0.0301,62.03,04/4,0.353,Blues
52429,empty_field,Everyone's Gone To The Movies,3AqRgkDhWXDcAJ9BMCtrLy,39,0.214,0.837,224867,0.526,,C,0.0768,-11.744,Major,0.0449,121.587,04/4,0.858,Blues
83515,empty_field,Emerald,2zZJnAlhgvW6DERn1tu3fb,39,0.0558,0.39,243120,0.865,0.0665,C#,0.0796,-7.813,Major,0.096,121.999,04/4,0.286,Blues
154533,empty_field,Something's Gotta Give (feat. B. Slade),3ErFFMLlaEVdZL1oeY45j3,32,0.176,0.404,259907,0.727,0.00000107,G#,0.149,-6.641,Minor,0.209,,03/4,0.925,Blues
69233,empty_field,Ghoul Wrangler,6s2wpWPFPAgKg2LXxi1Oee,32,0.0114,0.368,267748,0.868,0.0000871,A,0.243,-6.385,Major,0.0641,,04/4,0.557,Blues
139317,Ali Farka Touré,Sabu Yerkoy,5K47MlYVcrbZwxXiTWDTjz,33,0.787,0.599,248987,0.364,0.0658,E,0.0614,-12.63,Major,0.0333,81.317,04/4,0.697,Blues
201988,empty_field,Hit It from the Back (feat. L.j. Echols),0CIKDuLCnle2s55Naf3CL0,26,0.0804,0.843,211760,0.783,0.0000591,F,0.0825,-5.172,Minor,0.0561,111.009,04/4,0.955,Blues
174326,empty_field,Bad Man,0PsbWiVtix5FoTZ1s00mEl,26,0.0165,0.247,162733,0.982,0.596,C,0.145,-5.063,Major,0.138,148.831,04/4,0.193,Blues
142086,empty_field,Tom Cat,1f4YlPYTV3H3Namp0NvVMp,36,0.148,0.398,217640,0.755,0.0123,F,0.104,-5.929,Minor,0.0491,176.454,04/4,0.685,Blues
101881,empty_field,Poor Man's Shangri-La,5coL6pYkePbya3JXh6IFwE,32,0.51,0.432,,0.573,0.000423,F,0.269,-13.207,Major,0.0417,168.199,04/4,0.772,Blues
129230,empty_field,I'm Ready To Go,7E1nLXKA0bPiXmgJxEiKYK,19,0.135,0.446,148893,0.792,0.00000173,B,0.31,-5.094,Major,0.0362,162.477,04/4,0.876,Blues
42513,empty_field,I Do Really Love You,4us1A5NMbWTq8ybLb1Jl86,32,0.75,0.648,150333,0.226,0.000762,G,0.0364,-14.911,Major,0.0342,,04/4,0.846,Blues
150883,empty_field,No Money Down - Edit,4mzLssXGxtRfWhzJCda8W6,31,0.7,0.409,184653,0.459,0.000273,C,0.103,-8.405,Major,0.0383,143.922,04/4,0.603,Blues
176311,empty_field,Anything To Say You're Mine,7AimHQrOUoUTYbVX87D3Zl,33,0.808,0.245,,0.371,0.00000108,F,0.307,-7.88,Major,0.039,185.96,03/4,0.387,Blues
212331,empty_field,Cheap Tequila,4TegMENxBVAwaa7rvdtUcW,26,0.389,0.512,244867,0.688,0.000164,D,0.102,-8.555,Major,0.0354,132.985,04/4,0.588,Blues
39826,empty_field,Waiting All Night,2tv9NLUuxw0rgmue6Jw8YE,28,0.22,0.452,298120,0.791,0.169,F,0.124,-9.515,Minor,0.0363,149.497,04/4,0.589,Blues
49844,empty_field,Big Boss Man,3xHa0sSafOt8EB9qfCHIB5,39,0.791,0.774,,0.442,0.000747,A,0.0834,-8.728,Major,0.0308,,04/4,0.885,Blues
92927,John Fogerty,Blueboy,47cQCF21TczFSmGfpd7c07,40,0.146,0.81,244067,0.68,0.00136,A,0.322,-6.592,Major,0.0362,117.184,04/4,0.972,Blues
152430,empty_field,Wicked Ones,2ujnd9Wl8uFdJmDq495h7A,59,0.0353,0.587,172516,0.635,,F,0.331,-5.47,Major,0.0377,96.519,04/4,0.591,Blues
165843,empty_field,Secret Plans,7rzja9bo3uucVXzVDSBOWi,26,0.0257,0.418,142813,0.942,0.0342,F,0.118,-3.448,Minor,0.0694,,04/4,0.89,Blues
78370,empty_field,Open Up,7h34yDOHC7jYGKVEU79Tj9,26,0.102,0.366,230947,0.792,0.0000644,E,0.325,-7.247,Major,0.069,139.187,04/4,0.192,Blues
212202,empty_field,Be My Friend,6rr2RkaxXjxrkM36bSfG7i,39,0.388,0.443,346373,0.515,0.00118,G#,0.15,-11.449,Major,0.0338,133.995,04/4,0.497,Blues
204162,empty_field,Black Train,4novMmedjP9sZpTKO2SCr8,3,0.0989,0.275,274467,0.809,0.874,G,0.34,-12.913,Major,0.0661,127.865,04/4,0.418,Blues
62059,empty_field,Lay Down Sally,1SMrYfZFJoVw7Jc8K9F4T7,57,0.598,0.69,236093,0.5,0.0288,E,0.11,-16.145,Minor,0.0909,191.539,04/4,0.586,Blues
136574,empty_field,Love in a Minor Key,5TTLIG6IKMMcLR3iLYHHYb,36,0.00355,0.502,,0.833,,C,0.38,-5.053,Minor,0.0621,85.034,04/4,0.611,Blues
97607,empty_field,Hurry Up and Wait,3DiRnA7UDlUPrGDOF9Zb4u,44,0.00356,0.563,,0.874,0.528,G,0.288,-6.501,Major,0.0511,122.995,04/4,0.499,Blues
149313,The Marvelettes,When The Hunter Gets Captured By The Game,6XHikJpK06NoXaFwkH4tPL,41,0.525,0.753,169213,0.575,0.0000481,B,0.103,-8.783,Minor,0.0369,117.014,04/4,0.686,Blues
151991,Otis Redding,Champagne and Wine,3KrIrB6iFJO56q83D8QHsF,32,0.582,0.733,,0.118,0.0000373,F#,0.0819,-18.628,Minor,0.0418,161.516,04/4,0.781,Blues
83181,The Penguins,Earth Angel (Will You Be Mine),7qutQ8aRNhVcXR9Gnv2SF2,48,0.867,0.326,179427,0.186,,G#,0.166,-12.146,Major,0.0357,,04/4,0.458,Blues
164596,empty_field,Master Charge,1kfrMlDWz5YJzybZ37kz7w,25,0.249,0.768,311960,0.506,0.0000179,D#,0.0644,-15.107,Minor,0.0569,96.024,04/4,0.648,Blues
20868,empty_field,Twice As Hard,2PLGsORkOCdEI3jTSyO2Id,51,0.11,0.376,249533,0.851,0.000124,C,0.277,-3.535,Major,0.0459,173.119,04/4,0.487,Blues
52096,empty_field,King Of The World,4riDfclV7kPDT9D58FpmHd,38,0.0736,0.463,300107,0.637,0.0349,G,0.171,-11.958,Major,0.047,128.98,04/4,0.694,Blues
152202,empty_field,Life By the Drop,0esvPCTkCP1W4R5QTwLBha,30,0.773,0.668,,0.165,0.0000113,F#,0.0778,-12.045,Minor,0.0385,96.468,04/4,0.511,Blues
