Selected,genre,instance_id,track_name,artist_name,NLRNG (Alternative),NLRNG (Blues),NLRNG (Classical),NLRNG (Comedy),NLRNG (Folk),NLRNG (Hip-Hop),NLRNG (Jazz),NLRNG (Opera),NLRNG (Pop),NLRNG (R&B)
No,Comedy,1424.0,My Whole Family... (live),Bo Burnham,0.0144405,0.0161268,0.005312,0.910243,0.00849136,0.0100702,0.0126607,0.00337884,0.00470308,0.0145735
No,Opera,1425.0,"Rigoletto / Act 2: Scena ed Aria. ""Povero Rigoletto!"" ""La rà, la rà""",empty_field,0.000554829,0.00231021,0.0350578,0.00145699,0.000534894,0.000483096,0.00082444,0.95762,0.000378874,0.000778893
No,Folk,1426.0,We're Living in Our Own Time,"Earth, Wind & Fire",0.0577338,0.0870313,0.0512204,0.00548288,0.357412,0.0096225,0.286355,0.0178068,0.0213825,0.105952
No,Opera,1427.0,"Dere's A Cafe On De Corner (from ""Carmen Jones"")",Marilyn Horne,0.000768296,0.00322982,0.0555997,0.00184567,0.000793259,0.000630398,0.00132205,0.934287,0.000512618,0.00101143
No,Pop,1428.0,Mi Cama - Remix,Karol G,0.0131797,0.00278462,0.000449549,0.000539966,0.0102638,0.16872,0.00175057,0.000520919,0.748842,0.0529497
No,Pop,1429.0,Poison,Brent Faiyaz,0.0705083,0.0125089,0.00145198,0.00204748,0.0744836,0.167006,0.0149598,0.00156585,0.387753,0.267715
No,Folk,1430.0,Turn To Stone,Joe Walsh,0.177389,0.16342,0.0776542,0.00618128,0.286798,0.00843626,0.208265,0.00766471,0.00863414,0.0555575
No,Folk,1431.0,Swingtown - Alternate Version,Steve Miller Band,0.130834,0.204023,0.0161324,0.00814574,0.524752,0.00380016,0.0650093,0.00303328,0.00992346,0.034347
No,Alternative,1432.0,California Sunrise,Jon Pardi,0.525564,0.0672297,0.0235501,0.00207696,0.208518,0.0222516,0.031147,0.00155543,0.0223346,0.0957719
No,Hip-Hop,1433.0,X,Xzibit,0.0295086,0.0012765,0.00061872,0.000782044,0.00237771,0.792024,0.0130025,0.000555295,0.0506042,0.109251
No,Jazz,1434.0,Optimistic,Radiohead,0.109278,0.167127,0.0520059,0.00391148,0.172711,0.00827109,0.426178,0.00342773,0.00443748,0.052651
No,Comedy,1435.0,When I'm 64,empty_field,0.000864136,0.00212472,0.000541962,0.991806,0.000654399,0.000680983,0.00119128,0.000728593,0.000462812,0.000945248
No,Comedy,1436.0,Sports,Darryl Lenox,0.000860625,0.00213312,0.000546001,0.991802,0.000655409,0.000677528,0.00118821,0.000734686,0.000460659,0.000941834
No,Hip-Hop,1437.0,Suave Mix - Blass Remix,Calle 13,0.0496705,0.00207529,0.00109134,0.000974424,0.00362892,0.756899,0.0151937,0.000707846,0.0548943,0.114864
No,Jazz,1438.0,Confucius,The Skatalites,0.0080686,0.0522608,0.0112722,0.00126096,0.0166515,0.00156434,0.89312,0.00100477,0.000218436,0.0145784
No,Classical,1439.0,"Requiem, K. 626: Lacrimosa dies illa",Wolfgang Amadeus Mozart,0.00130463,0.00404818,0.892031,0.000695724,0.00617756,0.000709054,0.0282715,0.0636167,0.00194159,0.00120361
No,Jazz,1440.0,Todas en Fila (Remix),De La Ghetto,0.0424587,0.0914038,0.0124919,0.00634272,0.0404134,0.00959973,0.728299,0.00241262,0.00162948,0.0649485
No,Folk,1441.0,Dust My Broom,Elmore James,0.228493,0.231046,0.020011,0.01278,0.366766,0.00504297,0.0770068,0.00407342,0.00795088,0.0468309
No,Jazz,1442.0,Cream On Chrome,Ratatat,0.222066,0.0300832,0.0100711,0.0027629,0.0546725,0.0874589,0.295735,0.0019559,0.0164582,0.278736
No,Pop,1443.0,You Really Got Me - Mono Mix,empty_field,0.0223851,0.0085746,0.00100183,0.000836587,0.0340102,0.0720788,0.00318842,0.000790639,0.810156,0.046978
No,Blues,1444.0,La Amiga (feat. Yomo),Angel Y Khriz,0.00677038,0.90013,0.00863669,0.0246995,0.01366,0.00102004,0.0389616,0.00182985,0.000697653,0.00359437
No,Comedy,1445.0,Keep Droppin',The Infested,0.107856,0.167181,0.0378538,0.356607,0.0664485,0.0289156,0.0991627,0.014623,0.0318571,0.0894955
No,Classical,1446.0,"Suite española, Op.47: 3. Sevilla (Sevillanas)",Isaac Albéniz,0.00203609,0.00645422,0.853425,0.000714954,0.012555,0.00089297,0.083499,0.0359056,0.00259601,0.00192099
No,Opera,1447.0,West Side Story: Tonight,José Carreras,0.000776084,0.00317762,0.0461694,0.0018124,0.000858206,0.000620984,0.00134599,0.943678,0.000523385,0.00103796
No,Folk,1448.0,Look At Us,Vince Gill,0.112665,0.053254,0.00814721,0.00194278,0.660704,0.00451456,0.0750873,0.00194785,0.0290358,0.052701
No,Hip-Hop,1449.0,Kame In,empty_field,0.0782669,0.00164743,0.000774213,0.00111931,0.00378815,0.609587,0.0239181,0.000753101,0.046126,0.23402
No,Jazz,1450.0,Rivers Of Babylon,Sublime,0.117084,0.0988099,0.0113761,0.00694183,0.238491,0.0258766,0.295889,0.00390313,0.0123832,0.189245
No,R&B,1451.0,Gave Your Love Away,Majid Jordan,0.109007,0.00624023,0.00132914,0.00165371,0.0318709,0.197728,0.0144642,0.00121668,0.270919,0.365571
No,Alternative,1452.0,James Brown,Cage The Elephant,0.772874,0.0505119,0.0274399,0.00134417,0.0862893,0.00870238,0.0171837,0.000918653,0.00529919,0.0294366
No,R&B,1453.0,Crazy Girl,JAHKOY,0.178674,0.022911,0.00574753,0.00320862,0.0662417,0.0651828,0.0740396,0.00174403,0.0116442,0.570607
No,R&B,1454.0,Mom,Meghan Trainor,0.147531,0.0102304,0.00208908,0.00206237,0.0391974,0.226777,0.0183036,0.00152434,0.194311,0.357974
No,R&B,1455.0,Lady,empty_field,0.11317,0.00820481,0.00201514,0.00236938,0.0297907,0.285907,0.0485767,0.00164736,0.0557327,0.452586
No,Hip-Hop,1456.0,Stay Right Here,empty_field,0.042292,0.0014557,0.000609323,0.00111372,0.00360952,0.617039,0.0154382,0.000753606,0.15944,0.158249
No,Hip-Hop,1457.0,Gold Slugs,empty_field,0.22308,0.0233694,0.0161313,0.00234909,0.0463644,0.434766,0.0240977,0.00186338,0.0706356,0.157343
No,Alternative,1458.0,Shameful Metaphors,Chevelle,0.666655,0.0671197,0.0451012,0.00209229,0.122414,0.0124237,0.0289792,0.00157069,0.0109361,0.0427081
No,Pop,1459.0,NO EXCUSES,Meghan Trainor,0.0131277,0.00245211,0.000387801,0.000461359,0.0105989,0.087713,0.00159619,0.000442404,0.838784,0.0444367
No,Hip-Hop,1460.0,I'm So Paid,Akon,0.0436239,0.00344952,0.00139331,0.000967589,0.00689952,0.664538,0.00766381,0.000813515,0.179029,0.0916222
No,Jazz,1461.0,Question And Answer,Gary Burton,0.0138643,0.051265,0.248804,0.00280505,0.149122,0.00318681,0.46858,0.0420303,0.00696729,0.0133756
No,Pop,1462.0,Dirty Harry,Gorillaz,0.184753,0.0110341,0.00362964,0.00196422,0.03389,0.229629,0.0213055,0.00165822,0.351751,0.160386
No,Pop,1463.0,Love Don't Change,Jeremih,0.0458067,0.00975657,0.00193911,0.00137237,0.0760554,0.0646755,0.00963626,0.00133667,0.637581,0.15184
No,Hip-Hop,1464.0,SupaFreak,Jeezy,0.0314471,0.00161518,0.000768294,0.000745604,0.00319764,0.787908,0.0117496,0.000549398,0.041272,0.120747
No,R&B,1465.0,Nina,Beshken,0.191808,0.0224602,0.00366382,0.00279415,0.0698938,0.06984,0.183185,0.00171414,0.0136518,0.44099
No,Blues,1466.0,Tan Sencillo,Nelson Arrieta,0.00751177,0.870732,0.0115093,0.0271657,0.0157974,0.00102632,0.058689,0.00221956,0.000621353,0.00472716
No,Pop,1467.0,Black SpiderMan,Logic,0.0469171,0.00563788,0.00193254,0.000987189,0.0187511,0.260931,0.00629173,0.000931984,0.569973,0.0876461
No,R&B,1468.0,Cómo Haremos,Lali,0.249673,0.0472619,0.0141782,0.0134916,0.0779488,0.0796266,0.0673913,0.00349114,0.0212545,0.425683
No,Pop,1469.0,TreeSap,Lil Xan,0.0933788,0.00692963,0.00132581,0.00146317,0.0349044,0.156107,0.0104973,0.00119152,0.486745,0.207457
No,Blues,1470.0,Wont Stop Me,Jermaine Edwards,0.0212605,0.735531,0.0165016,0.0763299,0.0363533,0.00520863,0.0803007,0.0044801,0.00292711,0.0211075
No,Hip-Hop,1471.0,Goin Dummi,Future,0.0290727,0.0023555,0.000698366,0.000947708,0.00589376,0.514979,0.00795306,0.000780055,0.342845,0.0944742
No,R&B,1472.0,No Shame (feat. The Young Escape),Tenth Avenue North,0.275038,0.0244952,0.00852835,0.00270574,0.0820558,0.0509964,0.0373682,0.00148509,0.0132022,0.504125
No,Classical,1473.0,"Vivaldi: Violin Concerto in G Minor, RV 315 ""L'estate"" (No. 2 from ""Il cimento dell'armonia e dell'inventione"", Op. 8): II. Adagio",Antonio Vivaldi,0.000875402,0.00303105,0.925601,0.000492032,0.00389766,0.00049477,0.0182237,0.0453088,0.00131583,0.000759636
No,Jazz,1474.0,End of the Night,empty_field,0.0199137,0.080674,0.0200623,0.00202007,0.0573893,0.00389994,0.777257,0.00215015,0.000776225,0.0358574
No,Blues,1475.0,Codependence Day,NOFX,0.0126627,0.824613,0.0417284,0.0293312,0.0186762,0.00133481,0.0610858,0.00406338,0.000966468,0.00553843
No,Pop,1476.0,Never Let You Go (feat. John Newman),Kygo,0.0297281,0.00366168,0.000824978,0.000827067,0.013481,0.181083,0.00424565,0.000747554,0.680731,0.08467
No,R&B,1477.0,Just Sayin/I Tried,The Internet,0.173106,0.0339067,0.0069535,0.00346317,0.108285,0.142781,0.0814164,0.0026603,0.0565266,0.390902
No,Jazz,1478.0,Too Young,Nat King Cole,0.0160576,0.088982,0.178958,0.0041328,0.128356,0.00345781,0.508191,0.0473184,0.00910374,0.0154425
No,Comedy,1479.0,Dr. Chris,Matt Braunger,0.000888032,0.00216593,0.000553364,0.991602,0.000669877,0.000700222,0.00122925,0.000740268,0.000475588,0.000975539
No,Alternative,1480.0,Castanets,Alejandro Escovedo,0.608269,0.0790567,0.0332041,0.0014637,0.192399,0.0119056,0.0243658,0.00116167,0.0139486,0.0342259
No,Folk,1481.0,Explosions,Ellie Goulding,0.217919,0.0653718,0.0182653,0.0042693,0.394702,0.0127759,0.0908452,0.00415577,0.0290134,0.162683
No,Hip-Hop,1482.0,Still Tippin' (feat. Slim Thug and Paul Wall),Mike Jones,0.023518,0.000999924,0.00054285,0.000624886,0.00157309,0.798233,0.00806966,0.000493333,0.110609,0.0553372
No,Comedy,1483.0,Jim Henson's Dead,Stephen Lynch,0.0134875,0.142659,0.082196,0.570375,0.0300425,0.0071209,0.0343317,0.0915763,0.00496144,0.0232503
No,Hip-Hop,1484.0,10AM/Save The World (feat. Gucci Mane),empty_field,0.0380244,0.00239628,0.000685349,0.00112641,0.00699075,0.478716,0.0106422,0.000858946,0.295902,0.164658
No,Jazz,1485.0,Latigazo,Daddy Yankee,0.14502,0.0483186,0.011093,0.00356705,0.0578133,0.0429828,0.457852,0.0020901,0.0100369,0.221226
No,Folk,1486.0,The Only One I Know (Cowboy Life),Cody Johnson,0.270396,0.0469391,0.0087587,0.00244006,0.450624,0.0153225,0.0441264,0.00193352,0.0440422,0.115417
No,Classical,1487.0,"Piano Sonata No. 22 in F Major, Op. 54: I. In tempo d'un minuetto",Ludwig van Beethoven,0.000861501,0.00268435,0.934789,0.00039668,0.00468247,0.000457474,0.0230361,0.0309703,0.00139218,0.000730163
No,R&B,1488.0,Top of the World (feat. Mase),Brandy,0.174373,0.0126828,0.00510798,0.00214779,0.0290489,0.175381,0.188488,0.00156109,0.026406,0.384804
No,Comedy,1489.0,The Jealous Bartender,Redd Foxx,0.000866246,0.00214431,0.000549215,0.99175,0.000659394,0.00068166,0.00119765,0.00073791,0.000463771,0.000949828
No,Alternative,1490.0,If This Isn't Love,Jennifer Hudson,0.411701,0.0485595,0.0153363,0.00255833,0.20774,0.034213,0.039237,0.00176968,0.0258855,0.212999
No,R&B,1491.0,A Moment of Silence,Streetlight Manifesto,0.182642,0.0491812,0.00751127,0.00400588,0.0886087,0.0533826,0.251715,0.00209871,0.00876195,0.352092
No,Blues,1492.0,Take-Out Dreams,Warren Hill,0.0108763,0.797601,0.0170361,0.0215856,0.0201341,0.00115163,0.121647,0.00266061,0.000797785,0.00651052
No,Folk,1493.0,No News,Lonestar,0.224102,0.0527,0.00523346,0.00387754,0.324349,0.0353526,0.0976721,0.00221826,0.0135645,0.240931
No,Jazz,1494.0,Randy Described Eternity,empty_field,0.0500202,0.273003,0.0622831,0.00766921,0.150499,0.00552598,0.404438,0.00668929,0.00238672,0.0374856
No,Alternative,1495.0,Speechless,Lady Gaga,0.327612,0.0652034,0.0116597,0.00275242,0.263023,0.0375764,0.0272015,0.00238606,0.123632,0.138953
No,Blues,1496.0,Every Day,Aer,0.0137976,0.817784,0.0157738,0.0196434,0.0302763,0.00273259,0.0827166,0.00304033,0.00227802,0.0119571
No,Blues,1497.0,Dance In The Graveyards,empty_field,0.150691,0.350099,0.0251064,0.012909,0.270037,0.0088283,0.106128,0.00420638,0.0104426,0.0615523
No,Alternative,1498.0,It Only Hurts,Default,0.688958,0.0354527,0.0181822,0.00103715,0.154184,0.0170905,0.0196909,0.000915007,0.0204635,0.0440264
No,Blues,1499.0,Life by the Drop,Doyle Bramhall,0.0310092,0.802393,0.0303146,0.00557728,0.0431917,0.00683889,0.0628693,0.00153095,0.00426418,0.0120106
No,Hip-Hop,1500.0,C'Mon wit da Git Down,Artifacts,0.0726598,0.00369188,0.00115566,0.0013644,0.00926051,0.559158,0.0143969,0.00100907,0.13115,0.206154
No,R&B,1501.0,"Vivencias (Remix) [feat. Ozuna, Juanka, Darkiel, Yomo & Kendo Kaponi]",Super Yei,0.117976,0.0129679,0.0036793,0.00305097,0.0338168,0.105996,0.0521313,0.00148971,0.00897474,0.659917
No,Blues,1502.0,Ayer Escuché una Voz,Arcangel,0.0187139,0.72658,0.0209018,0.0720975,0.0275312,0.00615418,0.104031,0.00485426,0.00373243,0.0154033
No,Blues,1503.0,Obligation,Tsunami Bomb,0.00599533,0.906957,0.0116741,0.0222957,0.0122254,0.000646969,0.0349519,0.00204291,0.000508428,0.00270193
No,Blues,1504.0,Django,empty_field,0.0332146,0.838901,0.0419728,0.00347392,0.0316583,0.00663286,0.032207,0.0010261,0.00405596,0.00685734
No,Classical,1505.0,"Les contes d'Hoffmann, Act III: C'est une chanson d'amour (Live)",Jacques Offenbach,0.00123043,0.00665548,0.849805,0.00127341,0.00231394,0.000796952,0.00859048,0.127121,0.00104939,0.00116364
No,Hip-Hop,1506.0,Soldier,Eminem,0.0247413,0.00141116,0.000667783,0.000685997,0.00263859,0.689746,0.00658558,0.000569293,0.216567,0.0563878
No,Blues,1507.0,Find Me A Baby,empty_field,0.084302,0.515913,0.0235942,0.015184,0.220339,0.00536002,0.0927213,0.00343734,0.00537478,0.0337748
No,Hip-Hop,1508.0,Pass Dat,Jeremih,0.07402,0.00502939,0.00125159,0.00174501,0.0196433,0.371965,0.0166603,0.00125343,0.22328,0.285152
No,Pop,1509.0,Head Straight,Shakewell,0.0367281,0.00420501,0.000925712,0.00118159,0.0127201,0.393087,0.00796993,0.000990696,0.41452,0.127672
No,Folk,1510.0,Georgy Girl,The Seekers,0.143104,0.0593367,0.0066731,0.00255399,0.60706,0.00927689,0.0482581,0.00201984,0.0473948,0.074323
No,Hip-Hop,1511.0,Started From the Bottom,Drake,0.035642,0.00253136,0.000758368,0.00103242,0.00689431,0.4266,0.00895717,0.000859363,0.396795,0.11993
No,Opera,1512.0,"Bizet: Carmen, WD 31, Act 1 Scene 7: No. 7, Duo, ""Parle-moi de ma mère"" (Micaëla, Don José)",Georges Bizet,0.000669373,0.00272328,0.045755,0.00153875,0.000737827,0.000562328,0.00114417,0.945469,0.000476053,0.000924581
No,Opera,1513.0,"Les Pêcheurs de perles, Act II: De mon amie, fleur endormie (Nadir, Leïla)",Georges Bizet,0.000564485,0.0021084,0.0437673,0.00135031,0.000612344,0.000493856,0.000977214,0.948861,0.00046301,0.000802421
No,R&B,1514.0,Hurry,Teyana Taylor,0.0932351,0.014362,0.00220029,0.00280359,0.0619307,0.22092,0.0310675,0.00208025,0.203799,0.367601
No,Opera,1515.0,"Delibes: Coppélia ou la fille aux yeux d'émail (Ballet), Act 2: No. 16, Boléro - Danse espagnole (Allegretto)",Léo Delibes,0.00180245,0.00621173,0.04515,0.00419384,0.00158211,0.000959079,0.00254792,0.934791,0.000644392,0.0021178
No,Pop,1516.0,One More Sleep,empty_field,0.178095,0.039047,0.00625498,0.00277358,0.185443,0.0690464,0.0237435,0.00237219,0.329111,0.164114
No,Classical,1517.0,Waltz for J. B. - Live,empty_field,0.00148744,0.00485505,0.901093,0.000676081,0.00768774,0.000744122,0.0358507,0.0442888,0.00193477,0.001382
No,Folk,1518.0,This Time,empty_field,0.188166,0.0304684,0.00605715,0.00236687,0.471038,0.0130242,0.0651372,0.00216869,0.0368583,0.184716
No,Folk,1519.0,"Jesus, Etc.",Wilco,0.0779631,0.0607783,0.00535555,0.00233087,0.675488,0.0084243,0.0775718,0.00212534,0.0328935,0.0570696
No,Blues,1520.0,"2ble Puty (feat. Franco el Gorila, Alexis, Guelo Star, Gotay, Antony Yetzon & Lui-G 21+)",empty_field,0.0131309,0.790905,0.0178496,0.0352058,0.0247181,0.00207954,0.101358,0.00322227,0.00102019,0.0105111
No,R&B,1521.0,Infatuated feat. LaTocha Scott,empty_field,0.17405,0.0243295,0.00428995,0.00328212,0.0889028,0.0600214,0.0450657,0.00161405,0.0150422,0.583402
No,Comedy,1522.0,Animal Rights and Wrongs,Myq Kaplan,0.00140707,0.00382923,0.000932673,0.986146,0.00114585,0.00103233,0.00214618,0.00110299,0.000679869,0.00157732
No,Jazz,1523.0,Anything You Want (Not That),empty_field,0.0103729,0.0395105,0.011268,0.00103869,0.0157764,0.00194765,0.901388,0.000878085,0.000283968,0.0175358
No,R&B,1524.0,I'm Good - Radio Version,Blaque,0.189549,0.00869503,0.00477559,0.00173376,0.0237175,0.267086,0.0280229,0.00116963,0.0282376,0.447013
No,Folk,1525.0,Do What You Gotta Do,Nina Simone,0.14277,0.105304,0.0141002,0.00415339,0.469748,0.0112631,0.109829,0.00328861,0.032025,0.107519
No,Classical,1526.0,"Impromptu No.3 in G Flat Major, Op.51",empty_field,0.000795776,0.00243132,0.935428,0.000380535,0.00425606,0.000429469,0.0211967,0.0330713,0.00133907,0.000671518
No,Folk,1527.0,Respect (with The Royal Philharmonic Orchestra),Aretha Franklin,0.273358,0.0788953,0.0096944,0.00342846,0.460216,0.0137574,0.062374,0.0021113,0.0193926,0.0767718
No,Hip-Hop,1528.0,Letdown,empty_field,0.078839,0.0070864,0.00146721,0.00159114,0.028079,0.315262,0.0113908,0.00123026,0.277565,0.27749
No,Hip-Hop,1529.0,Tear It Up,Jeezy,0.0408238,0.00215752,0.000923546,0.000988726,0.0037968,0.756785,0.0159072,0.000685617,0.037526,0.140406
No,Blues,1530.0,Amarga Vida - Remastered 2016,Don Omar,0.0256468,0.479288,0.0173949,0.0122019,0.0443281,0.00520838,0.385398,0.00288235,0.0021079,0.0255428
No,Hip-Hop,1531.0,Another Again,John Legend,0.204781,0.0135518,0.00819874,0.00173918,0.0249596,0.505888,0.0205174,0.00136058,0.0461871,0.172817
No,Folk,1532.0,Blue Eyes Blue,Eric Clapton,0.256737,0.0509885,0.0120989,0.00374837,0.330047,0.0226837,0.0716794,0.00296825,0.0148233,0.234225
No,Classical,1533.0,"Nocturne in D Minor for Cello and Orchestra, Op. 19:4",Pyotr Ilyich Tchaikovsky,0.000800732,0.00242462,0.930907,0.000430617,0.0038328,0.00044953,0.0180908,0.0409991,0.00137628,0.000688865
No,Opera,1534.0,"Rigoletto: ""La donna è mobile"" - ""E là il vostr'uomo""",empty_field,0.000675728,0.00285814,0.0435015,0.00171674,0.000675334,0.000567399,0.00106344,0.947545,0.000460202,0.000936302
No,Comedy,1535.0,House Hunters,Kathleen Madigan,0.00104811,0.00264893,0.000682184,0.989951,0.000803953,0.000812816,0.00148355,0.000864037,0.00055391,0.00115183
No,Alternative,1536.0,These Days - Remastered Version,empty_field,0.456646,0.0651332,0.0192104,0.00558065,0.182809,0.0179185,0.0524521,0.00283194,0.0147971,0.182621
No,Hip-Hop,1537.0,Faces,Roddy Ricch,0.0280489,0.00254623,0.000903258,0.000746222,0.00449306,0.764422,0.00608928,0.000641404,0.110672,0.0814377
No,Opera,1538.0,"Piano Concerto No. 15 in B-Flat Major, K. 450: II. Andante",Wolfgang Amadeus Mozart,0.00190422,0.00629866,0.341656,0.00202131,0.00477482,0.00130624,0.0108439,0.627017,0.0020081,0.00216939
No,Jazz,1539.0,Julia,El Gran Combo De Puerto Rico,0.020296,0.307999,0.0215611,0.00901867,0.0339725,0.00252893,0.583198,0.00257675,0.00100643,0.0178425
No,Classical,1540.0,"Nocturne No.19 in E minor, Op.72 No.1",empty_field,0.00137944,0.00490228,0.908913,0.000651455,0.00684446,0.000694305,0.0346021,0.0389683,0.00175264,0.00129192
No,Pop,1541.0,Numb,empty_field,0.0166334,0.00435582,0.00114112,0.000416907,0.023342,0.0580921,0.00162926,0.000458037,0.859152,0.0347795
No,Pop,1542.0,Dead,Madison Beer,0.0201964,0.00320751,0.000539708,0.000688381,0.0126571,0.150103,0.00280674,0.000633119,0.728277,0.0808912
No,Blues,1543.0,Loneliness,empty_field,0.0180992,0.756373,0.0118048,0.013751,0.0380714,0.00576246,0.135213,0.00231868,0.00182966,0.0167761
No,Comedy,1544.0,Keeping My Muscles Warm,Josh Sneed,0.000872191,0.00215674,0.000553441,0.991696,0.00066362,0.000684817,0.00120581,0.000743308,0.000466606,0.000957369
No,Alternative,1545.0,El Cerrito Place,empty_field,0.432382,0.0422557,0.0113488,0.00283094,0.235425,0.01783,0.0486308,0.00226072,0.0377965,0.169239
No,Pop,1546.0,Call It What You Want,Taylor Swift,0.055388,0.00971548,0.00176289,0.00160207,0.0448157,0.17472,0.00946296,0.00135786,0.524042,0.177133
No,Blues,1547.0,Le Gustas,La Melodia Perfecta,0.00799249,0.893564,0.0103455,0.021316,0.0158933,0.00120097,0.0421482,0.0019046,0.000942907,0.0046921
No,R&B,1548.0,Cruel,ASTN,0.225441,0.0131831,0.00239229,0.00219646,0.0524559,0.0759622,0.0452737,0.001201,0.0149397,0.566954
No,Alternative,1549.0,Sex Music,Tank,0.539341,0.0370904,0.0148758,0.00301363,0.125667,0.0243007,0.0360314,0.00184565,0.0115731,0.206261
No,Blues,1550.0,The Velvet Swing,Acoustic Alchemy,0.0137417,0.500515,0.0457244,0.0110994,0.0350992,0.00259501,0.371817,0.00534811,0.00101313,0.0130471
No,Classical,1551.0,Suite en Sol: Les Tricotets. Rondeau,Jean-Philippe Rameau,0.00179035,0.00567701,0.502243,0.00194627,0.00396296,0.00122291,0.0106668,0.468543,0.00203252,0.00191437
No,Hip-Hop,1552.0,No Love,Olivia O'Brien,0.0610063,0.0055144,0.00121136,0.00183212,0.0171271,0.493096,0.0166979,0.00127775,0.161203,0.241035
No,Hip-Hop,1553.0,In My Hood,50 Cent,0.0214562,0.000851936,0.000441775,0.000620605,0.00138894,0.812513,0.0081499,0.000465593,0.0879378,0.0661739
No,Classical,1554.0,"Piano Concerto No. 27 in B-Flat Major, K. 595: III. Allegro",empty_field,0.00186901,0.00831026,0.84902,0.00141498,0.00517362,0.00109706,0.0223458,0.10731,0.00161516,0.00184368
No,Folk,1555.0,Be Ever Wonderful,empty_field,0.166401,0.0902936,0.0139969,0.00317103,0.525561,0.00827097,0.0882877,0.00271397,0.0253009,0.0760028
No,Jazz,1556.0,Stiletto,Billy Joel,0.157882,0.119856,0.0235687,0.00586191,0.200583,0.0216226,0.243507,0.00407838,0.0122855,0.210755
No,Folk,1557.0,My Best Friend,Tim McGraw,0.257455,0.0424123,0.00828306,0.0022877,0.36624,0.0238233,0.032209,0.00220236,0.152971,0.112117
No,Hip-Hop,1558.0,Ultrasound,Joyner Lucas,0.0345342,0.00182359,0.000680562,0.00105745,0.00448617,0.508643,0.0110015,0.000798251,0.347192,0.0897835
No,Jazz,1559.0,Bandida (Remix) (Remix Mix) - Remix,empty_field,0.0336184,0.257595,0.0218992,0.00545127,0.0406372,0.00589629,0.60381,0.00200256,0.00168259,0.0274071
