artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster,t-SNE-y,t-SNE-x,DBSCAN Core
Ludwig van Beethoven,"Quartet VII No.1 In F major, Op.59: I. Allegro",7LtnfDJMq9Ta1B9DR2EPfX,88205,29,0.916,0.23,664600,0.0408,0.222,F,0.0855,-23.741,Major,0.0459,104.518,04-Apr,0.105,Classical,CL1,19.8975,-52.7338,1
Philip Glass,Escape!,0O2WHAJUeYcElqNz8g2Q1V,154733,36,0.914,0.315,231133,0.0203,0.801,A,0.105,-27.269,Minor,0.0351,97.472,04-Apr,0.053,Classical,CL1,-38.8401,31.2614,1
Edvard Grieg,"Peer Gynt Suite No. 1, Op. 46: Morning Mood - Arr. for Piano",38UCGIpo273uGgdBXbi992,119976,50,0.991,0.31,233107,0.0532,0.913,E,0.0917,-26.802,Major,0.0401,67.711,04-Apr,0.0719,Classical,CL1,-58.0987,-24.2878,1
empty_field,"Missa solemnis, Op. 123: Gloria. Allegro vivace (Live)",7Eso5mURNFprb5PmhOXDlf,215924,17,0.974,0.141,1.00616e+06,0.195,0.00288,D,0.0915,-19.028,Major,0.04,79.046,03-Apr,0.076,Classical,CL1,0.826427,-0.682147,1
Wolfgang Amadeus Mozart,"Mozart: Piano Concerto No. 27 in B-Flat Major, K. 595: I. Allegro",6mxkP2GhhCNo0ZsRkk0wMX,181856,23,0.983,0.362,838213,0.0756,0.816,A#,0.1,-22.469,Major,0.0419,129.58,04-Apr,0.207,Classical,CL1,47.0065,-8.21161,1
Wolfgang Amadeus Mozart,"Le Nozze di Figaro, K. 492: Sinfonia",5R2GAfpupefbMmCVXTvlIk,34266,64,0.839,0.386,307601,0.0738,0.947,D,0.155,-19.369,Major,0.0433,142.499,04-Apr,0.172,Classical,CL1,16.298,7.64151,1
empty_field,Forever,1RNboncnmyTAyoyrDa0Pwx,54970,45,0.00145,0.396,246293,0.936,7.43e-06,B,0.296,-5.38,Major,0.0581,169.979,04-Apr,0.316,Classical,CL6,-27.549,47.215,1
empty_field,"Fauré: Pelléas et Mélisande, Op. 80: III. Sicilienne (Arr. Robilliard)",5YzA563GXTuwQaRq24z1k5,27651,41,0.914,0.175,307601,0.00809,0.856,D#,0.129,-32.625,Major,0.0429,74.085,03-Apr,0.098,Classical,CL1,51.4513,-46.2265,1
Ludwig van Beethoven,ベートーヴェン:ピアノ・ソナタ 第8番 ハ短調 作品13《悲愴》 - I. GRAVE - ALLEGRO DI MOLTO E CON BRIO,5xok0LRntz8qY9ljEwPV9L,24562,25,0.991,0.4,527160,0.112,0.909,C,0.0662,-24.678,Minor,0.0554,76.03,04-Apr,0.0806,Classical,CL1,-8.18157,63.3943,1
Franz Schubert,"Symphony No.9 In C Major, D. 944 - ""The Great"": 1. Andante - Allegro ma non troppo",5jJL5w2NQ6YeA4a35xUlYV,43449,24,0.959,0.296,988360,0.1,0.868,C,0.0822,-18.984,Major,0.0384,117.014,04-Apr,0.0993,Classical,CL1,-7.77773,40.9113,1
Akira Kosemura,Hicari,7GHQoEQGQRbrowuiayJ3Mw,39819,38,0.951,0.434,124000,0.0146,0.23,C,0.134,-29.925,Major,0.0364,104.518,04-Apr,0.131,Classical,CL1,4.63653,36.493,1
Edmund Welles,Hallowed Be Thy Name,0t3BGP2os4LjXL9TVQn6O0,90612,29,0.49,0.399,436093,0.547,0.0263,D,0.0915,-6.818,Minor,0.0298,105.647,04-Apr,0.387,Classical,CL1,-11.406,-9.80665,1
Igor Stravinsky,Petrushka: Danse Russe,29lLbZo1yGuwRzKYoPQH5t,182959,31,0.956,0.525,160000,0.292,0.886,A,0.371,-18.256,Minor,0.0381,120.541,04-Apr,0.465,Classical,CL1,-41.8888,26.6438,1
empty_field,"Requiem, K. 626: Lacrimosa",4A3V6XcsKBfGy39flqieSL,80555,35,0.939,0.193,188000,0.118,0.000856,D,0.314,-23.74,Major,0.041,81.454,04-Apr,0.0381,Classical,CL1,3.90883,7.22018,1
Wiener Philharmoniker,"Sphärenklänge, Walzer Op.235",1m2RvRqkBd6ouyHSIsBhxO,188426,31,0.793,0.248,307601,0.104,0.0722,D#,0.103,-21.117,Major,0.0411,65.644,04-Apr,0.269,Classical,CL1,56.4065,-30.9729,1
Igor Stravinsky,The Firebird (version for piano): Lullaby (The Firebird),6lxmFOgcb6i9IctamxX3aO,65820,46,0.992,0.312,169560,0.00258,0.862,G#,0.11,-34.267,Minor,0.0406,80.282,03-Apr,0.0942,Classical,CL5,83.4819,2.15784,1
Johann Sebastian Bach,"Suites for Cello, Suite No. 3 in C major BWV 1009: Gigue",2hzKxuc2LwqMnkoVRMkV0B,29737,30,0.99,0.492,189040,0.123,0.895,G,0.24,-21.249,Major,0.0395,108.814,03-Apr,0.746,Classical,CL1,48.5977,29.1626,1
Ludwig van Beethoven,"Symphony No. 4 in B-Flat Major, Op. 60: III. Menuetto. Allegro vivace (Live)",475Ro9rPC9cHLsKDX5jtaC,197005,18,0.963,0.264,354867,0.0335,0.424,A#,0.298,-22.393,Major,0.0371,71.092,04-Apr,0.149,Classical,CL1,39.6017,-10.0546,1
Johannes Brahms,"Symphony No. 1 in C Minor, Op. 68: I. Un poco sostenuto. Allegro",4f6psRy0F3RbFF74FVMVZN,184432,31,0.931,0.178,307601,0.105,0.929,C,0.168,-19.539,Minor,0.036,84.225,04-Apr,0.0658,Classical,CL1,-4.82935,62.5629,1
empty_field,Shows Dickon Garden,6jOpA0UG23yw4MyXQKa6iz,111269,31,0.99,0.485,307601,0.023,0.918,B,0.067,-24.212,Minor,0.038,110.787,04-Apr,0.54,Classical,CL6,-37.4419,54.8481,1
empty_field,Minas Tirith (feat. Ben Del Maestro),4AQDB17oOiUWa5eGk57BtB,206383,44,0.794,0.171,217267,0.38,0.919,A#,0.0758,-16.502,Major,0.0385,70.458,04-Apr,0.181,Classical,CL1,40.1579,-14.0102,1
empty_field,4000 Rainy Nights - Remastered 2016,0AU9n2KkurAn6n5fKB8vAp,149290,29,6.96e-05,0.397,359998,0.782,0.472,G#,0.078,-7.602,Minor,0.0332,76.958,04-Apr,0.194,Classical,CL5,75.3035,20.3844,1
Claude Debussy,Arabesque No.1,0GGxVTb0UwDwdaKNjBdCn3,22403,47,0.994,0.329,271213,0.0102,0.918,F#,0.103,-29.214,Minor,0.0385,132.244,03-Apr,0.0684,Classical,CL3,-33.23,-26.9145,1
Claude Debussy,"2 Arabesques in E Major, L. 66: I. Andantino con moto",58KaBE2fnHA8R0iesCbe8o,162038,55,0.995,0.41,245076,0.0514,0.92,A,0.07,-24.708,Major,0.0448,65.828,03-Apr,0.122,Classical,CL1,-61.0044,31.6801,1
Percy Grainger,Lincolnshire Posy: I. Lisbon,1KanGdKt9qQoZp5s3nOXyj,73079,27,0.985,0.408,84227,0.0483,0.984,C#,0.0948,-26.401,Major,0.0467,121.468,04-Apr,0.325,Classical,CL1,-34.2993,-51.0096,1
Wolfgang Amadeus Mozart,Suite in C-dur: II. I. Allegro,3DlGY66fukwF71OYNLylxc,194172,22,0.983,0.406,133067,0.204,0.812,C,0.111,-28.96,Major,0.0279,103.527,04-Apr,0.693,Classical,CL1,-0.448348,43.2472,1
Camille Saint-Saëns,"Symphony No. 3 in C Minor, Op. 78, R. 176 ""Organ Symphony"": Ia. Adagio - Allegro moderato -",1R2CpJXwERlLURyKaE1nWr,69370,28,0.935,0.215,617880,0.0682,0.826,G#,0.0765,-27.157,Major,0.0463,113.762,03-Apr,0.0398,Classical,CL5,82.375,-2.40915,1
Carl Maria von Weber,"Symphony No. 2 in C Major, J. 51: I. Allegro",0QDc8qc4ZVCa8JZmqkCyiH,125479,38,0.963,0.329,564973,0.102,0.747,G,0.0897,-19.35,Major,0.0476,150.39,04-Apr,0.222,Classical,CL1,33.861,40.9273,1
empty_field,House of Woodcock,6zzlL20BHOmAsXVCg8Dvxs,197519,47,0.967,0.253,307601,0.126,0.858,D,0.112,-17.009,Minor,0.0377,67.171,04-Apr,0.0355,Classical,CL1,-11.2736,-16.4238,1
Philip Glass,The Light,3jarONOz6PdAJ7OIMtF3Pu,56384,35,0.884,0.174,1.43153e+06,0.142,0.642,F,0.104,-20.142,Major,0.0356,104.518,04-Apr,0.0358,Classical,CL1,23.8678,-50.5276,1
Wolfgang Amadeus Mozart,"Piano Concerto No. 24 in C Minor, K. 491: I. Allegro",6s5i9piq629tK2Sfb9duiL,78090,26,0.983,0.328,307601,0.166,0.909,C,0.118,-18.678,Minor,0.0372,126.898,03-Apr,0.151,Classical,CL1,4.85154,70.1174,1
Johann Sebastian Bach,"Unaccompanied Cello Suite No. 2 in D Minor, BWV 1008: Prélude",05zCw24BdvZKGeC5NXowVe,83444,29,0.926,0.154,308493,0.0445,0.858,D,0.0895,-24.246,Major,0.0483,91.827,04-Apr,0.0551,Classical,CL1,12.4936,2.43584,1
Richard Danielpour,The Last Jew in Hamadan: II. Adagietto e triste (Live),5rJ6XbSxt9uqmwulrdLrzP,119158,32.7529,0.974,0.0974,721286,0.0109,0.641,C,0.0816,-28.445,Major,0.0471,79.033,03-Apr,0.0354,Classical,CL1,12.8201,62.4007,1
Manuel Ponce,Scherzino Mexicano,79dlQxvdsCDApoM8XChkpy,214355,25,0.99,0.426,167373,0.035,0.87,D,0.109,-27.447,Major,0.0462,104.518,04-Apr,0.26,Classical,CL1,12.5911,9.10521,1
Franz Liszt,"Der Tanz in der Dorfschenke, S110/R427, ""Mephisto Waltz No. 1""",1SZ5EEmCQ03fRAHnFNYW8N,70054,30,0.944,0.197,690280,0.0869,0.552,E,0.062,-25.874,Major,0.047,81.379,04-Apr,0.039,Classical,CL1,-58.0522,-27.0326,1
Ludwig van Beethoven,"Symphony No. 5 in C Minor, Op. 67: 4. Allegro",4qw9bLpVrIRaWzINNs1A8J,208164,32,0.949,0.241,650533,0.338,0.829,C,0.364,-13.37,Major,0.0361,80.051,04-Apr,0.314,Classical,CL1,6.72296,44.9047,1
Antonín Dvořák,"Symphony No. 9 in E Minor, From The New World: Symphony No. 9 ""New World Symphony"": III. Scherzo - Molto vivace",2NUNa98fV1nx7w59EfisjC,213633,28,0.932,0.321,307601,0.0586,0.777,C,0.133,-22.873,Major,0.0376,132.256,03-Apr,0.155,Classical,CL1,16.6956,65.5966,1
empty_field,"Old Norwegian Romance, Op. 51: I. Poco tranquillo",1aRvUHgMe9ichgcHAAs12f,130111,23,0.969,0.207,307601,0.00993,0.487,F,0.11,-31.14,Major,0.0426,82.455,05-Apr,0.0328,Classical,CL2,15.5365,-28.9626,1
Eric Whitacre,i carry your heart,4hwU7SlJ31oD8BmFrflqxW,128743,47,0.991,0.15,272027,0.0969,0.31,G,0.127,-20.803,Major,0.0425,81.014,04-Apr,0.0361,Classical,CL1,33.444,48.3443,1
Johann Sebastian Bach,"世俗カンタータ, BWV 208: ''羊は安らかに草をはみ''",0rk15ftvXVK0vaEQxOaSz2,118286,45,0.993,0.401,291013,0.0225,0.913,A#,0.122,-29.978,Major,0.0377,104.518,04-Apr,0.113,Classical,CL1,44.0862,-13.7971,1
empty_field,"Piano Concerto No.20 in D minor, K.466: 3. Rondo (Allegro assai)",6sREV6MpLHTqcOmBK5mvYF,30147,28,0.985,0.366,511413,0.124,0.915,D,0.0797,-22.433,Minor,0.0409,129.327,04-Apr,0.193,Classical,CL1,-5.60668,-12.6377,1
empty_field,"Trio Sonata for 2 Violins and Continuo in G, Op.5, No.4, HWV 399: 1. Allegro",0IEhU1bRVEqWCfb6Fy6w67,203136,29,0.851,0.575,118027,0.242,0.0298,C#,0.123,-18.668,Major,0.0728,82.154,04-Apr,0.818,Classical,CL1,-38.6625,-52.6296,1
Ludwig van Beethoven,"String Quartet No.12 in E Flat, Op.127: II. Adagio ma non troppo, molto cantabile",7EjxA5dyJ2fXowvqHCnW1H,106045,24,0.967,0.155,963800,0.0684,0.54,G#,0.0818,-27.076,Major,0.0522,165.698,04-Apr,0.0626,Classical,CL5,68.8859,1.11149,1
DragonForce,The Game,0Zbbxnx4SGGHoIow4PpISP,117248,39,3.75e-06,0.464,296227,0.965,0.62427,G,0.329,-4.308,Major,0.117,118.043,04-Apr,0.34,Classical,CL1,-11.7778,20.0243,1
The Tallis Scholars,"Josquin: Missa Gaudeamus - 05. Qui Tollis Peccata Mundi, Miserere",2flWhcGYxQHhb1EeeU2dOL,207383,35,0.992,0.0915,235820,0.132,3.85e-05,G#,0.0772,-22.36,Minor,0.046,82.717,01-Apr,0.069,Classical,CL9,-2.2228,-44.9126,1
empty_field,"Violin Sonata No. 2 in A Minor, BWV 1003: III. Andante",65u1dHQyQyE4y4aN2eDmMF,60944,21,0.992,0.236,298667,0.0248,0.032,C,0.183,-23.675,Major,0.048,133.957,04-Apr,0.106,Classical,CL1,3.69316,35.9985,1
empty_field,"Aria From Goldberg Variations, BWV 988",104pmtTQOlmW8Zt2BipGKH,121058,23,0.995,0.352,184467,0.0346,0.891,G,0.11,-26.475,Major,0.0434,108.129,04-Apr,0.177,Classical,CL1,37.9258,44.3917,1
Pietro Mascagni,Cavalleria Rusticana: Intermezzo (Raging Bull),4XbaC3Vwff2yeihTWJfsYu,47757,36,0.831,0.0869,223800,0.0445,0.927,F,0.109,-23.156,Major,0.0427,77.661,04-Apr,0.0351,Classical,CL1,19.3677,-48.3693,1
Wolfgang Amadeus Mozart,"Allegro in G Minor, K. 312",0Kj4xPVUgSzfYxfLY96xBl,107698,32.7529,0.994,0.322,307601,0.0423,0.952,G,0.0524,-25.491,Minor,0.0419,86.497,04-Apr,0.286,Classical,CL1,33.1693,17.9709,1
Andrea Bocelli,La vie en rose,4vIhvFLrnDD9fEjpjWs0Ky,140822,49,0.862,0.331,186707,0.375,0.62427,C,0.302,-9.163,Major,0.0408,104.518,04-Apr,0.4,Classical,CL1,3.15925,40.7058,1
Antonín Dvořák,"Symphony No.9 in E minor, Op.95 ""From the New World"": 2.Largo",5fQBa4wkmq28xpSLOQ202K,57312,27,0.936,0.0809,335813,0.00728,0.966,C#,0.0745,-32.324,Major,0.0387,104.518,05-Apr,0.0371,Classical,CL2,6.49316,-30.4788,1
Gustav Mahler,"Symphony No. 8 in E-Flat Major - ""Symphony of a Thousand"" / Pt. 2: ""Ewiger Wonnebrand""",7Kk2AqrGnVhks2o6kDAlRB,210853,6,0.97,0.271,83507,0.269,0.193,C,0.586,-17.081,Minor,0.0341,104.518,03-Apr,0.38,Classical,CL1,8.28901,60.6658,1
empty_field,Série brasileira: IV. Batuque,6L0BBPYeWnaQJeDa0ox0IA,202716,38,0.906,0.478,224813,0.255,0.899,C,0.0391,-17.796,Major,0.0366,101.931,04-Apr,0.519,Classical,CL1,-0.449051,41.7706,1
Johann Sebastian Bach,"Partita No. 1 in B-Flat Major, BWV 825: II. Allemande",0Bf71koz0QZ2lWcfIiWHlt,83191,43,0.993,0.282,211987,0.149,0.883,A#,0.117,-27.872,Major,0.0415,91.09,04-Apr,0.462,Classical,CL1,43.701,-13.4627,1
empty_field,Glassworks: I. Opening,7gPrkmgSB5wwquMl2BnNic,82270,42,0.982,0.191,307601,0.112,0.904,C,0.101,-25.688,Minor,0.0394,139.198,03-Apr,0.328,Classical,CL1,4.97914,71.104,1
Hector Berlioz,"Roméo et Juliette, Op. 17, H 79, Pt. 2: No. 4, La Reine Mab, ou la Fée des Songes",6MhmU6sDZahUxCzyYoysnt,37379,32.7529,0.936,0.251,490933,0.0846,0.799,F,0.226,-30.664,Major,0.0474,95.293,04-Apr,0.0902,Classical,CL1,19.6046,-49.924,1
empty_field,Nocturne in C-Sharp Minor,6Gk2LE2eBo8PLL8V8gzEOn,77410,31,0.99,0.256,307601,0.00691,0.837,C#,0.0808,-34.177,Minor,0.045,78.59,04-Apr,0.158,Classical,CL1,-42.0915,-61.5165,1
Ludwig van Beethoven,"Diabelli Variations, Op. 120: Var. 3, L'istesso tempo",2pEQ2XB2hphydG4fTkd53N,176247,22,0.995,0.407,84987,0.0373,0.862,C,0.136,-32.014,Major,0.0431,72.457,01-Apr,0.173,Classical,CL4,-7.48088,-38.5474,1
empty_field,"Vivaldi: Gloria in D Major, RV 589: I. Gloria in excelsis Deo",5KB869ycQ5H23d7N8u0mor,120595,34,0.944,0.459,147320,0.287,0.0214,C#,0.183,-16.162,Major,0.0338,127.697,04-Apr,0.412,Classical,CL1,-38.2386,-51.3655,1
Queensrÿche,Best I Can - Remastered/2003,6KZIyGGzM2gfGNKWmjy8rD,90288,37,0.00286,0.6,334133,0.915,0.000124,D,0.32,-4.447,Major,0.0506,132.299,04-Apr,0.306,Classical,CL1,-15.9443,11.6671,1
empty_field,The Courage of Hobbits,21cZMrvY4479k2ylYX5N36,111044,25,0.941,0.0722,307601,0.0584,0.938,C,0.0816,-27.339,Major,0.036,104.518,04-Apr,0.033,Classical,CL1,-1.51017,33.8802,1
empty_field,"Violin Partita No. 2 in D Minor, BWV 1004: V. Ciaccona",4n3idw3qu3XlmnDRBub0v5,107193,20,0.994,0.282,821253,0.0674,0.833,D,0.0971,-20.43,Major,0.052,140.392,04-Apr,0.25,Classical,CL1,6.16866,-0.00972167,1
empty_field,The Nature of Evil,52C5RtZWvedxOXjYn1FhRE,149460,24,0.74,0.115,200800,0.135,0.887,D,0.102,-17.691,Minor,0.0385,83.687,04-Apr,0.119,Classical,CL1,-10.4333,-17.1167,1
Scott Joplin,Bethena: A Concert Waltz,43bWhP6KugBHVRLlLSUVwx,24668,40,0.995,0.441,470227,0.0329,0.88,G,0.105,-28.58,Major,0.0648,63.147,04-Apr,0.0399,Classical,CL1,40.2074,46.7908,1
empty_field,The Old Shade Tree,5ynDBvw2xo22bXRu4GHREg,29595,39,0.945,0.523,386200,0.297,0.131,F,0.093,-11.446,Major,0.0442,148.616,04-Apr,0.301,Classical,CL1,14.5927,-53.7461,1
Conlon Nancarrow,Studies for Player Piano: Study No. 6,7g7QWt01dcoZpUJGwFMAJC,116587,45,0.903,0.134,230267,0.005,0.205,A,0.144,-35.951,Major,0.0404,104.518,04-Apr,0.228,Classical,CL1,-52.5157,12.6518,1
Johannes Brahms,"Violin Concerto in D Major, Op. 77: I. Allegro non troppo",1HtFX4TAiPfln6JAm6RMtv,54378,27,0.892,0.22,1.39573e+06,0.0763,0.0217,G,0.0548,-22.32,Major,0.0412,97.015,04-Apr,0.051,Classical,CL1,29.8099,43.547,1
empty_field,"Trio in E-Flat Major ""Kegelstatt"", K. 498",5HDU3hPQinaefJtLzg3Lpm,60154,47,0.992,0.366,493267,0.174,0.869,D#,0.26,-22.039,Major,0.0365,134.909,04-Apr,0.489,Classical,CL1,63.0094,-29.925,1
Frédéric Chopin,"Grande valse brillante in E-Flat Major, Op. 18",1nIfDGW6LmzWwrx1cAX5ts,103720,36,0.993,0.341,307601,0.155,0.834,G#,0.0814,-23.693,Major,0.0403,131.015,04-Apr,0.256,Classical,CL5,71.8422,7.64811,1
Ludwig van Beethoven,Claro De Luna,6LEFWv6jPUy0uoTY9hN6wD,135656,54,0.994,0.365,307601,0.0668,0.938,C#,0.101,-24.832,Minor,0.0557,104.518,03-Apr,0.119,Classical,CL1,-34.1775,-66.0985,1
Antonín Dvořák,Als die alte Mutter Op 55.4,3clpchqQ6A3p8jjPgKdhk0,177558,48,0.983,0.141,146920,0.1,0.865,D,0.112,-16.907,Major,0.0352,91.968,04-Apr,0.0386,Classical,CL1,12.8133,0.539285,1
Frédéric Chopin,Chopin : 24 Preludes Op.28 : No.8 in F sharp minor,6qgYf5sgAJfizYlhNDHoph,96982,29,0.992,0.178,110467,0.154,0.867,F#,0.0846,-20.409,Minor,0.0357,86.385,04-Apr,0.0491,Classical,CL3,-26.854,-22.1285,1
Felix Mendelssohn,"Violin Concerto in E Minor, Op. 64, MWV O 14: I. Allegro molto appassionata",2mXVCqoNE6otHBcmRz4IHv,93280,34,0.914,0.25,789133,0.114,0.077,E,0.107,-19.736,Minor,0.0422,98.145,04-Apr,0.0624,Classical,CL1,-66.8679,-3.98441,1
Manuel de Falla,"La vida breve, Act II: Danza española No. 2",20j9HwjFfdgYc5JBovDxLR,182677,3,0.893,0.245,242600,0.177,0.893,G,0.47,-21.362,Minor,0.0396,104.518,03-Apr,0.141,Classical,CL1,48.0342,18.0203,1
empty_field,"Requiem, K. 626: VII. Agnus Dei",160hN2OsDXnmgExwtG7cvD,180297,15,0.977,0.0682,251907,0.0942,0.911,F,0.362,-18.053,Major,0.0354,75.681,04-Apr,0.0375,Classical,CL1,20.6565,-44.2563,1
empty_field,"La clemenza di Tito, K. 621, Act I: Overture",359sr8SAyc9aeFuX1E8pwJ,186243,32.7529,0.952,0.302,285373,0.0959,0.915,C,0.418,-22.569,Major,0.0422,149.162,04-Apr,0.4,Classical,CL1,-1.71127,44.2548,1
Andrea Bocelli,Ven a Mi,51iRdYYvBBWZ9IL2ioeGTs,112687,50,0.64,0.343,307601,0.151,0.62427,F#,0.108,-12.146,Major,0.0359,67.102,05-Apr,0.157,Classical,CL7,-25.106,-15.2746,1
Lang Lang,Gnossiennes: Gnossiennes No. 1 - Lent,33C03AfFE45hiM3kplzO8V,37149,37,0.995,0.32,202080,0.00316,0.881,F,0.0853,-35.324,Minor,0.0524,65.001,05-Apr,0.0613,Classical,CL2,16.9517,-27.6742,1
Rakesh Chaurasia,Raga Hemavati (Flute),3tfYwnTZwlPRCDur0h9Zt9,120198,44,0.995,0.196,307601,0.0948,0.939,B,0.351,-13.213,Major,0.0361,108.087,03-Apr,0.0688,Classical,CL6,-34.6056,64.4343,1
Percy Grainger,Lincolnshire Posy: VI. The Lost Lady Found,3dB42OEuVNiktvt3V5JRVI,199720,28,0.974,0.432,164853,0.059,0.737,A,0.0815,-21.831,Minor,0.0348,94.024,04-Apr,0.472,Classical,CL1,-41.3858,27.1195,1
empty_field,Escape,6mPNH3gq9M3j99UPnISxm1,169145,31,0.992,0.194,307601,0.00364,0.897,A,0.0647,-27.015,Minor,0.0455,106.117,04-Apr,0.0501,Classical,CL1,-39.3542,31.3397,1
Aaron Copland,Hoedown,4F7A0DXBrmUAkp32uenhZt,68170,28,0.915,0.436,193640,0.294,0.844,D,0.321,-18.98,Major,0.0411,127.652,04-Apr,0.492,Classical,CL1,13.4409,13.1211,1
Frédéric Chopin,"Piano Sonata No. 3 in B Minor, Op. 58: IV. Finale. Presto non tanto",5RrFyWrulgyFgTHxUPX7Kt,199600,30,0.984,0.349,309027,0.281,0.909,B,0.0939,-17.619,Major,0.0308,61.26,04-Apr,0.291,Classical,CL6,-27.8129,61.6964,1
Sergei Prokofiev,"Peter and the Wolf, Op. 67: The Duck",6eHTrSCKzmYNQjXtTKDpHV,181758,24,0.916,0.223,114960,0.0121,0.193,G#,0.175,-36.401,Major,0.0375,133.804,03-Apr,0.0866,Classical,CL5,79.2149,-1.36984,1
Sergei Rachmaninoff,13 Préludes op.32 : No.5 in G major,5cz68d1hhEAveRVBmAYkUF,22955,26,0.991,0.23,207693,0.013,0.917,G,0.0583,-30.569,Major,0.0384,129.796,03-Apr,0.1,Classical,CL1,54.7389,27.7046,1
Ludwig van Beethoven,Sonata Op.31 No.2: Sonata Op.31 No.2: III. Allegretto,1dfHpGeaXunLRNvzSZOZtc,29002,36,0.987,0.201,397520,0.111,0.901,D,0.0814,-23.43,Minor,0.0353,77.747,04-Apr,0.161,Classical,CL1,-8.17921,-17.5567,1
Carl Orff,"Carmina Burana / Fortuna Imperatrix Mundi: ""O Fortuna""",5Yp3e8RcjYevBTZYJ7OD7s,199137,37,0.922,0.304,143467,0.282,0.359,D,0.252,-14.336,Minor,0.0292,104.518,03-Apr,0.465,Classical,CL1,-12.5761,-5.27145,1
Johannes Brahms,"21 Hungarian Dances, WoO 1 (version for orchestra): Hungarian Dance No. 5 (orch. Schmeling)",6dlpABcXrQKRU9G00i6Zba,51575,37,0.929,0.32,135773,0.127,0.813,G,0.25,-15.953,Minor,0.0366,144.451,03-Apr,0.272,Classical,CL1,43.1986,17.7447,1
Ludwig van Beethoven,String Quartet No.12 in E flat major Op.127: I. Maestoso - Allegro,1LR0PqiTFtdLsDSsApZwNH,171903,41,0.883,0.265,401400,0.118,0.531,D#,0.142,-17.646,Major,0.0402,156.092,03-Apr,0.207,Classical,CL1,49.6328,-42.5432,1
Erik Satie,3 Gymnopedies (orch. Debussy): Gymnopedie No. 2,6nJPHXRpKYv2yqtalEjKy5,143540,43,0.936,0.092,307601,0.0239,0.902,G,0.18,-31.457,Major,0.0488,67.289,03-Apr,0.0541,Classical,CL1,55.3509,25.4803,1
Trans-Siberian Orchestra,Queen of the Winter Night,4LSmf7R11f4IEp0T96hnGt,26902,23,0.336,0.686,307601,0.664,0.735,C,0.197,-6.03,Major,0.0349,135.51,04-Apr,0.213,Classical,CL1,-12.5654,29.4891,1
DragonForce,Ring of Fire,0CNJyQiyzYxbsuMGTQlria,26283,33,1.28e-05,0.469,307601,0.974,0.000497,F,0.275,-3.887,Minor,0.158,110.003,04-Apr,0.314,Classical,CL1,-22.5517,7.59594,1
Ryuichi Sakamoto,energy flow,3lqXJijKEPAMZ0eiwzsV5o,127144,28,0.992,0.44,272501,0.129,0.921,A,0.123,-18.915,Minor,0.0734,83.976,04-Apr,0.0628,Classical,CL1,-40.2833,28.5371,1
Ludwig van Beethoven,"Piano Sonata No. 29 In B Flat Major, Op. 106 -""Hammerklavier"": 1. Allegro",6qsIvR5nOciPp7ci0M3NNj,162942,25,0.987,0.373,609453,0.143,0.923,A#,0.114,-22.36,Major,0.0405,121.714,04-Apr,0.114,Classical,CL1,46.3823,-8.13957,1
Ludwig van Beethoven,"Diabelli Variations, Op. 120: Var. 5, Allegro vivace",4ocTV4GJYwldjfrAamNVVB,142302,22,0.989,0.369,307601,0.164,0.924,C,0.287,-23.191,Major,0.0451,104.474,04-Apr,0.199,Classical,CL1,-2.13169,39.9607,1
Gustav Mahler,"Symphony No. 8 in E-Flat Major - ""Symphony of a Thousand"" / Pt. 2: Poco adagio",781V2Y5LPtcpgONEOadadE,81122,4,0.954,0.0884,304907,0.0324,0.938,D#,0.22,-24.271,Minor,0.0451,84.659,04-Apr,0.0563,Classical,CL1,57.3491,-22.7548,1
empty_field,Adagio,4VDGpiwGo7G1eXImU97zlh,188627,35,0.979,0.257,307601,0.141,0.933,B,0.145,-18.323,Major,0.0361,94.517,04-Apr,0.0426,Classical,CL6,-28.1509,62.1987,1
Johann Sebastian Bach,"Bach: Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",54cwC4o8EmENZlslpUrraP,158333,38,0.857,0.121,213000,0.141,0.9,D,0.11,-22.768,Major,0.0432,94.805,04-Apr,0.055,Classical,CL1,12.1069,0.800585,1
Kamelot,Phantom Divine (Shadow Empire),3EmsKd2oWEN2DjhCX2YNL4,204146,31,0.000275,0.39,245914,0.879,0.62427,B,0.316,-6.467,Major,0.0348,104.518,03-Apr,0.414,Classical,CL6,-27.8968,48.9302,1
empty_field,"Piano Trio No. 5 in D Major, Op. 70 No. 1 ""Ghost"": II. Largo assai ed espressivo",2nVtRa2p2bpz7OxogzvBNW,61588,32.7529,0.938,0.123,595533,0.119,0.0687,C,0.124,-19.407,Major,0.0432,79.483,04-Apr,0.0357,Classical,CL1,2.04905,34.1984,1
empty_field,"Roméo et Juliette, Op. 17, H 79, Pt. 2: No. 2a, Roméo seul",0kGkJMm2aYS3TJdQKuacsA,53802,32.7529,0.892,0.0686,448613,0.0464,0.512,F,0.653,-27.348,Major,0.0469,104.518,03-Apr,0.0367,Classical,CL1,25.2378,-72.656,1
