artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Giacomo Puccini,"La Bohème Atto I: ""O soave fanciulla""",71h2nPELjmBCxKdFamDRkd,opera7,210654,28,0.951,0.237,226027,0.114,0.00476,C,0.118,-20.266,Major,0.0406,66.574,04-Apr,0.0381,Opera
empty_field,L'elisir d'amore: Act II Scene 8: Romance - Una furtiva lagrima,3XjuR2LXg7AOQTTiOztGzz,opera2,89769,5,0.979,0.137,308840,0.0716,2.05e-05,F,0.107,-21.71,Minor,0.0495,66.589,03-Apr,0.0573,Opera
Engelbert Humperdinck,"Humperdinck : Hänsel und Gretel : Act 3 ""Wo bin ich? Wach' ich?"" [Gretel, Hänsel]",1fOAa3afSXT3bQU3hV0P8S,opera2,108917,7,0.964,0.224,279842,0.0498,0.0103,D#,0.593,-22.404,Major,0.0411,91.46,03-Apr,0.0834,Opera
empty_field,"Carmen, Act 2: ""Votre toast, je peux vous le rendre"" - ""Toréador, en garde"" (Toreador's Song)",5VkG4AjvsgWNEPYLBZPE0K,opera7,138591,22,0.979,0.384,296467,0.297,0.0311,F,0.0559,-15.366,Major,0.0599,91.742,03-Apr,0.267,Opera
Gaetano Donizetti,"Lucia di Lammermoor / Act 3: ""Tombe degl'avi miei"" - ""Fra poco a me ricovero""",1izys4V3iMHvjORAlR4s2a,opera2,40440,2,0.98,0.197,424067,0.162,0.000813,D#,0.107,-17.475,Major,0.0414,72.237,04-Apr,0.103,Opera
empty_field,Younger Than Springtime - From South Pacific,2HlIwDjHQR7drUcPRze7Vt,opera5,147393,16,0.977,0.134,231267,0.26,0.475,D#,0.169,-15.364,Major,0.0415,168.837,05-Apr,0.152,Opera
Luciano Pavarotti,Caruso,3Fj5BSz0G3EonZGiV0FGv2,opera7,162609,49,0.835,0.332,318667,0.23,4.49e-05,G,0.107,-12.146,Minor,0.0338,99.573,04-Apr,0.215,Opera
Lesley Garrett,Carmen Jones - Dat's Love,1fe3v2CswZySz7fGC9FBfk,opera8,26836,5,0.957,0.395,217733,0.165,0.0419568,D,0.115,-14.248,Major,0.0419,132.058,04-Apr,0.372,Opera
Giuseppe Verdi,Requiem: X. Lacrymosa,2XiVU7L6MXPXHje4P9bYiR,opera2,133150,19,0.965,0.107,338399,0.094,0.00177,A#,0.0665,-28.91,Minor,0.0616,83.02,04-Apr,0.0387,Opera
Giuseppe Verdi,"La Traviata / Act 3: ""Ah, non più!... Ah! Gran Dio! Morir sì giovine""",2OcUSuvHINLaIaXXA3tN8M,opera4,67399,23,0.932,0.448,180200,0.17,0.000118,C,0.566,-17.536,Major,0.0921,75.882,04-Apr,0.214,Opera
Gioachino Rossini,"Il barbiere di Siviglia (The Barber of Seville), Act 1: ""Largo al factotum"" (Cavatina)",6LkTWi3XHmfMr1PiQd29tt,opera8,77983,20,0.968,0.431,298920,0.395,0.208,C,0.12,-13.791,Major,0.0743,104.354,04-Apr,0.371,Opera
Giacomo Puccini,Madama Butterfly / Act 1: Ieri son salita tutta sola in segreto alla Missione,5TcBTkwYbKJb7axLz4HdB4,opera4,131783,15,0.978,0.304,135001,0.0437,1.95e-05,A,0.624,-23.824,Major,0.0557,60.92,04-Apr,0.0373,Opera
Jacques Offenbach,"Les contes d'Hoffmann, Act III: Vous me quittez? (Live)",4pcjeYPaRu6pJwLBW20o2P,opera4,131004,12.1567,0.983,0.226,214440,0.213,0.00244,C#,0.791,-23.688,Major,0.0922,90.854,04-Apr,0.0795,Opera
Giuseppe Verdi,"I Lombardi, Act I, Scene 2: Qui nel luogo santo e pio (Pagano, Arvino, Viclinda, Giselda, Pirro)",203F5fqdu8WK880DM2cqVe,opera5,194059,18,0.973,0.298,54688,0.105,5.84e-06,A#,0.284,-26.039,Major,0.0533,150.114,01-Apr,0.149,Opera
Jacques Offenbach,"Offenbach: Les Contes d'Hoffmann, Act 4: No. 13, Barcarolle, ""Belle nuit, ô nuit d'amour"" (Nicklausse, Giulietta, Chorus)",0sdbFOyfgAhAhWq8DpzkaW,opera2,154370,11,0.949,0.117,181528,0.139,0.000424,D,0.153,-22.406,Major,0.0454,77.209,03-Apr,0.0701,Opera
Anna Netrebko,Credo,5HQGvCeyUbpRm0gQdP61pP,opera7,183935,22,0.959,0.133,315160,0.523,0.0609,D#,0.13,-8.69,Minor,0.044,90.566,04-Apr,0.0745,Opera
Giacomo Puccini,"La Bohème / Act 3: ""Donde lieta uscì""",1Bw45KRmdKpX2pkIADDP0B,opera5,206513,21,0.974,0.147,209933,0.0902,0.000323,C#,0.0787,-17.483,Major,0.0436,172.291,03-Apr,0.0366,Opera
Giacomo Puccini,La Bohème / Act 2: Chi guardi? - Live,5LQtm0sJK8IgIlweuu4yD3,opera4,24110,8,0.958,0.385,163433,0.182,0.00131,D,0.768,-18.746,Major,0.0721,132.808,04-Apr,0.255,Opera
Giacomo Puccini,Puccini: Turandot: Cosi comanda Turandot - Act Three,4T4Ifiho580Er4VRyqvTrS,opera3,144492,4,0.967,0.108,194933,0.247,0.858,A,0.131,-18.293,Major,0.0376,85.155,04-Apr,0.0808,Opera
empty_field,"Les contes d'Hoffmann, Act II: Entr'acte - Elle a fui, la tourterelle (Live)",2Mr3LAfaXPmudqJYL6K8ig,opera5,59952,1,0.964,0.154,327520,0.0179,9.18e-05,A#,0.354,-27.506,Major,0.0533,173.78,03-Apr,0.0346,Opera
Gaetano Donizetti,La Favorita - Italian version / Act 4: Spirto gentil,00zjBI6AIxXm5UTs2gRmhY,opera7,146311,6,0.962,0.302,250240,0.312,0.00031,C,0.104,-13.898,Major,0.0422,86.513,04-Apr,0.104,Opera
Giuseppe Verdi,"Verdi: Rigoletto, Act 3: ""La donna è mobile"" (Duke of Mantua)",0zacyHAkDgmszIvUVSCfjS,opera4,26214,39,0.975,0.404,193565,0.286,0.00185,A#,0.836,-19.667,Major,0.235,103.712,04-Apr,0.53,Opera
empty_field,Lyric Suite For String Quartet (1926): I. Allegretto gioviale,0M83m6dmEJWBR0dax5t1bK,opera8,110620,8,0.98,0.361,187973,0.195,0.66,G,0.185,-17.697,Major,0.0445,111.906,03-Apr,0.279,Opera
Giacomo Puccini,"Wagner: Turandot, SC 91: Act I: O giovinotto!",0yjdEwkPYbhCXN6uCedpVu,opera7,120747,13,0.988,0.235,271133,0.291,0.112,A#,0.171,-14.623,Minor,0.044,72.089,03-Apr,0.0655,Opera
empty_field,"La Traviata / Act 2: ""Lunge da lei"" - ""De' miei bollenti spiriti""",30J4rA2ors1pZARFgMVoUz,opera7,148491,33,0.981,0.247,213133,0.158,0.00187,A#,0.0701,-21.512,Major,0.0616,69.904,04-Apr,0.224,Opera
Georges Bizet,"Bizet: Jeux d'enfants, WD 56: XII. Le Bal",1nSkuul0tjwruBQtjip30x,opera8,144820,11,0.935,0.532,116947,0.472,0.917,A,0.0735,-20.342,Major,0.039,89.5567,04-Apr,0.667,Opera
Montserrat Caballé,Cilea: Adriana Lecouvreur: Adriana!... Che c'e? - Act One,3OsUjkcv1C1v5udFhgRSFg,opera2,119554,6,0.964,0.225,302453,0.122,0.000389,G,0.184,-22.322,Minor,0.111,73.89,03-Apr,0.0792,Opera
empty_field,"Carmen / Act 1: Scène: ""Carmen, sur tes pas nous nous pressons tous!""",4jHaEyYATaLTa3a9KSfjfY,opera2,106652,12,0.942,0.256,167741,0.0812,0.138,D,0.152,-20.322,Minor,0.0469,99.2529,03-Apr,0.0857,Opera
empty_field,Nabucco / Act 2: Salgo già del trono aurato,79f1hdd6EYznP5TA70A3ly,opera8,116713,18,0.961,0.37,168200,0.416,3.91e-05,C,0.254,-10.091,Major,0.216,88.548,04-Apr,0.495,Opera
empty_field,"Rigoletto / Act 2: ""Possente amor""",2qIvyLKvf2HjJfDvBaqZGF,opera7,167762,8,0.981,0.289,175040,0.411,0.0434,D,0.198,-10.276,Major,0.0501,87.134,03-Apr,0.477,Opera
Gaetano Donizetti,"L'elisir d'amore / Act 1: ""Quanto è bella""",49YIcFFaph06MhL5w5Z5iB,opera4,54629,20,0.976,0.305,200733,0.25,0.0017,C,0.675,-15.53,Major,0.0477,81.351,03-Apr,0.339,Opera
Ferdinand Hérold,Zampa: Overture,0ublfuEw3OKA1HH4V5vkFi,opera2,55696,6,0.878,0.257,268311,0.178,0.126,D,0.185,-18.155,Major,0.0599,109.023,04-Apr,0.136,Opera
Giacomo Puccini,"Tosca: Mario! Mario! Mario! (Eva Marton, José Carreras) - Highlights",5gpPbmP6htTn1BjMoTfCV0,opera5,36379,5,0.971,0.236,181400,0.0511,5.7e-05,G#,0.232,-25.939,Major,0.0549,162.055,04-Apr,0.0467,Opera
empty_field,Parade of the Wooden Soldiers,4wFXMbygY4F7KcfekaEq8B,opera1,172542,4,0.815,0.553,234800,0.429,0.685,F,0.632,-15.602,Major,0.0529,111.64,04-Apr,0.331,Opera
Luciano Pavarotti,La Bohème - O Mimi tu più non torni,0s2hmzyQlyqbNCfaLWJYGA,opera4,146291,15,0.995,0.351,246427,0.232,0.00523,C,0.544,-13.937,Major,0.0813,143.391,04-Apr,0.174,Opera
Giuseppe Verdi,"Aida : ""Se quel guerrier io fossi!...Celeste Aida""",7fQvg93wGoiUoxjNWKmrWU,opera7,38534,14,0.971,0.227,270250,0.198,0.0242,A#,0.119,-17.108,Major,0.0448,100.664,04-Apr,0.0867,Opera
empty_field,"La Bohème : ""Che gelida manina""",1VKr8751CzE7DB4AuEmS3V,opera7,109389,28,0.979,0.21,279293,0.245,0.00374,G#,0.104,-15.873,Major,0.041,86.0264,04-Apr,0.0671,Opera
Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: :Lugt, Schwestern! die Weckerin lacht in den Grund""",0aq7ohTG6VDYQvsnAYtA5e,opera2,168528,13,0.932,0.165,329094,0.15,0.00149,C,0.183,-22.618,Major,0.054,66.312,03-Apr,0.0728,Opera
Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: ""Sanft schloss Schlaf dein Aug’""",5Mul8GSfaJlcFrj4FmzyDp,opera2,161854,11,0.959,0.331,581133,0.0982,8.8e-05,F,0.152,-23.1,Major,0.0498,91.167,04-Apr,0.18,Opera
empty_field,"Verdi : La Traviata : Act 1 ""E' strano!... E' strano!..."" [Violetta]",3pXF1nA74528Edde4of9CC,opera5,29976,14,0.978,0.374,90426,0.0232,0.000187,F,0.178,-20.266,Major,0.0567,136.72,01-Apr,0.0941,Opera
Tomaso Albinoni,"Lontan da te mia vita, T. 204 No. 6: No. 2, Senza voi care pupille",1Uh5Cak0pVQBrG4hVU2nAN,opera2,160130,16,0.958,0.17,312347,0.114,0.000272,C#,0.122,-18.891,Minor,0.0484,69.928,03-Apr,0.104,Opera
Charles Gounod,Ave Maria - Live,66G0ok1IC4q2UTkuST2n9o,opera5,73193,5,0.983,0.295,150600,0.115,0.0155,E,0.1,-15.838,Major,0.0368,139.522,04-Apr,0.163,Opera
Richard Wagner,"Die Walküre, WWV 86B, Act I: Schläfst du, Gast?",78O8CIzX5ZMuJh39fQOR3i,opera2,136128,9,0.969,0.361,425680,0.14,0.0742976,G,0.184,-18.422,Major,0.055,113.327,04-Apr,0.0867,Opera
Jean-Baptiste Lully,"Atys, Acte I, Scène 4: ""Un amour malheureux"" (Sangaride, Doris)",1OOtq8tRnDM8kG2gqUPjAj,opera2,57526,7,0.948,0.257,61587,0.0698,2.49e-06,B,0.281,-25.126,Major,0.0588,78.362,03-Apr,0.147,Opera
Adolphe Adam,Giselle: Act II: Entree d'Hilarion scene et fugue des Wilis - Grand pas de deux,7apWQJSE3gJB55Dp8bXTW9,opera3,109335,10,0.974,0.217,318000,0.026,0.774,D#,0.112,-30.048,Major,0.0451,126.009,05-Apr,0.149,Opera
Giacomo Puccini,"Tosca - Act 3: ""Franchigia a Floria Tosca""",1ZY8V8csIPPk4yYA2EXQow,opera2,43536,5,0.972,0.369,329094,0.186,4.27e-05,C#,0.123,-15.197,Major,0.0696,66.69,04-Apr,0.125,Opera
empty_field,"Falstaff, Act III Pt. 2: Facciamo il parentado... Tutto nel mundo è burla (Live)",6WBdUh2C2mmuYxeo9yEWJx,opera4,140350,1,0.937,0.348,227693,0.39,4.83e-06,F,0.886,-16.698,Major,0.129,69.71,04-Apr,0.29,Opera
Christina Pluhar,"Pluhar: Orfeo Chamán, Act 1: ""O eterno"" (Orfeo)",3q6qNbjAUpCDIEwqVs8kXA,opera7,55669,31,0.97,0.373,319813,0.0939,0.000107,A,0.126,-17.091,Minor,0.0336,104.397,04-Apr,0.199,Opera
Giuseppe Di Stefano,Mandulinata a Napule,6PP3V8WppdOquSc7o0zmMF,opera7,102163,25,0.964,0.187,161293,0.339,0.0183,C,0.14,-9.8,Major,0.0323,91.711,04-Apr,0.248,Opera
Sumi Jo,The Dream,0n450TgdXT9BLURLyUV0qt,opera3,148326,28,0.992,0.299,156914,0.0324,0.883,C#,0.0583,-26.057,Major,0.0648,136.439,04-Apr,0.0742,Opera
Gaetano Donizetti,L'elisir d'amore: Act II Scene 1: Barcarolle for Two Voices: Io son ricco e tu sei bella,7GKiBHjFfvPRNqqOuRYqLB,opera8,90722,6,0.971,0.497,275160,0.275,1.7e-05,F,0.435,-16.371,Major,0.151,91.7466,04-Apr,0.458,Opera
Georges Bizet,Carmen Suite No.1: Les toréadors,48PKgBo2JW9SDAbpbfHd0a,opera1,66269,12,0.806,0.287,171057,0.373,0.957,A,0.513,-17.28,Major,0.038,114.716,04-Apr,0.64,Opera
Giacomo Puccini,"La Bohème, Act I: O soave fanciulla (Rodolfo/Marcello/Mimì)",1SRJS5QdqWhxIZnrOeGYcj,opera7,99651,36,0.97,0.155,246879,0.128,0.0965,C,0.0862,-19.119,Major,0.041,82.848,04-Apr,0.04,Opera
Accademia Bizantina,Polonaise In B-Dur Für Violine Und Streicher D 580 (Schubert),3doeL7LWVOJkyvheo8k1YP,opera1,170161,24,0.82,0.398,320533,0.0865,0.0033,A#,0.341,-22.978,Major,0.0443,109.625,03-Apr,0.545,Opera
empty_field,"La fille du régiment: Act II: Ah! mes amis, quel jour de fête!",1i7QbG73o4liXhmbtaT7Z3,opera2,76853,8,0.985,0.348,431550,0.174,0.0029,F,0.1,-18.912,Major,0.0504,93.501,04-Apr,0.233,Opera
empty_field,"Il tabarro, SC 85: O Michele? Michele?",0zK545STj6P7qbFSpCK9pp,opera2,183970,11,0.91,0.213,162931,0.154,0.162,G,0.259,-19.065,Major,0.0466,87.987,04-Apr,0.244,Opera
René Jacobs,"Handel: Admeto, rè di Tessaglia, HWV 22, Act 3 Scene 2: No. 31, Aria, ""La tigre arde di sdegno"" (Admeto)",5YqaaaiIgs3WNMaW92Kr5v,opera8,80488,13,0.971,0.464,293000,0.192,0.000239,E,0.531,-19.369,Major,0.042,114.378,03-Apr,0.538,Opera
Giuseppe Verdi,Act I: Libiamo ne' lieti calici,4RdQZodcn9NwMVW6sGNnp6,opera7,101301,25,0.946,0.352,185053,0.28,2.32e-05,A#,0.204,-11.949,Major,0.0589,136.427,04-Apr,0.255,Opera
Richard Wagner,Die Walküre : The Ride Of The Walkyres,143Q1YXU8m2NZQi4KjbORU,opera7,29866,5,0.907,0.292,296973,0.322,0.735,G,0.126,-15.167,Major,0.0347,110.472,03-Apr,0.108,Opera
Richard Wagner,"Die Walküre / Dritter Aufzug: ""Leb wohl, du kühnes, herrliches Kind""",6lZoLCYD3kuuPFFd9rAY0j,opera7,104190,6,0.985,0.272,138840,0.391,0.886,D,0.374,-15.55,Major,0.0392,99.869,04-Apr,0.0876,Opera
Gioachino Rossini,"Rossini: Tancredi, Act 1: ""Oh patria!... Tu che accendi questo core... Di tanti palpiti"" (Tancredi)",6WZbhoL1wZuLREH1SsFpJ1,opera5,49513,38,0.982,0.275,535227,0.0433,3.34e-06,F,0.148,-24.994,Major,0.052,168.477,03-Apr,0.0396,Opera
Giuseppe Verdi,Nabucco / Act 2: Anch'io dischuiso un giorno,52fMo242CPkuXj35SpdS0o,opera2,85499,18,0.985,0.22,226067,0.0532,0.00036,G,0.165,-23.041,Major,0.0441,90.937,04-Apr,0.0466,Opera
Giuseppe Verdi,"Messa di Requiem, Dies irae: Recordare",2Fv1YSZhehdu1UY2C75oOH,opera2,120799,8,0.984,0.148,235560,0.0756,4.53e-05,F,0.132,-23.292,Major,0.0446,75.312,04-Apr,0.0491,Opera
Richard Wagner,"No. 1, Der Engel",1tnGlbBhuzFJAQFEhq7NOJ,opera3,74370,11,0.971,0.111,193480,0.123,0.893,A,0.082,-22.585,Major,0.0437,92.196,03-Apr,0.0352,Opera
Giuseppe Verdi,"Falstaff / Act 1: ""Pst, pst, Nannetta""",5Z4mLHUiNoc23UktrfthED,opera5,40638,5,0.966,0.375,309373,0.0636,1.87e-05,C#,0.092,-27.092,Major,0.0492,132.857,04-Apr,0.126,Opera
Gaetano Donizetti,"La fille du regiment: Act I: Sulpizio's Sortita: Corpo d'uno spingardo (Sulpizio, Maria)",6njppEOeoUxbEx1BAXsF8p,opera6,164444,3,0.967,0.533,124347,0.0783,0.0580663,G,0.433,-22.735,Major,0.346,94.955,01-Apr,0.337,Opera
Engelbert Humperdinck,Hänsel und Gretel: Abendsegen,4dtFLpoSwEGeVsH8dQzzDP,opera3,189136,5,0.975,0.147,225347,0.0394,0.98,D,0.136,-27.544,Major,0.0392,104.491,05-Apr,0.0326,Opera
Giuseppe Verdi,"Falstaff, Act III, Scene Two: Ogni sorta di gente dozzinale (Falstaff/Ford/Coro/Alice/Caio/Meg/Quickly/Bardolfo/Fenton/Nannetta/Pistola)",5f2JNWZKJMZEgkRJc9MCTv,opera5,26232,3,0.94,0.335,261533,0.0754,0.000182,G,0.525,-21.046,Major,0.0555,173.443,04-Apr,0.276,Opera
empty_field,"Tannhäuser, WWV 70: Overture",7uWVT3UkCAZyANvv0bdyQn,opera3,201366,34,0.911,0.0871,638359,0.187,0.882,E,0.153,-16.368,Major,0.0387,75.507,04-Apr,0.0552,Opera
Giuseppe Verdi,"La Traviata / Act 2: ""Ah! Dite alla giovine""",19DXGGcr5hb3kh8BQtz4cE,opera7,143893,28,0.979,0.247,257191,0.134,0.0671,G#,0.0836,-21.352,Major,0.0554,86.027,03-Apr,0.0807,Opera
Umberto Giordano,Andrea Chénier / Act 1: Questo azzurra sofà ... Compiacente a'colloqui ... Son,34saS5yPSyoZ6QYwC7YGfe,opera7,116674,10,0.983,0.22,283307,0.261,0.445,F#,0.196,-14.97,Minor,0.0452,83.044,05-Apr,0.144,Opera
Gaetano Donizetti,"Lucia di Lammermoor / Act 1: ""Regnava nel silenzio""",3tVbAhp3TYgbiamOh4wY5r,opera2,140735,11,0.982,0.247,247933,0.138,0.000208,G,0.255,-18.226,Minor,0.0779,78.005,04-Apr,0.0393,Opera
empty_field,La Bohème / Act 4: Che ora sia? - Live,2Vaj04ApxOxieBceoAhjeL,opera8,181781,5,0.972,0.393,136480,0.195,0.00146,E,0.187,-19.748,Major,0.0959,166.53,03-Apr,0.564,Opera
empty_field,"Vanne, o rosa fortunata: Vanne, O rosa fortunata - Bellini",2Aj1tRbhbsBWVOMVgcO9pR,opera5,139900,4,0.991,0.43,138787,0.183,0.00177,G,0.0814,-16.778,Major,0.0982,132.231,03-Apr,0.0577,Opera
Richard Wagner,"Die Walkure, Act III: Ride of the Valkyries (Apocalypse Now)",6gCVA6ja6g0foIsWv0RuSZ,opera3,175968,19,0.963,0.201,329000,0.198,0.933,G,0.0783,-16.966,Major,0.0325,91.042,03-Apr,0.0482,Opera
Tomaso Albinoni,"Sonata In G Minor For Violin And Continuo, So 33: Gavotta: Allegro",4lE0HyNKrbma55HNddofVA,opera8,128283,14,0.835,0.452,116990,0.0937,0.0414417,G,0.239,-19.132,Minor,0.0336,116.416,04-Apr,0.735,Opera
Luciano Pavarotti,Rigoletto - Questa O Quella,7G8HFvIB2OaWruUSPWX3V0,opera8,95280,17,0.992,0.552,130533,0.16,0.0201,G#,0.126,-14.143,Major,0.0547,110.796,04-Apr,0.564,Opera
Gaetano Donizetti,Concerto for Violin and Cello in D Minor (recon. J. Wojciechowski): I. Allegro ma non troppo,6nxQdXa1uAL0rY72wPZu89,opera2,32315,5,0.953,0.316,422000,0.121,0.309,D,0.238,-20.735,Minor,0.0435,112.958,04-Apr,0.195,Opera
empty_field,Symphony No. 2 in E-Flat Major: I. Adagio - Allegro agitato,20IZ33kPSL7XV0WmKNaZVa,opera3,111714,12,0.984,0.321,583827,0.137,0.896,A#,0.0976,-18.455,Major,0.0371,102.149,03-Apr,0.178,Opera
empty_field,You'll Never Walk Alone - from Carousel,5bYIOIzJTGYfQyK0YhW2pw,opera7,116032,10,0.981,0.133,220467,0.255,0.562,D#,0.115,-13.177,Major,0.0357,90.491,04-Apr,0.094,Opera
empty_field,"5 Gedichte fur eine Frauenstimme, ""Wesendonck Lieder"" (arr. F. Mottl for voice and orchestra): No. 4. Schmerzen (Pain)",7798dKNU8hDqHwWvT5xsN1,opera5,144520,7,0.966,0.253,331784,0.133,0.000516,C,0.0968,-17.376,Minor,0.0458,145.076,05-Apr,0.0383,Opera
Georges Bizet,Carmen Suite No. 2: Danse bohême: Andante quasi Allegretto (Act II),5EJZKffdlqfITcIce4oTM1,opera1,105819,8,0.662,0.385,194874,0.287,0.29,A,0.0781,-13.61,Minor,0.0344,117.082,04-Apr,0.393,Opera
Georges Bizet,Act I: Au fond du temple saint,3ohupB1Wm1Cvcyre7rtS9p,opera3,47117,10,0.971,0.2,279842,0.286,0.87,D#,0.111,-14.311,Major,0.0405,131.306,04-Apr,0.168,Opera
Giuseppe Verdi,"Verdi: La Traviata, Act 3 Scene 4: No. 8, Aria ""Addio del passato bei sogni ridenti""",2DlHlPMa4M17kufBvI2lEN,opera4,65670,5,0.985,0.274,196760,0.111,0.0202,A,0.903,-18.528,Major,0.0533,76.406,03-Apr,0.0909,Opera
Gioachino Rossini,Petite messe solennelle: I. Kyrie,6ioEZdRiuylKi2Y28FrlLA,opera3,29373,17,0.986,0.256,385853,0.133,0.632,C,0.0867,-24.521,Major,0.039,115.608,04-Apr,0.105,Opera
Richard Wagner,"Parsifal / Act 1: ""He! Ho! Waldhüter ihr""",66kSPDlj9JnGzkeU8H1hyg,opera2,53088,17,0.967,0.142,498840,0.0175,0.116,G#,0.088,-25.526,Major,0.0401,77.116,04-Apr,0.0478,Opera
Gioachino Rossini,Il barbiere di Siviglia (The Barber of Seville): Act II Aria: Il vecchiotto cerca moglie (Berta),0VxxNYRnCIFwThjvTixSfu,opera8,81847,10,0.958,0.521,189293,0.0491,4.16e-05,A,0.103,-23.902,Major,0.0575,108.871,04-Apr,0.199,Opera
empty_field,Aida / Act 2: Quest'assisa ch'io vesto vi dica,59KEZQd6QLHB83pSU0sEj2,opera4,205585,2,0.979,0.362,92507,0.272,0.0019,D,0.627,-19.037,Minor,0.143,86.844,03-Apr,0.208,Opera
Luciano Pavarotti,"Werther / Act 3: ""Pourquoi me réveiller, ô souffle du printemps?""",3jBZ215eVz9qwazMIQNSOO,opera3,156059,22,0.947,0.228,184667,0.195,0.799,F#,0.108,-18.46,Minor,0.0421,79.583,03-Apr,0.111,Opera
Giuseppe Verdi,"Rigoletto, Act II: Ah! Veglia, o donna",1FrrRHxMKVvd85O3gancxW,opera2,64362,21,0.968,0.247,315693,0.131,0.000543,G#,0.1,-20.399,Minor,0.0659,74.807,04-Apr,0.156,Opera
Bernardo Pasquini,Sant'Agnese: Vaga rosa (Aria),5QWBtAyqqGWTOwap4R1pSC,opera2,137392,12,0.921,0.302,214627,0.0447,0.117,C#,0.126,-26.556,Minor,0.0542,103.376,03-Apr,0.277,Opera
Giuseppe Verdi,La forza del destino: Overture,6AAZn89jZLtjeg6EkOhmNj,opera3,130621,10,0.941,0.144,469333,0.107,0.657,E,0.0683,-18.699,Minor,0.044,70.89,04-Apr,0.0699,Opera
Giuseppe Verdi,"Il Trovatore, Act II Scene 1: Vedi! le fosche notturne spoglie (Anvil Chorus, Gypsies)",5pdWYwHkGWGEuPd62zvT5w,opera1,146838,24,0.841,0.462,174840,0.424,0.238,G,0.266,-13.073,Major,0.0464,138.319,04-Apr,0.431,Opera
Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: ""Über Stock und Stein zu Thal stapfen sie hin""",3ca9aWbM7H6j138sWF4fPG,opera2,79165,9,0.94,0.223,341280,0.0281,0.0378887,G,0.166,-29.39,Major,0.0562,67.649,05-Apr,0.0584,Opera
Philharmonia Orchestra,"L'Italiana in Algeri: ""Overture""",4etXeoHiuYVxdTZltNvSuj,opera3,56576,21,0.869,0.303,490188,0.105,0.78,G,0.0578,-19.25,Major,0.0433,137.338,04-Apr,0.373,Opera
Gaetano Donizetti,La fille du régiment / Act 1: Ils l'ont emmené brutalement,4SQ0ytpTP8v1Rx8FWR22cv,opera2,147768,15,0.981,0.405,453414,0.0428,3.88e-06,G#,0.0954,-23.594,Major,0.091,73.372,04-Apr,0.199,Opera
Giuseppe Verdi,Luisa Miller : Quando le sere al placido,67FsGVpuzlCMAC4cT454gU,opera2,180136,5,0.977,0.155,307138,0.0809,7.15e-05,G#,0.0965,-22.539,Major,0.046,77.056,03-Apr,0.0735,Opera
Engelbert Humperdinck,Hänsel und Gretel / Act 1: Overture (Vorspiel),4TbNLKRLKlxZDlS0pu7Lsy,opera3,65214,31,0.944,0.129,490000,0.174,0.799,C,0.0791,-16.064,Major,0.0346,96.194,04-Apr,0.039,Opera
Giuseppe Verdi,"Falstaff, Act I Scene 2: ""Torno all'assalto""",3r4Yrue7C8StuRWnOERGlo,opera2,116644,10,0.958,0.285,173720,0.0731,0.000448,D#,0.265,-25.682,Major,0.0752,101.877,04-Apr,0.18,Opera
Giuseppe Verdi,"Rigoletto, Act III: Bella figlia dell'amore (Duca/Maddalena/Gilda/Rigoletto)",4tZccDFqoZp8IN7VUnsJ9K,opera7,54092,13,0.991,0.318,289227,0.186,0.000852,C#,0.12,-13.721,Major,0.0329,104.139,04-Apr,0.199,Opera
empty_field,Coppélia / Tableau 2: No. 16 Boléro,1yGxX7rVzJLkA2nVXShAyb,opera5,184542,13,0.913,0.313,452538,0.204,0.864,B,0.0992,-17.364,Major,0.036,179.617,03-Apr,0.357,Opera
Giacomo Puccini,Turandot / Act 1: Gira la cote!,4smprBGjmJVklzPaJYJuXB,opera7,87537,12,0.911,0.269,279842,0.389,0.225,F#,0.197,-10.902,Minor,0.0394,121.044,04-Apr,0.104,Opera
Tullio Serafin,"I Pagliacci, SCENE 2: Meditazione di Nedda: Qual fiamma avea nel guardo...Hui! Stridono lassu",1mvA4D6RRtWPUGMetIK3BR,opera2,121637,3,0.975,0.241,284200,0.168,9.87e-05,C#,0.171,-13.468,Major,0.0546,100.169,04-Apr,0.0524,Opera
empty_field,"Rigoletto, Act IV: La donna è mobile",3APAJvTeBWUHurbW0TVqWB,opera5,52372,22,0.951,0.387,187526,0.0523,3.28e-05,B,0.109,-19.899,Major,0.0414,129.014,04-Apr,0.295,Opera
empty_field,Tancredi: Impallidisci? A te che importa,4BcAcEbp6j6luowfAliUfW,opera8,150886,5,0.945,0.472,43027,0.172,0.00855635,A#,0.205,-15.547,Major,0.0964,137.356,05-Apr,0.373,Opera
Georges Bizet,Les pêcheurs de perles: Au fond du temple saint,2J8ohdFrpCmzwoeiNocc3M,opera7,100253,30,0.982,0.225,394693,0.223,0.0888,D#,0.0957,-17.916,Major,0.0462,83.044,03-Apr,0.105,Opera
Renée Fleming,Silver Bells,7cfr3F2jpzjwqL6ZhGfjtH,opera2,135460,4,0.941,0.284,186965,0.153,5.38e-06,G#,0.185,-15.142,Major,0.0414,89.387,03-Apr,0.268,Opera
