Selected,artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,One Direction,Over Again,17ofcyKTlwRgnUEEzIv2KV,Pop_Cluster2,21857,66.000,0.308,0.545,182200.000,0.556,0.00714132,D,0.131,-6.753,Major,0.062,149.913,04/4,0.55,Pop
No,empty_field,Foldin Clothes,3KkPHbFi3Rf7BRcRpjLskE,Pop_Cluster1,194258,65.000,0.218,0.713,316920.000,0.496,0.000237,G,0.0761,-10.045,Minor,0.311,162.039,04/4,0.6,Pop
No,Los Cuates de Sinaloa,Soldado Imperial,4e34qDzYuqb1RUNKaT0pvi,Pop_Cluster6,183630,64.000,0.295,0.782,214162.000,0.66,0.0148227,G,0.199,-5.629,Major,0.0267,118.602,03/4,0.765,Pop
No,Gucci Mane,Just Like It (feat. 21 Savage),0SIM0H71wf2gZ3vHzPhGm6,Pop_Cluster5,47421,64.000,0.0721,0.84,183132.000,0.567,0.00714132,C#,0.0727,-8.285,Minor,0.179,109.942,04/4,0.21,Pop
No,Fall Out Boy,Thnks fr th Mmrs,6l7SSPYeocRY9TVL4te79t,Pop_Cluster2,128474,76.000,0.00539,0.459,203507.000,0.884,0.0108369,A#,0.107,-5.005,Minor,0.0644,154.868,04/4,0.615,Pop
No,Lizzo,Water Me,09yt2fUxxmUEt18mqVHgz5,Pop_Cluster6,209676,62.000,0.0292,0.67,185595.000,0.966,0.00122131,D#,0.185,-1.994,Minor,0.177,113.046,04/4,0.77,Pop
No,Bruno Mars,Versace On The Floor (Bruno Mars vs. David Guetta),1ZozJfi8u9cO2Ob8KwiwNT,Pop_Cluster6,44965,67.000,0.108,0.747,228300.000,0.701,0.0106211,D,0.0712,-4.902,Major,0.0429,100.012,04/4,0.589,Pop
No,empty_field,Try Me,1InBQ7dDtEmj4yofF9EU9y,Pop_Cluster5,35938,74.000,0.622,0.466,221107.000,0.672,0.00108,G#,0.147,-5.777,Minor,0.068,91.673,04/4,0.108,Pop
No,empty_field,Sooner Or Later,5wCUdBsdubZ3ZFoJoRsMrY,Pop_Cluster6,160893,59.000,0.243,0.648,161493.000,0.717,0.0140721,C,0.0657,-8.872,Major,0.0323,125.459,04/4,0.965,Pop
No,Halsey,Hold Me Down,2N6Y9uBbYd2ikdzV6q7udd,Pop_Cluster6,141116,66.000,0.279,0.677,204785.000,0.744,0.0108369,C#,0.119,-4.512,Minor,0.0882,145.928,04/4,0.531,Pop
No,empty_field,Kids See Ghosts,1oFEAWvPHP5TdSlmIs77sV,Pop_Cluster5,143785,68.000,0.113,0.841,214563.000,0.682,9.65e-05,D,0.131,-7.007,Major,0.0458,118.565,04/4,0.338,Pop
No,21 Savage,4L,3PhSLsRxR59yMchcmjDGkN,Pop_Cluster1,172170,72.000,0.000897,0.879,288364.000,0.41,2.09e-05,G#,0.108,-9.233,Major,0.551,80.011,04/4,0.0703,Pop
No,empty_field,Loft Music,5dSFgVWTIh8ME9i1JqCD70,Pop_Cluster7,95203,64.000,0.581,0.287,363640.000,0.498,7.56e-05,F#,0.322,-7.523,Minor,0.177,171.725,04/4,0.0634,Pop
No,Lauv,The Other,4lBaUX7220EIQSrp9wpvjG,Pop_Cluster2,77711,68.000,0.421,0.38,189333.000,0.553,2.63e-06,G,0.0788,-6.621,Major,0.0653,179.629,04/4,0.384,Pop
No,empty_field,Glamorama,7KF6WLsGeOkAKqrkxs4uhU,Pop_Cluster2,202225,62.000,0.254,0.685,191053.000,0.605,0.0128629,D,0.113,-6.481,Minor,0.0755,154.093,04/4,0.493,Pop
No,Rihanna,Same Ol’ Mistakes,0e5eq4TJ3ryH1OnRqOp9E7,Pop_Cluster2,121203,54.000,0.212,0.448,397093.000,0.796,0.00108,G#,0.0675,-5.435,Major,0.0463,151.955,04/4,0.501,Pop
No,FLETCHER,I Believe You,3hwHWCW3ByORx2fJLTplOc,Pop_Cluster5,33880,67.000,0.219,0.46,192993.000,0.498,0.00329,F,0.099,-6.312,Major,0.0282,76.902,04/4,0.154,Pop
No,empty_field,No Scrubs,1qETZKh1ZXJoaJrSKU8j8K,Pop_Cluster6,121275,66.000,0.188,0.69,190280.000,0.798,0.0128629,G#,0.111,-3.347,Minor,0.039,118.888,04/4,0.645,Pop
No,Dead Or Alive,You Spin Me Round (Like a Record),5puM0axykqRyibro2dE02D,Pop_Cluster3,91361,72.000,0.0308,0.567,219571.000,0.943,0.0966,F#,0.544,-7.992,Minor,0.0387,128.207,04/4,0.965,Pop
No,empty_field,Strange Love,59MDHWvdPUR32HI1mvuzhX,Pop_Cluster6,79918,63.000,0.00212,0.605,247283.000,0.849,0.000372,B,0.192,-4.761,Major,0.043,89.993,04/4,0.599,Pop
No,Madison Beer,Teenager in Love,4V282LX9jhbY4wdZ4NdP5V,Pop_Cluster6,133062,72.000,0.301,0.673,223346.000,0.579,5.82e-06,C,0.0705,-5.398,Major,0.0278,109.976,03/4,0.578,Pop
No,BANNERS,Half Light,1265N14L1xyzKNr5XZzuTP,Pop_Cluster7,182205,65.000,0.807,0.55,185947.000,0.394,0.180154,G,0.123,-7.511,Minor,0.0306,76.044,04/4,0.345,Pop
No,Maggie Lindemann,Would I,29DsMfWomMKl5Sxzu6LVRi,Pop_Cluster7,40659,66.000,0.614,0.655,214394.000,0.471,7.59e-05,E,0.149,-8.841,Major,0.0585,86.95,04/4,0.219,Pop
No,Jack Ü,Where Are Ü Now (with Justin Bieber) - Marshmello Remix,1Yi8XPnCPoimWwqxwm3uz9,Pop_Cluster2,213631,62.000,0.00266,0.572,195364.000,0.863,0.000307,G#,0.127,-4.128,Major,0.0424,141.919,04/4,0.475,Pop
No,Madonna,Hung Up,321gyCiwIT2KknVLgAlbNK,Pop_Cluster5,82688,69.000,0.0039,0.649,337733.000,0.647,0.161,A,0.0686,-7.695,Minor,0.0452,118.565,04/4,0.405,Pop
No,ILLENIUM,God Damnit (Hex Cougar Remix)(with Call Me Karizma),5F51taSDqgSZhhEEBZAsQT,Pop_Cluster2,87926,59.000,0.0429,0.412,193333.000,0.506,0.169,E,0.139,-7.759,Minor,0.0364,180.106,04/4,0.0685,Pop
No,Jon Langston,When It Comes To Loving You,7wU5Yo1ux2s6wPtrCGXcDL,Pop_Cluster5,129181,60.000,0.358,0.689,223346.000,0.534,0.0120173,G,0.115,-6.261,Major,0.0527,111.91,04/4,0.552,Pop
No,Wiz Khalifa,Roll Up,5l8oNQsDDPNFUIV5M4lzRJ,Pop_Cluster2,64202,65.000,0.0524,0.523,215495.000,0.805,0.0134858,D#,0.0914,-5.473,Major,0.192,125.358,05/4,0.602,Pop
No,Nicki Minaj,Barbie Tingz,6KTnmY0X7ZO2jyCWFzzLF7,Pop_Cluster3,149116,69.000,0.0849,0.917,191700.000,0.689,0.0128629,F#,0.603,-6.225,Major,0.264,102.414,04/4,0.443,Pop
No,Jonas Blue,Rise - Acoustic,2d82Nh5n7VqlNs8bjuBZfM,Pop_Cluster7,60205,71.000,0.811,0.628,232651.000,0.485,0.129372,C,0.113,-6.299,Major,0.0314,94.781,04/4,0.484,Pop
No,Taylor Swift,You Are In Love,20RjCH3EwUU2EMmFH2WfMw,Pop_Cluster7,77126,55.000,0.707,0.474,267107.000,0.48,0.000108,D,0.0903,-8.894,Major,0.0622,170.109,04/4,0.319,Pop
No,Lil Uzi Vert,7am,4hBW3h6FnQNh7NRmyxLLG7,Pop_Cluster3,166733,67.000,0.275,0.638,219712.000,0.526,0.00619403,G,0.462,-8.401,Major,0.131,139.054,04/4,0.301,Pop
No,empty_field,Legends,0ZVcVsbWO5doT5ufdOgFWV,Pop_Cluster5,161900,62.000,0.0547,0.577,216563.000,0.727,0.0165465,E,0.0891,-5.848,Major,0.0319,112.041,04/4,0.24,Pop
No,Machine Gun Kelly,Wild Boy,0UphrA0AbSfiodvJ9XG9Z7,Pop_Cluster6,211265,61.000,0.0292,0.801,231373.000,0.682,0.00758153,A#,0.226,-4.676,Minor,0.0498,118.688,04/4,0.484,Pop
No,Christian French,Done from the Start,64TjzuxG5PJ7payjphrOC0,Pop_Cluster5,104163,55.000,0.326,0.726,238743.000,0.524,0.00788375,G,0.171,-4.257,Major,0.104,95.028,04/4,0.5,Pop
No,Troye Sivan,for him.,33riuTg9aVoiRhHTqm2Qq8,Pop_Cluster6,68905,58.000,0.0595,0.726,198980.000,0.618,4.43e-05,C,0.151,-4.843,Major,0.123,161.962,04/4,0.923,Pop
No,Gunna,Almighty (feat. Hoodrich Pablo Juan),1zJypzPiACtSHdgH4cikHn,Pop_Cluster1,72994,61.000,0.223,0.953,144407.000,0.335,1.28e-05,C#,0.113,-11.377,Major,0.479,118.006,04/4,0.274,Pop
No,Default,Wasting My Time,4eLYF18bfQcmjPTpLW4Fic,Pop_Cluster2,127275,63.000,0.00171,0.449,269307.000,0.776,0.0560864,D,0.0698,-5.594,Major,0.0322,148.11,04/4,0.198,Pop
No,Billie Eilish,my boy,1BPifF7NTeu4N4kdz50uI0,Pop_Cluster7,176769,85.000,0.472,0.692,170852.000,0.394,0.000191,B,0.117,-8.745,Minor,0.207,89.936,04/4,0.324,Pop
No,empty_field,Thuggish Ruggish Bone,2U0iigw8ff589GR2hRGUV1,Pop_Cluster6,197265,64.000,0.00228,0.683,223346.000,0.74,0.0120848,B,0.238,-6.041,Minor,0.0462,129.515,04/4,0.65,Pop
No,empty_field,Came Here for Love,7dt6x5M1jzdTEt8oCbisTK,Pop_Cluster6,28651,75.000,0.0313,0.708,202999.000,0.868,0.0108369,F#,0.122,-3.287,Major,0.0431,124.994,04/4,0.72,Pop
No,21 Savage,a&t,1Si7crvw1M6Kgz9XiAtMiJ,Pop_Cluster6,207979,72.000,0.00169,0.924,211588.000,0.567,0.00646037,F,0.0898,-5.009,Major,0.0964,146.975,04/4,0.827,Pop
No,empty_field,Wake Me Up,0E2aqebeuCcUy3USkoDgVz,Pop_Cluster6,96973,84.000,0.00346,0.518,247427.000,0.784,0.00187,D,0.171,-5.659,Major,0.0524,124.102,04/4,0.588,Pop
No,Harry Styles,Only Angel,3UyeiyfRdZEGq0yLq1bhSr,Pop_Cluster2,200265,65.000,0.287,0.554,291080.000,0.842,0.0173848,F,0.106,-4.113,Major,0.0397,114.036,04/4,0.348,Pop
No,empty_field,One Foot,37zQVgP3aTLKNvluXLB5Ii,Pop_Cluster3,120302,67.000,0.00773,0.581,261372.000,0.826,1.56e-06,C,0.792,-4.87,Major,0.0357,119.567,04/4,0.492,Pop
No,Prince Royce,Adicto,3gh9Zn8nAfJyZqZX3pcwzm,Pop_Cluster6,40935,78.000,0.318,0.735,209192.000,0.762,0.00646037,D,0.371,-5.547,Minor,0.04,116.027,04/4,0.7,Pop
No,Rich Homie Quan,"Flex (Ooh, Ooh, Ooh)",2lOldevYazzMn8mXaOJZxh,Pop_Cluster6,34554,64.000,0.038,0.728,176675.000,0.62,0.0140721,D,0.342,-7.533,Major,0.0434,81.998,04/4,0.885,Pop
No,empty_field,Humility (feat. George Benson),1wnWIpmgczTIsks49KdU7t,Pop_Cluster6,195798,69.000,0.144,0.632,197933.000,0.807,0.0211,C,0.125,-5.893,Major,0.126,160.174,04/4,0.784,Pop
No,Quinn XCII,Bootleggin',0dDdc2ugBXcZkO00xvR6wZ,Pop_Cluster5,192292,58.000,0.12,0.826,203500.000,0.504,0.0108369,C,0.148,-6.026,Major,0.052,123.967,04/4,0.476,Pop
No,Hozier,To Noise Making (Sing),3itH0YADG3vkvbv34j1PHV,Pop_Cluster3,150153,69.000,0.133,0.619,206920.000,0.556,0.00646037,C,0.594,-7.687,Major,0.0806,99.39,04/4,0.566,Pop
No,Justin Bieber,Life Is Worth Living,2Y5wjsSiLOQYGWykbZT8Ie,Pop_Cluster7,33990,64.000,0.915,0.416,186674.000,0.301,0.0290157,A#,0.111,-9.217,Major,0.0619,75.922,04/4,0.494,Pop
No,Green Day,Boulevard of Broken Dreams,0j4mfXEgjfzO9Lx5mhQDtx,Pop_Cluster2,169124,74.000,0.00552,0.496,262333.000,0.682,2.94e-05,G#,0.0589,-4.095,Major,0.0294,137.095,04/4,0.474,Pop
No,empty_field,Don't Cha,4V8ocyJeGzYFD5rYsa5WB7,Pop_Cluster6,111258,69.000,0.00603,0.879,272080.000,0.643,1.42e-06,C#,0.0992,-3.709,Major,0.0888,120.012,04/4,0.582,Pop
No,J. Cole,Sparks Will Fly,4VAVVzlvQXnxZzHua16R8z,Pop_Cluster2,61088,59.000,0.0669,0.489,252053.000,0.821,0.0351314,C#,0.15,-6.904,Minor,0.229,122.663,05/4,0.684,Pop
No,NAV,NAV,3Zq3hTVRPNvAIK5Ej8MqOO,Pop_Cluster5,66755,62.000,0.0278,0.731,205616.000,0.564,0.0120173,C,0.121,-6.404,Minor,0.0728,85.027,04/4,0.287,Pop
No,Better Oblivion Community Center,My City,5bUkgq3u08jtiQwBszxnjV,Pop_Cluster5,190886,59.000,0.00241,0.564,244360.000,0.72,7.47e-05,A#,0.0861,-8.428,Major,0.0282,85.426,04/4,0.507,Pop
No,empty_field,Hey There Delilah,1PAXt7Yfy0IBODGU4QAw3W,Pop_Cluster7,213308,80.000,0.872,0.657,209687.000,0.291,0.0853326,D,0.114,-10.572,Major,0.0293,103.973,04/4,0.298,Pop
No,Cardi B,Back It Up (feat. Konshens & Hoodcelebrityy),0RAxYv10eOmeNIrjEUSuJM,Pop_Cluster1,60110,59.000,0.0158,0.703,157613.000,0.594,1.93e-05,G,0.0802,-6.996,Major,0.268,123.234,05/4,0.451,Pop
No,Victorious Cast,Freak The Freak Out,2Lwe7PQk7mROzGezTrRVap,Pop_Cluster2,49343,60.000,0.00129,0.689,208917.000,0.858,0.0123644,F,0.0988,-3.185,Major,0.061,118.889,04/4,0.51,Pop
No,Los Nuevos Ilegales,Dicen De Mi,4ikuTSQwP8rAKHZ76KtaAB,Pop_Cluster6,59075,64.000,0.207,0.852,156809.000,0.846,0.0140721,F,0.157,-5.45,Major,0.0744,115.208,03/4,0.922,Pop
No,Meek Mill,Pay You Back (feat. 21 Savage),0jwQoHIuXvMovCZhqDQMu0,Pop_Cluster3,135342,69.000,0.03,0.821,235263.000,0.694,0.00897777,A,0.411,-5.169,Major,0.229,119.036,04/4,0.23,Pop
No,Cavetown,It's U,39OsanyhSbUZIYjPPNeeO6,Pop_Cluster7,46965,60.000,0.564,0.614,217467.000,0.364,0.0174499,F#,0.119,-11.474,Major,0.0274,118.282,04/4,0.148,Pop
No,Death Cab for Cutie,Gold Rush,6g6U5Ip7Tvm1xsctpflOuk,Pop_Cluster2,139166,60.000,0.254,0.518,189894.000,0.96,0.000233,F,0.311,-4.466,Major,0.0504,179.269,04/4,0.826,Pop
No,Rex Orange County,Loving Is Easy,6ABtlkvl08XQo6Xu24FJaf,Pop_Cluster6,50522,80.000,0.217,0.756,223346.000,0.609,0.00474,D#,0.096,-7.927,Major,0.0544,117.023,04/4,0.537,Pop
No,empty_field,About You Now,5NfuCZxb6Spl2AusazvZq2,Pop_Cluster7,79683,62.000,0.893,0.579,227065.000,0.278,0.0160239,E,0.0929,-9.255,Major,0.0325,118.197,04/4,0.286,Pop
No,Ruth B.,Slow Fade,1pxdPSITU316wZ68CUbLaY,Pop_Cluster7,203380,68.000,0.756,0.728,211613.000,0.335,0.000905,D,0.0633,-10.14,Major,0.0564,79.997,04/4,0.441,Pop
No,The Vamps,Middle Of The Night,4OciRObYGzPzlU40U7YRc8,Pop_Cluster2,175432,70.000,0.00359,0.588,174600.000,0.752,0.0140721,B,0.0813,-4.322,Minor,0.0576,130.09,04/4,0.4,Pop
No,Hopsin,Ill Mind of Hopsin 8,2IeD436TXVmpoCrxV6uReC,Pop_Cluster1,100832,66.000,0.403,0.743,390005.000,0.787,0.00897777,F,0.0553,-4.863,Minor,0.348,118.789,04/4,0.71,Pop
No,ILLENIUM,Lost,1GmSYQsgaVhtPVqPC6rkCM,Pop_Cluster5,212254,60.000,0.101,0.673,200000.000,0.616,0.00653,G#,0.0966,-5.906,Major,0.0482,135.048,04/4,0.327,Pop
No,empty_field,God Damnit (with Call Me Karizma),7dnAXVxYybnUQR9Iw2dvdr,Pop_Cluster5,179215,65.000,0.293,0.68,214595.000,0.618,0.0120173,G,0.252,-5.469,Major,0.0981,96.104,04/4,0.367,Pop
No,Florida Georgia Line,Talk You Out Of It,6TVopsjZqdWd328HUbZovL,Pop_Cluster6,115575,75.000,0.582,0.651,202920.000,0.708,0.0108369,E,0.0796,-4.791,Major,0.0376,119.964,04/4,0.558,Pop
No,Ella Eyre,We Don't Have To Take Our Clothes Off,06utTWYdkvzHJjN3i43I5q,Pop_Cluster7,162002,65.000,0.953,0.572,230711.000,0.231,3.88e-06,C,0.111,-6.316,Minor,0.0334,96.729,03/4,0.332,Pop
No,Lil Dicky,Pillow Talking (feat. Brain),3tcorTc2qAByPxoCr8IsMx,Pop_Cluster1,141063,62.000,0.574,0.916,209687.000,0.362,0.0120173,G#,0.134,-8.331,Major,0.373,104.979,04/4,0.416,Pop
No,G-Eazy,Far Alone,78pULXTrLm6bkWxRqYMlkx,Pop_Cluster5,91965,61.000,0.0724,0.721,267973.000,0.666,0.00788375,C#,0.217,-8.226,Major,0.0662,97.998,04/4,0.323,Pop
No,empty_field,Andromeda (feat. DRAM),71WSwVBhRVvGAdd3zYWIT5,Pop_Cluster3,173771,66.000,0.003,0.788,197547.000,0.472,0.0322,C,0.59,-9.021,Major,0.0475,130.084,04/4,0.257,Pop
No,empty_field,Driving Ms Daisy,5li8Ec2EOwDK9Cx39nTQLF,Pop_Cluster2,125774,60.000,0.37,0.657,240587.000,0.822,1.88e-06,A,0.104,-4.612,Minor,0.0535,160.049,04/4,0.536,Pop
No,Father John Misty,Real Love Baby,1O1BSrZDnOD7ixc35TuFBU,Pop_Cluster2,101092,66.000,0.0955,0.417,189293.000,0.687,0.0278,G,0.0989,-6.484,Major,0.0372,204.11,04/4,0.627,Pop
No,Kelly Clarkson,Stronger (What Doesn't Kill You),2pVQtg1gfTftOLugm5ENov,Pop_Cluster2,35404,67.000,0.046,0.562,221947.000,0.939,0.0639179,C,0.112,-4.282,Major,0.0475,116.044,04/4,0.684,Pop
No,J Balvin,Brillo,6ajQaNyh5aifBSSOnrT1st,Pop_Cluster1,205076,71.000,0.89,0.535,159573.000,0.384,0.00481143,A,0.0964,-10.049,Minor,0.362,145.947,04/4,0.767,Pop
No,Louis The Child,The City (with Quinn XCII),3hgESJrxlX103Q78BrEAfr,Pop_Cluster1,22713,64.000,0.121,0.531,186046.000,0.675,0.0128629,C,0.327,-3.281,Major,0.33,177.953,04/4,0.799,Pop
No,IZ*ONE,La Vie en Rose,6Fk0yTXnUDxHfTax45N2nD,Pop_Cluster6,192024,76.000,0.0899,0.698,208260.000,0.908,0.0229777,A,0.115,-1.211,Minor,0.0548,115.975,04/4,0.606,Pop
No,Shakey Graves,Roll The Bones - Audiotree Live Version,1evHEeuIolmb9R9yMAKDXe,Pop_Cluster7,149659,59.000,0.651,0.597,291596.000,0.549,1.47e-05,C#,0.0991,-10.253,Major,0.0586,108.902,04/4,0.204,Pop
No,Juicy J,Let Me See (feat. Kevin Gates & Lil Skies),2tbvAGoLMQgjvfgW7naBiE,Pop_Cluster6,190889,69.000,0.00229,0.871,244461.000,0.798,0.0120993,B,0.234,-3.775,Major,0.203,140.049,04/4,0.527,Pop
No,Ariana Grande,Only 1,7uSx9pDbxfFsXPyZ4pOm7H,Pop_Cluster1,155561,63.000,0.5,0.656,193987.000,0.842,0.0342012,C,0.0787,-5.714,Major,0.24,101.364,04/4,0.384,Pop
No,empty_field,Who Am I (What's My Name)?,3Nc13NQOp2ZblNvdrcdvVp,Pop_Cluster3,153953,71.000,0.000136,0.692,246320.000,0.833,1.98e-05,G,0.515,-3.974,Major,0.0492,96.814,04/4,0.692,Pop
No,Wiz Khalifa,Promises,2ZW6cGUFNgVPNR98F06hq6,Pop_Cluster5,26731,62.000,0.0265,0.565,210467.000,0.585,0.00646037,C#,0.274,-5.723,Minor,0.0536,140.8,05/4,0.259,Pop
No,FINNEAS,Claudia,4sLGaMl33I6mcsk7u4xHAU,Pop_Cluster6,31813,63.000,0.552,0.812,161876.000,0.447,0.0140721,B,0.323,-7.629,Minor,0.0765,125.075,04/4,0.703,Pop
No,Kevin Gates,Let It Sing,5M4dLDycoCvH0yiTe2Ncfh,Pop_Cluster1,67809,59.000,0.0392,0.737,195456.000,0.728,0.0342012,F,0.159,-5.498,Minor,0.402,144.964,04/4,0.587,Pop
No,Mariah Carey,Always Be My Baby,1QYXbwW80h9Po41xwkECGp,Pop_Cluster5,136617,72.000,0.457,0.649,258133.000,0.531,0.024231,E,0.249,-8.335,Major,0.0363,78.946,04/4,0.488,Pop
No,Drake,Over,5zPaLPbKwa7cg5P2ESV0dp,Pop_Cluster2,169085,64.000,0.0113,0.337,233560.000,0.853,0.00788375,G,0.14,-5.611,Major,0.278,101.034,05/4,0.427,Pop
No,AronChupa,I'm an Albatraoz,1WVO3p8uA0CoAEOjSeJ1fy,Pop_Cluster6,51132,73.000,0.601,0.883,166849.000,0.817,0.00449,C,0.11,-5.414,Major,0.235,128.078,04/4,0.595,Pop
No,Austin Mahone,Send It (feat. Rich Homie Quan),6NvKFDXxh8JAsXIaABymyI,Pop_Cluster6,130042,65.000,0.186,0.737,181003.000,0.585,0.00714132,F,0.115,-6.252,Major,0.0975,147.064,04/4,0.693,Pop
No,Sammie,Good Life (feat. Rick Ross),3tS932CzD7Wv6BBCqXy5JP,Pop_Cluster1,132134,59.000,0.256,0.776,236893.000,0.579,2.7e-06,B,0.229,-8.473,Major,0.256,139.974,04/4,0.596,Pop
No,empty_field,De Lo Bueno Y De Lo Malo,5RY7sOcNsUgvnnwPQugbTB,Pop_Cluster6,173442,58.000,0.447,0.761,149482.000,0.871,1.48e-06,G#,0.15,-4.727,Major,0.0464,112.564,03/4,0.967,Pop
No,Logic,City Of Stars,2ntHUBYRHjQmmJDioSwsUg,Pop_Cluster2,135803,60.000,0.119,0.464,376640.000,0.873,0.0245,C,0.225,-5.793,Major,0.135,90.137,04/4,0.607,Pop
No,Gorillaz,Saturnz Barz (feat. Popcaan),0xLijfL3DEW7eAiPB2xxFj,Pop_Cluster3,108950,67.000,0.0272,0.383,181907.000,0.621,0.00714132,F#,0.427,-5.878,Minor,0.113,80.051,04/4,0.213,Pop
No,empty_field,Closer,4jwMjrDQ1rnvP921vEG8NY,Pop_Cluster3,142990,61.000,0.00174,0.588,209280.000,0.751,6.57e-05,C,0.353,-7.588,Major,0.0328,136.979,04/4,0.52,Pop
No,Shawn Mendes,Understand,6Gjs3uwry9mf2bLzYoBSHR,Pop_Cluster1,188774,63.000,0.355,0.613,300973.000,0.616,0.00788375,C,0.099,-6.33,Major,0.39,78.996,04/4,0.102,Pop
No,gianni & kyle,independent,55RXcZ0Mpwt97vj2Angnn1,Pop_Cluster1,195989,58.000,0.403,0.484,192000.000,0.545,0.0128629,C,0.115,-7.883,Major,0.37,120.208,04/4,0.398,Pop
No,When In Rome,The Promise,00TOiZMOdu5tioejShnB0L,Pop_Cluster5,48879,64.000,0.0864,0.629,220960.000,0.876,7.72e-05,C,0.0431,-10.141,Major,0.0444,118.01,04/4,0.358,Pop
No,Lil' Kim,Crush on You,1rfofaqEpACxVEHIZBJe6W,Pop_Cluster1,40039,61.000,0.278,0.827,214394.000,0.635,0.000119,B,0.109,-6.77,Minor,0.251,88.87,04/4,0.766,Pop
No,empty_field,Flume,7Hk20wpfYAWxDMS49K2VZo,Pop_Cluster7,207405,62.000,0.927,0.437,219000.000,0.143,0.0336,B,0.109,-17.012,Major,0.0329,132.87,04/4,0.0868,Pop
No,4 Non Blondes,What's Up?,4SUwJA3eUVNHExxMPEUhQe,Pop_Cluster5,45006,80.000,0.16,0.561,295493.000,0.555,0.0173848,B,0.114,-9.734,Minor,0.0287,134.369,04/4,0.497,Pop
No,Oh Wonder,Lose It,1Fwq8CS8ahCogcifRcDkMI,Pop_Cluster7,125954,65.000,0.739,0.433,229935.000,0.336,4.88e-06,D,0.318,-9.345,Minor,0.0433,87.554,04/4,0.157,Pop
No,One Direction,What Makes You Beautiful,0fqP1OK8UuiVK4WdsYCeY3,Pop_Cluster6,195123,70.000,0.00761,0.729,198053.000,0.771,0.00635387,E,0.087,-2.451,Major,0.0725,119.106,04/4,0.873,Pop
No,2 Chainz,Big Amount,4w6qw0OdcMWiW3GEvHJcHJ,Pop_Cluster1,102846,61.000,0.0124,0.687,188069.000,0.829,0.0128629,D#,0.107,-4.204,Minor,0.26,133.854,04/4,0.154,Pop
No,Daddy Yankee,Vuelve,7A3j2C0WvmG6RbqF6dughE,Pop_Cluster5,124809,73.000,0.17,0.728,279613.000,0.541,0.00694222,C#,0.118,-5.664,Major,0.0318,130.025,04/4,0.206,Pop
No,Lil Wayne,Problems,626lrZfNIlthgrUfjvRYrh,Pop_Cluster1,38412,62.000,0.0169,0.807,208504.000,0.571,0.00646037,D,0.252,-6.937,Major,0.312,139.996,04/4,0.0993,Pop
No,Echosmith,Bright,6c6pAv964gXRDs8c2VdbLe,Pop_Cluster7,102344,64.000,0.637,0.646,220627.000,0.431,6.99e-06,F#,0.113,-8.517,Major,0.0262,90.034,04/4,0.292,Pop
No,Lizzo,Fitness,3Xan6zVwikqKWgAURmIvXy,Pop_Cluster6,166812,59.000,0.027,0.879,156284.000,0.732,0.0140721,B,0.0656,-5.016,Minor,0.061,120.052,04/4,0.355,Pop
No,Rascal Flatts,Back To Life,6EnEzdIiwEjHDzClcH6Tiv,Pop_Cluster2,97992,67.000,0.191,0.467,214219.000,0.701,0.00497783,E,0.0769,-4.997,Major,0.0302,132.041,03/4,0.28,Pop
No,Lana Del Rey,Mariners Apartment Complex,53mXZfajTNQoiQq3eD5bpx,Pop_Cluster7,90858,72.000,0.795,0.528,236762.000,0.284,0.000303,A,0.109,-11.487,Major,0.0287,76.012,04/4,0.172,Pop
No,Doja Cat,So High,464RqpLRMBnZAmGsUQmI9D,Pop_Cluster6,96970,60.000,0.12,0.621,199747.000,0.585,1.91e-06,A#,0.05,-5.632,Minor,0.0457,121.062,04/4,0.668,Pop
No,Tinashe,All Hands On Deck REMIX,3gsCAGsWr6pUm1Vy7CPPob,Pop_Cluster5,131837,60.000,0.493,0.807,220645.000,0.53,7.07e-05,G,0.236,-4.236,Minor,0.0415,118.565,04/4,0.429,Pop
No,Mitski,Francis Forever,5XuQa5c4YNfJulIdxSNWQ8,Pop_Cluster5,56788,57.000,0.00262,0.535,149680.000,0.448,1.94e-05,D,0.115,-9.167,Major,0.0279,101.984,04/4,0.32,Pop
No,Rico Nasty,Smack A Bitch,2GORop0i2cyx8C0A3JzL44,Pop_Cluster6,68778,67.000,0.0055,0.703,138353.000,0.7,0.0140721,D,0.115,-2.417,Major,0.221,118.975,04/4,0.34,Pop
No,empty_field,Grow,5OCFyuIk7vF5wE58T5v9jZ,Pop_Cluster5,154492,62.000,0.0558,0.484,187088.000,0.599,0.0165465,G,0.0834,-5.929,Major,0.04,104.836,04/4,0.17,Pop
No,Taylor Swift,Delicate,2dRvMEW4EwySxRUtEamSfG,Pop_Cluster5,121059,80.000,0.216,0.75,232253.000,0.404,0.000357,A,0.0911,-10.178,Minor,0.0682,95.045,04/4,0.0499,Pop
No,KYLE,Sex & Super Smash Bros.,3ePsmfhb7hduvnDadoNNyi,Pop_Cluster6,201364,56.000,0.119,0.751,203489.000,0.784,0.0108369,A,0.071,-4.876,Minor,0.175,117.016,04/4,0.762,Pop
No,H.E.R.,Let Me In,7hBT8exd9wSHvAqttpUZ67,Pop_Cluster5,95768,61.000,0.0111,0.605,233950.000,0.419,0.205,F#,0.112,-8.482,Minor,0.0402,78.011,04/4,0.326,Pop
