artist_name,genre,instance_id
Jay Critch,Hip-Hop,5652
A Tribe Called Quest,Jazz,5653
Johann Sebastian Bach,Classical,5654
Umberto Giordano,Opera,5659
6LACK,Hip-Hop,5660
Hunter Hayes,Pop,5661
Blake Mills,Folk,5662
Larkin Poe,Blues,5668
Samuel Barber,Classical,5672
Jerry Garcia,Blues,5674
New Edition,R&B,5676
The Cat Empire,Jazz,5679
millic,R&B,5681
August Alsina,R&B,5683
Birocratic,Jazz,5685
Spyro Gyra,Jazz,5688
Michael Haydn,Classical,5689
Night Lovell,Hip-Hop,5690
Brian Posehn,Comedy,5691
Josh Blue,Comedy,5692
LEISURE,R&B,5693
Bas,Hip-Hop,5694
Kelly Clarkson,R&B,5697
Panteon Rococo,Alternative,5698
Charles Gounod,Opera,5699
J. Cole,Hip-Hop,5700
Richard Wagner,Opera,5701
Tyler Bryant & the Shakedown,Blues,5702
Van Morrison,Folk,5703
Panteon Rococo,Alternative,5705
GoldLink,Alternative,5706
Wiz Khalifa,Hip-Hop,5707
Norman Brown,Jazz,5709
Etta James,Blues,5710
Giacomo Puccini,Opera,5712
Margaret Cho,Comedy,5713
Run The Jewels,Alternative,5714
Damu The Fudgemunk,Jazz,5715
Giuseppe Verdi,Opera,5716
Adam Sandler,Comedy,5717
Moneybagg Yo,Hip-Hop,5719
Kota the Friend,R&B,5720
Aleman,Hip-Hop,5722
THEY.,R&B,5723
Richard Strauss,Classical,5724
Frédéric Chopin,Classical,5725
KOKOROKO,Jazz,5726
El Gran Combo De Puerto Rico,Jazz,5727
Amilcare Ponchielli,Opera,5728
Desmond Cheese,Jazz,5732
Jacques Offenbach,Opera,5733
New Edition,R&B,5734
The Game,Hip-Hop,5735
Coldplay,Pop,5736
The Head and the Heart,Folk,5737
Beck,Folk,5738
Vance Joy,Folk,5739
Gorillaz,Alternative,5742
Franz Liszt,Classical,5744
Giacomo Puccini,Opera,5748
Childish Gambino,Hip-Hop,5750
Arvo Pärt,Classical,5751
Ñejo,Hip-Hop,5753
Nat King Cole,Jazz,5754
Sharon Jones & The Dap-Kings,Jazz,5757
Florida Georgia Line,Pop,5758
Nelly,R&B,5759
Gustav Holst,Classical,5760
Tammy Rivera,R&B,5763
Caamp,Folk,5766
Clutch,Blues,5767
Mike Baldwin,Comedy,5768
Charlie Wilson,R&B,5769
Lil Xan,Hip-Hop,5770
RaeLynn,Pop,5772
Robert Johnson,Blues,5773
Little Mix,R&B,5775
Todd Barry,Comedy,5776
Jodeci,R&B,5777
Young Dolph,Hip-Hop,5779
Yung Bleu,R&B,5780
Kari Faux,R&B,5781
B.o.B,R&B,5784
Demi Lovato,R&B,5785
Nelly,R&B,5788
The Lawrence Arms,Folk,5789
Yo La Tengo,Folk,5790
Croosh,Hip-Hop,5792
Pusha T,Hip-Hop,5794
Soccer Mommy,Folk,5796
Jhene Aiko,R&B,5798
Hurray For The Riff Raff,Folk,5799
Giuseppe Verdi,Opera,5800
Takuya Kuroda,Jazz,5801
Johann Sebastian Bach,Classical,5802
Martin Lawrence,Comedy,5803
Starset,Alternative,5804
Archie Bell & The Drells,Blues,5807
Floetry,R&B,5809
2Pac,Hip-Hop,5812
Los Enanitos Verdes,Alternative,5813
Trey Songz,R&B,5816
KONGOS,Blues,5817
Gioachino Rossini,Opera,5818
Car Seat Headrest,Folk,5819
Brad Williams,Comedy,5820
Ciara,Hip-Hop,5823
Deerhunter,Folk,5826
Lenka,Folk,5827
Noname,R&B,5828
Georges Bizet,Opera,5829
Ñejo,Hip-Hop,5831
Fort Minor,Pop,5833
Zola Blood,Pop,5834
Wiz Khalifa,Hip-Hop,5835
Young Thug,Hip-Hop,5837
César Franck,Classical,5839
Fifth Harmony,R&B,5843
Julia Michaels,R&B,5846
Busdriver,Alternative,5847
Anderson East,Blues,5848
Peter Schmalfuss,Classical,5849
John Legend,R&B,5850
Paolo Nutini,Folk,5851
Ja Rule,R&B,5852
JoJo,R&B,5853
Rachel Feinstein,Comedy,5854
Ilham,R&B,5855
Aaliyah,R&B,5860
Frank Ocean,Alternative,5862
George Lopez,Comedy,5863
Felix Mendelssohn,Classical,5867
Usher,R&B,5868
Maurice Ravel,Classical,5869
Jerry Garcia,Blues,5872
Johannes Brahms,Classical,5874
Migos,Hip-Hop,5875
blink-182,Pop,5876
Wolfgang Amadeus Mozart,Classical,5877
Kamasi Washington,Jazz,5878
Digable Planets,Jazz,5879
Richard Wagner,Opera,5881
Emancipator,Jazz,5882
Richard Pryor,Comedy,5885
Katt Williams,Comedy,5887
50 Cent,Hip-Hop,5888
DJ Khaled,R&B,5889
Dave Attell,Comedy,5890
BluntOne,Jazz,5891
Bonobo,Jazz,5893
THEY.,R&B,5895
Death Grips,Hip-Hop,5897
Beirut,Folk,5899
Roo Panes,Folk,5900
Patton Oswalt,Comedy,5901
Simon & Garfunkel,Folk,5903
Zara Larsson,R&B,5907
Adele,Pop,5909
Common Rider,Folk,5911
Philip Glass,Classical,5912
New Boyz,Hip-Hop,5914
Dinah Washington,Blues,5915
Billie Holiday,Blues,5916
Quintette du Hot Club de France,Jazz,5918
Dietrich Fischer-Dieskau,Opera,5919
Jane's Addiction,Blues,5920
In This Moment,Alternative,5922
Daddy Yankee,Hip-Hop,5926
Big Pun,Hip-Hop,5928
KAYTRANADA,R&B,5931
Johannes Brahms,Classical,5932
Dion & The Belmonts,Blues,5934
Noname,R&B,5935
Tedeschi Trucks Band,Blues,5936
Majid Jordan,R&B,5937
Mt. Joy,Folk,5938
Don Omar,Hip-Hop,5939
Still Woozy,Alternative,5942
Slim.,Jazz,5943
Danger Incorporated,Hip-Hop,5944
Plácido Domingo,Opera,5946
Georges Bizet,Opera,5947
Pyotr Ilyich Tchaikovsky,Classical,5948
Mike Birbiglia,Comedy,5949
Ro James,R&B,5951
Richard Wagner,Opera,5952
Sufjan Stevens,Folk,5955
Robert Schumann,Classical,5957
Frédéric Chopin,Classical,5959
6 Dogs,Hip-Hop,5960
Meredith Andrews,Alternative,5963
Larry The Cable Guy,Comedy,5964
Don Omar,Hip-Hop,5965
Wisin,Hip-Hop,5967
Eli Young Band,Pop,5968
Jeff Foxworthy,Comedy,5969
Seth Ennis,Pop,5971
Kamelot,Classical,5972
Greg Behrendt,Comedy,5974
Lil Uzi Vert,Pop,5975
Shania Twain,Pop,5976
MF DOOM,Alternative,5977
The Dave Brubeck Quartet,Jazz,5980
Wolfgang Amadeus Mozart,Classical,5982
Bob Dylan,Folk,5983
Johann Pachelbel,Classical,5986
Andrew Cyrille,Jazz,5987
George Frideric Handel,Classical,5989
Trebol Clan,Hip-Hop,5990
The National,Folk,5994
Terry Riley,Classical,5995
Aretha Franklin,Blues,5996
SYML,Folk,5997
Georges Bizet,Opera,5998
Rihanna,R&B,5999
Tall Black Guy,Jazz,6000
Kacey Musgraves,Pop,6001
The Marshall Tucker Band,Blues,6002
Polo Polo,Comedy,6003
Mitch Fatel,Comedy,6005
Kindred The Family Soul,R&B,6006
STRFKR,Alternative,6007
Rejjie Snow,R&B,6010
Queens of the Stone Age,Blues,6013
Royal Blood,Blues,6015
Papa Roach,Alternative,6016
Ari Lennox,Alternative,6017
The Arcs,Blues,6021
Future,Hip-Hop,6022
Neko Case,Folk,6024
JID,Hip-Hop,6029
5 Seconds of Summer,Pop,6031
Aziz Ansari,Comedy,6032
Pond,Folk,6033
Richard Wagner,Opera,6034
The Blue Stones,Blues,6035
David T. Walker,Blues,6038
Against Me!,Folk,6039
Jacques Offenbach,Opera,6040
Nicki Minaj,Pop,6041
Georges Bizet,Opera,6044
The Doobie Brothers,Blues,6045
Katt Williams,Comedy,6047
Kyle Kinane,Comedy,6050
Louis Prima,Blues,6052
Summerella,R&B,6054
Eric Lindell,Blues,6055
Mindless Self Indulgence,Alternative,6061
Daddy Yankee,Hip-Hop,6062
Etta James,Blues,6063
The Game,Hip-Hop,6064
Chris Brown,R&B,6065
Breaking Benjamin,Alternative,6067
Jason Gray,Alternative,6069
Gaetano Donizetti,Opera,6072
JoJo,R&B,6073
Ryan Beatty,R&B,6075
Chris Brown,R&B,6076
Eddie Izzard,Comedy,6077
Samuel Barber,Classical,6078
Alonzo Bodden,Comedy,6080
Rage Against The Machine,Alternative,6081
T.J. Miller,Comedy,6083
Korn,Alternative,6085
Chucho Valdés,Jazz,6087
Billy Joel,Folk,6088
Daddy Yankee,Hip-Hop,6089
Japanese Breakfast,Folk,6090
Ciara,Hip-Hop,6091
Jessie J,R&B,6092
Ludwig van Beethoven,Classical,6094
Majid Jordan,R&B,6095
Kelsea Ballerini,Jazz,6096
Johann Sebastian Bach,Classical,6098
Aquilo,Folk,6099
Supertramp,Folk,6100
Abstract,Hip-Hop,6103
Nick Wilson,Folk,6106
Yuna,Alternative,6109
Pyotr Ilyich Tchaikovsky,Classical,6117
Braxton Cook,R&B,6120
Danny Ocean,Hip-Hop,6121
Janet Jackson,R&B,6123
Count Basie,Jazz,6125
Iliza Shlesinger,Comedy,6128
Estugarda,Jazz,6129
Eminem,Hip-Hop,6130
Unknown Mortal Orchestra,Folk,6131
Pretty Ricky,Hip-Hop,6133
EARTHGANG,Hip-Hop,6136
El Gran Combo De Puerto Rico,Jazz,6139
Eddie Izzard,Comedy,6140
Angelo De Augustine,Folk,6141
French Montana,Hip-Hop,6142
Gang Starr,Hip-Hop,6143
César Franck,Classical,6146
Brian Posehn,Comedy,6147
Jean-Philippe Rameau,Opera,6149
Nicky Jam,Hip-Hop,6150
Francesco Araia,Opera,6152
Gary U.S. Bonds,Blues,6153
Broods,Pop,6154
The Bouncing Souls,Folk,6155
LION BABE,R&B,6156
Dane Cook,Comedy,6157
Jerry Garcia,Blues,6158
Linkin Park,Alternative,6160
Band Of Skulls,Blues,6161
Cafe Jazz Deluxe,Jazz,6162
Fergie,R&B,6163
John Coltrane,Jazz,6164
Young M.A,Hip-Hop,6165
Tech N9ne,Hip-Hop,6167
Lady Gaga,Pop,6168
Comethazine,Hip-Hop,6169
Timbaland,R&B,6170
Haken,Classical,6172
SYML,Folk,6173
Joey Montana,Pop,6174
Lester Young,Jazz,6175
The Yardbirds,Blues,6176
Richard Jeni,Comedy,6177
Wiz Khalifa,Hip-Hop,6179
Chance the Rapper,Pop,6181
Prince Royce,Pop,6183
Eddie Izzard,Comedy,6184
Santana,Blues,6187
Bad Meets Evil,Hip-Hop,6191
Giuseppe Verdi,Opera,6192
J Alvarez,Hip-Hop,6193
Welshly Arms,Blues,6194
070 Shake,Hip-Hop,6195
The Budos Band,Jazz,6198
BROCKHAMPTON,Hip-Hop,6204
Selena Gomez & The Scene,Pop,6205
Big Sean,R&B,6206
Jeff Tweedy,Folk,6207
Run The Jewels,Alternative,6210
Meek Mill,Hip-Hop,6214
The Allman Brothers Band,Blues,6215
Das EFX,Hip-Hop,6216
Giacomo Puccini,Opera,6218
Pouya,Hip-Hop,6219
Sufjan Stevens,Folk,6220
Logic,Hip-Hop,6221
Kid Cudi,Hip-Hop,6224
The Avett Brothers,Folk,6227
Giuseppe Verdi,Opera,6228
MISSIO,Alternative,6231
Shannon and The Clams,Folk,6232
Doug Benson,Comedy,6234
Aquilo,Folk,6236
Faces,Blues,6237
Jackie Neal,Blues,6238
Lady Gaga,Pop,6240
South Park Mexican,Hip-Hop,6241
$uicideBoy$,Hip-Hop,6242
Andy James,Classical,6245
Nina Simone,Blues,6247
Big Sean,R&B,6249
Monty Python,Comedy,6250
Toro y Moi,R&B,6251
Richard Wagner,Opera,6252
Slipknot,Alternative,6253
Todd Barry,Comedy,6254
Tommy Ryman,Comedy,6256
Stanley Clarke,Jazz,6258
Kelly Price,R&B,6259
The Yawpers,Blues,6260
Tiësto,Pop,6261
Anders Osborne,Blues,6265
McCafferty,Alternative,6266
The Meters,Jazz,6267
Brian Regan,Comedy,6268
Kate Nash,Folk,6270
The Head and the Heart,Folk,6271
D'Angelo,R&B,6272
The Black Keys,Blues,6273
De La Ghetto,Hip-Hop,6274
Nicky Jam,Hip-Hop,6276
Frederick Delius,Classical,6277
X Ambassadors,Alternative,6280
T-Pain,R&B,6282
Louis Armstrong,Jazz,6283
Phish,Blues,6286
Gucci Mane,Hip-Hop,6288
Claude Debussy,Classical,6290
Bahamas,Folk,6291
Phony Ppl,Alternative,6296
Soulja Boy,Pop,6297
Lewis Watson,Folk,6300
Johann Adolf Hasse,Opera,6302
Wolfgang Amadeus Mozart,Classical,6303
A$AP Rocky,Hip-Hop,6304
Them,Blues,6305
Robert Schumann,Classical,6306
Case,Hip-Hop,6307
The Supremes,Folk,6308
The Shins,Folk,6310
Black Lips,Blues,6311
Weezer,Alternative,6313
Rob Zombie,Alternative,6315
Ne-Yo,R&B,6317
Welshly Arms,Blues,6318
Juicy J,Hip-Hop,6320
The Band CAMINO,Folk,6322
Jean-Yves Thibaudet,Classical,6323
Erykah Badu,R&B,6325
Domenico Scarlatti,Classical,6331
Higher Brothers,Hip-Hop,6334
Café Tacvba,Alternative,6335
Bill Hicks,Comedy,6336
Peter White,Jazz,6337
Empire Cast,R&B,6339
Soccer Mommy,Folk,6341
Johann Sebastian Bach,Classical,6342
Etta James,Blues,6343
Peter Frampton,Blues,6346
Young Nudy,Hip-Hop,6350
Run The Jewels,Alternative,6351
Mac Miller,Hip-Hop,6355
Jimmie Allen,Pop,6357
Georges Bizet,Opera,6359
Montrose,Blues,6360
The Cat Empire,Jazz,6362
Eric Clapton,Blues,6363
Wale,R&B,6364
Blind Melon,Alternative,6367
Bryson Tiller,R&B,6368
Stevie Ray Vaughan,Blues,6369
Paul Mooney,Comedy,6371
Matt and Kim,Folk,6373
Giacomo Puccini,Opera,6374
BTS,Pop,6375
Bush,Alternative,6376
Rich Gang,Hip-Hop,6377
Jules Massenet,Opera,6378
letherette,Jazz,6379
Vincenzo Bellini,Opera,6382
Ar'mon & Trey,R&B,6384
Arlo Guthrie,Folk,6387
Andrew Dice Clay,Comedy,6388
Seafret,Folk,6390
Sturgill Simpson,Alternative,6391
Artifacts,Alternative,6392
Giacomo Puccini,Opera,6393
Brian Posehn,Comedy,6394
Dan Cummins,Comedy,6395
John Coltrane,Jazz,6398
Kanye West,Pop,6399
Crowder,Alternative,6403
Andrea Bocelli,Classical,6406
William Walton,Classical,6407
BlocBoy JB,Hip-Hop,6408
Joji,R&B,6414
Trampled by Turtles,Folk,6416
Chris Lane,Pop,6418
Dr. Dre,Pop,6419
Handbook,Jazz,6421
Gunna,Hip-Hop,6422
YG,Hip-Hop,6423
Drake,Hip-Hop,6425
Elliott Smith,Folk,6426
Mick Jenkins,R&B,6427
Barns Courtney,Alternative,6431
Gunna,Hip-Hop,6432
Shoreline Mafia,Hip-Hop,6433
Chris Brown,R&B,6434
Dr. John,Blues,6435
Richard Wagner,Opera,6436
Waka Flocka Flame,Hip-Hop,6438
Don Omar,Hip-Hop,6439
Average White Band,Jazz,6441
Talib Kweli,Hip-Hop,6445
Emmerich Kálmán,Opera,6446
gnash,Pop,6450
Hiatus Kaiyote,Jazz,6451
Kevin Abstract,Hip-Hop,6454
Sigala,Pop,6455
Paul McCartney,Folk,6456
Four Tet,Jazz,6458
The Mills Brothers,Jazz,6459
Claude Debussy,Classical,6460
Flughand,Jazz,6462
Blood Orange,R&B,6463
Wolfgang Amadeus Mozart,Classical,6467
Annmarie,R&B,6468
Rhys Lewis,Folk,6469
Blockhead,Jazz,6471
Agustín Barrios Mangoré,Classical,6472
Gioachino Rossini,Opera,6474
Peter Frampton,Blues,6475
Graham Nash,Folk,6477
The Black Keys,Blues,6478
Sabrina Claudio,Alternative,6479
NF,Hip-Hop,6481
Che Ecru,R&B,6482
Saba,Alternative,6483
Oskar Merikanto,Classical,6485
Richard Wagner,Opera,6486
Hopsin,Hip-Hop,6488
The Allman Brothers Band,Blues,6489
The Emotions,Jazz,6491
Buena Vista Social Club,Jazz,6493
Benny Benni,Hip-Hop,6494
Alina Baraz,R&B,6495
Los Originales De San Juan,Hip-Hop,6496
Georges Bizet,Opera,6497
Vampire Weekend,Folk,6499
The Del-Vikings,Blues,6501
Penny and Sparrow,Folk,6503
Giuseppe Verdi,Opera,6505
George Frideric Handel,Classical,6507
Tyler Bryant & the Shakedown,Blues,6508
The White Stripes,Blues,6511
Russell Dickerson,Pop,6512
Martha Argerich,Classical,6514
Drake,Hip-Hop,6517
Georges Bizet,Opera,6518
Sonny Rollins,Jazz,6521
Ariana Grande,Pop,6522
Trivium,Alternative,6525
Macklemore,Pop,6528
Chingy,Pop,6529
Darius Rucker,Pop,6531
Jackson Browne,Folk,6533
Brian Culbertson,Jazz,6535
Nai Palm,R&B,6536
Michael Ian Black,Comedy,6538
Rick Ross,Hip-Hop,6541
Mint Condition,R&B,6542
Xavier Omär,R&B,6543
Jeff Foxworthy,Comedy,6545
Rick Ross,Hip-Hop,6546
The Exies,Alternative,6548
Future,Hip-Hop,6549
Zero 7,Jazz,6550
Giuseppe Verdi,Opera,6551
Wolfgang Amadeus Mozart,Classical,6553
Fantastic Negrito,Blues,6554
T-Pain,R&B,6558
6LACK,Hip-Hop,6560
Red Garland,Jazz,6561
Alice In Chains,Alternative,6563
Cage The Elephant,Blues,6564
Chino & Nacho,Pop,6565
Bryn Terfel,Opera,6568
The Cat Empire,Jazz,6570
John Prine,Folk,6571
Alvin Youngblood Hart,Blues,6573
The Drifters,Blues,6574
Billie Holiday,Blues,6576
Kevin Gates,Hip-Hop,6581
Mocky,Jazz,6582
Wale,R&B,6583
Jacques Offenbach,Opera,6584
Georges Bizet,Opera,6586
BTS,Pop,6587
Leonard Bernstein,Classical,6589
Chet Baker,Jazz,6592
A$AP Rocky,Hip-Hop,6593
The Mighty Mighty Bosstones,Pop,6594
Florence Beatrice Price,Classical,6595
Lizzo,Pop,6597
Young Thug,Hip-Hop,6599
Ginuwine,R&B,6603
Patty Griffin,Folk,6605
Wisin & Yandel,Hip-Hop,6606
Rich The Kid,Hip-Hop,6607
88GLAM,Hip-Hop,6609
Ajmw,Jazz,6611
Skizzy Mars,Hip-Hop,6612
Sabrina Carpenter,Pop,6614
Los Cafres,Alternative,6616
Iggy Azalea,Hip-Hop,6617
Young Thug,Hip-Hop,6618
David Gray,Folk,6619
Georges Bizet,Opera,6622
Earl Sweatshirt,Hip-Hop,6623
Five Finger Death Punch,Alternative,6625
Patton Oswalt,Comedy,6626
Cultura Profética,Alternative,6627
Brad Williams,Comedy,6629
Nao,R&B,6630
Renée Fleming,Opera,6633
Wilco,Folk,6634
Grizfolk,Alternative,6637
DeJ Loaf,R&B,6638
Migos,Hip-Hop,6639
Henry Mancini,Jazz,6641
Soccer Mommy,Folk,6642
Perfume Genius,Folk,6643
Machine Gun Kelly,Hip-Hop,6644
Hiss Golden Messenger,Folk,6646
Lil Wayne,Hip-Hop,6647
Calle 13,Alternative,6648
Mahalia,R&B,6649
Choker,R&B,6650
Deftones,Alternative,6651
Ella Fitzgerald,Jazz,6653
Eric Bibb,Blues,6654
Tank,R&B,6655
Jill Scott,R&B,6656
Franz Schubert,Classical,6657
Mariah Carey,R&B,6658
Wolfgang Amadeus Mozart,Classical,6660
The Supremes,Folk,6661
Florence + The Machine,Folk,6662
Carl Philipp Emanuel Bach,Classical,6664
Wiz Khalifa,Hip-Hop,6665
Claude Debussy,Classical,6666
Nicki Minaj,Pop,6668
Gucci Mane,Hip-Hop,6669
Frank Ocean,Alternative,6671
Michael Ray,Pop,6673
Robert Plant,Blues,6674
Connan Mockasin,Folk,6675
Otis Redding,Blues,6677
Wire,Blues,6678
P!nk,Pop,6680
blackbear,Pop,6682
Three Dog Night,Blues,6683
The Weeknd,R&B,6687
Alfredo Kraus,Opera,6689
AlunaGeorge,R&B,6690
Alter Bridge,Alternative,6691
Kevin Hart,Comedy,6693
Quinn XCII,Pop,6694
Travis Scott,Pop,6696
Kyle Kinane,Comedy,6697
Grouplove,Folk,6698
John Gurney,Pop,6701
Johann Sebastian Bach,Classical,6703
Gioachino Rossini,Opera,6704
Alonzo Bodden,Comedy,6706
Migos,Hip-Hop,6708
Anna Netrebko,Opera,6709
Alicia Keys,R&B,6710
Gustav Holst,Classical,6711
Giuseppe Verdi,Opera,6712
Ludwig van Beethoven,Classical,6713
Jackson C. Frank,Folk,6714
Talos,Folk,6715
Franz Liszt,Classical,6718
Chris Lane,Pop,6719
Janet Jackson,R&B,6721
The California Honeydrops,Blues,6723
Otis Redding,Blues,6724
Ty Dolla $ign,R&B,6725
Lil Baby,Hip-Hop,6726
L'Indécis,Jazz,6727
Hiatus Kaiyote,Jazz,6734
Ryan Beatty,R&B,6736
Gente De Zona,Hip-Hop,6739
Kenny G,Jazz,6741
Phosphorescent,Folk,6742
Jhene Aiko,R&B,6744
Billie Holiday,Blues,6745
Aretha Franklin,Blues,6750
Marcin Wasilewski Trio,Jazz,6751
The Japanese House,Folk,6753
Volbeat,Alternative,6754
Wipers,Blues,6755
Lyfe Jennings,R&B,6756
Nazareth,Blues,6757
Ohio Players,Jazz,6762
Sigrid,Pop,6764
Giuseppe Verdi,Opera,6768
Gaetano Donizetti,Opera,6769
Picture This,Folk,6771
Lee Morgan,Jazz,6772
Johann Sebastian Bach,Classical,6773
P!nk,Pop,6775
HONNE,R&B,6776
Playboi Carti,Hip-Hop,6777
Phish,Blues,6778
Lil Baby,Hip-Hop,6781
Cardi B,Pop,6782
Luigi Boccherini,Classical,6785
Angel Olsen,Folk,6786
Injury Reserve,Alternative,6789
Daniel Caesar,R&B,6792
Yo Gotti,Hip-Hop,6793
Mondo Grosso,Jazz,6795
Bryson Tiller,R&B,6796
Migos,Hip-Hop,6797
Father John Misty,Folk,6799
Freddie Gibbs,Alternative,6801
Dane Cook,Comedy,6802
Janet Jackson,R&B,6803
Vancouver Sleep Clinic,Folk,6806
Hayes Carll,Folk,6808
Jim Jefferies,Comedy,6810
EARTHGANG,Hip-Hop,6812
Tory Lanez,Hip-Hop,6813
Noname,R&B,6815
J. Cole,Hip-Hop,6816
Nipsey Hussle,Hip-Hop,6818
Richard Wagner,Opera,6819
Ñejo,Hip-Hop,6820
Los Fabulosos Cadillacs,Alternative,6822
Norah Jones,Jazz,6823
James Taylor,Folk,6824
Calexico,Folk,6825
MF DOOM,Alternative,6826
Futuristic,Hip-Hop,6827
The Coasters,Blues,6829
Vincenzo Bellini,Opera,6830
Denis Leary,Comedy,6832
Oliver Davis,Classical,6834
Red Hot Chili Peppers,Alternative,6836
Linkin Park,Alternative,6842
Jean-Philippe Rameau,Opera,6843
Bon Iver,Folk,6844
Frédéric Chopin,Classical,6845
N.W.A.,Hip-Hop,6849
Tomaso Albinoni,Opera,6851
Jungle,R&B,6852
Puscifer,Alternative,6853
Loote,Pop,6854
Normani,R&B,6856
Everette Harp,Jazz,6857
Gustav Mahler,Classical,6859
Giacomo Puccini,Opera,6861
Eminem,Hip-Hop,6862
Fritz Kreisler,Classical,6864
August Alsina,R&B,6865
DaBaby,Hip-Hop,6866
Charles Gounod,Opera,6867
Giacomo Puccini,Opera,6868
HEIZE,R&B,6869
Mac Miller,Hip-Hop,6870
Chuck Willis,Blues,6871
Giacomo Puccini,Opera,6872
Gustavo Santaolalla,Classical,6874
LION BABE,R&B,6876
Lil Uzi Vert,Pop,6877
Puscifer,Alternative,6878
Howard Shore,Classical,6879
6LACK,Hip-Hop,6880
Jay Prince,R&B,6881
First Aid Kit,Folk,6882
Amy Schumer,Comedy,6883
Richard Wagner,Opera,6884
Joey DeFrancesco,Jazz,6885
"Earth, Wind & Fire",Jazz,6888
Three Days Grace,Alternative,6891
Sunni Colon,Alternative,6892
Big K.R.I.T.,Alternative,6894
Robert Plant,Blues,6896
Little River Band,Folk,6897
Lil Baby,Hip-Hop,6898
Ray Charles,Blues,6899
CoryaYo,Jazz,6900
Ravi Shankar,Classical,6904
Kllo,R&B,6905
Pyotr Ilyich Tchaikovsky,Classical,6906
Always Never,R&B,6908
Ne-Yo,R&B,6911
Jack White,Blues,6912
Phish,Blues,6917
Richard Wagner,Opera,6918
Black Mountain,Blues,6919
Eric Bellinger,R&B,6920
Mac Miller,Hip-Hop,6922
Jhene Aiko,R&B,6925
Abhi The Nomad,Hip-Hop,6927
Mariah Carey,R&B,6929
B.o.B,R&B,6931
Empire of the Sun,Alternative,6934
Saba,Alternative,6936
Mary Glenn,Folk,6937
Donell Jones,R&B,6938
Stephen Lynch,Comedy,6941
J.J. Cale,Blues,6942
Pat Van Dyke,Jazz,6943
SYML,Folk,6944
Kevin Nealon,Comedy,6946
The Dramatics,Jazz,6948
Bon Iver,Folk,6950
Cosculluela,Hip-Hop,6951
Lavinia Meijer,Classical,6952
Ñejo,Hip-Hop,6955
Lil Uzi Vert,Pop,6956
Freddie Joachim,Jazz,6957
Macy Gray,R&B,6959
Timbaland,R&B,6966
Johann Sebastian Bach,Classical,6968
King Curtis,Blues,6974
Yo Trane,R&B,6975
Against All Authority,Folk,6976
DragonForce,Classical,6977
The Skatalites,Jazz,6978
Soda Stereo,Alternative,6979
Nina Simone,Blues,6980
Toumani Diabaté,Blues,6981
Nathaniel Rateliff & The Night Sweats,Folk,6982
Mike Posner,Pop,6983
José González,Folk,6984
Roland Dyens,Classical,6985
Gábor Szabó,Jazz,6986
Jordan Brooker,Pop,6987
Giuseppe Verdi,Opera,6988
Charlie Wilson,R&B,6989
Alban Berg,Opera,6992
The Who,Blues,6994
Luigi Boccherini,Classical,6997
The Paul Butterfield Blues Band,Blues,6999
G.Soul,R&B,7000
Patrice O'Neal,Comedy,7003
Eric Lau,Jazz,7007
Paul Hardcastle,Jazz,7008
Sick Puppies,Alternative,7009
Logic,Hip-Hop,7010
John Legend,R&B,7017
Sheryl Crow,Folk,7019
Julius Eastman,Classical,7020
Mazzy Star,Alternative,7024
Paul F. Tompkins,Comedy,7027
Sage The Gemini,Hip-Hop,7028
Maria Callas,Opera,7030
2 Chainz,Hip-Hop,7034
Chris Brown,R&B,7036
12 Stones,Alternative,7038
BANKS,R&B,7039
Stevie Ray Vaughan,Blues,7041
Chris Brown,R&B,7042
Tory Lanez,Hip-Hop,7044
Don Omar,Hip-Hop,7045
Yoke Lore,Folk,7048
Bon Iver,Folk,7052
Tamar Braxton,R&B,7053
Gary Gulman,Comedy,7055
Django Reinhardt,Jazz,7056
John Denver,Folk,7057
Alanis Morissette,Alternative,7058
Megan Thee Stallion,R&B,7059
Courtney Barnett,Folk,7061
Steve Martin,Comedy,7062
Tomaso Albinoni,Opera,7064
Johnny Gill,R&B,7065
Jimmy Durante,Jazz,7067
Ñejo,Hip-Hop,7069
Aretha Franklin,Blues,7070
DJ Nelson,Hip-Hop,7071
Slade,Blues,7073
Lil Yachty,Hip-Hop,7074
Vincenzo Bellini,Opera,7075
J. Cole,Hip-Hop,7076
Nobuo Uematsu,Classical,7077
Giuseppe Verdi,Opera,7079
Gustav Mahler,Classical,7080
Eminem,Hip-Hop,7082
The Marshall Tucker Band,Blues,7083
Ciara,Hip-Hop,7085
Los Fabulosos Cadillacs,Alternative,7086
T.K. Soul,Blues,7087
Ben Bailey,Comedy,7088
Usher,R&B,7090
Claude Debussy,Classical,7091
Omar Ruiz,Pop,7092
Demetri Martin,Comedy,7099
Jeffrey Foucault,Folk,7101
MGMT,Alternative,7103
Pitbull,Hip-Hop,7104
The Black Keys,Blues,7108
Bonobo,Jazz,7109
Phony Ppl,Alternative,7110
Lukas Nelson and Promise of the Real,Blues,7111
Alonzo Bodden,Comedy,7116
Weather Report,Jazz,7117
Esperanza Spalding,Jazz,7118
Kid Rock,Alternative,7119
Blues Saraceno,Blues,7120
Johann Sebastian Bach,Classical,7121
Car Seat Headrest,Folk,7122
Smino,R&B,7123
Ace Hood,Hip-Hop,7124
Arcade Fire,Alternative,7125
Janet Jackson,R&B,7127
Edward Elgar,Classical,7128
Janis Joplin,Blues,7129
Riley Green,Pop,7130
