Selected (1),artist_name,track_name,track_id,Selected (2),Selected,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,Claude Debussy,"Images, Set 2, L. 111: et la Lune descend sur le Temple qui fut",3rjYfpIyp5ubbs2JpY6bCp,No,No,145125,29,0.988,0.333,361507,0.00104,0.629,D,0.0589,-41.129,Major,0.0663,80.257,04/4,0.0476,Classical
No,Jóhann Jóhannsson,The Spelling Board,3clw56k8jqFaXnwdejV4Yo,No,No,199134,35,0.858,0.149,,0.0748,0.827,A#,0.111,-28.904,Major,0.0472,105.62,03/4,0.0361,Classical
No,Symphony X,Evolution (The Grand Design),6ZK6pIo3CE0n2iGJq5nT1p,No,No,58918,43,0.0245,0.347,320933,0.948,6.6e-05,A,0.154,-6.098,Major,0.101,158.202,04/4,0.222,Classical
No,Johann Sebastian Bach,"Trio Sonata No. 6 in G Major, BWV 530: III. Allegro",7ogqidU5KkUWxRDgWwRkVt,No,No,61118,29,0.955,0.568,178827,0.183,0.933,D,0.0957,-21.604,Major,0.0389,111.599,04/4,0.85,Classical
No,Glenn Gould,"4 Pieces for Piano: No. 3, Idyll",575Hk0JhDyva9HM976iEp2,No,No,112623,28,0.994,0.419,255800,0.0144,0.931,G,0.0737,-32.199,Major,0.0433,,04/4,0.0397,Classical
No,Teresa Berganza,Il barbiere di Siviglia: Overture,6qWfB1QABjGnaO6mrn9iBF,No,No,166112,33,0.86,0.423,,0.266,0.844,E,0.264,-14.214,Major,0.0412,95.488,04/4,0.435,Classical
No,Pyotr Ilyich Tchaikovsky,"The Nutcracker - Ballet, Op.71, Act I: No. 3 - Children's Galop and Entry of the Parents",0ol0U7r1cOiiKCjvTsLVmU,No,No,79343,41,0.906,0.37,136347,0.238,0.23,C,0.451,-21.406,Major,0.0442,125.569,04/4,0.666,Classical
No,Frédéric Chopin,"Ballade in G Minor, Op. 23, No.1",1VNWaY3uNfoeWqb5U8x2QX,No,No,127223,29,0.989,0.349,531840,0.0986,0.931,G,0.103,-22.943,Minor,0.0386,131.856,03/4,0.0387,Classical
No,Ludwig van Beethoven,"Violin Sonata No. 7 in C Minor, Op. 30 No. 2: IV. Finale. Allegro",6uq7EUya2D6qL2rv7ozdIe,No,No,22167,14,0.961,0.458,,0.235,0.482,C,0.0957,-17.421,Minor,0.0446,138.774,04/4,0.353,Classical
No,Guillaume Dufay,"Bon jour, bon mois",5cwN1htZyoWqZCc33f3RfE,No,No,112266,27,0.991,0.133,268427,0.0626,0.00057,D,0.344,-27.226,Minor,0.0486,,03/4,0.111,Classical
No,Glenn Gould,Piano Sonata No.52 : III. Presto,03NMK0fydK06YxiBO9C8kM,No,No,132403,33,0.994,0.4,,0.0399,0.923,D#,0.16,-27.52,Major,0.0476,85.918,04/4,0.217,Classical
No,empty_field,"Symphony No. 1 in D Major ""Titan"": IVa. Stürmisch bewegt",3NYCaxkggl0Hh8vQptSUvV,No,No,89098,27,0.883,0.305,210333,0.261,0.908,A#,0.379,-15.779,Minor,0.0345,113.713,04/4,0.193,Classical
No,Howard Shore,A Very Respectable Hobbit - Exclusive Bonus Track,5XnozudaDl2ke9N3jFl8C4,No,No,94825,33,0.468,0.273,82009,0.0604,0.632,A,0.13,-20.425,Major,0.0393,63.951,03/4,0.526,Classical
No,Igor Stravinsky,Impromptu (Thomas's piece),5ffXQo062k52s9NyErTMdA,No,No,62818,29,0.608,0.162,,0.247,0.463,A#,0.354,-17.855,Major,0.0407,93.173,01/4,0.0972,Classical
No,Daniel Barenboim,"6 Consolations, S. 172: No. 3 In D Flat Major (Lento, placido)",3useY31fiJtFcKmeC7sOEw,No,No,39675,49,0.993,0.366,254000,0.00363,0.922,C#,0.137,-36.759,Major,0.035,69.378,03/4,0.0852,Classical
No,Frédéric Chopin,"Waltz in A Minor, B. 150, Op. posth.",1482bMc9Tn0uQxsJqV7eSP,No,No,75289,39,0.984,0.319,132667,0.0262,0.928,A,0.069,-37.243,Minor,0.0422,69.597,04/4,0.144,Classical
No,Johann Sebastian Bach,"St. Matthew Passion, BWV 244, Pt. 2: No. 34, Mein Jesus schweigt zu falschen Lügen stille",2b29QsIjFJRDguSq4zMEAu,No,No,64632,0,0.786,0.479,51480,0.0139,0.000124,G#,0.0957,-27.424,Minor,0.0384,101.941,04/4,0.341,Classical
No,Cher,Trail Of Broken Hearts,1uOgZkPPwGgya04nRoM1wy,No,No,54499,30,0.234,0.382,354947,0.707,1.02e-06,A,0.112,-5.853,Major,0.0334,144.957,04/4,0.247,Classical
No,Ludwig van Beethoven,"Diabelli Variations, Op. 120: Var. 23, Allegro assai",46RX0vz5wXOHhypMPJwwFg,No,No,59823,19,0.991,0.293,55947,0.215,0.871,C,0.157,-21.78,Major,0.0354,149.009,04/4,0.633,Classical
No,empty_field,"Violin Concerto No. 3 in G Major, K. 216 - Cadenza: Giovanni Sollima: 2. Adagio",6r48GYSM43dcBM4VXM8mNb,No,No,66339,30,0.967,0.208,462592,0.0219,0.202,D,0.0627,-28.622,Major,0.0445,100.872,04/4,0.0983,Classical
No,Leo Brouwer,El Decamerón Negro: II. La Huída de los Amantes por el Valle de los Ecos,5mexbTuWx9d8DPZk4sDGF4,No,No,118888,0,0.95,0.276,242582,0.0369,0.951,B,0.0808,-30.362,Major,0.0538,116.534,03/4,0.0752,Classical
No,empty_field,"Also sprach Zarathustra, Op. 30, TrV 176: VII. Der Genesende (Live)",3jNxd0qLfIWx6WEFfsNUCt,No,No,189770,2,0.782,0.156,297760,0.205,0.668,F#,0.381,-18.935,Major,0.0347,,03/4,0.1,Classical
No,Benjamin Britten,The Sussex Mummers' Christmas Carol,0UKPx1cawzkUsMhX1lvpYt,No,No,121781,27,0.981,0.129,225720,0.0465,0.325,D,0.0939,-22.486,Major,0.0359,,04/4,0.105,Classical
No,Franz Schubert,Cello Sonata: I. Allegro ben moderato,2UW48HwoVstEpKDlhAML7f,No,No,86351,31,0.992,0.161,642893,0.0865,0.872,F,0.0601,-22.818,Major,0.0437,73.608,03/4,0.0387,Classical
No,Johnny Winter,Still Alive,04ZDx6F0HVM2EEL9TWBfPG,No,No,171279,42,6.97e-06,0.284,242627,0.892,0.00357,A#,0.119,-4.326,Minor,0.0446,169.943,04/4,0.661,Classical
No,Antonín Dvořák,"String Quartet No. 12 in F Major, Op. 96 'The American': III. Molto vivace",2YyvWje3cEYyqgYhNUIaBJ,No,No,64014,25,0.836,0.404,248347,0.0545,0.486,F,0.102,-19.837,Major,0.0532,70.468,04/4,0.294,Classical
No,Arnold Schoenberg,"3 Klavierstücke, Op. 11: No. 3, Bewegte Achtel",7ulGjpWKbda4c7SUgQUMbo,No,No,106207,0,0.908,0.387,161773,0.137,0.923,C#,0.168,-16.658,Major,0.169,53.241,04/4,0.163,Classical
No,Anton Webern,"Symphony, Op. 21: I. Ruhig, schreitend",5SuggdLS4Jdh8anflh9lNe,No,No,74687,25,0.956,0.177,,0.00179,0.00485,G,0.167,-36.315,Major,0.0458,,04/4,0.0348,Classical
No,Gabriel Fauré,"Requiem en ré mineur, Op. 48: ""Pie Jesu""",2J8prSFMqvqRSUukQa4F7P,No,No,99875,47,0.983,0.164,,0.149,0.938,A#,0.109,-17.711,Major,0.0414,95.359,04/4,0.0337,Classical
No,Johannes Brahms,"Symphony No.4 In E Minor, Op.98: 2. Andante moderato",4HO9Kqwoj3yz6IaQVL64w1,No,No,81196,24,0.979,0.109,,0.0606,0.894,E,0.104,-19.235,Major,0.0421,69.859,04/4,0.0387,Classical
No,Dragonforce,Fury Of The Storm,1jcVLzOMeWSusUVvxu5bSJ,No,No,64540,48,2.88e-05,0.229,,0.903,0.318,E,0.343,-5.258,Minor,0.0816,200.027,04/4,0.178,Classical
No,Frédéric Chopin,"Chopin: Nocturne No. 10 in A-Flat Major, Op. 32 No. 2",66nxZrH9j7tMff1IcQDJlP,No,No,182097,44,0.995,0.333,,0.0363,0.902,C#,0.0984,-25.875,Major,0.0403,132.663,04/4,0.111,Classical
No,Ludwig Van Beethoven,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco moto",65N5mnAk0WOubXkCryAxEe,No,No,191226,0,0.991,0.179,490440,0.0154,0.924,B,0.0821,-30.397,Major,0.0398,,04/4,0.0395,Classical
No,Howard Shore,Concerning Hobbits,005NUwN5Mnre7uZ0KkQCaG,No,No,195088,64,0.843,0.488,175040,0.0629,0.406,D,0.133,-21.524,Major,0.0342,104.311,04/4,0.175,Classical
No,Erik Satie,Trois Gymnopédies: III. Lent et grave,4YdRnTnXYwgI48kkzWy6uk,No,No,123591,38,0.996,0.576,149933,0.0115,0.95,A,0.0667,-37.832,Minor,0.131,77.641,03/4,0.412,Classical
No,Howard Shore,Elven Rope,6ukXN9t3gHMcyGsvvhcUxw,No,No,198474,31,0.962,0.103,139040,0.0113,0.946,C,0.098,-31.799,Major,0.0402,,04/4,0.0383,Classical
No,Hector Berlioz,"Roméo et Juliette, Op. 17, H 79, Pt. 3: No. 6b, Invocation",3lgoL2TFgzvhRl8dy89qQB,No,No,155730,0,0.968,0.195,393933,0.0187,0.476,A,0.138,-22.469,Major,0.0401,,03/4,0.0387,Classical
No,Max Bruch,Mendelssohn: Violin Concerto in E Minor Op. 64: I. Allegro molto appassionato,3KkeIUcjDxOZ8xha1jw3cp,No,No,171501,35,0.933,0.25,774507,0.192,0.0157,E,0.159,-18.889,Minor,0.0425,100.736,04/4,0.123,Classical
No,empty_field,Gnossienne No.1 (Arr. Kleynjans),3x1Kw9hX5jNYIUrplnnx1O,No,No,189369,42,0.995,0.38,220773,0.0126,0.946,E,0.0752,-27.545,Minor,0.0442,95.253,04/4,0.0722,Classical
No,Ludwig van Beethoven,"Clair de Lune, L. 32",4GTC9O0btnjO7rQJO6Fxdu,No,No,215437,64,0.994,0.335,268000,0.00532,0.912,C#,0.0621,-31.646,Major,0.0376,65.832,04/4,0.0397,Classical
No,Antonín Dvořák,"Dvorák : Symphony No.9 in E minor 'From the New World', Op.95 B178 : IV Allegro con fuoco",4C2i4NymWRem1LOVEqwWV6,No,No,58230,33,0.899,0.253,705080,0.128,0.919,E,0.144,-16.361,Minor,0.0349,,04/4,0.0827,Classical
No,Astor Piazzolla,Oblivion - Arr. for Orchestra,3JnbauRAM5tvB042wbuorJ,No,No,173703,31,0.913,0.157,215954,0.128,0.874,C,0.146,-19.553,Minor,0.0404,86.979,04/4,0.0814,Classical
No,Franz Liszt,"Via Crucis, S. 53: Station IX. Jesus fällt zum dritten Mal",7hm4HTk9encxT0LYC0J6oI,No,No,28401,13,0.992,0.203,77600,0.0106,0.00936,A#,0.129,-21.555,Minor,0.0435,,05/4,0.0664,Classical
No,Wolfgang Amadeus Mozart,"Serenade in D Major, K. 320, ""Posthorn-Serenade"": IV. Rondeau. Allegro ma non troppo",1lpjuCmK1R2z4oUe9ytNYy,No,No,212487,36,0.984,0.251,,0.0802,0.809,G,0.165,-24.034,Major,0.0547,80.164,04/4,0.199,Classical
No,Johann Sebastian Bach,"St. Matthew Passion, BWV 244, Pt. 2: No. 58, Und da sie an die Stätte kamen mit Namen Golgatha",7m7LZGSKYcpB7nvG6FbVbM,No,No,180213,0,0.956,0.41,210187,0.136,,D#,0.372,-20.961,Minor,0.0558,97.315,04/4,0.193,Classical
No,Frederick Delius,Delius: On Hearing the First Cuckoo in Spring,5eoZTdiq4C4aoEfUwAN0ha,No,No,205605,36,0.921,0.0703,357973,0.0796,0.918,G,0.249,-25.579,Major,0.0461,75.863,04/4,0.0377,Classical
No,Guillaume Dufay,Dufay: Ce moys de may,2N9peB51lm96WAxIt1HZVu,No,No,213048,30,0.832,0.471,,0.205,4.3e-05,A,0.109,-17.012,Minor,0.033,,03/4,0.811,Classical
No,Johann Sebastian Bach,"Bach: Cello Suite No. 1 in G Major, BWV 1007: V. Menuet I",7e8utCy2JlSB8dRHKi49xM,No,No,68954,29,0.979,0.302,,0.0288,0.901,G,0.105,-28.138,Major,0.0579,61.19,04/4,0.485,Classical
No,Joaquín Rodrigo,Homenaje a la Guitarra,4QX9ua1QVyhfAWy73TtrlH,No,No,203068,37,0.99,0.325,418560,0.025,0.882,A,0.0868,-32.534,Major,0.0568,112.22,04/4,0.173,Classical
No,empty_field,The Eagles - feat. Renée Fleming,2tUBeGn9qDrXmyyn1BWGXI,No,No,197161,45,0.992,0.123,143733,0.015,0.706,C,0.1,-25.37,Major,0.0436,96.838,04/4,0.0365,Classical
No,empty_field,Roukens: III. Propulsively,2TTYIwTM2iLC1YOyHuhRMt,No,No,142880,33,0.843,0.304,341733,0.512,0.61,G#,0.255,-18.508,Major,0.187,127.177,04/4,0.111,Classical
No,Camille Saint-Saëns,"Le Carnaval des Animaux, R. 125: XIII. Le Cygne",1SelvzeWuIm8n2yRUpFKl5,No,No,72207,0,0.948,0.0782,,0.0256,0.867,G,0.0818,-29.614,Major,0.0457,176.447,03/4,0.0396,Classical
No,Dave Brubeck,Take Five,1rsAFUCa6BVMgRQ3FCQQsi,No,No,164700,56,0.529,0.454,324160,0.26,0.000778,A#,0.0646,-13.213,Minor,0.0404,174.211,05/4,0.567,Classical
No,Johann Sebastian Bach,"Ouverture dans le style français, BWV 831: Ouverture dans le style français, BWV 831: V. Sarabande",1PUh1GENlvlgu0dW28I6tY,No,No,195349,48,0.996,0.451,243560,0.0287,0.927,B,0.0779,-33.021,Minor,0.052,89.017,04/4,0.221,Classical
No,Ludwig van Beethoven,"Symphony No. 7 in A Major, Op. 92: 1. Poco sostenuto - Vivace",5QfnHouzl7E6UaUhtDf99T,No,No,66739,31,0.957,0.347,816000,0.173,0.572,A,0.095,-17.496,Major,0.0394,107.256,04/4,0.113,Classical
No,empty_field,Nocturne No.1 En Si Bémol Mineur Op.9 No.1 - Remasterisé en 1995,7uvDJFly0TCWWsK48NI1fx,No,No,56851,27,0.992,0.304,314587,0.01,0.904,C#,0.0829,-29.318,Major,0.0369,84.625,04/4,0.0585,Classical
No,Edvard Grieg,"Impromptu for Viola & Piano, Op. 33",1L4RtuEiAiwdX5taX4meLI,No,No,111564,26,0.992,0.244,,0.104,0.825,G,0.0893,-20.735,Minor,0.0472,88.327,03/4,0.117,Classical
No,Wolfgang Amadeus Mozart,"Violin Concerto No. 2 in D Major, K. 211: III. Rondeau",5Q36ZTmWp2QQZnyUZLeVE9,No,No,126601,32,0.951,0.397,240053,0.349,0.343,D,0.373,-13.421,Major,0.0458,146.232,03/4,0.487,Classical
No,Animals As Leaders,Weightless,7EOGIqRUHjsnDFoerUgBWY,No,No,59092,44,0.000163,0.515,401000,0.896,0.00184,A,0.14,-6.483,Minor,0.0711,105.01,04/4,0.157,Classical
No,The Cranberries,Dolor,5EugXICXL06waHgP4iTI58,No,No,80067,0,0.989,0.252,151342,0.151,0.909,E,0.0854,-16.944,Minor,0.0341,143.498,04/4,0.0373,Classical
No,Johann Sebastian Bach,"Suite No. 3 in C Major, BWV 1009: III. Courante",6R0GRYk2vs2XuBVemYK5YZ,No,No,25649,0,0.971,0.417,210467,0.14,0.87,F#,0.127,-21.795,Major,0.0533,88.956,03/4,0.592,Classical
No,Vladimir Ashkenazy,"12 Études, Op. 25: Étude No. 5 in E Minor",0BzncqR8TyG5Jzy7NNk9pm,No,No,74911,49,0.991,0.396,173960,0.0855,0.881,E,0.123,-24.295,Major,0.0346,104.424,04/4,0.187,Classical
No,Wolfgang Amadeus Mozart,"Piano Concerto No. 27 in B-Flat Major, K. 595: II. Larghetto",6rUp7v3l8yC4TKxAAR5Bmx,No,No,214061,21,0.988,0.296,510280,0.0222,0.735,D#,0.114,-23.711,Major,0.0389,,04/4,0.0714,Classical
No,empty_field,"Die Zauberflöte, K. 620, Act I Scene 1: Zu Hilfe! Zu Hilfe! (Tamino, Damen)",5J3LR9JWrZIUTG7UGZkIKg,No,No,97819,23,0.98,0.356,214893,0.0545,0.000201,G#,0.125,-23.041,Major,0.0466,69.925,04/4,0.181,Classical
No,empty_field,"2 Pièces hébraïques: No. 1, Invention",0qsg5hwqGBvn0xp36rDjMk,No,No,30237,32,0.995,0.44,403547,0.0125,0.923,E,0.0725,-26.603,Minor,0.066,,04/4,0.101,Classical
No,Wolfgang Amadeus Mozart,"Mozart: Piano Sonata No. 11 in A Major, K. 331, ""Alla Turca"": III. Alla Turca - Allegretto",4RK9fDCNpy1hFgCV4fPdd2,No,No,31755,30,0.983,0.396,,0.315,0.89,A,0.0915,-17.305,Major,0.0322,141.558,04/4,0.65,Classical
No,empty_field,"Rinaldo, HWV 7a, Act I (Ed. G. Sechi): Ogn'indugio d'un amante [Live]",2TQdsBPlqUPfoasqgijBqb,No,No,128984,12,0.987,0.524,233771,0.128,0.0025,F#,0.171,-16.759,Minor,0.0533,105.661,04/4,0.462,Classical
No,Olivier Messiaen,Turangalîla Symphonie: 1. Introduction,6FLqFu1ApSkUddZ9P4H6Io,No,No,167248,24,0.856,0.261,387827,0.387,0.229,A#,0.104,-18.893,Minor,0.058,143.214,03/4,0.0934,Classical
No,Ludwig van Beethoven,"""Pastorale"" Symphony No.6 in F Major, Op.68: I. Allegro ma non troppo",2GUJWmiDlSwey0GrLCX1gK,No,No,67254,31,0.963,0.325,738973,0.0746,0.782,F,0.113,-17.434,Major,0.0351,,04/4,0.191,Classical
No,Andrea Bocelli,Amo Soltanto Te,38td8VabuKlQt72Q2VnhbO,No,No,54556,55,0.913,0.445,,0.25,1.12e-06,C,0.109,-9.827,Major,0.0303,95.043,03/4,0.209,Classical
No,Chet Baker,The Devil Never Sleeps,7mwEE1CjBudGityAdyy2MK,No,No,189176,35,0.0422,0.506,191632,0.608,0.687,A,0.0975,-8.381,Major,0.0289,78.199,04/4,0.408,Classical
No,Philip Glass,Why Does Someone Have to Die?,0ToHhkK4qtwEyKOxhQpMbJ,No,No,53598,35,0.984,0.27,236533,0.0141,0.981,G,0.12,-27.574,Minor,0.0353,,03/4,0.0337,Classical
No,Loretta Lynn,Here's to the Crazy Ones,1jbnDCA8DHKCoCRLqtoc3d,No,No,211287,33,2.36e-05,0.549,245072,0.855,0.774,G,0.118,-7.351,Major,0.0546,140.052,04/4,0.598,Classical
No,empty_field,Berceuse [Drume Negrito],4u8it69zrrvM75JZvLO7vn,No,No,124728,24,0.99,0.379,230400,0.0908,0.943,G,0.108,-21.047,Major,0.0435,95.819,04/4,0.292,Classical
No,Howard Shore,Hope Fails,7K2evZmB0mWrZNO8qnXfYI,No,No,50104,38,0.397,0.0582,,0.0471,0.907,C,0.165,-24.039,Major,0.0432,,05/4,0.04,Classical
No,empty_field,"Requiem in D Minor, K. 626: IIIc. Sequence No. 3, Rex tremendae majestatis (Live)",2EoxR4AqzKYB8GfArWpLAj,No,No,200089,12,0.991,0.254,,0.203,0.886,G,0.313,-19.116,Minor,0.04,109.666,04/4,0.172,Classical
No,Alice Coltrane,Bhaja Govindam,4B8vU5oDXVxO5OkLAI4aLx,No,No,116920,28,0.966,0.353,661293,0.424,,A#,0.242,-8.008,Major,0.062,,04/4,0.602,Classical
No,Hector Berlioz,"La Damnation de Faust, Op. 24, H. 111: Pt. II, Scène V - ""Ô pure émotion!""",1LNLQdiuzhB0zkvkRYE6aY,No,No,53465,0,0.96,0.399,,0.142,5.91e-06,E,0.729,-26.858,Major,0.134,114.982,03/4,0.144,Classical
No,Sviatoslav Richter,"Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio",1hrfvLgEC9lci0kB89QEQ0,No,No,32165,27,0.991,0.339,636000,0.188,0.912,G,0.105,-20.238,Major,0.0414,142.511,04/4,0.239,Classical
No,Robert Schumann,"Piano Concerto in A Minor, Op.54: 2. Intermezzo (Andantino grazioso) - Live",54T03oRpJn36vaglmAgcGw,No,No,123594,33,0.989,0.311,,0.084,0.732,F,0.189,-23.293,Major,0.035,106.178,04/4,0.131,Classical
No,Luciano Pavarotti,"""Nessun dorma!""",4VcOKGoWs6LlFjvtTB1Cjm,No,No,95279,62,0.961,0.171,180933,0.308,0.00546,D,0.319,-12.383,Major,0.0456,171.798,05/4,0.0889,Classical
No,Wolfgang Amadeus Mozart,"Symphony No. 40 in Gminor, K550 (Allegro Molto)",7g7Pauld8mf8CNpdzad7FW,No,No,172941,34,0.869,0.373,516638,0.304,0.904,G,0.11,-12.306,Minor,0.0327,95.416,04/4,0.189,Classical
No,Anna Netrebko,"La Bohème / Act 2: ""Quando m'en vo"" - Live",6oLGR5ZTOMFpdILnR8pBeh,No,No,77466,33,0.965,0.25,280933,0.201,0.000877,A,0.345,-16.854,Major,0.0634,81.703,04/4,0.232,Classical
No,Claude Debussy,Pour le piano: I. Prelude,4J1xntZoKERmxk1H6Yp69y,No,No,48912,37,0.983,0.243,246093,0.0881,0.821,C,0.132,-24.561,Major,0.0394,164.887,03/4,0.0359,Classical
No,Erik Satie,3 Gymnopédies: 3. Lent et grave,0i08LLgnQSCIVAXdKztzZ8,No,No,40585,29,0.996,0.471,149933,0.00347,0.907,A,0.0809,-33.689,Minor,0.0817,72.312,03/4,0.521,Classical
No,Claude Debussy,The Girl With The Flaxen Hair,5VSNQ8GYbT6qhBRiXHInf7,No,No,154382,30,0.995,0.467,137840,0.0194,0.916,F#,0.0816,-26.817,Major,0.0506,,03/4,0.158,Classical
No,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act I: Konstanze, dich wiederzusehen",63Ly2sEzloc9s0yAXlMi6r,No,No,141112,19,0.986,0.318,335093,0.0596,,A,0.59,-25.433,Major,0.056,96.915,04/4,0.162,Classical
No,Vladimir Ashkenazy,"Rachmaninov: Prelude Op. 3, No 2 in C-Sharp Minor",1fYouLdK3PkOMPnx4CPxTY,No,No,201458,39,0.988,0.342,265480,0.0304,0.898,C#,0.0855,-20.867,Minor,0.0487,,05/4,0.212,Classical
No,Claude Debussy,"Préludes, Livre 1, L. 117: 3. Le vent dans la plaine. Animé",4kDqvzpDyTTsOKcAEGwoH4,No,No,86285,32,0.991,0.306,,0.147,0.905,B,0.159,-23.548,Major,0.0427,76.357,04/4,0.0351,Classical
No,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010: VI. Gigue",2QDVR03fd28KgUklRhH5Sz,No,No,34372,36,0.982,0.367,177853,0.108,0.898,D#,0.113,-24.394,Major,0.0632,,04/4,0.69,Classical
No,Glenn Gould,"Piano Sonata No. 8 in A Minor, K. 310: II. Andante cantabile con espressione",52HjbwSaC6fhChoKGWohWA,No,No,138583,28,0.993,0.29,,0.0756,0.898,F,0.0793,-27.2,Major,0.0442,167.638,04/4,0.159,Classical
No,Gustav Mahler,"Symphony No. 8 in E-Flat Major - ""Symphony of a Thousand"" / Pt. 2: ""Alles Vergängliche""",25oOaleife6E2MIKmFkPvg,No,No,105852,5,0.962,0.18,305427,0.381,0.959,G#,0.0929,-11.408,Major,0.0438,123.294,03/4,0.0376,Classical
No,Johann Sebastian Bach,Brandenburg Concerto No. 1 in F BWV1046: II. Adagio,4v9VoUjp7mLhtXAUII8YuL,No,No,126983,31,0.889,0.159,224333,0.0851,0.306,C#,0.081,-21.457,Minor,0.0386,,04/4,0.0407,Classical
No,empty_field,Sicilienne In E Flat Major - Arr. Hazell,7zrpoAJte9o12TzawqgdD0,No,No,199364,47,0.915,0.0954,203227,0.0987,0.896,D#,0.105,-26.176,Major,0.0513,74.545,04/4,0.0904,Classical
No,Ludwig van Beethoven,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",2MySOfFfkzKx917ds6EwKK,No,No,97834,30,0.996,0.433,124240,0.0229,0.951,C#,0.108,-27.124,Major,0.0697,72.277,04/4,0.503,Classical
No,Vladimir Horowitz,"Piano Sonata No.13 In B Flat, K.333: 3. Allegretto grazioso",6EGlEg1qCSQLsjT8Tuye0b,No,No,153816,29,0.99,0.32,374000,0.105,0.899,A#,0.0973,-27.307,Major,0.0425,81.04,04/4,0.449,Classical
No,Sviatoslav Richter,Suite in G major: Prélude - lentement,6iRTYLWbxXtUz00KQIWiTN,No,No,111704,33,0.879,0.196,147560,0.0673,0.34,F#,0.246,-25.98,Major,0.0341,86.275,03/4,0.145,Classical
No,Ludwig van Beethoven,"Missa solemnis, Op. 123: Kyrie. Assai sostenuto (Live)",57BiS4hi0OMKATNMgOyva0,No,No,95461,18,0.986,0.141,628373,0.0869,0.123,D,0.086,-23.489,Major,0.0391,86.138,04/4,0.0513,Classical
No,empty_field,"Sonata a violono e violone e cimbalo, Op. 5, Sonata No.11 in E: II.Allegro",5WPjMN7nxk2HqcPfewseyz,No,No,189033,35,0.89,0.455,174613,0.271,0.229,D#,0.0766,-15.999,Major,0.0408,117.309,04/4,0.569,Classical
No,empty_field,"Piano Sonata No.14 In C Sharp Minor, Op.27 No.2 -""Moonlight"": 3. Presto agitato - Live At The Royal Albert Hall/2012",65cv0OI9HmwR4EmN6CWucM,No,No,121980,32,0.972,0.286,418093,0.232,0.889,C#,0.0991,-20.344,Minor,0.0421,85.091,04/4,0.0898,Classical
No,Claude Debussy,La catedral,4UTpObwAYO67yymOoCeXwS,No,No,211479,31,0.973,0.344,432400,0.0556,0.862,B,0.0806,-28.592,Minor,0.047,116.078,03/4,0.184,Classical
No,Wolfgang Amadeus Mozart,Colette,3nFIGJk5SJu2no28alNNGU,No,No,199571,47,0.995,0.503,249787,0.00705,0.939,C#,0.0957,-25.179,Major,0.0687,130.808,03/4,0.209,Classical
No,Pyotr Ilyich Tchaikovsky,"Concerto in E Minor for Violin and Orchestra, Op. 64: II. Andante",6MJ9SAryCrF1kfIaIH4FRD,No,No,168037,31,0.857,0.16,440773,0.108,0.0818,C,0.0765,-23.787,Major,0.0443,93.448,03/4,0.0421,Classical
No,Heitor Villa-Lobos,"Bachianas brasileiras No.5, W. 389: 1. Aria (Cantilena)",1rEEgRINO05qGniV12qiZP,No,No,82619,39,0.978,0.103,337013,0.0399,0.0694,A,0.115,-23.646,Minor,0.0513,71.007,04/4,0.0489,Classical
No,"Crosby, Stills, Nash & Young",So Far,5dOWipP9winLed8B0Ajoxa,No,No,84834,48,0.807,0.447,272014,0.344,0.757,F#,0.11,-14.232,Minor,0.0422,114.989,04/4,0.0447,Classical
No,Styx,Equinox,2oJrX2noaF4zO34xVOnP2y,No,No,193452,36,7.29e-05,0.372,228464,0.917,0.00536,A,0.373,-2.717,Minor,0.0768,,04/4,0.146,Classical
No,Sergei Prokofiev,"Symphony No. 1 in D Major, Op. 25 - ""Classical"": II. Larghetto",15b2Ft2XeuP7KqoPVSL3EC,No,No,169821,24,0.957,0.371,251880,0.03,0.638,A,0.107,-29.045,Major,0.0367,106.245,04/4,0.131,Classical
No,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 3 in C Major, BWV 1009: IV. Sarabande",6BzB17CUBlSVXEfpNzdzVm,No,No,111408,38,0.958,0.236,,0.0198,0.957,C,0.11,-27.746,Major,0.0577,77.026,04/4,0.0835,Classical
No,Hildegard Von Bingen,O Euchari in leta via,7kTkoTz7jbwrDVFUIiluXc,No,No,29281,33,0.994,0.219,,0.0122,0.181,C,0.0593,-32.101,Major,0.0526,100.464,01/4,0.0612,Classical
No,Pablo Casals,"Symphony No. 7 in A Major, Op. 92: III. Presto, assai meno presto",49nr0aGeEOhlhEVUxmrgjy,No,No,167943,0,0.843,0.304,,0.111,0.755,D,0.476,-20.792,Major,0.0467,85.952,04/4,0.138,Classical
No,André Previn,Henry V: Henry V: Touch her soft lips and part,4vkI6RDfzbs7e7JSbACXR1,No,No,104287,51,0.92,0.146,93840,0.019,0.878,C,0.0864,-31.365,Major,0.0476,81.526,03/4,0.0492,Classical
